"X","Y","H30_Lusit (TWT)"
539280.01,2264261.01,398.689728
539280.01,2264361.01,395.739807
539280.01,2264461.01,394.893616
539280.01,2264561.01,395.80011
539280.01,2264661.01,396.604515
539280.01,2264761.01,395.248795
539280.01,2264861.01,392.929558
539280.01,2264961.01,390.607147
539280.01,2265061.01,389.513855
539280.01,2265161.01,388.995544
539280.01,2265261.01,387.58873
539280.01,2265361.01,385.574844
539280.01,2265461.01,382.967361
539280.01,2265561.01,381.955688
539280.01,2265661.01,385.172165
539280.01,2265761.01,389.366791
539280.01,2265861.01,391.832382
539280.01,2265961.01,389.674141
539280.01,2266061.01,388.282669
539280.01,2266161.01,389.715652
539280.01,2266261.01,391.220184
539280.01,2266361.01,392.585541
539280.01,2266461.01,395.010071
539280.01,2266561.01,396.306793
539280.01,2266661.01,389.688843
539280.01,2266761.01,387.862175
539280.01,2266861.01,389.602417
539280.01,2266961.01,391.990891
539280.01,2267061.01,394.869705
539280.01,2267161.01,396.130737
539280.01,2267261.01,396.968887
539280.01,2267361.01,395.418716
539280.01,2267461.01,394.428238
539280.01,2267561.01,398.708771
539280.01,2267661.01,402.80275
539280.01,2267761.01,405.758667
539280.01,2267861.01,409.467636
539280.01,2267961.01,410.662308
539280.01,2268061.01,406.759155
539280.01,2268161.01,393.039948
539280.01,2268261.01,394.362045
539280.01,2268361.01,394.772034
539280.01,2268461.01,396.013077
539280.01,2268561.01,398.339584
539280.01,2268661.01,402.138702
539280.01,2268761.01,406.977844
539280.01,2268861.01,410.974518
539280.01,2268961.01,411.536591
539280.01,2269061.01,412.25209
539280.01,2269161.01,409.854515
539280.01,2269261.01,411.890854
539280.01,2269361.01,412.567734
539280.01,2269461.01,412.281067
539280.01,2269561.01,410.610046
539280.01,2269661.01,410.257378
539280.01,2269761.01,409.111115
539280.01,2269861.01,409.306046
539280.01,2269961.01,411.259949
539280.01,2270061.01,414.917603
539280.01,2270161.01,417.901978
539280.01,2270261.01,421.107697
539280.01,2270361.01,424.866959
539280.01,2270461.01,429.384941
539280.01,2270561.01,433.15387
539280.01,2270661.01,435.399612
539280.01,2270761.01,438.409943
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,416.464142
539380.01,2263661.01,408.278122
539380.01,2263761.01,406.085686
539380.01,2263861.01,405.431274
539380.01,2263961.01,403.758011
539380.01,2264061.01,401.495636
539380.01,2264161.01,399.850189
539380.01,2264261.01,399.281662
539380.01,2264361.01,397.475395
539380.01,2264461.01,396.574234
539380.01,2264561.01,396.730209
539380.01,2264661.01,396.506348
539380.01,2264761.01,394.485062
539380.01,2264861.01,391.014
539380.01,2264961.01,388.178558
539380.01,2265061.01,386.737221
539380.01,2265161.01,385.309128
539380.01,2265261.01,384.808121
539380.01,2265361.01,384.014832
539380.01,2265461.01,383.753616
539380.01,2265561.01,385.74765
539380.01,2265661.01,389.705467
539380.01,2265761.01,391.006317
539380.01,2265861.01,393.232407
539380.01,2265961.01,390.595306
539380.01,2266061.01,389.694916
539380.01,2266161.01,392.239494
539380.01,2266261.01,393.582199
539380.01,2266361.01,394.981239
539380.01,2266461.01,396.329742
539380.01,2266561.01,397.210129
539380.01,2266661.01,388.56427
539380.01,2266761.01,387.932632
539380.01,2266861.01,390.228683
539380.01,2266961.01,391.855354
539380.01,2267061.01,394.396866
539380.01,2267161.01,396.23317
539380.01,2267261.01,396.358765
539380.01,2267361.01,393.605453
539380.01,2267461.01,394.255676
539380.01,2267561.01,398.19426
539380.01,2267661.01,403.019135
539380.01,2267761.01,406.281616
539380.01,2267861.01,409.910965
539380.01,2267961.01,411.739471
539380.01,2268061.01,400.63533
539380.01,2268161.01,393.113998
539380.01,2268261.01,395.690506
539380.01,2268361.01,396.699219
539380.01,2268461.01,398.046143
539380.01,2268561.01,399.841705
539380.01,2268661.01,403.73201
539380.01,2268761.01,412.282433
539380.01,2268861.01,414.792313
539380.01,2268961.01,415.598694
539380.01,2269061.01,415.339142
539380.01,2269161.01,412.925781
539380.01,2269261.01,412.978577
539380.01,2269361.01,413.028145
539380.01,2269461.01,413.444077
539380.01,2269561.01,411.976593
539380.01,2269661.01,411.332184
539380.01,2269761.01,411.106293
539380.01,2269861.01,411.334595
539380.01,2269961.01,413.619362
539380.01,2270061.01,418.262718
539380.01,2270161.01,421.399902
539380.01,2270261.01,424.608597
539380.01,2270361.01,429.827454
539380.01,2270461.01,434.899353
539380.01,2270561.01,436.495483
539380.01,2270661.01,437.596703
539380.01,2270761.01,439.619186
539380.01,2270861.01,441.324051
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,-9999
539480.01,2263761.01,405.422272
539480.01,2263861.01,405.150146
539480.01,2263961.01,404.426224
539480.01,2264061.01,404.194794
539480.01,2264161.01,401.757149
539480.01,2264261.01,400.490417
539480.01,2264361.01,399.722916
539480.01,2264461.01,398.678192
539480.01,2264561.01,397.733727
539480.01,2264661.01,396.314178
539480.01,2264761.01,393.115021
539480.01,2264861.01,390.703613
539480.01,2264961.01,388.793747
539480.01,2265061.01,387.90036
539480.01,2265161.01,387.643562
539480.01,2265261.01,386.48912
539480.01,2265361.01,387.316879
539480.01,2265461.01,387.886841
539480.01,2265561.01,390.80899
539480.01,2265661.01,395.055908
539480.01,2265761.01,396.05069
539480.01,2265861.01,396.207771
539480.01,2265961.01,391.580185
539480.01,2266061.01,391.922691
539480.01,2266161.01,393.109406
539480.01,2266261.01,394.058914
539480.01,2266361.01,395.809509
539480.01,2266461.01,397.613708
539480.01,2266561.01,397.838867
539480.01,2266661.01,387.981995
539480.01,2266761.01,388.971985
539480.01,2266861.01,391.794617
539480.01,2266961.01,395.276031
539480.01,2267061.01,398.394547
539480.01,2267161.01,396.108063
539480.01,2267261.01,390.952972
539480.01,2267361.01,391.907951
539480.01,2267461.01,394.201721
539480.01,2267561.01,398.551041
539480.01,2267661.01,402.965729
539480.01,2267761.01,405.686493
539480.01,2267861.01,408.433914
539480.01,2267961.01,407.326736
539480.01,2268061.01,395.295151
539480.01,2268161.01,395.778381
539480.01,2268261.01,397.296127
539480.01,2268361.01,398.064743
539480.01,2268461.01,400.745689
539480.01,2268561.01,405.959839
539480.01,2268661.01,410.120895
539480.01,2268761.01,413.891632
539480.01,2268861.01,416.125122
539480.01,2268961.01,417.627228
539480.01,2269061.01,416.629692
539480.01,2269161.01,416.237671
539480.01,2269261.01,413.485519
539480.01,2269361.01,416.560593
539480.01,2269461.01,414.972687
539480.01,2269561.01,412.7034
539480.01,2269661.01,412.463181
539480.01,2269761.01,413.493431
539480.01,2269861.01,415.76532
539480.01,2269961.01,417.946182
539480.01,2270061.01,420.047516
539480.01,2270161.01,423.030624
539480.01,2270261.01,426.416321
539480.01,2270361.01,431.898682
539480.01,2270461.01,437.77832
539480.01,2270561.01,438.741486
539480.01,2270661.01,439.332901
539480.01,2270761.01,440.069641
539480.01,2270861.01,440.286888
539480.01,2270961.01,-9999
539480.01,2271061.01,-9999
539580.01,2263761.01,403.252975
539580.01,2263861.01,403.15831
539580.01,2263961.01,406.130188
539580.01,2264061.01,406.047058
539580.01,2264161.01,402.892517
539580.01,2264261.01,400.715111
539580.01,2264361.01,398.940582
539580.01,2264461.01,398.168869
539580.01,2264561.01,398.758911
539580.01,2264661.01,397.625153
539580.01,2264761.01,394.487045
539580.01,2264861.01,392.610184
539580.01,2264961.01,390.399162
539580.01,2265061.01,390.040833
539580.01,2265161.01,390.529327
539580.01,2265261.01,390.105591
539580.01,2265361.01,389.537582
539580.01,2265461.01,389.697708
539580.01,2265561.01,392.909264
539580.01,2265661.01,397.649033
539580.01,2265761.01,400.922577
539580.01,2265861.01,396.288498
539580.01,2265961.01,394.065063
539580.01,2266061.01,393.986176
539580.01,2266161.01,394.713104
539580.01,2266261.01,396.36441
539580.01,2266361.01,398.370132
539580.01,2266461.01,399.701523
539580.01,2266561.01,399.295135
539580.01,2266661.01,388.663742
539580.01,2266761.01,389.822647
539580.01,2266861.01,394.358231
539580.01,2266961.01,399.426575
539580.01,2267061.01,391.576935
539580.01,2267161.01,384.668839
539580.01,2267261.01,385.701935
539580.01,2267361.01,388.361092
539580.01,2267461.01,394.571716
539580.01,2267561.01,399.511459
539580.01,2267661.01,402.343262
539580.01,2267761.01,404.530792
539580.01,2267861.01,407.026703
539580.01,2267961.01,407.219925
539580.01,2268061.01,396.565704
539580.01,2268161.01,397.60302
539580.01,2268261.01,398.66713
539580.01,2268361.01,398.895477
539580.01,2268461.01,404.947479
539580.01,2268561.01,412.095215
539580.01,2268661.01,415.708023
539580.01,2268761.01,416.940857
539580.01,2268861.01,418.19529
539580.01,2268961.01,419.271545
539580.01,2269061.01,417.828766
539580.01,2269161.01,417.912628
539580.01,2269261.01,416.090637
539580.01,2269361.01,418.161163
539580.01,2269461.01,416.810997
539580.01,2269561.01,414.691017
539580.01,2269661.01,414.724884
539580.01,2269761.01,414.990067
539580.01,2269861.01,417.895935
539580.01,2269961.01,420.595177
539580.01,2270061.01,423.304092
539580.01,2270161.01,426.450737
539580.01,2270261.01,429.671844
539580.01,2270361.01,434.687714
539580.01,2270461.01,438.377502
539580.01,2270561.01,439.548424
539580.01,2270661.01,439.323364
539580.01,2270761.01,438.031174
539580.01,2270861.01,434.475403
539580.01,2270961.01,-9999
539680.01,2263861.01,405.22171
539680.01,2263961.01,406.263184
539680.01,2264061.01,408.190872
539680.01,2264161.01,406.279053
539680.01,2264261.01,401.493027
539680.01,2264361.01,398.824219
539680.01,2264461.01,399.211769
539680.01,2264561.01,400.17334
539680.01,2264661.01,399.462624
539680.01,2264761.01,397.095444
539680.01,2264861.01,396.603302
539680.01,2264961.01,394.598846
539680.01,2265061.01,392.486664
539680.01,2265161.01,391.953194
539680.01,2265261.01,392.158798
539680.01,2265361.01,392.515411
539680.01,2265461.01,392.536926
539680.01,2265561.01,397.873734
539680.01,2265661.01,401.483978
539680.01,2265761.01,402.051529
539680.01,2265861.01,397.720276
539680.01,2265961.01,395.221497
539680.01,2266061.01,395.734528
539680.01,2266161.01,396.996826
539680.01,2266261.01,399.49939
539680.01,2266361.01,401.568634
539680.01,2266461.01,403.458839
539680.01,2266561.01,400.149734
539680.01,2266661.01,391.132347
539680.01,2266761.01,393.816193
539680.01,2266861.01,394.488495
539680.01,2266961.01,392.519775
539680.01,2267061.01,385.608109
539680.01,2267161.01,383.752136
539680.01,2267261.01,385.146629
539680.01,2267361.01,387.701233
539680.01,2267461.01,394.090088
539680.01,2267561.01,399.036224
539680.01,2267661.01,401.120987
539680.01,2267761.01,403.156776
539680.01,2267861.01,405.813919
539680.01,2267961.01,402.42189
539680.01,2268061.01,391.872803
539680.01,2268161.01,394.467331
539680.01,2268261.01,396.56958
539680.01,2268361.01,399.24588
539680.01,2268461.01,406.816254
539680.01,2268561.01,413.447647
539680.01,2268661.01,416.203888
539680.01,2268761.01,417.864532
539680.01,2268861.01,418.787033
539680.01,2268961.01,419.407639
539680.01,2269061.01,418.829666
539680.01,2269161.01,418.381699
539680.01,2269261.01,417.777527
539680.01,2269361.01,421.034851
539680.01,2269461.01,418.744217
539680.01,2269561.01,417.717056
539680.01,2269661.01,416.526901
539680.01,2269761.01,415.872528
539680.01,2269861.01,417.331696
539680.01,2269961.01,420.69278
539680.01,2270061.01,425.437103
539680.01,2270161.01,429.00766
539680.01,2270261.01,431.261612
539680.01,2270361.01,435.813393
539680.01,2270461.01,438.292725
539680.01,2270561.01,437.358475
539680.01,2270661.01,432.262299
539680.01,2270761.01,429.377838
539680.01,2270861.01,429.610809
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,-9999
539780.01,2264161.01,406.600464
539780.01,2264261.01,402.731705
539780.01,2264361.01,401.787201
539780.01,2264461.01,402.781982
539780.01,2264561.01,402.943726
539780.01,2264661.01,402.140823
539780.01,2264761.01,400.56398
539780.01,2264861.01,398.531372
539780.01,2264961.01,396.368805
539780.01,2265061.01,393.832657
539780.01,2265161.01,393.634857
539780.01,2265261.01,394.980865
539780.01,2265361.01,394.386032
539780.01,2265461.01,394.18634
539780.01,2265561.01,402.221642
539780.01,2265661.01,404.615479
539780.01,2265761.01,403.785568
539780.01,2265861.01,398.972626
539780.01,2265961.01,397.261322
539780.01,2266061.01,397.379288
539780.01,2266161.01,397.819473
539780.01,2266261.01,400.86644
539780.01,2266361.01,403.767792
539780.01,2266461.01,406.565002
539780.01,2266561.01,398.39032
539780.01,2266661.01,391.865646
539780.01,2266761.01,388.108231
539780.01,2266861.01,385.178116
539780.01,2266961.01,383.795212
539780.01,2267061.01,383.658249
539780.01,2267161.01,385.236176
539780.01,2267261.01,387.668289
539780.01,2267361.01,389.690292
539780.01,2267461.01,393.287735
539780.01,2267561.01,397.793274
539780.01,2267661.01,400.639236
539780.01,2267761.01,402.995544
539780.01,2267861.01,404.009705
539780.01,2267961.01,394.514709
539780.01,2268061.01,390.106628
539780.01,2268161.01,392.771088
539780.01,2268261.01,394.089478
539780.01,2268361.01,399.516144
539780.01,2268461.01,409.95163
539780.01,2268561.01,414.590454
539780.01,2268661.01,416.943665
539780.01,2268761.01,417.539513
539780.01,2268861.01,418.348404
539780.01,2268961.01,419.218506
539780.01,2269061.01,420.091309
539780.01,2269161.01,417.923431
539780.01,2269261.01,420.558296
539780.01,2269361.01,421.855026
539780.01,2269461.01,420.237167
539780.01,2269561.01,419.93219
539780.01,2269661.01,419.196686
539780.01,2269761.01,418.719269
539780.01,2269861.01,419.665359
539780.01,2269961.01,421.892258
539780.01,2270061.01,426.08403
539780.01,2270161.01,428.435577
539780.01,2270261.01,431.040024
539780.01,2270361.01,434.861969
539780.01,2270461.01,435.121765
539780.01,2270561.01,431.727104
539780.01,2270661.01,428.157944
539780.01,2270761.01,425.447041
539880.01,2263961.01,-9999
539880.01,2264061.01,-9999
539880.01,2264161.01,-9999
539880.01,2264261.01,405.240662
539880.01,2264361.01,405.03302
539880.01,2264461.01,405.696907
539880.01,2264561.01,406.326263
539880.01,2264661.01,403.269218
539880.01,2264761.01,401.654877
539880.01,2264861.01,399.335831
539880.01,2264961.01,397.32605
539880.01,2265061.01,397.161484
539880.01,2265161.01,396.834412
539880.01,2265261.01,396.75695
539880.01,2265361.01,395.849319
539880.01,2265461.01,395.602966
539880.01,2265561.01,403.337952
539880.01,2265661.01,405.986938
539880.01,2265761.01,404.547348
539880.01,2265861.01,401.290268
539880.01,2265961.01,398.997185
539880.01,2266061.01,398.258179
539880.01,2266161.01,400.157944
539880.01,2266261.01,404.598236
539880.01,2266361.01,406.749077
539880.01,2266461.01,410.061417
539880.01,2266561.01,399.576988
539880.01,2266661.01,391.527161
539880.01,2266761.01,387.47876
539880.01,2266861.01,385.203369
539880.01,2266961.01,385.093658
539880.01,2267061.01,385.080208
539880.01,2267161.01,387.361847
539880.01,2267261.01,389.400604
539880.01,2267361.01,390.940369
539880.01,2267461.01,394.955673
539880.01,2267561.01,399.356232
539880.01,2267661.01,399.676521
539880.01,2267761.01,401.659851
539880.01,2267861.01,402.636345
539880.01,2267961.01,393.525085
539880.01,2268061.01,390.068924
539880.01,2268161.01,391.382629
539880.01,2268261.01,392.778854
539880.01,2268361.01,400.008179
539880.01,2268461.01,411.417862
539880.01,2268561.01,413.758316
539880.01,2268661.01,416.840118
539880.01,2268761.01,417.87088
539880.01,2268861.01,418.400604
539880.01,2268961.01,420.578552
539880.01,2269061.01,422.810715
539880.01,2269161.01,420.79583
539880.01,2269261.01,422.645172
539880.01,2269361.01,421.986954
539880.01,2269461.01,420.884125
539880.01,2269561.01,421.037064
539880.01,2269661.01,421.178947
539880.01,2269761.01,421.372665
539880.01,2269861.01,422.556168
539880.01,2269961.01,424.297943
539880.01,2270061.01,428.225662
539880.01,2270161.01,430.659775
539880.01,2270261.01,433.324165
539880.01,2270361.01,436.111343
539880.01,2270461.01,436.671967
539880.01,2270561.01,429.87265
539880.01,2270661.01,426.056976
539880.01,2270761.01,425.218964
539980.01,2264061.01,-9999
539980.01,2264161.01,-9999
539980.01,2264261.01,407.507309
539980.01,2264361.01,406.361168
539980.01,2264461.01,406.789886
539980.01,2264561.01,407.27327
539980.01,2264661.01,404.389343
539980.01,2264761.01,403.862442
539980.01,2264861.01,401.69883
539980.01,2264961.01,399.908554
539980.01,2265061.01,399.557007
539980.01,2265161.01,398.57486
539980.01,2265261.01,398.634491
539980.01,2265361.01,398.478989
539980.01,2265461.01,398.336479
539980.01,2265561.01,406.81424
539980.01,2265661.01,407.588074
539980.01,2265761.01,405.27887
539980.01,2265861.01,402.646332
539980.01,2265961.01,400.418793
539980.01,2266061.01,400.970184
539980.01,2266161.01,403.394951
539980.01,2266261.01,406.812607
539980.01,2266361.01,406.374374
539980.01,2266461.01,406.582153
539980.01,2266561.01,390.864716
539980.01,2266661.01,387.284149
539980.01,2266761.01,385.546616
539980.01,2266861.01,384.713715
539980.01,2266961.01,384.274536
539980.01,2267061.01,385.116638
539980.01,2267161.01,387.184067
539980.01,2267261.01,388.551071
539980.01,2267361.01,391.07608
539980.01,2267461.01,395.396873
539980.01,2267561.01,397.518494
539980.01,2267661.01,397.615677
539980.01,2267761.01,399.266327
539980.01,2267861.01,396.651184
539980.01,2267961.01,388.394104
539980.01,2268061.01,390.027313
539980.01,2268161.01,390.531555
539980.01,2268261.01,392.09201
539980.01,2268361.01,399.170166
539980.01,2268461.01,410.71962
539980.01,2268561.01,413.462051
539980.01,2268661.01,417.425446
539980.01,2268761.01,417.328987
539980.01,2268861.01,417.105835
539980.01,2268961.01,424.050812
539980.01,2269061.01,424.238586
539980.01,2269161.01,425.290573
539980.01,2269261.01,425.801605
539980.01,2269361.01,423.032288
539980.01,2269461.01,422.205368
539980.01,2269561.01,422.164536
539980.01,2269661.01,422.052887
539980.01,2269761.01,422.49379
539980.01,2269861.01,423.822388
539980.01,2269961.01,426.896896
539980.01,2270061.01,430.61525
539980.01,2270161.01,432.275574
539980.01,2270261.01,434.093002
539980.01,2270361.01,437.077148
539980.01,2270461.01,437.613663
539980.01,2270561.01,430.178452
539980.01,2270661.01,425.099976
540080.01,2264061.01,-9999
540080.01,2264161.01,-9999
540080.01,2264261.01,-9999
540080.01,2264361.01,411.705215
540080.01,2264461.01,411.488724
540080.01,2264561.01,408.621078
540080.01,2264661.01,406.338181
540080.01,2264761.01,405.851822
540080.01,2264861.01,403.76712
540080.01,2264961.01,402.001358
540080.01,2265061.01,401.423752
540080.01,2265161.01,401.973984
540080.01,2265261.01,401.259613
540080.01,2265361.01,400.788635
540080.01,2265461.01,402.34967
540080.01,2265561.01,409.342194
540080.01,2265661.01,408.506683
540080.01,2265761.01,406.15155
540080.01,2265861.01,403.734253
540080.01,2265961.01,402.707184
540080.01,2266061.01,402.190674
540080.01,2266161.01,404.944183
540080.01,2266261.01,406.469299
540080.01,2266361.01,405.846603
540080.01,2266461.01,398.71402
540080.01,2266561.01,387.059319
540080.01,2266661.01,386.006805
540080.01,2266761.01,384.959366
540080.01,2266861.01,384.74118
540080.01,2266961.01,384.611473
540080.01,2267061.01,386.179871
540080.01,2267161.01,387.707428
540080.01,2267261.01,388.228607
540080.01,2267361.01,390.421112
540080.01,2267461.01,394.062592
540080.01,2267561.01,395.157204
540080.01,2267661.01,396.21698
540080.01,2267761.01,397.205933
540080.01,2267861.01,393.049362
540080.01,2267961.01,387.544891
540080.01,2268061.01,390.68013
540080.01,2268161.01,390.325195
540080.01,2268261.01,391.793159
540080.01,2268361.01,404.980515
540080.01,2268461.01,412.644272
540080.01,2268561.01,414.536774
540080.01,2268661.01,416.032257
540080.01,2268761.01,415.901672
540080.01,2268861.01,417.150421
540080.01,2268961.01,425.593002
540080.01,2269061.01,428.121277
540080.01,2269161.01,429.819595
540080.01,2269261.01,426.486298
540080.01,2269361.01,422.95665
540080.01,2269461.01,422.596283
540080.01,2269561.01,423.159286
540080.01,2269661.01,424.258972
540080.01,2269761.01,424.783524
540080.01,2269861.01,425.613647
540080.01,2269961.01,427.370361
540080.01,2270061.01,430.888031
540080.01,2270161.01,432.012024
540080.01,2270261.01,433.362946
540080.01,2270361.01,435.202332
540080.01,2270461.01,436.871384
540080.01,2270561.01,432.644073
540180.01,2264161.01,-9999
540180.01,2264261.01,-9999
540180.01,2264361.01,-9999
540180.01,2264461.01,414.558136
540180.01,2264561.01,411.736267
540180.01,2264661.01,412.02121
540180.01,2264761.01,409.476883
540180.01,2264861.01,406.781906
540180.01,2264961.01,404.513741
540180.01,2265061.01,404.358185
540180.01,2265161.01,403.80629
540180.01,2265261.01,403.157318
540180.01,2265361.01,402.617882
540180.01,2265461.01,403.369797
540180.01,2265561.01,409.438126
540180.01,2265661.01,409.337372
540180.01,2265761.01,407.163116
540180.01,2265861.01,404.835663
540180.01,2265961.01,402.891846
540180.01,2266061.01,404.329025
540180.01,2266161.01,407.128937
540180.01,2266261.01,407.491119
540180.01,2266361.01,405.787872
540180.01,2266461.01,397.51709
540180.01,2266561.01,388.912643
540180.01,2266661.01,386.904724
540180.01,2266761.01,385.448212
540180.01,2266861.01,384.804016
540180.01,2266961.01,385.019531
540180.01,2267061.01,385.274811
540180.01,2267161.01,386.701294
540180.01,2267261.01,387.678299
540180.01,2267361.01,391.699806
540180.01,2267461.01,394.82486
540180.01,2267561.01,394.995071
540180.01,2267661.01,395.445709
540180.01,2267761.01,396.093307
540180.01,2267861.01,391.915604
540180.01,2267961.01,386.995094
540180.01,2268061.01,390.179031
540180.01,2268161.01,389.943878
540180.01,2268261.01,393.717041
540180.01,2268361.01,409.772888
540180.01,2268461.01,411.814514
540180.01,2268561.01,412.640427
540180.01,2268661.01,413.88459
540180.01,2268761.01,416.104294
540180.01,2268861.01,422.569321
540180.01,2268961.01,428.003296
540180.01,2269061.01,429.949203
540180.01,2269161.01,430.62056
540180.01,2269261.01,426.460358
540180.01,2269361.01,422.983963
540180.01,2269461.01,424.375641
540180.01,2269561.01,426.357254
540180.01,2269661.01,426.65921
540180.01,2269761.01,426.927704
540180.01,2269861.01,427.244202
540180.01,2269961.01,428.588333
540180.01,2270061.01,430.285248
540180.01,2270161.01,432.18486
540180.01,2270261.01,433.134033
540180.01,2270361.01,435.083893
540180.01,2270461.01,436.766022
540180.01,2270561.01,-9999
540280.01,2264261.01,-9999
540280.01,2264361.01,-9999
540280.01,2264461.01,416.638855
540280.01,2264561.01,414.643234
540280.01,2264661.01,415.621796
540280.01,2264761.01,413.656921
540280.01,2264861.01,410.7146
540280.01,2264961.01,410.536659
540280.01,2265061.01,408.044785
540280.01,2265161.01,406.082375
540280.01,2265261.01,404.302322
540280.01,2265361.01,403.170334
540280.01,2265461.01,407.323151
540280.01,2265561.01,410.24173
540280.01,2265661.01,409.560532
540280.01,2265761.01,407.763229
540280.01,2265861.01,404.792831
540280.01,2265961.01,401.819
540280.01,2266061.01,405.627045
540280.01,2266161.01,408.761108
540280.01,2266261.01,407.215027
540280.01,2266361.01,403.545593
540280.01,2266461.01,392.377403
540280.01,2266561.01,389.693909
540280.01,2266661.01,388.461472
540280.01,2266761.01,386.521912
540280.01,2266861.01,385.697121
540280.01,2266961.01,385.285019
540280.01,2267061.01,384.966217
540280.01,2267161.01,385.88533
540280.01,2267261.01,388.454712
540280.01,2267361.01,391.961807
540280.01,2267461.01,393.551392
540280.01,2267561.01,393.755463
540280.01,2267661.01,393.859024
540280.01,2267761.01,393.1054
540280.01,2267861.01,387.374969
540280.01,2267961.01,386.973373
540280.01,2268061.01,388.814911
540280.01,2268161.01,389.305473
540280.01,2268261.01,393.586395
540280.01,2268361.01,410.036377
540280.01,2268461.01,412.225769
540280.01,2268561.01,415.194092
540280.01,2268661.01,416.877457
540280.01,2268761.01,419.500366
540280.01,2268861.01,429.190918
540280.01,2268961.01,431.884995
540280.01,2269061.01,431.350342
540280.01,2269161.01,430.526031
540280.01,2269261.01,423.723999
540280.01,2269361.01,423.241119
540280.01,2269461.01,424.613075
540280.01,2269561.01,426.616913
540280.01,2269661.01,426.830887
540280.01,2269761.01,427.394135
540280.01,2269861.01,429.279144
540280.01,2269961.01,431.493546
540280.01,2270061.01,432.917389
540280.01,2270161.01,432.995415
540280.01,2270261.01,433.13768
540280.01,2270361.01,433.73645
540280.01,2270461.01,-9999
540380.01,2264361.01,-9999
540380.01,2264461.01,-9999
540380.01,2264561.01,416.536926
540380.01,2264661.01,416.510162
540380.01,2264761.01,415.614014
540380.01,2264861.01,413.764351
540380.01,2264961.01,413.873016
540380.01,2265061.01,412.976044
540380.01,2265161.01,410.178894
540380.01,2265261.01,409.015533
540380.01,2265361.01,406.883072
540380.01,2265461.01,409.362198
540380.01,2265561.01,408.962433
540380.01,2265661.01,406.656708
540380.01,2265761.01,404.055115
540380.01,2265861.01,401.038788
540380.01,2265961.01,402.466805
540380.01,2266061.01,407.532898
540380.01,2266161.01,409.533325
540380.01,2266261.01,408.065674
540380.01,2266361.01,400.899872
540380.01,2266461.01,393.740311
540380.01,2266561.01,391.87413
540380.01,2266661.01,389.383133
540380.01,2266761.01,387.286346
540380.01,2266861.01,387.010681
540380.01,2266961.01,386.453766
540380.01,2267061.01,385.891678
540380.01,2267161.01,386.536057
540380.01,2267261.01,388.793282
540380.01,2267361.01,391.933823
540380.01,2267461.01,393.100311
540380.01,2267561.01,393.246307
540380.01,2267661.01,392.776093
540380.01,2267761.01,390.366653
540380.01,2267861.01,387.496048
540380.01,2267961.01,388.359787
540380.01,2268061.01,388.337357
540380.01,2268161.01,389.666367
540380.01,2268261.01,402.989716
540380.01,2268361.01,413.904831
540380.01,2268461.01,415.477905
540380.01,2268561.01,416.601295
540380.01,2268661.01,418.569885
540380.01,2268761.01,420.444672
540380.01,2268861.01,429.071777
540380.01,2268961.01,434.278076
540380.01,2269061.01,431.428452
540380.01,2269161.01,426.776581
540380.01,2269261.01,424.030807
540380.01,2269361.01,424.186768
540380.01,2269461.01,424.864594
540380.01,2269561.01,426.591156
540380.01,2269661.01,427.987961
540380.01,2269761.01,428.819702
540380.01,2269861.01,430.615517
540380.01,2269961.01,432.581085
540380.01,2270061.01,433.33728
540380.01,2270161.01,433.097565
540380.01,2270261.01,432.628448
540380.01,2270361.01,-9999
540480.01,2264361.01,-9999
540480.01,2264461.01,-9999
540480.01,2264561.01,418.35675
540480.01,2264661.01,419.175018
540480.01,2264761.01,416.597137
540480.01,2264861.01,416.217377
540480.01,2264961.01,417.359085
540480.01,2265061.01,416.686195
540480.01,2265161.01,413.349075
540480.01,2265261.01,412.460419
540480.01,2265361.01,409.981323
540480.01,2265461.01,411.13443
540480.01,2265561.01,410.385559
540480.01,2265661.01,408.404984
540480.01,2265761.01,405.922318
540480.01,2265861.01,405.216705
540480.01,2265961.01,411.177643
540480.01,2266061.01,411.561646
540480.01,2266161.01,410.597763
540480.01,2266261.01,409.176941
540480.01,2266361.01,402.473175
540480.01,2266461.01,395.398605
540480.01,2266561.01,393.332809
540480.01,2266661.01,390.49118
540480.01,2266761.01,388.77124
540480.01,2266861.01,389.021484
540480.01,2266961.01,387.703583
540480.01,2267061.01,387.431747
540480.01,2267161.01,388.43042
540480.01,2267261.01,391.262848
540480.01,2267361.01,392.338745
540480.01,2267461.01,391.28804
540480.01,2267561.01,391.626663
540480.01,2267661.01,392.225487
540480.01,2267761.01,391.740082
540480.01,2267861.01,387.530045
540480.01,2267961.01,388.737396
540480.01,2268061.01,389.15863
540480.01,2268161.01,391.461121
540480.01,2268261.01,411.779755
540480.01,2268361.01,415.371239
540480.01,2268461.01,416.193451
540480.01,2268561.01,418.277893
540480.01,2268661.01,420.042358
540480.01,2268761.01,422.971878
540480.01,2268861.01,430.27356
540480.01,2268961.01,433.675789
540480.01,2269061.01,430.260681
540480.01,2269161.01,425.39325
