"X","Y","H20_Kimm (TWT)"
534980.01,2261961.01,281.365387
534980.01,2262061.01,262.372589
534980.01,2262161.01,254.872368
534980.01,2262261.01,250.058487
534980.01,2262361.01,246.671497
534980.01,2262461.01,245.183937
534980.01,2262561.01,244.926208
534980.01,2262661.01,244.743698
534980.01,2262761.01,244.818611
534980.01,2262861.01,243.158901
534980.01,2262961.01,239.895798
534980.01,2263061.01,236.078144
534980.01,2263161.01,235.076431
534980.01,2263261.01,234.001282
534980.01,2263361.01,233.764389
534980.01,2263461.01,235.338982
534980.01,2263561.01,236.211243
534980.01,2263661.01,237.031628
534980.01,2263761.01,238.39843
534980.01,2263861.01,239.044922
534980.01,2263961.01,237.959419
534980.01,2264061.01,237.801201
534980.01,2264161.01,238.420235
534980.01,2264261.01,238.403305
534980.01,2264361.01,237.040962
534980.01,2264461.01,237.959183
534980.01,2264561.01,237.690872
534980.01,2264661.01,236.338287
534980.01,2264761.01,237.06292
534980.01,2264861.01,237.992325
534980.01,2264961.01,237.485424
534980.01,2265061.01,237.53862
534980.01,2265161.01,236.332932
534980.01,2265261.01,234.319832
534980.01,2265361.01,232.887077
534980.01,2265461.01,230.989407
534980.01,2265561.01,228.637283
534980.01,2265661.01,227.858307
534980.01,2265761.01,227.0961
534980.01,2265861.01,227.786209
534980.01,2265961.01,229.042961
534980.01,2266061.01,234.639214
534980.01,2266161.01,244.656921
534980.01,2266261.01,254.080124
534980.01,2266361.01,265.717697
534980.01,2266461.01,271.450623
534980.01,2266561.01,276.280869
534980.01,2266661.01,278.314575
534980.01,2266761.01,282.053482
534980.01,2266861.01,286.463135
534980.01,2266961.01,288.997467
534980.01,2267061.01,293.241943
534980.01,2267161.01,297.026428
534980.01,2267261.01,298.670593
534980.01,2267361.01,300.722076
534980.01,2267461.01,302.941299
534980.01,2267561.01,304.751266
534980.01,2267661.01,308.598984
534980.01,2267761.01,301.549408
534980.01,2267861.01,295.303764
534980.01,2267961.01,291.06662
534980.01,2268061.01,289.865433
534980.01,2268161.01,290.969635
534980.01,2268261.01,294.981125
534980.01,2268361.01,298.401581
534980.01,2268461.01,301.389221
534980.01,2268561.01,302.941437
534980.01,2268661.01,305.547897
534980.01,2268761.01,306.666824
534980.01,2268861.01,307.264893
534980.01,2268961.01,307.491364
534980.01,2269061.01,307.702606
534980.01,2269161.01,307.494606
534980.01,2269261.01,307.861633
534980.01,2269361.01,309.648483
534980.01,2269461.01,311.289764
534980.01,2269561.01,313.013153
534980.01,2269661.01,315.203522
534980.01,2269761.01,316.359222
534980.01,2269861.01,318.601013
534980.01,2269961.01,319.602646
534980.01,2270061.01,-9999
534980.01,2270161.01,-9999
534980.01,2270261.01,326.793549
534980.01,2270361.01,331.029938
534980.01,2270461.01,332.63269
534980.01,2270561.01,336.29155
534980.01,2270661.01,339.806976
534980.01,2270761.01,340.621674
534980.01,2270861.01,337.690445
534980.01,2270961.01,333.872406
534980.01,2271061.01,331.593002
534980.01,2271161.01,327.977722
534980.01,2271261.01,323.030327
534980.01,2271361.01,319.70401
534980.01,2271461.01,-9999
534980.01,2271561.01,-9999
535080.01,2260861.01,300.956421
535080.01,2260961.01,299.225708
535080.01,2261061.01,300.395432
535080.01,2261161.01,301.862656
535080.01,2261261.01,304.215851
535080.01,2261361.01,308.46521
535080.01,2261461.01,310.877487
535080.01,2261561.01,309.153503
535080.01,2261661.01,297.21225
535080.01,2261761.01,281.054443
535080.01,2261861.01,266.831314
535080.01,2261961.01,260.80381
535080.01,2262061.01,255.158989
535080.01,2262161.01,252.286209
535080.01,2262261.01,249.126129
535080.01,2262361.01,246.854462
535080.01,2262461.01,246.651352
535080.01,2262561.01,246.687759
535080.01,2262661.01,246.095078
535080.01,2262761.01,245.941017
535080.01,2262861.01,243.505386
535080.01,2262961.01,240.987991
535080.01,2263061.01,240.743519
535080.01,2263161.01,239.64061
535080.01,2263261.01,238.985081
535080.01,2263361.01,238.955971
535080.01,2263461.01,239.330856
535080.01,2263561.01,239.004227
535080.01,2263661.01,238.170464
535080.01,2263761.01,238.471359
535080.01,2263861.01,239.207279
535080.01,2263961.01,238.547287
535080.01,2264061.01,236.455391
535080.01,2264161.01,228.981857
535080.01,2264261.01,226.406601
535080.01,2264361.01,224.643734
535080.01,2264461.01,223.808655
535080.01,2264561.01,224.639767
535080.01,2264661.01,223.595154
535080.01,2264761.01,224.413712
535080.01,2264861.01,228.270996
535080.01,2264961.01,228.886913
535080.01,2265061.01,233.663315
535080.01,2265161.01,234.972218
535080.01,2265261.01,233.726395
535080.01,2265361.01,232.261932
535080.01,2265461.01,229.491615
535080.01,2265561.01,228.158325
535080.01,2265661.01,226.785797
535080.01,2265761.01,226.164787
535080.01,2265861.01,226.280285
535080.01,2265961.01,227.988983
535080.01,2266061.01,233.830292
535080.01,2266161.01,245.645721
535080.01,2266261.01,253.273445
535080.01,2266361.01,260.946884
535080.01,2266461.01,269.074898
535080.01,2266561.01,272.366882
535080.01,2266661.01,277.330322
535080.01,2266761.01,282.085159
535080.01,2266861.01,285.036087
535080.01,2266961.01,290.695061
535080.01,2267061.01,295.854462
535080.01,2267161.01,299.492676
535080.01,2267261.01,301.256989
535080.01,2267361.01,302.997726
535080.01,2267461.01,304.136871
535080.01,2267561.01,304.924324
535080.01,2267661.01,307.40358
535080.01,2267761.01,303.559669
535080.01,2267861.01,298.087341
535080.01,2267961.01,293.843948
535080.01,2268061.01,289.367416
535080.01,2268161.01,290.91394
535080.01,2268261.01,293.424194
535080.01,2268361.01,296.738922
535080.01,2268461.01,299.400482
535080.01,2268561.01,302.979156
535080.01,2268661.01,305.62616
535080.01,2268761.01,307.489349
535080.01,2268861.01,308.192833
535080.01,2268961.01,307.57753
535080.01,2269061.01,306.633392
535080.01,2269161.01,306.211914
535080.01,2269261.01,307.224335
535080.01,2269361.01,308.707748
535080.01,2269461.01,309.847946
535080.01,2269561.01,313.096512
535080.01,2269661.01,314.434158
535080.01,2269761.01,314.946503
535080.01,2269861.01,316.953186
535080.01,2269961.01,318.138412
535080.01,2270061.01,320.268311
535080.01,2270161.01,322.658936
535080.01,2270261.01,326.661331
535080.01,2270361.01,330.438843
535080.01,2270461.01,334.803345
535080.01,2270561.01,338.444702
535080.01,2270661.01,339.944077
535080.01,2270761.01,338.075821
535080.01,2270861.01,335.863586
535080.01,2270961.01,332.570602
535080.01,2271061.01,329.68248
535080.01,2271161.01,324.516846
535080.01,2271261.01,321.986603
535080.01,2271361.01,322.703201
535080.01,2271461.01,320.872856
535080.01,2271561.01,322.224854
535080.01,2271661.01,-9999
535180.01,2260861.01,300.809998
535180.01,2260961.01,299.56308
535180.01,2261061.01,300.538803
535180.01,2261161.01,301.378021
535180.01,2261261.01,302.1651
535180.01,2261361.01,306.506744
535180.01,2261461.01,296.932671
535180.01,2261561.01,287.723694
535180.01,2261661.01,275.342567
535180.01,2261761.01,263.495148
535180.01,2261861.01,261.007614
535180.01,2261961.01,258.512024
535180.01,2262061.01,253.305908
535180.01,2262161.01,251.66806
535180.01,2262261.01,249.93029
535180.01,2262361.01,248.809834
535180.01,2262461.01,249.353561
535180.01,2262561.01,249.259224
535180.01,2262661.01,247.367661
535180.01,2262761.01,245.888519
535180.01,2262861.01,244.605614
535180.01,2262961.01,244.041538
535180.01,2263061.01,244.219269
535180.01,2263161.01,242.843636
535180.01,2263261.01,242.184799
535180.01,2263361.01,243.478966
535180.01,2263461.01,242.176449
535180.01,2263561.01,240.98774
535180.01,2263661.01,240.435867
535180.01,2263761.01,238.64888
535180.01,2263861.01,237.08168
535180.01,2263961.01,234.186203
535180.01,2264061.01,231.950871
535180.01,2264161.01,228.670555
535180.01,2264261.01,226.344036
535180.01,2264361.01,225.916428
535180.01,2264461.01,224.808571
535180.01,2264561.01,223.358444
535180.01,2264661.01,223.483932
535180.01,2264761.01,223.001141
535180.01,2264861.01,223.723549
535180.01,2264961.01,224.086304
535180.01,2265061.01,225.184692
535180.01,2265161.01,227.058861
535180.01,2265261.01,226.581947
535180.01,2265361.01,227.798218
535180.01,2265461.01,227.6166
535180.01,2265561.01,226.610317
535180.01,2265661.01,226.080215
535180.01,2265761.01,226.230774
535180.01,2265861.01,227.585144
535180.01,2265961.01,228.643303
535180.01,2266061.01,236.897388
535180.01,2266161.01,248.731689
535180.01,2266261.01,253.590347
535180.01,2266361.01,257.434845
535180.01,2266461.01,261.100708
535180.01,2266561.01,263.03447
535180.01,2266661.01,271.592079
535180.01,2266761.01,279.673141
535180.01,2266861.01,282.1931
535180.01,2266961.01,290.180908
535180.01,2267061.01,296.216827
535180.01,2267161.01,298.26976
535180.01,2267261.01,299.768845
535180.01,2267361.01,300.499268
535180.01,2267461.01,302.036301
535180.01,2267561.01,302.936127
535180.01,2267661.01,305.380615
535180.01,2267761.01,302.606186
535180.01,2267861.01,299.867935
535180.01,2267961.01,296.145348
535180.01,2268061.01,289.263016
535180.01,2268161.01,289.121521
535180.01,2268261.01,292.699402
535180.01,2268361.01,296.127762
535180.01,2268461.01,298.75164
535180.01,2268561.01,301.877869
535180.01,2268661.01,304.986389
535180.01,2268761.01,306.428986
535180.01,2268861.01,308.040619
535180.01,2268961.01,306.764648
535180.01,2269061.01,305.258636
535180.01,2269161.01,304.720459
535180.01,2269261.01,305.85659
535180.01,2269361.01,306.737656
535180.01,2269461.01,307.569733
535180.01,2269561.01,310.937561
535180.01,2269661.01,312.60524
535180.01,2269761.01,311.702545
535180.01,2269861.01,314.583435
535180.01,2269961.01,319.000267
535180.01,2270061.01,321.992615
535180.01,2270161.01,324.834503
535180.01,2270261.01,329.846161
535180.01,2270361.01,334.479698
535180.01,2270461.01,338.36937
535180.01,2270561.01,338.277222
535180.01,2270661.01,337.226379
535180.01,2270761.01,335.534348
535180.01,2270861.01,333.92514
535180.01,2270961.01,332.39888
535180.01,2271061.01,329.79512
535180.01,2271161.01,327.0952
535180.01,2271261.01,326.6418
535180.01,2271361.01,327.522949
535180.01,2271461.01,326.13739
535180.01,2271561.01,324.132294
535180.01,2271661.01,323.534973
535180.01,2271761.01,-9999
535280.01,2260861.01,-9999
535280.01,2260961.01,299.885483
535280.01,2261061.01,298.687042
535280.01,2261161.01,287.387375
535280.01,2261261.01,279.01371
535280.01,2261361.01,272.387299
535280.01,2261461.01,268.174988
535280.01,2261561.01,265.537262
535280.01,2261661.01,263.229675
535280.01,2261761.01,264.079346
535280.01,2261861.01,263.021423
535280.01,2261961.01,258.283066
535280.01,2262061.01,254.512077
535280.01,2262161.01,252.209808
535280.01,2262261.01,250.863892
535280.01,2262361.01,250.274582
535280.01,2262461.01,250.271362
535280.01,2262561.01,248.182579
535280.01,2262661.01,246.225571
535280.01,2262761.01,246.58979
535280.01,2262861.01,247.895508
535280.01,2262961.01,248.726608
535280.01,2263061.01,249.04821
535280.01,2263161.01,247.78154
535280.01,2263261.01,246.198158
535280.01,2263361.01,245.914864
535280.01,2263461.01,244.437302
535280.01,2263561.01,242.382256
535280.01,2263661.01,241.466431
535280.01,2263761.01,239.325661
535280.01,2263861.01,237.572525
535280.01,2263961.01,237.134552
535280.01,2264061.01,234.563156
535280.01,2264161.01,231.552521
535280.01,2264261.01,229.17054
535280.01,2264361.01,229.215782
535280.01,2264461.01,228.762516
535280.01,2264561.01,226.388611
535280.01,2264661.01,225.819748
535280.01,2264761.01,224.039505
535280.01,2264861.01,224.124367
535280.01,2264961.01,223.912437
535280.01,2265061.01,223.772987
535280.01,2265161.01,224.179245
535280.01,2265261.01,224.615921
535280.01,2265361.01,224.968033
535280.01,2265461.01,225.473846
535280.01,2265561.01,226.284439
535280.01,2265661.01,226.45916
535280.01,2265761.01,227.150414
535280.01,2265861.01,228.02037
535280.01,2265961.01,229.322609
535280.01,2266061.01,236.632782
535280.01,2266161.01,246.99369
535280.01,2266261.01,251.599602
535280.01,2266361.01,256.057304
535280.01,2266461.01,258.025589
535280.01,2266561.01,259.153748
535280.01,2266661.01,263.397552
535280.01,2266761.01,269.824097
535280.01,2266861.01,273.608818
535280.01,2266961.01,283.39621
535280.01,2267061.01,291.119011
535280.01,2267161.01,293.065643
535280.01,2267261.01,296.121872
535280.01,2267361.01,297.659363
535280.01,2267461.01,298.041969
535280.01,2267561.01,301.131088
535280.01,2267661.01,303.869461
535280.01,2267761.01,302.499496
535280.01,2267861.01,300.968353
535280.01,2267961.01,297.419189
535280.01,2268061.01,289.348877
535280.01,2268161.01,289.751183
535280.01,2268261.01,292.232742
535280.01,2268361.01,295.274635
535280.01,2268461.01,297.495911
535280.01,2268561.01,300.640488
535280.01,2268661.01,304.122986
535280.01,2268761.01,305.635818
535280.01,2268861.01,306.757538
535280.01,2268961.01,306.687546
535280.01,2269061.01,306.042618
535280.01,2269161.01,304.774078
535280.01,2269261.01,304.336014
535280.01,2269361.01,304.228668
535280.01,2269461.01,305.176048
535280.01,2269561.01,306.437057
535280.01,2269661.01,308.348114
535280.01,2269761.01,309.07486
535280.01,2269861.01,312.745056
535280.01,2269961.01,316.425385
535280.01,2270061.01,320.346359
535280.01,2270161.01,327.467773
535280.01,2270261.01,333.16156
535280.01,2270361.01,336.553864
535280.01,2270461.01,338.454254
535280.01,2270561.01,334.820053
535280.01,2270661.01,331.681396
535280.01,2270761.01,331.113693
535280.01,2270861.01,331.996567
535280.01,2270961.01,331.468124
535280.01,2271061.01,330.61734
535280.01,2271161.01,328.558456
535280.01,2271261.01,328.444794
535280.01,2271361.01,328.70948
535280.01,2271461.01,326.55027
535280.01,2271561.01,323.401901
535280.01,2271661.01,324.087311
535280.01,2271761.01,-9999
535280.01,2271861.01,-9999
535380.01,2260861.01,-9999
535380.01,2260961.01,293.020157
535380.01,2261061.01,287.262283
535380.01,2261161.01,281.009796
535380.01,2261261.01,275.41153
535380.01,2261361.01,271.88092
535380.01,2261461.01,270.380325
535380.01,2261561.01,268.618439
535380.01,2261661.01,266.819359
535380.01,2261761.01,265.853546
535380.01,2261861.01,262.391724
535380.01,2261961.01,256.851166
535380.01,2262061.01,255.330597
535380.01,2262161.01,254.764595
535380.01,2262261.01,253.382793
535380.01,2262361.01,253.277328
535380.01,2262461.01,250.253944
535380.01,2262561.01,247.63765
535380.01,2262661.01,247.126255
535380.01,2262761.01,248.009605
535380.01,2262861.01,251.622688
535380.01,2262961.01,252.440758
535380.01,2263061.01,253.090393
535380.01,2263161.01,252.570137
535380.01,2263261.01,250.784393
535380.01,2263361.01,249.160206
535380.01,2263461.01,245.677078
535380.01,2263561.01,242.724926
535380.01,2263661.01,241.800278
535380.01,2263761.01,240.7202
535380.01,2263861.01,239.577896
535380.01,2263961.01,239.172554
535380.01,2264061.01,237.507065
535380.01,2264161.01,236.482796
535380.01,2264261.01,235.966393
535380.01,2264361.01,233.957443
535380.01,2264461.01,233.306953
535380.01,2264561.01,232.292374
535380.01,2264661.01,230.319576
535380.01,2264761.01,228.428497
535380.01,2264861.01,226.682899
535380.01,2264961.01,226.020279
535380.01,2265061.01,223.837181
535380.01,2265161.01,222.946686
535380.01,2265261.01,223.309036
535380.01,2265361.01,224.690147
535380.01,2265461.01,225.653793
535380.01,2265561.01,226.777718
535380.01,2265661.01,227.987595
535380.01,2265761.01,228.177582
535380.01,2265861.01,229.429764
535380.01,2265961.01,231.73275
535380.01,2266061.01,237.54216
535380.01,2266161.01,242.159424
535380.01,2266261.01,249.233475
535380.01,2266361.01,254.688728
535380.01,2266461.01,258.148529
535380.01,2266561.01,259.213089
535380.01,2266661.01,261.986496
535380.01,2266761.01,266.721497
535380.01,2266861.01,269.420624
535380.01,2266961.01,275.657013
535380.01,2267061.01,282.731476
535380.01,2267161.01,285.07756
535380.01,2267261.01,289.632118
535380.01,2267361.01,293.341202
535380.01,2267461.01,294.540298
535380.01,2267561.01,297.844391
535380.01,2267661.01,302.157669
535380.01,2267761.01,303.237473
535380.01,2267861.01,302.368362
535380.01,2267961.01,300.453369
535380.01,2268061.01,292.883362
535380.01,2268161.01,290.507797
535380.01,2268261.01,291.873962
535380.01,2268361.01,294.212555
535380.01,2268461.01,295.922562
535380.01,2268561.01,300.280777
535380.01,2268661.01,303.727982
535380.01,2268761.01,305.178497
535380.01,2268861.01,306.690155
535380.01,2268961.01,306.916916
535380.01,2269061.01,306.71756
535380.01,2269161.01,305.599228
535380.01,2269261.01,303.794373
535380.01,2269361.01,303.149323
535380.01,2269461.01,303.350433
535380.01,2269561.01,304.864105
535380.01,2269661.01,306.085419
535380.01,2269761.01,308.738174
535380.01,2269861.01,312.302902
535380.01,2269961.01,314.179352
535380.01,2270061.01,319.508102
535380.01,2270161.01,326.603699
535380.01,2270261.01,332.609131
535380.01,2270361.01,334.305222
535380.01,2270461.01,334.888962
535380.01,2270561.01,328.761543
535380.01,2270661.01,327.245209
535380.01,2270761.01,328.980042
535380.01,2270861.01,331.044098
535380.01,2270961.01,331.119888
535380.01,2271061.01,330.779617
535380.01,2271161.01,330.682487
535380.01,2271261.01,330.987976
535380.01,2271361.01,329.633606
535380.01,2271461.01,325.866333
535380.01,2271561.01,323.693352
535380.01,2271661.01,324.413788
535380.01,2271761.01,328.668579
535380.01,2271861.01,328.753204
535380.01,2271961.01,-9999
535480.01,2260861.01,-9999
535480.01,2260961.01,-9999
535480.01,2261061.01,281.215698
535480.01,2261161.01,279.448112
535480.01,2261261.01,276.455948
535480.01,2261361.01,275.035873
535480.01,2261461.01,273.337341
535480.01,2261561.01,270.96283
535480.01,2261661.01,267.736542
535480.01,2261761.01,265.620659
535480.01,2261861.01,261.835144
535480.01,2261961.01,257.438873
535480.01,2262061.01,257.248474
535480.01,2262161.01,256.116913
535480.01,2262261.01,254.24398
535480.01,2262361.01,251.658699
535480.01,2262461.01,249.13097
535480.01,2262561.01,248.706177
535480.01,2262661.01,250.049797
535480.01,2262761.01,251.554581
535480.01,2262861.01,252.897636
535480.01,2262961.01,254.112129
535480.01,2263061.01,254.830902
535480.01,2263161.01,254.791595
535480.01,2263261.01,249.64563
535480.01,2263361.01,246.147926
535480.01,2263461.01,244.036179
535480.01,2263561.01,243.446785
535480.01,2263661.01,243.702766
535480.01,2263761.01,243.217979
535480.01,2263861.01,242.091728
535480.01,2263961.01,242.320732
535480.01,2264061.01,240.861725
535480.01,2264161.01,239.539108
535480.01,2264261.01,239.328522
535480.01,2264361.01,236.467564
535480.01,2264461.01,234.831749
535480.01,2264561.01,235.272919
535480.01,2264661.01,234.500885
535480.01,2264761.01,232.299591
535480.01,2264861.01,231.404549
535480.01,2264961.01,229.454124
535480.01,2265061.01,225.859604
535480.01,2265161.01,223.716652
535480.01,2265261.01,223.192245
535480.01,2265361.01,223.958755
535480.01,2265461.01,224.520584
535480.01,2265561.01,225.436897
535480.01,2265661.01,227.696186
535480.01,2265761.01,228.814789
535480.01,2265861.01,230.255386
535480.01,2265961.01,232.472313
535480.01,2266061.01,236.971176
535480.01,2266161.01,239.512745
535480.01,2266261.01,245.985191
535480.01,2266361.01,252.833412
535480.01,2266461.01,254.980453
535480.01,2266561.01,258.457031
535480.01,2266661.01,261.988007
535480.01,2266761.01,264.516457
535480.01,2266861.01,268.5961
535480.01,2266961.01,273.264923
535480.01,2267061.01,279.134293
535480.01,2267161.01,282.525604
535480.01,2267261.01,286.67511
535480.01,2267361.01,289.819122
535480.01,2267461.01,290.795586
535480.01,2267561.01,294.839813
535480.01,2267661.01,300.211998
535480.01,2267761.01,302.835083
535480.01,2267861.01,304.617691
535480.01,2267961.01,304.506287
535480.01,2268061.01,297.282631
535480.01,2268161.01,291.975006
535480.01,2268261.01,292.769066
535480.01,2268361.01,293.87735
535480.01,2268461.01,297.335968
535480.01,2268561.01,301.129532
535480.01,2268661.01,304.041504
535480.01,2268761.01,305.175545
535480.01,2268861.01,305.751038
535480.01,2268961.01,306.292709
535480.01,2269061.01,306.014984
535480.01,2269161.01,305.206772
535480.01,2269261.01,303.323486
535480.01,2269361.01,302.686134
535480.01,2269461.01,302.508423
535480.01,2269561.01,303.874397
535480.01,2269661.01,305.653351
535480.01,2269761.01,309.905548
535480.01,2269861.01,313.19342
535480.01,2269961.01,315.38028
535480.01,2270061.01,318.886604
535480.01,2270161.01,324.578094
535480.01,2270261.01,325.859085
535480.01,2270361.01,326.667633
535480.01,2270461.01,326.239014
535480.01,2270561.01,326.990143
535480.01,2270661.01,326.81987
535480.01,2270761.01,327.5056
535480.01,2270861.01,329.821068
535480.01,2270961.01,330.97583
535480.01,2271061.01,332.833099
535480.01,2271161.01,333.218521
535480.01,2271261.01,333.740906
535480.01,2271361.01,330.477364
535480.01,2271461.01,325.249496
535480.01,2271561.01,324.951813
535480.01,2271661.01,326.494141
535480.01,2271761.01,327.169937
535480.01,2271861.01,326.520859
535480.01,2271961.01,-9999
535480.01,2272061.01,-9999
535580.01,2260861.01,-9999
535580.01,2260961.01,-9999
535580.01,2261061.01,-9999
535580.01,2261161.01,280.40004
535580.01,2261261.01,277.539825
535580.01,2261361.01,276.595688
535580.01,2261461.01,274.910645
535580.01,2261561.01,272.316902
535580.01,2261661.01,269.579895
535580.01,2261761.01,263.922607
535580.01,2261861.01,260.543915
535580.01,2261961.01,258.38327
535580.01,2262061.01,257.551712
535580.01,2262161.01,254.786278
535580.01,2262261.01,252.013657
535580.01,2262361.01,250.650421
535580.01,2262461.01,250.65287
535580.01,2262561.01,252.252548
535580.01,2262661.01,253.284813
535580.01,2262761.01,253.761383
535580.01,2262861.01,254.498573
535580.01,2262961.01,255.174744
535580.01,2263061.01,254.943398
535580.01,2263161.01,251.606873
535580.01,2263261.01,247.65358
535580.01,2263361.01,245.130325
535580.01,2263461.01,244.90456
535580.01,2263561.01,245.682632
535580.01,2263661.01,247.022308
535580.01,2263761.01,246.23764
535580.01,2263861.01,244.879288
535580.01,2263961.01,244.656025
535580.01,2264061.01,243.436707
535580.01,2264161.01,242.72015
535580.01,2264261.01,242.025238
535580.01,2264361.01,239.783005
535580.01,2264461.01,237.709854
535580.01,2264561.01,236.853436
535580.01,2264661.01,235.913277
535580.01,2264761.01,233.703602
535580.01,2264861.01,232.339661
535580.01,2264961.01,230.557724
535580.01,2265061.01,229.299858
535580.01,2265161.01,228.845711
535580.01,2265261.01,226.799183
535580.01,2265361.01,223.906044
535580.01,2265461.01,223.361244
535580.01,2265561.01,224.747635
535580.01,2265661.01,226.747017
535580.01,2265761.01,229.225693
535580.01,2265861.01,230.320168
535580.01,2265961.01,232.154648
535580.01,2266061.01,235.32217
535580.01,2266161.01,237.212234
535580.01,2266261.01,244.053635
535580.01,2266361.01,251.239975
535580.01,2266461.01,254.77095
535580.01,2266561.01,259.37558
535580.01,2266661.01,263.65181
535580.01,2266761.01,266.250977
535580.01,2266861.01,270.089935
535580.01,2266961.01,274.431305
535580.01,2267061.01,277.373337
535580.01,2267161.01,281.202171
535580.01,2267261.01,284.872437
535580.01,2267361.01,287.480377
535580.01,2267461.01,288.753845
535580.01,2267561.01,293.285126
535580.01,2267661.01,299.600067
535580.01,2267761.01,302.96611
535580.01,2267861.01,306.544189
535580.01,2267961.01,307.581924
535580.01,2268061.01,299.187927
535580.01,2268161.01,296.215637
535580.01,2268261.01,296.55899
535580.01,2268361.01,296.764145
535580.01,2268461.01,297.605621
535580.01,2268561.01,301.43454
535580.01,2268661.01,303.172348
535580.01,2268761.01,304.92511
535580.01,2268861.01,304.216553
535580.01,2268961.01,302.634697
535580.01,2269061.01,301.972687
535580.01,2269161.01,302.200996
535580.01,2269261.01,302.764587
535580.01,2269361.01,303.505325
535580.01,2269461.01,305.146973
535580.01,2269561.01,307.037003
535580.01,2269661.01,309.066971
535580.01,2269761.01,310.759407
535580.01,2269861.01,313.525696
535580.01,2269961.01,315.417908
535580.01,2270061.01,318.141083
535580.01,2270161.01,320.46994
535580.01,2270261.01,321.501968
535580.01,2270361.01,323.004669
535580.01,2270461.01,324.174568
535580.01,2270561.01,324.334473
535580.01,2270661.01,326.470657
535580.01,2270761.01,328.38092
535580.01,2270861.01,330.515121
535580.01,2270961.01,331.512451
535580.01,2271061.01,332.947136
535580.01,2271161.01,333.854263
535580.01,2271261.01,334.255188
535580.01,2271361.01,332.260834
535580.01,2271461.01,329.52533
535580.01,2271561.01,330.113503
535580.01,2271661.01,328.899338
535580.01,2271761.01,326.894653
535580.01,2271861.01,326.638214
535580.01,2271961.01,325.518494
535580.01,2272061.01,-9999
535680.01,2260861.01,-9999
535680.01,2260961.01,-9999
535680.01,2261061.01,-9999
535680.01,2261161.01,-9999
535680.01,2261261.01,279.133301
535680.01,2261361.01,278.360596
535680.01,2261461.01,275.833435
535680.01,2261561.01,271.916077
535680.01,2261661.01,268.139618
535680.01,2261761.01,262.902565
535680.01,2261861.01,260.174896
535680.01,2261961.01,258.35849
535680.01,2262061.01,255.079803
535680.01,2262161.01,252.556831
535680.01,2262261.01,251.61055
535680.01,2262361.01,252.222782
535680.01,2262461.01,252.774399
535680.01,2262561.01,253.682549
535680.01,2262661.01,254.607422
535680.01,2262761.01,255.461121
535680.01,2262861.01,254.857536
535680.01,2262961.01,253.903328
535680.01,2263061.01,250.472557
535680.01,2263161.01,246.756012
535680.01,2263261.01,246.335136
535680.01,2263361.01,247.687546
535680.01,2263461.01,248.190926
535680.01,2263561.01,248.757301
535680.01,2263661.01,248.976364
535680.01,2263761.01,248.332748
535680.01,2263861.01,247.866005
535680.01,2263961.01,246.446899
535680.01,2264061.01,245.943588
535680.01,2264161.01,245.805214
535680.01,2264261.01,245.544884
535680.01,2264361.01,243.358971
535680.01,2264461.01,241.285866
535680.01,2264561.01,240.025696
535680.01,2264661.01,237.074997
535680.01,2264761.01,235.105888
535680.01,2264861.01,234.602699
535680.01,2264961.01,232.283417
535680.01,2265061.01,231.448929
535680.01,2265161.01,231.517609
535680.01,2265261.01,228.901443
535680.01,2265361.01,226.895294
535680.01,2265461.01,225.397186
535680.01,2265561.01,223.447426
535680.01,2265661.01,221.084774
535680.01,2265761.01,222.273239
535680.01,2265861.01,229.195313
535680.01,2265961.01,231.336777
535680.01,2266061.01,233.347839
535680.01,2266161.01,235.572441
535680.01,2266261.01,243.242279
535680.01,2266361.01,250.514442
535680.01,2266461.01,254.313477
535680.01,2266561.01,259.26825
535680.01,2266661.01,265.27124
535680.01,2266761.01,267.939735
535680.01,2266861.01,272.001633
535680.01,2266961.01,275.783913
535680.01,2267061.01,277.371063
535680.01,2267161.01,280.712448
535680.01,2267261.01,283.328217
535680.01,2267361.01,284.497452
535680.01,2267461.01,287.607834
535680.01,2267561.01,292.303383
535680.01,2267661.01,298.036484
535680.01,2267761.01,301.625153
535680.01,2267861.01,306.455658
535680.01,2267961.01,306.70166
535680.01,2268061.01,299.916878
535680.01,2268161.01,299.164948
535680.01,2268261.01,297.571671
535680.01,2268361.01,295.926819
535680.01,2268461.01,297.359833
535680.01,2268561.01,300.220917
535680.01,2268661.01,301.85424
535680.01,2268761.01,303.724579
535680.01,2268861.01,302.383797
535680.01,2268961.01,301.316711
535680.01,2269061.01,301.163315
535680.01,2269161.01,301.625458
535680.01,2269261.01,304.615143
535680.01,2269361.01,306.722939
535680.01,2269461.01,309.352676
535680.01,2269561.01,311.525742
535680.01,2269661.01,312.992035
535680.01,2269761.01,313.962936
535680.01,2269861.01,315.028107
535680.01,2269961.01,315.063766
535680.01,2270061.01,315.951874
535680.01,2270161.01,318.595695
535680.01,2270261.01,320.043793
535680.01,2270361.01,321.992737
535680.01,2270461.01,323.13382
535680.01,2270561.01,322.943222
535680.01,2270661.01,326.779228
535680.01,2270761.01,329.376755
535680.01,2270861.01,330.126404
535680.01,2270961.01,331.129425
535680.01,2271061.01,333.064377
535680.01,2271161.01,333.971207
535680.01,2271261.01,334.815765
535680.01,2271361.01,333.465759
535680.01,2271461.01,331.973946
535680.01,2271561.01,332.407471
535680.01,2271661.01,331.28006
535680.01,2271761.01,328.628021
