"X","Y","H02_TBeauce (TWT)"
538880.01,2267061.01,-31.660326004
538880.01,2267161.01,-30.549524307
538880.01,2267261.01,-31.752016068
538880.01,2267361.01,-31.192123413
538880.01,2267461.01,-30.583618164
538880.01,2267561.01,-32.06224823
538880.01,2267661.01,-33.107723236
538880.01,2267761.01,-32.608436584
538880.01,2267861.01,-33.423164368
538880.01,2267961.01,-34.953075409
538880.01,2268061.01,-32.822540283
538880.01,2268161.01,-34.340007782
538880.01,2268261.01,-36.065509796
538880.01,2268361.01,-37.667804718
538880.01,2268461.01,-39.805606842
538880.01,2268561.01,-39.827068329
538880.01,2268661.01,-39.891342163
538880.01,2268761.01,-40.842781067
538880.01,2268861.01,-41.774345398
538880.01,2268961.01,-42.771995544
538880.01,2269061.01,-42.658687592
538880.01,2269161.01,-41.797084808
538880.01,2269261.01,-40.574523926
538880.01,2269361.01,-38.959899902
538880.01,2269461.01,-36.918495178
538880.01,2269561.01,-35.694789886
538880.01,2269661.01,-35.048065186
538880.01,2269761.01,-33.818447113
538880.01,2269861.01,-32.468475342
538880.01,2269961.01,-30.86797142
538880.01,2270061.01,-29.450773239
538880.01,2270161.01,-27.927783966
538880.01,2270261.01,-26.474391937
538880.01,2270361.01,-25.007888794
538880.01,2270461.01,-23.796564102
538880.01,2270561.01,-22.8813591
538880.01,2270661.01,-22.265073776
538880.01,2270761.01,-21.854833603
538880.01,2270861.01,-21.554494858
538880.01,2270961.01,-21.274129868
538880.01,2271061.01,-20.987632751
538880.01,2271161.01,-20.665117264
538880.01,2271261.01,-20.231142044
538880.01,2271361.01,-19.639057159
538880.01,2271461.01,-19.027618408
538980.01,2263161.01,-22.959644318
538980.01,2263261.01,-22.803031921
538980.01,2263361.01,-22.82503891
538980.01,2263461.01,-22.866962433
538980.01,2263561.01,-23.060934067
538980.01,2263661.01,-23.483804703
538980.01,2263761.01,-24.156620026
538980.01,2263861.01,-24.704847336
538980.01,2263961.01,-26.112325668
538980.01,2264061.01,-27.295843124
538980.01,2264161.01,-28.594617844
538980.01,2264261.01,-29.878694534
538980.01,2264361.01,-30.786603928
538980.01,2264461.01,-31.746898651
538980.01,2264561.01,-33.214458466
538980.01,2264661.01,-34.331390381
538980.01,2264761.01,-35.039806366
538980.01,2264861.01,-35.895893097
538980.01,2264961.01,-36.239234924
538980.01,2265061.01,-36.961051941
538980.01,2265161.01,-37.555233002
538980.01,2265261.01,-37.773166656
538980.01,2265361.01,-37.753025055
538980.01,2265461.01,-37.717914581
538980.01,2265561.01,-37.965904236
538980.01,2265661.01,-38.378795624
538980.01,2265761.01,-39.03692627
538980.01,2265861.01,-39.404449463
538980.01,2265961.01,-39.915054321
538980.01,2266061.01,-39.176940918
538980.01,2266161.01,-38.771514893
538980.01,2266261.01,-37.863868713
538980.01,2266361.01,-36.315231323
538980.01,2266461.01,-36.678146362
538980.01,2266561.01,-36.05115509
538980.01,2266661.01,-33.167583466
538980.01,2266761.01,-32.706985474
538980.01,2266861.01,-33.202724457
538980.01,2266961.01,-34.645679474
538980.01,2267061.01,-33.221603394
538980.01,2267161.01,-30.524934769
538980.01,2267261.01,-31.067407608
538980.01,2267361.01,-31.019683838
538980.01,2267461.01,-30.253410339
538980.01,2267561.01,-31.307600021
538980.01,2267661.01,-32.805435181
538980.01,2267761.01,-33.069202423
538980.01,2267861.01,-33.965045929
538980.01,2267961.01,-34.843776703
538980.01,2268061.01,-32.401630402
538980.01,2268161.01,-34.534187317
538980.01,2268261.01,-36.476371765
538980.01,2268361.01,-37.905990601
538980.01,2268461.01,-39.954608917
538980.01,2268561.01,-39.829837799
538980.01,2268661.01,-39.587806702
538980.01,2268761.01,-40.275737762
538980.01,2268861.01,-41.470020294
538980.01,2268961.01,-41.839878082
538980.01,2269061.01,-41.549835205
538980.01,2269161.01,-40.45526886
538980.01,2269261.01,-38.741535187
538980.01,2269361.01,-37.253250122
538980.01,2269461.01,-35.971099854
538980.01,2269561.01,-34.835086823
538980.01,2269661.01,-33.757305145
538980.01,2269761.01,-32.66336441
538980.01,2269861.01,-31.529769897
538980.01,2269961.01,-30.337875366
538980.01,2270061.01,-28.940660477
538980.01,2270161.01,-27.601570129
538980.01,2270261.01,-26.363260269
538980.01,2270361.01,-25.105077744
538980.01,2270461.01,-24.020967484
538980.01,2270561.01,-23.190700531
538980.01,2270661.01,-22.602472305
538980.01,2270761.01,-22.194738388
538980.01,2270861.01,-21.885499954
538980.01,2270961.01,-21.596403122
538980.01,2271061.01,-21.290998459
538980.01,2271161.01,-20.947990417
538980.01,2271261.01,-20.380069733
538980.01,2271361.01,-19.752733231
538980.01,2271461.01,-19.112503052
539080.01,2263161.01,-22.115224838
539080.01,2263261.01,-21.917476654
539080.01,2263361.01,-21.806127548
539080.01,2263461.01,-21.635868073
539080.01,2263561.01,-21.694829941
539080.01,2263661.01,-22.679929733
539080.01,2263761.01,-23.417211533
539080.01,2263861.01,-23.937446594
539080.01,2263961.01,-24.848402023
539080.01,2264061.01,-26.090457916
539080.01,2264161.01,-27.463912964
539080.01,2264261.01,-28.598628998
539080.01,2264361.01,-29.429901123
539080.01,2264461.01,-30.408191681
539080.01,2264561.01,-32.129795074
539080.01,2264661.01,-33.439601898
539080.01,2264761.01,-34.704597473
539080.01,2264861.01,-35.72964859
539080.01,2264961.01,-36.128868103
539080.01,2265061.01,-37.043991089
539080.01,2265161.01,-36.922107697
539080.01,2265261.01,-36.780353546
539080.01,2265361.01,-36.695381165
539080.01,2265461.01,-36.826156616
539080.01,2265561.01,-37.236305237
539080.01,2265661.01,-37.528873444
539080.01,2265761.01,-37.851745605
539080.01,2265861.01,-38.108592987
539080.01,2265961.01,-38.485176086
539080.01,2266061.01,-38.978507996
539080.01,2266161.01,-38.058204651
539080.01,2266261.01,-36.561122894
539080.01,2266361.01,-34.929649353
539080.01,2266461.01,-34.994335175
539080.01,2266561.01,-33.148593903
539080.01,2266661.01,-31.071746826
539080.01,2266761.01,-31.279392242
539080.01,2266861.01,-31.373794556
539080.01,2266961.01,-32.596401215
539080.01,2267061.01,-32.861625671
539080.01,2267161.01,-31.148225784
539080.01,2267261.01,-31.131551743
539080.01,2267361.01,-31.122806549
539080.01,2267461.01,-30.859546661
539080.01,2267561.01,-30.602563858
539080.01,2267661.01,-31.405735016
539080.01,2267761.01,-32.327201843
539080.01,2267861.01,-33.095417023
539080.01,2267961.01,-34.002384186
539080.01,2268061.01,-33.490421295
539080.01,2268161.01,-34.458587646
539080.01,2268261.01,-36.470035553
539080.01,2268361.01,-37.719860077
539080.01,2268461.01,-39.013328552
539080.01,2268561.01,-39.637519836
539080.01,2268661.01,-39.478610992
539080.01,2268761.01,-40.055328369
539080.01,2268861.01,-41.495727539
539080.01,2268961.01,-40.79404068
539080.01,2269061.01,-40.373352051
539080.01,2269161.01,-38.41173172
539080.01,2269261.01,-36.696933746
539080.01,2269361.01,-35.267925262
539080.01,2269461.01,-34.098236084
539080.01,2269561.01,-33.10982132
539080.01,2269661.01,-32.213241577
539080.01,2269761.01,-31.329847336
539080.01,2269861.01,-30.418138504
539080.01,2269961.01,-29.490081787
539080.01,2270061.01,-28.321681976
539080.01,2270161.01,-27.185865402
539080.01,2270261.01,-26.090335846
539080.01,2270361.01,-25.144569397
539080.01,2270461.01,-24.235311508
539080.01,2270561.01,-23.487991333
539080.01,2270661.01,-22.938158035
539080.01,2270761.01,-22.540721893
539080.01,2270861.01,-22.232290268
539080.01,2270961.01,-21.929866791
539080.01,2271061.01,-21.610059738
539080.01,2271161.01,-21.137651443
539080.01,2271261.01,-20.529998779
539080.01,2271361.01,-19.87994194
539180.01,2263361.01,-21.269144058
539180.01,2263461.01,-20.858642578
539180.01,2263561.01,-20.490001678
539180.01,2263661.01,-21.748151779
539180.01,2263761.01,-22.098518372
539180.01,2263861.01,-22.959899902
539180.01,2263961.01,-23.774581909
539180.01,2264061.01,-24.91882515
539180.01,2264161.01,-26.163122177
539180.01,2264261.01,-27.084037781
539180.01,2264361.01,-28.052200317
539180.01,2264461.01,-29.346477509
539180.01,2264561.01,-30.935241699
539180.01,2264661.01,-32.359107971
539180.01,2264761.01,-34.01335144
539180.01,2264861.01,-35.365085602
539180.01,2264961.01,-36.45923233
539180.01,2265061.01,-36.963336945
539180.01,2265161.01,-36.149925232
539180.01,2265261.01,-35.841178894
539180.01,2265361.01,-35.770179749
539180.01,2265461.01,-35.899215698
539180.01,2265561.01,-36.364437103
539180.01,2265661.01,-36.68429184
539180.01,2265761.01,-36.874816895
539180.01,2265861.01,-37.01902771
539180.01,2265961.01,-36.739665985
539180.01,2266061.01,-37.034107208
539180.01,2266161.01,-36.535125732
539180.01,2266261.01,-35.503787994
539180.01,2266361.01,-33.942588806
539180.01,2266461.01,-32.972995758
539180.01,2266561.01,-31.929035187
539180.01,2266661.01,-30.681789398
539180.01,2266761.01,-30.50406456
539180.01,2266861.01,-30.295026779
539180.01,2266961.01,-30.996335983
539180.01,2267061.01,-31.566650391
539180.01,2267161.01,-30.464975357
539180.01,2267261.01,-30.481882095
539180.01,2267361.01,-31.000619888
539180.01,2267461.01,-31.964797974
539180.01,2267561.01,-30.774518967
539180.01,2267661.01,-31.124013901
539180.01,2267761.01,-31.72439003
539180.01,2267861.01,-32.085918427
539180.01,2267961.01,-33.089530945
539180.01,2268061.01,-33.745742798
539180.01,2268161.01,-33.980426788
539180.01,2268261.01,-36.20798111
539180.01,2268361.01,-36.855247498
539180.01,2268461.01,-38.1731987
539180.01,2268561.01,-39.598621368
539180.01,2268661.01,-39.655826569
539180.01,2268761.01,-40.244068146
539180.01,2268861.01,-40.585887909
539180.01,2268961.01,-40.341823578
539180.01,2269061.01,-38.415718079
539180.01,2269161.01,-36.36989212
539180.01,2269261.01,-34.629497528
539180.01,2269361.01,-33.25088501
539180.01,2269461.01,-32.183425903
539180.01,2269561.01,-31.333446503
539180.01,2269661.01,-30.612770081
539180.01,2269761.01,-29.922206879
539180.01,2269861.01,-29.22747612
539180.01,2269961.01,-28.517702103
539180.01,2270061.01,-27.650632858
539180.01,2270161.01,-26.689886093
539180.01,2270261.01,-25.795942307
539180.01,2270361.01,-25.001928329
539180.01,2270461.01,-24.301296234
539180.01,2270561.01,-23.745542526
539180.01,2270661.01,-23.254577637
539180.01,2270761.01,-22.86797905
539180.01,2270861.01,-22.54637146
539180.01,2270961.01,-22.240442276
539180.01,2271061.01,-21.811197281
539180.01,2271161.01,-21.273080826
539180.01,2271261.01,-20.65606308
539280.01,2263461.01,-20.340110779
539280.01,2263561.01,-20.161548615
539280.01,2263661.01,-20.778671265
539280.01,2263761.01,-20.531412125
539280.01,2263861.01,-21.555782318
539280.01,2263961.01,-22.645553589
539280.01,2264061.01,-23.912649155
539280.01,2264161.01,-24.998098373
539280.01,2264261.01,-25.671760559
539280.01,2264361.01,-26.785123825
539280.01,2264461.01,-28.23731041
539280.01,2264561.01,-29.621969223
539280.01,2264661.01,-31.180713654
539280.01,2264761.01,-32.840908051
539280.01,2264861.01,-34.244720459
539280.01,2264961.01,-35.539512634
539280.01,2265061.01,-35.944915771
539280.01,2265161.01,-35.278926849
539280.01,2265261.01,-35.008743286
539280.01,2265361.01,-35.108818054
539280.01,2265461.01,-35.062961578
539280.01,2265561.01,-35.312088013
539280.01,2265661.01,-35.603469849
539280.01,2265761.01,-36.078529358
539280.01,2265861.01,-36.322498322
539280.01,2265961.01,-35.456741333
539280.01,2266061.01,-35.225528717
539280.01,2266161.01,-34.808631897
539280.01,2266261.01,-33.734111786
539280.01,2266361.01,-32.973903656
539280.01,2266461.01,-31.225469589
539280.01,2266561.01,-31.262010574
539280.01,2266661.01,-30.65753746
539280.01,2266761.01,-30.355337143
539280.01,2266861.01,-30.142255783
539280.01,2266961.01,-30.302530289
539280.01,2267061.01,-30.532402039
539280.01,2267161.01,-29.908946991
539280.01,2267261.01,-29.926923752
539280.01,2267361.01,-30.122716904
539280.01,2267461.01,-31.233181
539280.01,2267561.01,-31.321763992
539280.01,2267661.01,-31.74838829
539280.01,2267761.01,-31.625408173
539280.01,2267861.01,-31.798862457
539280.01,2267961.01,-32.717441559
539280.01,2268061.01,-33.713859558
539280.01,2268161.01,-33.781906128
539280.01,2268261.01,-35.286529541
539280.01,2268361.01,-35.924816132
539280.01,2268461.01,-37.621261597
539280.01,2268561.01,-39.651016235
539280.01,2268661.01,-39.954730988
539280.01,2268761.01,-39.943065643
539280.01,2268861.01,-39.852645874
539280.01,2268961.01,-38.954017639
539280.01,2269061.01,-36.625724792
539280.01,2269161.01,-34.47592926
539280.01,2269261.01,-32.706100464
539280.01,2269361.01,-31.373075485
539280.01,2269461.01,-30.394647598
539280.01,2269561.01,-29.664251328
539280.01,2269661.01,-29.08555603
539280.01,2269761.01,-28.570556641
539280.01,2269861.01,-28.065881729
539280.01,2269961.01,-27.555437088
539280.01,2270061.01,-26.959608078
539280.01,2270161.01,-26.216129303
539280.01,2270261.01,-25.515182495
539280.01,2270361.01,-24.881299973
539280.01,2270461.01,-24.282539368
539280.01,2270561.01,-23.794467926
539280.01,2270661.01,-23.400751114
539280.01,2270761.01,-23.068717957
539280.01,2270861.01,-22.748512268
539280.01,2270961.01,-22.368213654
539280.01,2271061.01,-21.916944504
539280.01,2271161.01,-21.429750443
539380.01,2263561.01,-19.899906158
539380.01,2263661.01,-19.990715027
539380.01,2263761.01,-19.830160141
539380.01,2263861.01,-20.556375504
539380.01,2263961.01,-21.559947968
539380.01,2264061.01,-22.827358246
539380.01,2264161.01,-24.086652756
539380.01,2264261.01,-24.894248962
539380.01,2264361.01,-25.997837067
539380.01,2264461.01,-27.336328506
539380.01,2264561.01,-28.632154465
539380.01,2264661.01,-30.168903351
539380.01,2264761.01,-31.63684082
539380.01,2264861.01,-32.944538116
539380.01,2264961.01,-34.0141716
539380.01,2265061.01,-34.603897095
539380.01,2265161.01,-34.258300781
539380.01,2265261.01,-34.074066162
539380.01,2265361.01,-34.19109726
539380.01,2265461.01,-34.092559814
539380.01,2265561.01,-34.045482635
539380.01,2265661.01,-34.374282837
539380.01,2265761.01,-35.174964905
539380.01,2265861.01,-35.371715546
539380.01,2265961.01,-34.351680756
539380.01,2266061.01,-33.755111694
539380.01,2266161.01,-33.008220673
539380.01,2266261.01,-32.051124573
539380.01,2266361.01,-32.445903778
539380.01,2266461.01,-30.411203384
539380.01,2266561.01,-30.447875977
539380.01,2266661.01,-30.266056061
539380.01,2266761.01,-30.367546082
539380.01,2266861.01,-30.251506805
539380.01,2266961.01,-30.074365616
539380.01,2267061.01,-30.129117966
539380.01,2267161.01,-30.008966446
539380.01,2267261.01,-29.993835449
539380.01,2267361.01,-29.818851471
539380.01,2267461.01,-30.575712204
539380.01,2267561.01,-31.558017731
539380.01,2267661.01,-32.099807739
539380.01,2267761.01,-31.913719177
539380.01,2267861.01,-32.30758667
539380.01,2267961.01,-33.430183411
539380.01,2268061.01,-34.55197525
539380.01,2268161.01,-34.262821198
539380.01,2268261.01,-34.393070221
539380.01,2268361.01,-35.608058929
539380.01,2268461.01,-37.724441528
539380.01,2268561.01,-40.112850189
539380.01,2268661.01,-39.716018677
539380.01,2268761.01,-39.274177551
539380.01,2268861.01,-39.135242462
539380.01,2268961.01,-37.559673309
539380.01,2269061.01,-35.123298645
539380.01,2269161.01,-32.894821167
539380.01,2269261.01,-31.110176086
539380.01,2269361.01,-29.810646057
539380.01,2269461.01,-28.893793106
539380.01,2269561.01,-28.244157791
539380.01,2269661.01,-27.773111343
539380.01,2269761.01,-27.38908577
539380.01,2269861.01,-27.038145065
539380.01,2269961.01,-26.660999298
539380.01,2270061.01,-26.308948517
539380.01,2270161.01,-25.854515076
539380.01,2270261.01,-25.307569504
539380.01,2270361.01,-24.779081345
539380.01,2270461.01,-24.289165497
539380.01,2270561.01,-23.794054031
539380.01,2270661.01,-23.4453125
539380.01,2270761.01,-23.136787415
539380.01,2270861.01,-22.838510513
539380.01,2270961.01,-22.490762711
539380.01,2271061.01,-22.058012009
539480.01,2263661.01,-19.380336761
539480.01,2263761.01,-19.480911255
539480.01,2263861.01,-20.095272064
539480.01,2263961.01,-20.646312714
539480.01,2264061.01,-21.679023743
539480.01,2264161.01,-22.992084503
539480.01,2264261.01,-24.028457642
539480.01,2264361.01,-25.223953247
539480.01,2264461.01,-26.599033356
539480.01,2264561.01,-27.961439133
539480.01,2264661.01,-29.259698868
539480.01,2264761.01,-30.495817184
539480.01,2264861.01,-31.839679718
539480.01,2264961.01,-32.745006561
539480.01,2265061.01,-33.503704071
539480.01,2265161.01,-33.291057587
539480.01,2265261.01,-32.900390625
539480.01,2265361.01,-32.910636902
539480.01,2265461.01,-33.155216217
539480.01,2265561.01,-33.152599335
539480.01,2265661.01,-33.398509979
539480.01,2265761.01,-33.903583527
539480.01,2265861.01,-33.727741241
539480.01,2265961.01,-33.133682251
539480.01,2266061.01,-32.618110657
539480.01,2266161.01,-32.309463501
539480.01,2266261.01,-32.090908051
539480.01,2266361.01,-31.562246323
539480.01,2266461.01,-29.748922348
539480.01,2266561.01,-29.577697754
539480.01,2266661.01,-29.663673401
539480.01,2266761.01,-29.75166893
539480.01,2266861.01,-29.652755737
539480.01,2266961.01,-29.682159424
539480.01,2267061.01,-29.7239151
539480.01,2267161.01,-29.777952194
539480.01,2267261.01,-29.944980621
539480.01,2267361.01,-30.22977829
539480.01,2267461.01,-31.516149521
539480.01,2267561.01,-31.708337784
539480.01,2267661.01,-32.053878784
539480.01,2267761.01,-32.25586319
539480.01,2267861.01,-33.154953003
539480.01,2267961.01,-34.081390381
539480.01,2268061.01,-35.305900574
539480.01,2268161.01,-36.128005981
539480.01,2268261.01,-35.989448547
539480.01,2268361.01,-36.445556641
539480.01,2268461.01,-38.086025238
539480.01,2268561.01,-40.267364502
539480.01,2268661.01,-39.508766174
539480.01,2268761.01,-38.62543869
539480.01,2268861.01,-38.279499054
539480.01,2268961.01,-36.473743439
539480.01,2269061.01,-34.009552002
539480.01,2269161.01,-31.771194458
539480.01,2269261.01,-29.984510422
539480.01,2269361.01,-28.691743851
539480.01,2269461.01,-27.792163849
539480.01,2269561.01,-27.186494827
539480.01,2269661.01,-26.779140472
539480.01,2269761.01,-26.483444214
539480.01,2269861.01,-26.170293808
539480.01,2269961.01,-25.956026077
539480.01,2270061.01,-25.735996246
539480.01,2270161.01,-25.500202179
539480.01,2270261.01,-25.117681503
539480.01,2270361.01,-24.694877625
539480.01,2270461.01,-24.287633896
539480.01,2270561.01,-23.90886116
539480.01,2270661.01,-23.588882446
539480.01,2270761.01,-23.294891357
539480.01,2270861.01,-22.999130249
539480.01,2270961.01,-22.655096054
539480.01,2271061.01,-22.234279633
539580.01,2263761.01,-19.139062881
539580.01,2263861.01,-19.509832382
539580.01,2263961.01,-19.823316574
539580.01,2264061.01,-20.691831589
539580.01,2264161.01,-21.980680466
539580.01,2264261.01,-22.883792877
539580.01,2264361.01,-24.122797012
539580.01,2264461.01,-25.588594437
539580.01,2264561.01,-26.947345734
539580.01,2264661.01,-28.133550644
539580.01,2264761.01,-29.035228729
539580.01,2264861.01,-30.524267197
539580.01,2264961.01,-31.727161407
539580.01,2265061.01,-32.427455902
539580.01,2265161.01,-32.366001129
539580.01,2265261.01,-32.054573059
539580.01,2265361.01,-32.138965607
539580.01,2265461.01,-32.634925842
539580.01,2265561.01,-32.611877441
539580.01,2265661.01,-32.480678558
539580.01,2265761.01,-32.433948517
539580.01,2265861.01,-32.09929657
539580.01,2265961.01,-32.043315887
539580.01,2266061.01,-32.005725861
539580.01,2266161.01,-32.377754211
539580.01,2266261.01,-32.436164856
539580.01,2266361.01,-31.544736862
539580.01,2266461.01,-29.803062439
539580.01,2266561.01,-29.212429047
539580.01,2266661.01,-28.9590168
539580.01,2266761.01,-28.735322952
539580.01,2266861.01,-28.84336853
539580.01,2266961.01,-29.192983627
539580.01,2267061.01,-29.17798233
539580.01,2267161.01,-29.450250626
539580.01,2267261.01,-30.133501053
539580.01,2267361.01,-31.605846405
539580.01,2267461.01,-33.122692108
539580.01,2267561.01,-31.33622551
539580.01,2267661.01,-32.220329285
539580.01,2267761.01,-32.782844543
539580.01,2267861.01,-33.701114655
539580.01,2267961.01,-34.461299896
539580.01,2268061.01,-35.821941376
539580.01,2268161.01,-37.414901733
539580.01,2268261.01,-37.577934265
539580.01,2268361.01,-37.372234344
539580.01,2268461.01,-37.667423248
539580.01,2268561.01,-39.641609192
539580.01,2268661.01,-39.374267578
539580.01,2268761.01,-38.221061707
539580.01,2268861.01,-37.697502136
539580.01,2268961.01,-35.646484375
539580.01,2269061.01,-33.259326935
539580.01,2269161.01,-31.071554184
539580.01,2269261.01,-29.307683945
539580.01,2269361.01,-28.011753082
539580.01,2269461.01,-27.109313965
539580.01,2269561.01,-26.500600815
539580.01,2269661.01,-26.115394592
539580.01,2269761.01,-25.84044075
539580.01,2269861.01,-25.675130844
539580.01,2269961.01,-25.556098938
539580.01,2270061.01,-25.445653915
539580.01,2270161.01,-25.319438934
539580.01,2270261.01,-25.142635345
539580.01,2270361.01,-24.795366287
539580.01,2270461.01,-24.450868607
539580.01,2270561.01,-24.104909897
539580.01,2270661.01,-23.79637146
539580.01,2270761.01,-23.522638321
539580.01,2270861.01,-23.222179413
539580.01,2270961.01,-22.835178375
539680.01,2263861.01,-18.849210739
539680.01,2263961.01,-19.045768738
539680.01,2264061.01,-20.004171371
539680.01,2264161.01,-21.047796249
539680.01,2264261.01,-21.684316635
539680.01,2264361.01,-22.859937668
539680.01,2264461.01,-24.21849823
539680.01,2264561.01,-25.567928314
539680.01,2264661.01,-26.641881943
539680.01,2264761.01,-27.667045593
539680.01,2264861.01,-29.332679749
539680.01,2264961.01,-30.669967651
539680.01,2265061.01,-31.017204285
539680.01,2265161.01,-31.318548203
539680.01,2265261.01,-31.367454529
539680.01,2265361.01,-31.72511673
539680.01,2265461.01,-32.156124115
539680.01,2265561.01,-31.969762802
539680.01,2265661.01,-31.384159088
539680.01,2265761.01,-31.048749924
539680.01,2265861.01,-30.885267258
539680.01,2265961.01,-31.153736115
539680.01,2266061.01,-31.318426132
539680.01,2266161.01,-31.379371643
539680.01,2266261.01,-31.424104691
539680.01,2266361.01,-31.193962097
539680.01,2266461.01,-29.501430511
539680.01,2266561.01,-28.801782608
539680.01,2266661.01,-28.472026825
539680.01,2266761.01,-28.175642014
539680.01,2266861.01,-28.585811615
539680.01,2266961.01,-28.995393753
539680.01,2267061.01,-28.931035995
539680.01,2267161.01,-29.52100563
539680.01,2267261.01,-30.702949524
539680.01,2267361.01,-31.997091293
539680.01,2267461.01,-32.513957977
539680.01,2267561.01,-31.315069199
539680.01,2267661.01,-33.179397583
539680.01,2267761.01,-33.542461395
539680.01,2267861.01,-34.110942841
539680.01,2267961.01,-35.510181427
539680.01,2268061.01,-36.605796814
539680.01,2268161.01,-37.747928619
539680.01,2268261.01,-38.354450226
539680.01,2268361.01,-38.292358398
539680.01,2268461.01,-38.037910461
539680.01,2268561.01,-39.692783356
539680.01,2268661.01,-39.318943024
539680.01,2268761.01,-38.409320831
539680.01,2268861.01,-37.571975708
539680.01,2268961.01,-35.155292511
539680.01,2269061.01,-32.802829742
539680.01,2269161.01,-30.699186325
539680.01,2269261.01,-29.023283005
539680.01,2269361.01,-27.739938736
539680.01,2269461.01,-26.838083267
539680.01,2269561.01,-26.219671249
539680.01,2269661.01,-25.831043243
539680.01,2269761.01,-25.60849762
539680.01,2269861.01,-25.48686409
539680.01,2269961.01,-25.433040619
539680.01,2270061.01,-25.400426865
539680.01,2270161.01,-25.352567673
539680.01,2270261.01,-25.262872696
539680.01,2270361.01,-25.03247261
539680.01,2270461.01,-24.719327927
539680.01,2270561.01,-24.385192871
539680.01,2270661.01,-24.077772141
539680.01,2270761.01,-23.747148514
539680.01,2270861.01,-23.421998978
539780.01,2263861.01,-18.316749573
539780.01,2263961.01,-18.566894531
539780.01,2264061.01,-19.385046005
539780.01,2264161.01,-20.336227417
539780.01,2264261.01,-20.984413147
539780.01,2264361.01,-21.818424225
539780.01,2264461.01,-23.009563446
539780.01,2264561.01,-24.232431412
539780.01,2264661.01,-25.340044022
539780.01,2264761.01,-26.667440414
539780.01,2264861.01,-28.270435333
539780.01,2264961.01,-29.373529434
539780.01,2265061.01,-29.516670227
539780.01,2265161.01,-29.954179764
539780.01,2265261.01,-30.222448349
539780.01,2265361.01,-30.87711525
539780.01,2265461.01,-31.303647995
539780.01,2265561.01,-31.162118912
539780.01,2265661.01,-30.546768188
539780.01,2265761.01,-30.075300217
539780.01,2265861.01,-30.070587158
539780.01,2265961.01,-30.491792679
539780.01,2266061.01,-30.387060165
539780.01,2266161.01,-30.209493637
539780.01,2266261.01,-30.061796188
539780.01,2266361.01,-29.941310883
539780.01,2266461.01,-28.655241013
539780.01,2266561.01,-28.319164276
539780.01,2266661.01,-28.0346241
539780.01,2266761.01,-28.152227402
539780.01,2266861.01,-29.085687637
539780.01,2266961.01,-29.834302902
539780.01,2267061.01,-29.41985321
539780.01,2267161.01,-29.877490997
539780.01,2267261.01,-30.92010498
539780.01,2267361.01,-30.97290802
539780.01,2267461.01,-31.272787094
539780.01,2267561.01,-32.21465683
539780.01,2267661.01,-33.639698029
539780.01,2267761.01,-34.608005524
539780.01,2267861.01,-35.200901031
539780.01,2267961.01,-36.441051483
539780.01,2268061.01,-36.93296814
539780.01,2268161.01,-37.799491882
539780.01,2268261.01,-38.555961609
539780.01,2268361.01,-39.146526337
539780.01,2268461.01,-38.846752167
539780.01,2268561.01,-39.425685883
539780.01,2268661.01,-39.065067291
539780.01,2268761.01,-38.386032104
539780.01,2268861.01,-37.18296814
539780.01,2268961.01,-34.851036072
539780.01,2269061.01,-32.61706543
539780.01,2269161.01,-30.624696732
539780.01,2269261.01,-28.990858078
539780.01,2269361.01,-27.750270844
539780.01,2269461.01,-26.893722534
539780.01,2269561.01,-26.299356461
539780.01,2269661.01,-25.92429924
539780.01,2269761.01,-25.702264786
539780.01,2269861.01,-25.593587875
539780.01,2269961.01,-25.574365616
539780.01,2270061.01,-25.58442688
539780.01,2270161.01,-25.579257965
539780.01,2270261.01,-25.52589798
539780.01,2270361.01,-25.364038467
539780.01,2270461.01,-25.036176682
539780.01,2270561.01,-24.677789688
539780.01,2270661.01,-24.338428497
539780.01,2270761.01,-23.995698929
539880.01,2263961.01,-18.280357361
539880.01,2264061.01,-18.840906143
539880.01,2264161.01,-19.626060486
539880.01,2264261.01,-20.065746307
539880.01,2264361.01,-20.730171204
539880.01,2264461.01,-21.791282654
539880.01,2264561.01,-23.341997147
539880.01,2264661.01,-24.681253433
539880.01,2264761.01,-26.074050903
539880.01,2264861.01,-27.533119202
539880.01,2264961.01,-28.103767395
539880.01,2265061.01,-28.147342682
539880.01,2265161.01,-28.378873825
539880.01,2265261.01,-29.047885895
539880.01,2265361.01,-29.725818634
539880.01,2265461.01,-30.151607513
539880.01,2265561.01,-30.143541336
539880.01,2265661.01,-29.939373016
539880.01,2265761.01,-29.720502853
539880.01,2265861.01,-29.678939819
539880.01,2265961.01,-29.780443192
539880.01,2266061.01,-29.652517319
539880.01,2266161.01,-29.854135513
539880.01,2266261.01,-29.296070099
539880.01,2266361.01,-28.577899933
539880.01,2266461.01,-28.727544785
539880.01,2266561.01,-27.82321167
539880.01,2266661.01,-27.437063217
539880.01,2266761.01,-28.68157196
539880.01,2266861.01,-30.58467865
539880.01,2266961.01,-31.464092255
539880.01,2267061.01,-30.639778137
539880.01,2267161.01,-30.335790634
539880.01,2267261.01,-30.842470169
539880.01,2267361.01,-30.817735672
539880.01,2267461.01,-31.257293701
539880.01,2267561.01,-32.145862579
539880.01,2267661.01,-32.922702789
539880.01,2267761.01,-33.885242462
539880.01,2267861.01,-35.34034729
539880.01,2267961.01,-36.660919189
