"X","Y","H01_T20m (TWT)"
536980.01,2262961.01,-26.783712387
536980.01,2263061.01,-28.025157928
536980.01,2263161.01,-29.537942886
536980.01,2263261.01,-30.127025604
536980.01,2263361.01,-29.787559509
536980.01,2263461.01,-30.264125824
536980.01,2263561.01,-30.807834625
536980.01,2263661.01,-31.567831039
536980.01,2263761.01,-33.956615448
536980.01,2263861.01,-35.513004303
536980.01,2263961.01,-36.857585907
536980.01,2264061.01,-39.181148529
536980.01,2264161.01,-40.296737671
536980.01,2264261.01,-38.215717316
536980.01,2264361.01,-34.895893097
536980.01,2264461.01,-34.084114075
536980.01,2264561.01,-35.126968384
536980.01,2264661.01,-36.507003784
536980.01,2264761.01,-38.928771973
536980.01,2264861.01,-42.098903656
536980.01,2264961.01,-44.134635925
536980.01,2265061.01,-47.282234192
536980.01,2265161.01,-49.81653595
536980.01,2265261.01,-51.078300476
536980.01,2265361.01,-52.358840942
536980.01,2265461.01,-53.459140778
536980.01,2265561.01,-51.691982269
536980.01,2265661.01,-48.381645203
536980.01,2265761.01,-49.112201691
536980.01,2265861.01,-50.285690308
536980.01,2265961.01,-48.207237244
536980.01,2266061.01,-46.925209045
536980.01,2266161.01,-47.636665344
536980.01,2266261.01,-48.701423645
536980.01,2266361.01,-47.704303741
536980.01,2266461.01,-46.620128632
536980.01,2266561.01,-45.243408203
536980.01,2266661.01,-43.711780548
536980.01,2266761.01,-43.007396698
536980.01,2266861.01,-41.58764267
536980.01,2266961.01,-40.575511932
536980.01,2267061.01,-40.852386475
536980.01,2267161.01,-40.554981232
536980.01,2267261.01,-40.110385895
536980.01,2267361.01,-38.449192047
536980.01,2267461.01,-38.819107056
536980.01,2267561.01,-40.306339264
536980.01,2267661.01,-36.38602829
536980.01,2267761.01,-35.066795349
536980.01,2267861.01,-34.345973969
536980.01,2267961.01,-32.155433655
536980.01,2268061.01,-31.285140991
536980.01,2268161.01,-37.064788818
536980.01,2268261.01,-40.58732605
536980.01,2268361.01,-43.609226227
536980.01,2268461.01,-50.778457642
536980.01,2268561.01,-48.807422638
536980.01,2268661.01,-46.795051575
536980.01,2268761.01,-45.15435791
536980.01,2268861.01,-43.236473083
536980.01,2268961.01,-41.377616882
536980.01,2269061.01,-42.425483704
536980.01,2269161.01,-44.731124878
536980.01,2269261.01,-46.742141724
536980.01,2269361.01,-47.981132507
536980.01,2269461.01,-47.998306274
536980.01,2269561.01,-49.037349701
536980.01,2269661.01,-50.178092957
536980.01,2269761.01,-50.547363281
536980.01,2269861.01,-49.829120636
536980.01,2269961.01,-49.97278595
536980.01,2270061.01,-51.03118515
536980.01,2270161.01,-50.298377991
536980.01,2270261.01,-50.238704681
536980.01,2270361.01,-50.297832489
536980.01,2270461.01,-50.095470428
536980.01,2270561.01,-50.473720551
536980.01,2270661.01,-49.791736603
536980.01,2270761.01,-50.213134766
536980.01,2270861.01,-50.579162598
536980.01,2270961.01,-50.452274323
536980.01,2271061.01,-51.385734558
536980.01,2271161.01,-48.893959045
536980.01,2271261.01,-45.95608902
536980.01,2271361.01,-44.227828979
536980.01,2271461.01,-42.18422699
536980.01,2271561.01,-40.413089752
536980.01,2271661.01,-39.016853333
536980.01,2271761.01,-38.444774628
536980.01,2271861.01,-37.612922668
536980.01,2271961.01,-37.100917816
536980.01,2272061.01,-36.796215057
536980.01,2272161.01,-37.290615082
536980.01,2272261.01,-37.698387146
536980.01,2272361.01,-37.494178772
536980.01,2272461.01,-38.311431885
536980.01,2272561.01,-40.223098755
537080.01,2261961.01,-37.479667664
537080.01,2262061.01,-35.5742836
537080.01,2262161.01,-34.508575439
537080.01,2262261.01,-33.76002121
537080.01,2262361.01,-32.665142059
537080.01,2262461.01,-31.348106384
537080.01,2262561.01,-29.596725464
537080.01,2262661.01,-27.968582153
537080.01,2262761.01,-26.182628632
537080.01,2262861.01,-25.371099472
537080.01,2262961.01,-26.116199493
537080.01,2263061.01,-26.864673615
537080.01,2263161.01,-28.243972778
537080.01,2263261.01,-29.240240097
537080.01,2263361.01,-28.852813721
537080.01,2263461.01,-28.653781891
537080.01,2263561.01,-29.828525543
537080.01,2263661.01,-31.911205292
537080.01,2263761.01,-34.093582153
537080.01,2263861.01,-34.737453461
537080.01,2263961.01,-35.463546753
537080.01,2264061.01,-37.296882629
537080.01,2264161.01,-38.876018524
537080.01,2264261.01,-37.903640747
537080.01,2264361.01,-35.547473907
537080.01,2264461.01,-34.473484039
537080.01,2264561.01,-35.005153656
537080.01,2264661.01,-36.802947998
537080.01,2264761.01,-39.729190826
537080.01,2264861.01,-42.364807129
537080.01,2264961.01,-44.334804535
537080.01,2265061.01,-46.862678528
537080.01,2265161.01,-48.172641754
537080.01,2265261.01,-48.449230194
537080.01,2265361.01,-49.595554352
537080.01,2265461.01,-51.455619812
537080.01,2265561.01,-50.473777771
537080.01,2265661.01,-47.472049713
537080.01,2265761.01,-47.259090424
537080.01,2265861.01,-48.598480225
537080.01,2265961.01,-48.287239075
537080.01,2266061.01,-46.000881195
537080.01,2266161.01,-45.762126923
537080.01,2266261.01,-45.628929138
537080.01,2266361.01,-44.820297241
537080.01,2266461.01,-44.505172729
537080.01,2266561.01,-43.741249084
537080.01,2266661.01,-42.165904999
537080.01,2266761.01,-41.366012573
537080.01,2266861.01,-40.519527435
537080.01,2266961.01,-39.683502197
537080.01,2267061.01,-39.850357056
537080.01,2267161.01,-39.832450867
537080.01,2267261.01,-40.04681778
537080.01,2267361.01,-38.260227203
537080.01,2267461.01,-37.529396057
537080.01,2267561.01,-38.686828613
537080.01,2267661.01,-36.897907257
537080.01,2267761.01,-35.330135345
537080.01,2267861.01,-33.083492279
537080.01,2267961.01,-31.371175766
537080.01,2268061.01,-30.469423294
537080.01,2268161.01,-31.65312767
537080.01,2268261.01,-35.213356018
537080.01,2268361.01,-40.58033371
537080.01,2268461.01,-47.8555336
537080.01,2268561.01,-45.08978653
537080.01,2268661.01,-45.001941681
537080.01,2268761.01,-45.216316223
537080.01,2268861.01,-42.85509491
537080.01,2268961.01,-42.896541595
537080.01,2269061.01,-43.480384827
537080.01,2269161.01,-45.111099243
537080.01,2269261.01,-46.667007446
537080.01,2269361.01,-48.505237579
537080.01,2269461.01,-49.070186615
537080.01,2269561.01,-49.803096771
537080.01,2269661.01,-50.002914429
537080.01,2269761.01,-49.569858551
537080.01,2269861.01,-48.638023376
537080.01,2269961.01,-49.116828918
537080.01,2270061.01,-49.85161972
537080.01,2270161.01,-49.907878876
537080.01,2270261.01,-50.522228241
537080.01,2270361.01,-50.671398163
537080.01,2270461.01,-50.460483551
537080.01,2270561.01,-50.692485809
537080.01,2270661.01,-49.563266754
537080.01,2270761.01,-50.160533905
537080.01,2270861.01,-50.805477142
537080.01,2270961.01,-50.383487701
537080.01,2271061.01,-49.798156738
537080.01,2271161.01,-47.604312897
537080.01,2271261.01,-45.112033844
537080.01,2271361.01,-43.980880737
537080.01,2271461.01,-42.395549774
537080.01,2271561.01,-40.833415985
537080.01,2271661.01,-39.931087494
537080.01,2271761.01,-39.471725464
537080.01,2271861.01,-37.779232025
537080.01,2271961.01,-36.345905304
537080.01,2272061.01,-35.400283813
537080.01,2272161.01,-35.901767731
537080.01,2272261.01,-36.140285492
537080.01,2272361.01,-36.404209137
537080.01,2272461.01,-37.591876984
537180.01,2262061.01,-36.377140045
537180.01,2262161.01,-35.001960754
537180.01,2262261.01,-33.460781097
537180.01,2262361.01,-32.560310364
537180.01,2262461.01,-31.773527145
537180.01,2262561.01,-30.778297424
537180.01,2262661.01,-29.876703262
537180.01,2262761.01,-28.092370987
537180.01,2262861.01,-26.304555893
537180.01,2262961.01,-25.397359848
537180.01,2263061.01,-25.647684097
537180.01,2263161.01,-26.461641312
537180.01,2263261.01,-27.341369629
537180.01,2263361.01,-27.432378769
537180.01,2263461.01,-27.279069901
537180.01,2263561.01,-28.555524826
537180.01,2263661.01,-30.325206757
537180.01,2263761.01,-32.743751526
537180.01,2263861.01,-33.912200928
537180.01,2263961.01,-34.44115448
537180.01,2264061.01,-36.112800598
537180.01,2264161.01,-37.587963104
537180.01,2264261.01,-37.522357941
537180.01,2264361.01,-36.428161621
537180.01,2264461.01,-35.134395599
537180.01,2264561.01,-34.565177917
537180.01,2264661.01,-35.914649963
537180.01,2264761.01,-38.274738312
537180.01,2264861.01,-41.1599617
537180.01,2264961.01,-43.23418808
537180.01,2265061.01,-45.024459839
537180.01,2265161.01,-45.932533264
537180.01,2265261.01,-45.728775024
537180.01,2265361.01,-46.304012299
537180.01,2265461.01,-48.570720673
537180.01,2265561.01,-49.484050751
537180.01,2265661.01,-47.342403412
537180.01,2265761.01,-46.224369049
537180.01,2265861.01,-46.829120636
537180.01,2265961.01,-47.324176788
537180.01,2266061.01,-45.458789825
537180.01,2266161.01,-43.791069031
537180.01,2266261.01,-42.439338684
537180.01,2266361.01,-41.887496948
537180.01,2266461.01,-42.523342133
537180.01,2266561.01,-42.565345764
537180.01,2266661.01,-40.834636688
537180.01,2266761.01,-39.872398376
537180.01,2266861.01,-39.39496994
537180.01,2266961.01,-38.978424072
537180.01,2267061.01,-39.463161469
537180.01,2267161.01,-39.624954224
537180.01,2267261.01,-39.186080933
537180.01,2267361.01,-37.63779068
537180.01,2267461.01,-35.657836914
537180.01,2267561.01,-35.779098511
537180.01,2267661.01,-35.631832123
537180.01,2267761.01,-34.551692963
537180.01,2267861.01,-32.438426971
537180.01,2267961.01,-31.096019745
537180.01,2268061.01,-29.800725937
537180.01,2268161.01,-30.004367828
537180.01,2268261.01,-32.745731354
537180.01,2268361.01,-42.872554779
537180.01,2268461.01,-49.583030701
537180.01,2268561.01,-45.64465332
537180.01,2268661.01,-45.382213593
537180.01,2268761.01,-44.949611664
537180.01,2268861.01,-41.955493927
537180.01,2268961.01,-41.399604797
537180.01,2269061.01,-42.954509735
537180.01,2269161.01,-45.575237274
537180.01,2269261.01,-46.500431061
537180.01,2269361.01,-48.26039505
537180.01,2269461.01,-49.030590057
537180.01,2269561.01,-49.568145752
537180.01,2269661.01,-49.08121109
537180.01,2269761.01,-48.689136505
537180.01,2269861.01,-47.479831696
537180.01,2269961.01,-48.311752319
537180.01,2270061.01,-49.265579224
537180.01,2270161.01,-49.455581665
537180.01,2270261.01,-50.040840149
537180.01,2270361.01,-50.511814117
537180.01,2270461.01,-50.358253479
537180.01,2270561.01,-50.153987885
537180.01,2270661.01,-49.357723236
537180.01,2270761.01,-49.502227783
537180.01,2270861.01,-49.502513885
537180.01,2270961.01,-49.002353668
537180.01,2271061.01,-48.6302948
537180.01,2271161.01,-47.438045502
537180.01,2271261.01,-45.519947052
537180.01,2271361.01,-44.802585602
537180.01,2271461.01,-43.022563934
537180.01,2271561.01,-41.21289444
537180.01,2271661.01,-40.296787262
537180.01,2271761.01,-40.208553314
537180.01,2271861.01,-38.578216553
537180.01,2271961.01,-36.608345032
537180.01,2272061.01,-34.511169434
537180.01,2272161.01,-34.381347656
537180.01,2272261.01,-35.29126358
537180.01,2272361.01,-35.913497925
537280.01,2262061.01,-37.036933899
537280.01,2262161.01,-35.461894989
537280.01,2262261.01,-33.538444519
537280.01,2262361.01,-32.565830231
537280.01,2262461.01,-31.623512268
537280.01,2262561.01,-30.924766541
537280.01,2262661.01,-30.634698868
537280.01,2262761.01,-29.645795822
537280.01,2262861.01,-27.871881485
537280.01,2262961.01,-26.162895203
537280.01,2263061.01,-25.384662628
537280.01,2263161.01,-25.419921875
537280.01,2263261.01,-25.74036026
537280.01,2263361.01,-26.19859314
537280.01,2263461.01,-26.907230377
537280.01,2263561.01,-28.219690323
537280.01,2263661.01,-29.418292999
537280.01,2263761.01,-31.61315155
537280.01,2263861.01,-32.394348145
537280.01,2263961.01,-33.062194824
537280.01,2264061.01,-34.656608582
537280.01,2264161.01,-36.067882538
537280.01,2264261.01,-37.047424316
537280.01,2264361.01,-37.509407043
537280.01,2264461.01,-36.362674713
537280.01,2264561.01,-34.361499786
537280.01,2264661.01,-34.68000412
537280.01,2264761.01,-36.581829071
537280.01,2264861.01,-40.374240875
537280.01,2264961.01,-41.796039581
537280.01,2265061.01,-43.035514832
537280.01,2265161.01,-44.187633514
537280.01,2265261.01,-44.265895844
537280.01,2265361.01,-44.147773743
537280.01,2265461.01,-45.928413391
537280.01,2265561.01,-46.904296875
537280.01,2265661.01,-46.138168335
537280.01,2265761.01,-45.436466217
537280.01,2265861.01,-45.401332855
537280.01,2265961.01,-44.918449402
537280.01,2266061.01,-44.081623077
537280.01,2266161.01,-42.774478912
537280.01,2266261.01,-40.802471161
537280.01,2266361.01,-40.324737549
537280.01,2266461.01,-40.964569092
537280.01,2266561.01,-40.940841675
537280.01,2266661.01,-40.226196289
537280.01,2266761.01,-39.828075409
537280.01,2266861.01,-39.110233307
537280.01,2266961.01,-38.265483856
537280.01,2267061.01,-38.663578033
537280.01,2267161.01,-39.967868805
537280.01,2267261.01,-39.758323669
537280.01,2267361.01,-38.163780212
537280.01,2267461.01,-35.584289551
537280.01,2267561.01,-34.647674561
537280.01,2267661.01,-33.933963776
537280.01,2267761.01,-32.934860229
537280.01,2267861.01,-31.593318939
537280.01,2267961.01,-30.358644485
537280.01,2268061.01,-29.509334564
537280.01,2268161.01,-29.343132019
537280.01,2268261.01,-31.705535889
537280.01,2268361.01,-40.411262512
537280.01,2268461.01,-47.055324554
537280.01,2268561.01,-45.841812134
537280.01,2268661.01,-45.615573883
537280.01,2268761.01,-44.853679657
537280.01,2268861.01,-42.207485199
537280.01,2268961.01,-41.346702576
537280.01,2269061.01,-43.288204193
537280.01,2269161.01,-46.179862976
537280.01,2269261.01,-47.55973053
537280.01,2269361.01,-49.056686401
537280.01,2269461.01,-48.739631653
537280.01,2269561.01,-48.876365662
537280.01,2269661.01,-48.31911087
537280.01,2269761.01,-48.476551056
537280.01,2269861.01,-46.644695282
537280.01,2269961.01,-46.863788605
537280.01,2270061.01,-48.113986969
537280.01,2270161.01,-48.557437897
537280.01,2270261.01,-48.779670715
537280.01,2270361.01,-49.561214447
537280.01,2270461.01,-49.408569336
537280.01,2270561.01,-49.307044983
537280.01,2270661.01,-48.90228653
537280.01,2270761.01,-48.61807251
537280.01,2270861.01,-48.297710419
537280.01,2270961.01,-48.16210556
537280.01,2271061.01,-48.835567474
537280.01,2271161.01,-47.9751091
537280.01,2271261.01,-45.626373291
537280.01,2271361.01,-45.211704254
537280.01,2271461.01,-43.302307129
537280.01,2271561.01,-41.429664612
537280.01,2271661.01,-40.407516479
537280.01,2271761.01,-40.629524231
537280.01,2271861.01,-38.720264435
537280.01,2271961.01,-37.682491302
537280.01,2272061.01,-36.506526947
537280.01,2272161.01,-35.463378906
537280.01,2272261.01,-35.620269775
537380.01,2262161.01,-36.245265961
537380.01,2262261.01,-34.605438232
537380.01,2262361.01,-33.213775635
537380.01,2262461.01,-31.630437851
537380.01,2262561.01,-31.091163635
537380.01,2262661.01,-31.077266693
537380.01,2262761.01,-31.042325974
537380.01,2262861.01,-29.990558624
537380.01,2262961.01,-27.605066299
537380.01,2263061.01,-26.212690353
537380.01,2263161.01,-26.011533737
537380.01,2263261.01,-25.568695068
537380.01,2263361.01,-25.824903488
537380.01,2263461.01,-27.104623795
537380.01,2263561.01,-27.665803909
537380.01,2263661.01,-28.528369904
537380.01,2263761.01,-30.128353119
537380.01,2263861.01,-30.116769791
537380.01,2263961.01,-31.738594055
537380.01,2264061.01,-32.69537735
537380.01,2264161.01,-33.919284821
537380.01,2264261.01,-35.594932556
537380.01,2264361.01,-37.246421814
537380.01,2264461.01,-37.668643951
537380.01,2264561.01,-36.191764832
537380.01,2264661.01,-34.715866089
537380.01,2264761.01,-36.0740242
537380.01,2264861.01,-39.298801422
537380.01,2264961.01,-40.353416443
537380.01,2265061.01,-41.401138306
537380.01,2265161.01,-42.832111359
537380.01,2265261.01,-43.062309265
537380.01,2265361.01,-42.573608398
537380.01,2265461.01,-43.708732605
537380.01,2265561.01,-44.167133331
537380.01,2265661.01,-44.443054199
537380.01,2265761.01,-44.86605072
537380.01,2265861.01,-45.537254333
537380.01,2265961.01,-45.775222778
537380.01,2266061.01,-45.192817688
537380.01,2266161.01,-44.445529938
537380.01,2266261.01,-42.635051727
537380.01,2266361.01,-41.36730957
537380.01,2266461.01,-40.816871643
537380.01,2266561.01,-40.051181793
537380.01,2266661.01,-39.974056244
537380.01,2266761.01,-39.897338867
537380.01,2266861.01,-39.143352509
537380.01,2266961.01,-37.95357132
537380.01,2267061.01,-38.101928711
537380.01,2267161.01,-39.767292023
537380.01,2267261.01,-40.858188629
537380.01,2267361.01,-39.771244049
537380.01,2267461.01,-37.891960144
537380.01,2267561.01,-36.751701355
537380.01,2267661.01,-35.708812714
537380.01,2267761.01,-34.721229553
537380.01,2267861.01,-32.906246185
537380.01,2267961.01,-30.040317535
537380.01,2268061.01,-29.438564301
537380.01,2268161.01,-29.416786194
537380.01,2268261.01,-29.09390831
537380.01,2268361.01,-32.417022705
537380.01,2268461.01,-38.298271179
537380.01,2268561.01,-43.456886292
537380.01,2268661.01,-45.630599976
537380.01,2268761.01,-45.167003632
537380.01,2268861.01,-42.747180939
537380.01,2268961.01,-41.887500763
537380.01,2269061.01,-44.134765625
537380.01,2269161.01,-47.150524139
537380.01,2269261.01,-48.740673065
537380.01,2269361.01,-49.198059082
537380.01,2269461.01,-48.787384033
537380.01,2269561.01,-48.060684204
537380.01,2269661.01,-47.734279633
537380.01,2269761.01,-47.636383057
537380.01,2269861.01,-46.663642883
537380.01,2269961.01,-46.238254547
537380.01,2270061.01,-46.568477631
537380.01,2270161.01,-47.348731995
537380.01,2270261.01,-47.513950348
537380.01,2270361.01,-47.901317596
537380.01,2270461.01,-47.346511841
537380.01,2270561.01,-47.585716248
537380.01,2270661.01,-47.749973297
537380.01,2270761.01,-47.525043488
537380.01,2270861.01,-47.471122742
537380.01,2270961.01,-47.925735474
537380.01,2271061.01,-48.82062912
537380.01,2271161.01,-47.591835022
537380.01,2271261.01,-45.470767975
537380.01,2271361.01,-44.750926971
537380.01,2271461.01,-43.131664276
537380.01,2271561.01,-41.666526794
537380.01,2271661.01,-40.523853302
537380.01,2271761.01,-41.076229095
537380.01,2271861.01,-38.788631439
537380.01,2271961.01,-38.37922287
537380.01,2272061.01,-38.385044098
537380.01,2272161.01,-37.599479675
537480.01,2262261.01,-36.163848877
537480.01,2262361.01,-34.69777298
