"X","Y","H70_Arg_Lev (TWT)"
535380.01,2266561.01,691.824634
535380.01,2266661.01,695.728012
535380.01,2266761.01,698.27725
535380.01,2266861.01,700.959251
535380.01,2266961.01,708.081157
535380.01,2267061.01,711.800359
535380.01,2267161.01,711.080495
535380.01,2267261.01,711.076363
535380.01,2267361.01,713.064433
535380.01,2267461.01,714.512322
535380.01,2267561.01,713.440915
535380.01,2267661.01,714.159602
535380.01,2267761.01,716.110216
535380.01,2267861.01,718.270582
535380.01,2267961.01,720.119054
535380.01,2268061.01,722.461857
535380.01,2268161.01,723.747531
535380.01,2268261.01,728.265913
535380.01,2268361.01,728.367581
535380.01,2268461.01,728.398385
535380.01,2268561.01,729.924588
535380.01,2268661.01,729.610504
535380.01,2268761.01,731.243736
535380.01,2268861.01,732.796282
535380.01,2268961.01,734.048976
535380.01,2269061.01,734.114136
535380.01,2269161.01,735.072638
535380.01,2269261.01,735.500059
535380.01,2269361.01,735.573011
535380.01,2269461.01,736.685545
535380.01,2269561.01,737.173725
535380.01,2269661.01,737.34242
535380.01,2269761.01,738.835978
535380.01,2269861.01,741.405156
535380.01,2269961.01,741.007162
535380.01,2270061.01,746.295242
535380.01,2270161.01,756.279853
535380.01,2270261.01,759.972851
535380.01,2270361.01,761.84659
535380.01,2270461.01,762.768785
535380.01,2270561.01,760.453729
535380.01,2270661.01,761.444132
535380.01,2270761.01,760.976497
535380.01,2270861.01,761.397192
535380.01,2270961.01,759.332494
535380.01,2271061.01,757.206556
535380.01,2271161.01,748.926847
535380.01,2271261.01,766.04676
535380.01,2271361.01,756.642401
535380.01,2271461.01,754.500003
535380.01,2271561.01,757.345888
535380.01,2271661.01,762.216774
535380.01,2271761.01,761.489359
535380.01,2271861.01,761.019649
535380.01,2271961.01,761.56382
535480.01,2260861.01,-9999
535480.01,2260961.01,-9999
535480.01,2261061.01,742.426042
535480.01,2261161.01,742.914874
535480.01,2261261.01,738.343154
535480.01,2261361.01,733.194604
535480.01,2261461.01,728.616941
535480.01,2261561.01,726.687218
535480.01,2261661.01,725.299942
535480.01,2261761.01,724.700084
535480.01,2261861.01,724.806083
535480.01,2261961.01,724.556754
535480.01,2262061.01,724.254226
535480.01,2262161.01,725.467082
535480.01,2262261.01,722.550974
535480.01,2262361.01,722.280052
535480.01,2262461.01,721.379293
535480.01,2262561.01,718.983613
535480.01,2262661.01,719.144987
535480.01,2262761.01,718.770917
535480.01,2262861.01,718.227876
535480.01,2262961.01,719.190986
535480.01,2263061.01,721.012588
535480.01,2263161.01,718.98548
535480.01,2263261.01,715.249205
535480.01,2263361.01,715.705792
535480.01,2263461.01,713.050861
535480.01,2263561.01,710.03123
535480.01,2263661.01,710.187208
535480.01,2263761.01,707.194795
535480.01,2263861.01,704.849366
535480.01,2263961.01,703.947493
535480.01,2264061.01,702.624612
535480.01,2264161.01,698.938479
535480.01,2264261.01,699.463139
535480.01,2264361.01,698.253793
535480.01,2264461.01,694.660095
535480.01,2264561.01,690.514392
535480.01,2264661.01,685.584011
535480.01,2264761.01,681.417466
535480.01,2264861.01,679.377631
535480.01,2264961.01,678.744107
535480.01,2265061.01,677.067448
535480.01,2265161.01,677.212789
535480.01,2265261.01,676.935864
535480.01,2265361.01,673.913382
535480.01,2265461.01,676.031166
535480.01,2265561.01,674.13119
535480.01,2265661.01,674.476483
535480.01,2265761.01,676.570227
535480.01,2265861.01,677.776706
535480.01,2265961.01,677.34102
535480.01,2266061.01,678.61059
535480.01,2266161.01,679.074277
535480.01,2266261.01,680.869483
535480.01,2266361.01,683.812605
535480.01,2266461.01,685.593998
535480.01,2266561.01,690.445079
535480.01,2266661.01,693.338578
535480.01,2266761.01,694.76459
535480.01,2266861.01,699.151109
535480.01,2266961.01,705.397099
535480.01,2267061.01,707.937515
535480.01,2267161.01,708.809103
535480.01,2267261.01,713.254659
535480.01,2267361.01,715.850862
535480.01,2267461.01,713.463581
535480.01,2267561.01,712.955286
535480.01,2267661.01,715.869224
535480.01,2267761.01,718.027935
535480.01,2267861.01,718.746122
535480.01,2267961.01,721.508519
535480.01,2268061.01,723.353461
535480.01,2268161.01,723.953811
535480.01,2268261.01,727.295479
535480.01,2268361.01,728.161215
535480.01,2268461.01,726.238554
535480.01,2268561.01,728.297826
535480.01,2268661.01,727.595035
535480.01,2268761.01,728.414098
535480.01,2268861.01,729.698683
535480.01,2268961.01,731.182065
535480.01,2269061.01,731.469399
535480.01,2269161.01,733.166098
535480.01,2269261.01,734.513935
535480.01,2269361.01,735.286699
535480.01,2269461.01,736.803446
535480.01,2269561.01,736.640262
535480.01,2269661.01,737.076689
535480.01,2269761.01,739.404907
535480.01,2269861.01,741.316892
535480.01,2269961.01,741.265228
535480.01,2270061.01,742.366426
535480.01,2270161.01,746.680909
535480.01,2270261.01,751.133194
535480.01,2270361.01,756.90314
535480.01,2270461.01,756.677515
535480.01,2270561.01,758.801345
535480.01,2270661.01,758.749033
535480.01,2270761.01,757.902614
535480.01,2270861.01,757.387936
535480.01,2270961.01,757.242005
535480.01,2271061.01,752.300685
535480.01,2271161.01,747.982633
535480.01,2271261.01,751.50612
535480.01,2271361.01,756.646527
535480.01,2271461.01,757.178314
535480.01,2271561.01,756.719178
535480.01,2271661.01,767.989388
535480.01,2271761.01,761.182496
535480.01,2271861.01,760.764597
535480.01,2271961.01,762.296731
535480.01,2272061.01,762.516441
535580.01,2260861.01,-9999
535580.01,2260961.01,-9999
535580.01,2261061.01,741.850484
535580.01,2261161.01,739.884259
535580.01,2261261.01,736.376299
535580.01,2261361.01,734.163777
535580.01,2261461.01,731.914182
535580.01,2261561.01,730.633383
535580.01,2261661.01,729.931796
535580.01,2261761.01,729.707438
535580.01,2261861.01,728.447084
535580.01,2261961.01,726.326185
535580.01,2262061.01,725.901887
535580.01,2262161.01,727.442672
535580.01,2262261.01,725.189326
535580.01,2262361.01,725.094408
535580.01,2262461.01,722.615977
535580.01,2262561.01,721.28856
535580.01,2262661.01,720.893536
535580.01,2262761.01,722.346181
535580.01,2262861.01,722.682914
535580.01,2262961.01,721.223331
535580.01,2263061.01,719.313662
535580.01,2263161.01,719.060164
535580.01,2263261.01,718.552523
535580.01,2263361.01,717.412991
535580.01,2263461.01,714.819144
535580.01,2263561.01,713.890709
535580.01,2263661.01,713.229956
535580.01,2263761.01,708.309618
535580.01,2263861.01,704.697593
535580.01,2263961.01,703.793275
535580.01,2264061.01,700.912499
535580.01,2264161.01,697.45425
535580.01,2264261.01,698.53318
535580.01,2264361.01,696.142969
535580.01,2264461.01,692.719521
535580.01,2264561.01,693.219978
535580.01,2264661.01,689.315341
535580.01,2264761.01,680.658294
535580.01,2264861.01,681.253047
535580.01,2264961.01,684.185079
535580.01,2265061.01,681.940655
535580.01,2265161.01,681.460454
535580.01,2265261.01,677.18022
535580.01,2265361.01,676.366669
535580.01,2265461.01,675.204292
535580.01,2265561.01,674.133503
535580.01,2265661.01,675.250806
535580.01,2265761.01,678.307892
535580.01,2265861.01,677.744053
535580.01,2265961.01,677.970296
535580.01,2266061.01,678.494554
535580.01,2266161.01,680.750626
535580.01,2266261.01,681.343358
535580.01,2266361.01,681.24433
535580.01,2266461.01,682.443569
535580.01,2266561.01,686.228298
535580.01,2266661.01,691.914417
535580.01,2266761.01,693.983495
535580.01,2266861.01,697.310193
535580.01,2266961.01,701.470931
535580.01,2267061.01,704.339106
535580.01,2267161.01,707.570521
535580.01,2267261.01,713.674946
535580.01,2267361.01,717.006892
535580.01,2267461.01,716.334796
535580.01,2267561.01,712.719124
535580.01,2267661.01,717.37756
535580.01,2267761.01,719.719361
535580.01,2267861.01,723.578523
535580.01,2267961.01,725.631373
535580.01,2268061.01,724.839145
535580.01,2268161.01,725.731525
535580.01,2268261.01,726.717452
535580.01,2268361.01,726.225027
535580.01,2268461.01,724.374212
535580.01,2268561.01,727.239802
535580.01,2268661.01,726.913748
535580.01,2268761.01,727.891924
535580.01,2268861.01,727.712009
535580.01,2268961.01,728.913886
535580.01,2269061.01,730.022084
535580.01,2269161.01,730.79201
535580.01,2269261.01,732.169817
535580.01,2269361.01,731.449627
535580.01,2269461.01,733.093713
535580.01,2269561.01,736.465827
535580.01,2269661.01,737.370048
535580.01,2269761.01,738.886781
535580.01,2269861.01,740.502359
535580.01,2269961.01,740.0713
535580.01,2270061.01,742.130682
535580.01,2270161.01,745.490415
535580.01,2270261.01,747.553307
535580.01,2270361.01,750.01945
535580.01,2270461.01,752.767512
535580.01,2270561.01,753.806151
535580.01,2270661.01,754.944501
535580.01,2270761.01,755.397721
535580.01,2270861.01,754.570465
535580.01,2270961.01,755.705332
535580.01,2271061.01,751.377857
535580.01,2271161.01,749.100258
535580.01,2271261.01,750.424268
535580.01,2271361.01,755.522855
535580.01,2271461.01,759.162382
535580.01,2271561.01,761.984389
535580.01,2271661.01,763.274829
535580.01,2271761.01,763.602013
535580.01,2271861.01,764.095225
535580.01,2271961.01,763.308368
535580.01,2272061.01,761.519606
535680.01,2260861.01,-9999
535680.01,2260961.01,-9999
535680.01,2261061.01,-9999
535680.01,2261161.01,740.361045
535680.01,2261261.01,738.216485
535680.01,2261361.01,736.472316
535680.01,2261461.01,735.356677
535680.01,2261561.01,733.944499
535680.01,2261661.01,733.733826
535680.01,2261761.01,732.728557
535680.01,2261861.01,730.068619
535680.01,2261961.01,729.740601
535680.01,2262061.01,729.300815
535680.01,2262161.01,729.397617
535680.01,2262261.01,728.46803
535680.01,2262361.01,726.548022
535680.01,2262461.01,723.883141
535680.01,2262561.01,722.390295
535680.01,2262661.01,720.698737
535680.01,2262761.01,720.486046
535680.01,2262861.01,719.850848
535680.01,2262961.01,720.181808
535680.01,2263061.01,719.487923
535680.01,2263161.01,719.383073
535680.01,2263261.01,720.100299
535680.01,2263361.01,720.454881
535680.01,2263461.01,716.523297
535680.01,2263561.01,713.178087
535680.01,2263661.01,710.78034
535680.01,2263761.01,709.606448
535680.01,2263861.01,709.738635
535680.01,2263961.01,706.191926
535680.01,2264061.01,704.81296
535680.01,2264161.01,705.481611
535680.01,2264261.01,707.400687
535680.01,2264361.01,704.681189
535680.01,2264461.01,699.305172
535680.01,2264561.01,697.21213
535680.01,2264661.01,690.949138
535680.01,2264761.01,688.382433
535680.01,2264861.01,687.577716
535680.01,2264961.01,686.909415
535680.01,2265061.01,687.512228
535680.01,2265161.01,686.58489
535680.01,2265261.01,683.476098
535680.01,2265361.01,682.522058
535680.01,2265461.01,678.756137
535680.01,2265561.01,674.681198
535680.01,2265661.01,674.188541
535680.01,2265761.01,673.599521
535680.01,2265861.01,673.338662
535680.01,2265961.01,677.61605
535680.01,2266061.01,679.32176
535680.01,2266161.01,679.738093
535680.01,2266261.01,681.105921
535680.01,2266361.01,681.773642
535680.01,2266461.01,681.154886
535680.01,2266561.01,684.107923
535680.01,2266661.01,688.181878
535680.01,2266761.01,692.095698
535680.01,2266861.01,696.694625
535680.01,2266961.01,701.293066
535680.01,2267061.01,703.977355
535680.01,2267161.01,705.761685
535680.01,2267261.01,709.80942
535680.01,2267361.01,711.357261
535680.01,2267461.01,715.481037
535680.01,2267561.01,713.973571
535680.01,2267661.01,716.347523
535680.01,2267761.01,719.359151
535680.01,2267861.01,724.390796
535680.01,2267961.01,726.023099
535680.01,2268061.01,726.998722
535680.01,2268161.01,727.233288
535680.01,2268261.01,726.84239
535680.01,2268361.01,727.180997
535680.01,2268461.01,726.75507
535680.01,2268561.01,727.106036
535680.01,2268661.01,728.135117
535680.01,2268761.01,728.335399
535680.01,2268861.01,727.080893
535680.01,2268961.01,728.542676
535680.01,2269061.01,729.646556
535680.01,2269161.01,730.574871
535680.01,2269261.01,729.139793
535680.01,2269361.01,729.946488
535680.01,2269461.01,731.948499
535680.01,2269561.01,732.811682
535680.01,2269661.01,734.25211
535680.01,2269761.01,740.368797
535680.01,2269861.01,742.673344
535680.01,2269961.01,744.205696
535680.01,2270061.01,745.307082
535680.01,2270161.01,744.543114
535680.01,2270261.01,745.492555
535680.01,2270361.01,747.885476
535680.01,2270461.01,750.034207
535680.01,2270561.01,751.317091
535680.01,2270661.01,752.895799
535680.01,2270761.01,753.681576
535680.01,2270861.01,753.621401
535680.01,2270961.01,751.344652
535680.01,2271061.01,751.131855
535680.01,2271161.01,752.530733
535680.01,2271261.01,751.154574
535680.01,2271361.01,758.451138
535680.01,2271461.01,762.118605
535680.01,2271561.01,763.888107
535680.01,2271661.01,763.972485
535680.01,2271761.01,764.078877
535680.01,2271861.01,764.978609
535680.01,2271961.01,762.159283
535680.01,2272061.01,758.211092
535680.01,2272161.01,752.558931
535780.01,2260861.01,-9999
535780.01,2260961.01,-9999
535780.01,2261061.01,-9999
535780.01,2261161.01,737.157492
535780.01,2261261.01,738.526078
535780.01,2261361.01,739.780771
535780.01,2261461.01,737.125255
535780.01,2261561.01,737.118548
535780.01,2261661.01,737.095703
535780.01,2261761.01,733.931315
535780.01,2261861.01,733.560049
535780.01,2261961.01,733.799911
535780.01,2262061.01,732.24723
535780.01,2262161.01,730.968094
535780.01,2262261.01,730.588335
535780.01,2262361.01,727.98657
535780.01,2262461.01,724.428208
535780.01,2262561.01,719.912182
535780.01,2262661.01,717.532406
535780.01,2262761.01,720.046223
535780.01,2262861.01,720.852571
535780.01,2262961.01,720.392232
535780.01,2263061.01,720.765959
535780.01,2263161.01,722.342924
535780.01,2263261.01,719.241566
535780.01,2263361.01,718.224456
535780.01,2263461.01,715.023881
535780.01,2263561.01,712.493279
535780.01,2263661.01,710.106534
535780.01,2263761.01,708.86117
535780.01,2263861.01,707.701394
535780.01,2263961.01,705.985846
535780.01,2264061.01,706.145914
535780.01,2264161.01,705.943035
535780.01,2264261.01,706.003102
535780.01,2264361.01,701.494974
535780.01,2264461.01,699.667658
535780.01,2264561.01,696.986393
535780.01,2264661.01,693.493715
535780.01,2264761.01,691.322636
535780.01,2264861.01,688.899068
535780.01,2264961.01,687.972789
535780.01,2265061.01,686.690544
535780.01,2265161.01,683.174984
535780.01,2265261.01,680.798419
535780.01,2265361.01,682.054762
535780.01,2265461.01,678.625158
535780.01,2265561.01,668.814687
535780.01,2265661.01,673.076127
535780.01,2265761.01,675.074707
535780.01,2265861.01,674.588591
535780.01,2265961.01,674.730656
535780.01,2266061.01,675.408782
535780.01,2266161.01,676.73651
535780.01,2266261.01,681.979291
535780.01,2266361.01,684.311869
535780.01,2266461.01,685.145517
535780.01,2266561.01,684.058796
535780.01,2266661.01,684.341938
535780.01,2266761.01,689.591187
535780.01,2266861.01,696.437943
535780.01,2266961.01,701.011549
535780.01,2267061.01,701.73833
535780.01,2267161.01,705.741179
535780.01,2267261.01,708.118262
535780.01,2267361.01,710.472314
535780.01,2267461.01,714.893186
535780.01,2267561.01,715.821678
535780.01,2267661.01,714.893263
535780.01,2267761.01,720.427548
535780.01,2267861.01,725.361644
535780.01,2267961.01,726.593359
535780.01,2268061.01,727.032656
535780.01,2268161.01,727.215076
535780.01,2268261.01,727.96665
535780.01,2268361.01,729.131092
535780.01,2268461.01,728.411194
535780.01,2268561.01,729.228779
535780.01,2268661.01,727.252473
535780.01,2268761.01,726.193571
535780.01,2268861.01,727.048441
535780.01,2268961.01,728.855866
535780.01,2269061.01,729.203718
535780.01,2269161.01,729.552157
535780.01,2269261.01,729.491148
535780.01,2269361.01,729.092221
535780.01,2269461.01,730.319699
535780.01,2269561.01,730.804368
535780.01,2269661.01,737.041618
535780.01,2269761.01,744.32864
535780.01,2269861.01,746.546601
535780.01,2269961.01,743.25687
535780.01,2270061.01,741.872012
535780.01,2270161.01,743.194435
535780.01,2270261.01,743.573477
535780.01,2270361.01,745.659161
535780.01,2270461.01,748.078292
535780.01,2270561.01,748.720098
535780.01,2270661.01,751.001775
535780.01,2270761.01,752.053473
535780.01,2270861.01,751.236918
535780.01,2270961.01,747.939042
535780.01,2271061.01,749.612005
535780.01,2271161.01,749.826348
535780.01,2271261.01,754.792042
535780.01,2271361.01,760.025222
535780.01,2271461.01,761.994439
535780.01,2271561.01,763.510435
535780.01,2271661.01,763.248999
535780.01,2271761.01,765.235779
535780.01,2271861.01,764.502642
535780.01,2271961.01,759.98172
535780.01,2272061.01,754.166222
535780.01,2272161.01,743.434194
535780.01,2272261.01,754.48393
535880.01,2260861.01,-9999
535880.01,2260961.01,-9999
535880.01,2261061.01,-9999
535880.01,2261161.01,-9999
535880.01,2261261.01,742.402436
535880.01,2261361.01,743.025487
535880.01,2261461.01,742.646018
535880.01,2261561.01,739.290538
535880.01,2261661.01,739.343482
535880.01,2261761.01,737.527911
535880.01,2261861.01,736.775531
535880.01,2261961.01,737.157622
535880.01,2262061.01,735.082583
535880.01,2262161.01,732.779561
535880.01,2262261.01,732.566712
535880.01,2262361.01,728.487874
535880.01,2262461.01,721.337117
535880.01,2262561.01,719.536734
535880.01,2262661.01,720.086369
535880.01,2262761.01,724.515307
535880.01,2262861.01,726.439428
535880.01,2262961.01,724.275447
535880.01,2263061.01,723.518309
535880.01,2263161.01,720.46905
535880.01,2263261.01,717.425726
535880.01,2263361.01,717.900181
535880.01,2263461.01,714.620942
535880.01,2263561.01,712.839751
535880.01,2263661.01,711.352356
535880.01,2263761.01,709.718182
535880.01,2263861.01,709.253453
535880.01,2263961.01,709.957934
535880.01,2264061.01,704.99666
535880.01,2264161.01,706.172244
535880.01,2264261.01,704.66242
535880.01,2264361.01,701.709704
535880.01,2264461.01,699.725612
535880.01,2264561.01,696.915254
535880.01,2264661.01,693.039458
535880.01,2264761.01,692.054548
535880.01,2264861.01,690.551926
535880.01,2264961.01,687.09194
535880.01,2265061.01,684.258769
535880.01,2265161.01,682.475975
535880.01,2265261.01,679.324716
535880.01,2265361.01,678.178926
535880.01,2265461.01,677.070379
535880.01,2265561.01,672.881751
535880.01,2265661.01,674.613247
535880.01,2265761.01,673.887558
535880.01,2265861.01,673.575723
535880.01,2265961.01,672.628791
535880.01,2266061.01,673.826705
535880.01,2266161.01,677.036572
535880.01,2266261.01,681.455362
535880.01,2266361.01,681.93998
535880.01,2266461.01,683.494369
535880.01,2266561.01,681.554002
535880.01,2266661.01,688.694147
535880.01,2266761.01,690.053036
535880.01,2266861.01,696.170798
535880.01,2266961.01,700.849884
535880.01,2267061.01,701.748088
535880.01,2267161.01,706.761057
535880.01,2267261.01,709.748848
535880.01,2267361.01,711.565073
535880.01,2267461.01,713.24388
535880.01,2267561.01,716.346822
535880.01,2267661.01,714.997454
535880.01,2267761.01,721.057031
535880.01,2267861.01,726.819295
535880.01,2267961.01,728.976541
535880.01,2268061.01,731.134054
535880.01,2268161.01,731.168357
535880.01,2268261.01,732.748556
535880.01,2268361.01,731.077084
535880.01,2268461.01,728.348197
535880.01,2268561.01,728.663003
535880.01,2268661.01,727.693631
535880.01,2268761.01,725.166144
535880.01,2268861.01,727.257229
535880.01,2268961.01,727.306292
535880.01,2269061.01,727.676994
535880.01,2269161.01,727.250569
535880.01,2269261.01,728.574745
535880.01,2269361.01,730.74377
535880.01,2269461.01,733.337046
535880.01,2269561.01,735.522949
535880.01,2269661.01,737.819256
535880.01,2269761.01,742.196912
535880.01,2269861.01,740.382955
535880.01,2269961.01,739.1052
535880.01,2270061.01,739.211026
535880.01,2270161.01,739.773452
535880.01,2270261.01,740.006419
535880.01,2270361.01,741.849816
535880.01,2270461.01,745.025365
535880.01,2270561.01,745.214598
535880.01,2270661.01,747.091625
535880.01,2270761.01,748.500102
535880.01,2270861.01,747.502536
535880.01,2270961.01,747.245029
535880.01,2271061.01,748.639934
535880.01,2271161.01,749.104281
535880.01,2271261.01,755.686047
535880.01,2271361.01,759.624199
535880.01,2271461.01,760.249225
535880.01,2271561.01,763.186305
535880.01,2271661.01,763.474252
535880.01,2271761.01,762.869282
535880.01,2271861.01,761.440603
535880.01,2271961.01,756.540509
535880.01,2272061.01,754.055278
535880.01,2272161.01,755.207321
535880.01,2272261.01,756.243901
535880.01,2272361.01,764.052368
535980.01,2260861.01,-9999
535980.01,2260961.01,-9999
535980.01,2261061.01,-9999
535980.01,2261161.01,-9999
535980.01,2261261.01,-9999
535980.01,2261361.01,744.991488
535980.01,2261461.01,745.802024
535980.01,2261561.01,743.997069
535980.01,2261661.01,740.966476
535980.01,2261761.01,741.133495
535980.01,2261861.01,739.996789
535980.01,2261961.01,740.36667
535980.01,2262061.01,738.65467
535980.01,2262161.01,734.432167
535980.01,2262261.01,731.507789
535980.01,2262361.01,727.250238
535980.01,2262461.01,723.005778
535980.01,2262561.01,722.144586
535980.01,2262661.01,724.684227
535980.01,2262761.01,724.381906
535980.01,2262861.01,721.611561
535980.01,2262961.01,720.802561
535980.01,2263061.01,719.532902
535980.01,2263161.01,717.207931
535980.01,2263261.01,716.927921
535980.01,2263361.01,716.796222
535980.01,2263461.01,716.199723
535980.01,2263561.01,714.103081
535980.01,2263661.01,713.661284
535980.01,2263761.01,712.854985
535980.01,2263861.01,711.078173
535980.01,2263961.01,708.608568
535980.01,2264061.01,707.666325
535980.01,2264161.01,708.079746
535980.01,2264261.01,704.43183
535980.01,2264361.01,702.957509
535980.01,2264461.01,701.287626
535980.01,2264561.01,697.897532
535980.01,2264661.01,696.360725
535980.01,2264761.01,695.757132
535980.01,2264861.01,693.097218
535980.01,2264961.01,690.628108
535980.01,2265061.01,690.574034
535980.01,2265161.01,687.945974
535980.01,2265261.01,676.811037
535980.01,2265361.01,677.590236
535980.01,2265461.01,676.513606
535980.01,2265561.01,676.43408
535980.01,2265661.01,671.445111
535980.01,2265761.01,672.798869
535980.01,2265861.01,672.816117
535980.01,2265961.01,674.21718
535980.01,2266061.01,674.802602
535980.01,2266161.01,680.06863
535980.01,2266261.01,681.262864
535980.01,2266361.01,682.644711
535980.01,2266461.01,683.698024
535980.01,2266561.01,682.806463
535980.01,2266661.01,684.490351
535980.01,2266761.01,690.416688
535980.01,2266861.01,696.474971
535980.01,2266961.01,700.779436
535980.01,2267061.01,704.041692
535980.01,2267161.01,708.351352
535980.01,2267261.01,711.462824
535980.01,2267361.01,713.177194
535980.01,2267461.01,713.071268
535980.01,2267561.01,718.598896
535980.01,2267661.01,717.051931
535980.01,2267761.01,719.573017
535980.01,2267861.01,726.084832
535980.01,2267961.01,728.618444
535980.01,2268061.01,733.26599
535980.01,2268161.01,735.585295
535980.01,2268261.01,736.335263
535980.01,2268361.01,737.371059
535980.01,2268461.01,737.463288
535980.01,2268561.01,739.005551
535980.01,2268661.01,731.645743
535980.01,2268761.01,724.367076
535980.01,2268861.01,726.434425
535980.01,2268961.01,727.125129
535980.01,2269061.01,726.81894
535980.01,2269161.01,729.025531
535980.01,2269261.01,731.156833
535980.01,2269361.01,733.702381
535980.01,2269461.01,739.588518
535980.01,2269561.01,740.550249
535980.01,2269661.01,737.697476
535980.01,2269761.01,733.961484
535980.01,2269861.01,732.986964
535980.01,2269961.01,734.480206
535980.01,2270061.01,736.850448
535980.01,2270161.01,737.286473
535980.01,2270261.01,738.684968
535980.01,2270361.01,739.175374
535980.01,2270461.01,740.782932
535980.01,2270561.01,743.749995
535980.01,2270661.01,744.912099
535980.01,2270761.01,745.430063
535980.01,2270861.01,745.955225
535980.01,2270961.01,748.779451
535980.01,2271061.01,747.175425
535980.01,2271161.01,746.292766
535980.01,2271261.01,752.696861
535980.01,2271361.01,755.730606
535980.01,2271461.01,758.666775
535980.01,2271561.01,763.360824
535980.01,2271661.01,763.567812
535980.01,2271761.01,763.68004
535980.01,2271861.01,759.826452
535980.01,2271961.01,757.011191
535980.01,2272061.01,758.243535
535980.01,2272161.01,762.872047
535980.01,2272261.01,763.300914
535980.01,2272361.01,764.010113
535980.01,2272461.01,-9999
536080.01,2260861.01,-9999
536080.01,2260961.01,-9999
536080.01,2261061.01,-9999
536080.01,2261161.01,-9999
536080.01,2261261.01,-9999
536080.01,2261361.01,747.237964
536080.01,2261461.01,745.493657
536080.01,2261561.01,744.75329
536080.01,2261661.01,743.01497
536080.01,2261761.01,744.113555
536080.01,2261861.01,741.869134
536080.01,2261961.01,736.554108
536080.01,2262061.01,734.520337
536080.01,2262161.01,730.028534
536080.01,2262261.01,729.079522
536080.01,2262361.01,725.802
536080.01,2262461.01,724.014294
536080.01,2262561.01,722.578531
536080.01,2262661.01,722.717194
536080.01,2262761.01,722.895601
536080.01,2262861.01,721.261804
536080.01,2262961.01,719.198821
536080.01,2263061.01,717.590813
536080.01,2263161.01,717.633904
536080.01,2263261.01,718.339662
536080.01,2263361.01,718.187448
536080.01,2263461.01,716.61619
536080.01,2263561.01,714.950107
536080.01,2263661.01,713.863071
536080.01,2263761.01,712.827997
536080.01,2263861.01,710.324312
536080.01,2263961.01,708.439145
536080.01,2264061.01,707.973865
536080.01,2264161.01,708.156659
536080.01,2264261.01,705.834431
536080.01,2264361.01,703.031676
536080.01,2264461.01,701.339555
536080.01,2264561.01,699.7559
536080.01,2264661.01,697.890158
536080.01,2264761.01,699.40098
536080.01,2264861.01,696.353482
536080.01,2264961.01,692.687146
536080.01,2265061.01,694.092571
536080.01,2265161.01,689.276721
536080.01,2265261.01,680.369963
536080.01,2265361.01,682.140527
536080.01,2265461.01,677.479568
536080.01,2265561.01,673.574199
536080.01,2265661.01,674.473692
536080.01,2265761.01,672.830134
536080.01,2265861.01,671.488526
536080.01,2265961.01,676.921622
536080.01,2266061.01,678.720152
536080.01,2266161.01,681.482673
536080.01,2266261.01,682.144176
536080.01,2266361.01,685.415471
536080.01,2266461.01,688.469421
536080.01,2266561.01,684.554298
536080.01,2266661.01,686.684172
536080.01,2266761.01,688.004329
536080.01,2266861.01,696.113487
536080.01,2266961.01,700.159388
536080.01,2267061.01,705.432026
536080.01,2267161.01,710.123039
536080.01,2267261.01,710.170569
536080.01,2267361.01,712.7969
536080.01,2267461.01,716.665
536080.01,2267561.01,722.16203
536080.01,2267661.01,714.864371
536080.01,2267761.01,719.291676
536080.01,2267861.01,725.573844
536080.01,2267961.01,728.138585
536080.01,2268061.01,732.960432
536080.01,2268161.01,736.186313
536080.01,2268261.01,739.689833
536080.01,2268361.01,740.798852
536080.01,2268461.01,742.209142
536080.01,2268561.01,741.975248
536080.01,2268661.01,739.840457
536080.01,2268761.01,732.766528
536080.01,2268861.01,729.434545
536080.01,2268961.01,726.334343
536080.01,2269061.01,729.150524
536080.01,2269161.01,731.430869
536080.01,2269261.01,737.377652
536080.01,2269361.01,735.476115
536080.01,2269461.01,740.531066
536080.01,2269561.01,735.013284
536080.01,2269661.01,731.234994
536080.01,2269761.01,731.460305
536080.01,2269861.01,732.118922
536080.01,2269961.01,733.636818
536080.01,2270061.01,734.564388
536080.01,2270161.01,734.82231
536080.01,2270261.01,736.335398
536080.01,2270361.01,737.286593
536080.01,2270461.01,738.114545
536080.01,2270561.01,742.530395
536080.01,2270661.01,742.825937
536080.01,2270761.01,746.063416
536080.01,2270861.01,742.652381
536080.01,2270961.01,745.941082
536080.01,2271061.01,746.506882
536080.01,2271161.01,746.409099
536080.01,2271261.01,751.977281
536080.01,2271361.01,755.532204
536080.01,2271461.01,762.562108
536080.01,2271561.01,763.713917
536080.01,2271661.01,766.034163
536080.01,2271761.01,764.831076
536080.01,2271861.01,760.213687
536080.01,2271961.01,758.807988
536080.01,2272061.01,760.873559
536080.01,2272161.01,766.949023
536080.01,2272261.01,767.748646
536080.01,2272361.01,767.226822
536080.01,2272461.01,767.014072
536180.01,2260861.01,-9999
536180.01,2260961.01,-9999
536180.01,2261061.01,-9999
536180.01,2261161.01,-9999
536180.01,2261261.01,-9999
536180.01,2261361.01,-9999
536180.01,2261461.01,746.270564
536180.01,2261561.01,745.669292
536180.01,2261661.01,744.602191
536180.01,2261761.01,743.592953
536180.01,2261861.01,741.41066
536180.01,2261961.01,737.186235
536180.01,2262061.01,732.452814
536180.01,2262161.01,731.890995
536180.01,2262261.01,728.011591
