"X","Y","H04_Cenom (TWT)"
538780.01,2268761.01,77.2188721
538780.01,2268861.01,77.7990303
538780.01,2268961.01,79.7087898
538780.01,2269061.01,80.2139626
538780.01,2269161.01,79.4341583
538780.01,2269261.01,78.208252
538780.01,2269361.01,78.5136185
538780.01,2269461.01,80.0865974
538780.01,2269561.01,83.1994438
538780.01,2269661.01,87.0394402
538780.01,2269761.01,86.1961269
538780.01,2269861.01,87.7418365
538780.01,2269961.01,90.2560921
538780.01,2270061.01,91.3930664
538780.01,2270161.01,92.5661411
538780.01,2270261.01,93.6426201
538780.01,2270361.01,90.3292389
538780.01,2270461.01,88.9645424
538780.01,2270561.01,-9999
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,92.7816696
538880.01,2263261.01,93.8000031
538880.01,2263361.01,92.1132278
538880.01,2263461.01,90.5797863
538880.01,2263561.01,87.9547882
538880.01,2263661.01,86.9018383
538880.01,2263761.01,86.9772568
538880.01,2263861.01,86.1247482
538880.01,2263961.01,82.8769608
538880.01,2264061.01,81.5142899
538880.01,2264161.01,79.2707405
538880.01,2264261.01,77.9473495
538880.01,2264361.01,79.0039749
538880.01,2264461.01,79.2963486
538880.01,2264561.01,78.3376541
538880.01,2264661.01,79.9449806
538880.01,2264761.01,80.0065193
538880.01,2264861.01,78.0752754
538880.01,2264961.01,77.8171368
538880.01,2265061.01,77.1690445
538880.01,2265161.01,74.2451782
538880.01,2265261.01,72.5413818
538880.01,2265361.01,72.3578491
538880.01,2265461.01,69.428772
538880.01,2265561.01,67.1017609
538880.01,2265661.01,65.7463608
538880.01,2265761.01,62.4917183
538880.01,2265861.01,59.7892361
538880.01,2265961.01,58.5142422
538880.01,2266061.01,56.4529295
538880.01,2266161.01,55.9116879
538880.01,2266261.01,55.8327599
538880.01,2266361.01,56.3698883
538880.01,2266461.01,57.1282501
538880.01,2266561.01,56.9877491
538880.01,2266661.01,58.0590229
538880.01,2266761.01,61.5293179
538880.01,2266861.01,62.7970238
538880.01,2266961.01,63.1600895
538880.01,2267061.01,64.9040833
538880.01,2267161.01,65.8678055
538880.01,2267261.01,65.9812698
538880.01,2267361.01,66.5602608
538880.01,2267461.01,66.6011696
538880.01,2267561.01,67.9986801
538880.01,2267661.01,69.543663
538880.01,2267761.01,68.6198616
538880.01,2267861.01,68.015667
538880.01,2267961.01,67.3837242
538880.01,2268061.01,65.9367371
538880.01,2268161.01,65.5760574
538880.01,2268261.01,67.3429222
538880.01,2268361.01,69.4006348
538880.01,2268461.01,70.938118
538880.01,2268561.01,72.3465843
538880.01,2268661.01,75.3760262
538880.01,2268761.01,76.4220238
538880.01,2268861.01,77.4508247
538880.01,2268961.01,79.1976013
538880.01,2269061.01,79.7442856
538880.01,2269161.01,79.0757065
538880.01,2269261.01,78.0801525
538880.01,2269361.01,78.9758167
538880.01,2269461.01,80.6801834
538880.01,2269561.01,83.5577202
538880.01,2269661.01,87.4908066
538880.01,2269761.01,87.5076065
538880.01,2269861.01,89.3541756
538880.01,2269961.01,91.2435856
538880.01,2270061.01,92.4621811
538880.01,2270161.01,93.7366104
538880.01,2270261.01,92.4696732
538880.01,2270361.01,88.5245552
538880.01,2270461.01,88.5616722
538880.01,2270561.01,-9999
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,94.9872437
538980.01,2263361.01,94.960083
538980.01,2263461.01,91.6011238
538980.01,2263561.01,90.0700607
538980.01,2263661.01,88.6916237
538980.01,2263761.01,88.1854706
538980.01,2263861.01,87.1841278
538980.01,2263961.01,84.9110756
538980.01,2264061.01,83.2833099
538980.01,2264161.01,80.2785873
538980.01,2264261.01,78.3616676
538980.01,2264361.01,79.1285324
538980.01,2264461.01,80.3633366
538980.01,2264561.01,80.3919792
538980.01,2264661.01,81.1254959
538980.01,2264761.01,80.298214
538980.01,2264861.01,78.8171692
538980.01,2264961.01,78.2761116
538980.01,2265061.01,76.1638641
538980.01,2265161.01,73.6012611
538980.01,2265261.01,72.4045944
538980.01,2265361.01,71.8930969
538980.01,2265461.01,69.5442429
538980.01,2265561.01,67.4334106
538980.01,2265661.01,66.5866814
538980.01,2265761.01,63.6290894
538980.01,2265861.01,59.896163
538980.01,2265961.01,57.9046593
538980.01,2266061.01,54.0186481
538980.01,2266161.01,52.7663383
538980.01,2266261.01,53.1885691
538980.01,2266361.01,54.2862225
538980.01,2266461.01,55.1786661
538980.01,2266561.01,54.3711014
538980.01,2266661.01,56.6356678
538980.01,2266761.01,60.1492691
538980.01,2266861.01,61.0050411
538980.01,2266961.01,62.1545391
538980.01,2267061.01,64.390398
538980.01,2267161.01,65.2711067
538980.01,2267261.01,66.2315369
538980.01,2267361.01,68.210495
538980.01,2267461.01,68.5719299
538980.01,2267561.01,68.583931
538980.01,2267661.01,68.3037376
538980.01,2267761.01,67.3310928
538980.01,2267861.01,66.3749619
538980.01,2267961.01,65.6723366
538980.01,2268061.01,65.2478104
538980.01,2268161.01,65.4778919
538980.01,2268261.01,66.2762794
538980.01,2268361.01,68.5851536
538980.01,2268461.01,71.0735016
538980.01,2268561.01,73.9671783
538980.01,2268661.01,74.9721832
538980.01,2268761.01,75.5044403
538980.01,2268861.01,77.5712757
538980.01,2268961.01,78.6900864
538980.01,2269061.01,78.9599724
538980.01,2269161.01,78.5026016
538980.01,2269261.01,78.0381851
538980.01,2269361.01,79.4180527
538980.01,2269461.01,81.1988468
538980.01,2269561.01,82.8361435
538980.01,2269661.01,86.0375347
538980.01,2269761.01,86.404644
538980.01,2269861.01,88.7146225
538980.01,2269961.01,91.3647804
538980.01,2270061.01,92.1184845
538980.01,2270161.01,95.1393852
538980.01,2270261.01,93.2212257
538980.01,2270361.01,91.4269867
538980.01,2270461.01,90.9279099
538980.01,2270561.01,93.1769524
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,94.4132843
539080.01,2263461.01,93.0994911
539080.01,2263561.01,91.3708858
539080.01,2263661.01,90.7376251
539080.01,2263761.01,89.7055817
539080.01,2263861.01,88.0479088
539080.01,2263961.01,85.8419952
539080.01,2264061.01,85.6527882
539080.01,2264161.01,83.6748466
539080.01,2264261.01,79.6506119
539080.01,2264361.01,79.7780228
539080.01,2264461.01,81.6809158
539080.01,2264561.01,81.3078308
539080.01,2264661.01,80.8290958
539080.01,2264761.01,79.663578
539080.01,2264861.01,78.4059086
539080.01,2264961.01,77.0491028
539080.01,2265061.01,75.3484192
539080.01,2265161.01,73.2780762
539080.01,2265261.01,72.5342102
539080.01,2265361.01,71.1542931
539080.01,2265461.01,69.991951
539080.01,2265561.01,69.5018616
539080.01,2265661.01,66.6451187
539080.01,2265761.01,63.5225487
539080.01,2265861.01,59.9774323
539080.01,2265961.01,57.5885153
539080.01,2266061.01,53.6356106
539080.01,2266161.01,52.0809183
539080.01,2266261.01,53.1975918
539080.01,2266361.01,52.3777847
539080.01,2266461.01,51.4038486
539080.01,2266561.01,51.5573978
539080.01,2266661.01,55.7469282
539080.01,2266761.01,59.6635895
539080.01,2266861.01,60.4260159
539080.01,2266961.01,60.3441048
539080.01,2267061.01,61.9227448
539080.01,2267161.01,63.386692
539080.01,2267261.01,65.9334431
539080.01,2267361.01,68.4672012
539080.01,2267461.01,69.1845036
539080.01,2267561.01,66.0992622
539080.01,2267661.01,63.6800995
539080.01,2267761.01,62.1043091
539080.01,2267861.01,61.7507896
539080.01,2267961.01,63.4930315
539080.01,2268061.01,65.5201492
539080.01,2268161.01,66.2885017
539080.01,2268261.01,67.2755814
539080.01,2268361.01,69.7730141
539080.01,2268461.01,71.6681099
539080.01,2268561.01,75.1131172
539080.01,2268661.01,75.0696907
539080.01,2268761.01,75.2254906
539080.01,2268861.01,78.7668037
539080.01,2268961.01,79.0093613
539080.01,2269061.01,79.0616665
539080.01,2269161.01,78.4429855
539080.01,2269261.01,78.219183
539080.01,2269361.01,80.9932289
539080.01,2269461.01,82.6440163
539080.01,2269561.01,83.5073395
539080.01,2269661.01,85.0167274
539080.01,2269761.01,85.3808517
539080.01,2269861.01,86.9426231
539080.01,2269961.01,89.4191132
539080.01,2270061.01,89.3008423
539080.01,2270161.01,91.9211807
539080.01,2270261.01,92.743927
539080.01,2270361.01,92.2399197
539080.01,2270461.01,93.4925537
539080.01,2270561.01,96.3695278
539080.01,2270661.01,98.7780533
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,94.6064911
539180.01,2263561.01,92.7287102
539180.01,2263661.01,92.029686
539180.01,2263761.01,91.0969944
539180.01,2263861.01,89.4273071
539180.01,2263961.01,89.3211975
539180.01,2264061.01,88.922245
539180.01,2264161.01,87.6076889
539180.01,2264261.01,83.2885361
539180.01,2264361.01,82.4221039
539180.01,2264461.01,82.2349224
539180.01,2264561.01,81.3081932
539180.01,2264661.01,79.4162064
539180.01,2264761.01,77.8381958
539180.01,2264861.01,77.031929
539180.01,2264961.01,76.5495186
539180.01,2265061.01,75.1516399
539180.01,2265161.01,73.2538681
539180.01,2265261.01,72.3135796
539180.01,2265361.01,70.9798622
539180.01,2265461.01,70.4372864
539180.01,2265561.01,69.1794739
539180.01,2265661.01,66.103569
539180.01,2265761.01,62.7426977
539180.01,2265861.01,59.2018776
539180.01,2265961.01,54.0635376
539180.01,2266061.01,52.0111008
539180.01,2266161.01,52.657568
539180.01,2266261.01,53.1844139
539180.01,2266361.01,52.3249035
539180.01,2266461.01,50.4672451
539180.01,2266561.01,50.9421329
539180.01,2266661.01,56.0393314
539180.01,2266761.01,57.8138733
539180.01,2266861.01,57.8677959
539180.01,2266961.01,59.0703392
539180.01,2267061.01,60.457653
539180.01,2267161.01,61.8718872
539180.01,2267261.01,64.4377823
539180.01,2267361.01,66.1974792
539180.01,2267461.01,64.6289253
539180.01,2267561.01,63.7014027
539180.01,2267661.01,62.3100452
539180.01,2267761.01,61.2540245
539180.01,2267861.01,61.1602497
539180.01,2267961.01,63.8946304
539180.01,2268061.01,66.7721329
539180.01,2268161.01,68.5599442
539180.01,2268261.01,69.5318298
539180.01,2268361.01,71.1239014
539180.01,2268461.01,73.2534866
539180.01,2268561.01,76.3741798
539180.01,2268661.01,75.6955414
539180.01,2268761.01,75.832653
539180.01,2268861.01,77.9891548
539180.01,2268961.01,78.4204292
539180.01,2269061.01,78.763382
539180.01,2269161.01,78.7022247
539180.01,2269261.01,79.863636
539180.01,2269361.01,80.8982811
539180.01,2269461.01,81.9932709
539180.01,2269561.01,82.6944199
539180.01,2269661.01,84.3753757
539180.01,2269761.01,85.3162231
539180.01,2269861.01,85.7049828
539180.01,2269961.01,86.5432739
539180.01,2270061.01,88.5619793
539180.01,2270161.01,90.9164162
539180.01,2270261.01,92.0658779
539180.01,2270361.01,92.4732208
539180.01,2270461.01,94.5186729
539180.01,2270561.01,99.8402519
539180.01,2270661.01,102.335739
539180.01,2270761.01,-9999
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,94.2493649
539280.01,2263661.01,93.85495
539280.01,2263761.01,94.0423126
539280.01,2263861.01,93.4515533
539280.01,2263961.01,92.1355667
539280.01,2264061.01,89.1108017
539280.01,2264161.01,88.023922
539280.01,2264261.01,86.3531799
539280.01,2264361.01,82.8554344
539280.01,2264461.01,79.3521538
539280.01,2264561.01,77.8892975
539280.01,2264661.01,76.3564396
539280.01,2264761.01,75.9121284
539280.01,2264861.01,75.5687656
539280.01,2264961.01,75.7954178
539280.01,2265061.01,74.4805412
539280.01,2265161.01,72.7226334
539280.01,2265261.01,72.135479
539280.01,2265361.01,71.4031181
539280.01,2265461.01,70.0898857
539280.01,2265561.01,68.5686951
539280.01,2265661.01,65.5828056
539280.01,2265761.01,58.5583401
539280.01,2265861.01,54.8763371
539280.01,2265961.01,52.4528675
539280.01,2266061.01,51.79702
539280.01,2266161.01,52.5413704
539280.01,2266261.01,52.5881195
539280.01,2266361.01,51.2947369
539280.01,2266461.01,50.6800308
539280.01,2266561.01,51.49053
539280.01,2266661.01,55.0346851
539280.01,2266761.01,56.7364454
539280.01,2266861.01,57.1115112
539280.01,2266961.01,58.6458683
539280.01,2267061.01,61.1267586
539280.01,2267161.01,61.7847157
539280.01,2267261.01,62.1993523
539280.01,2267361.01,61.5296535
539280.01,2267461.01,60.8162746
539280.01,2267561.01,60.0667381
539280.01,2267661.01,60.1636467
539280.01,2267761.01,60.3771
539280.01,2267861.01,62.2682085
539280.01,2267961.01,65.0677948
539280.01,2268061.01,66.8233681
539280.01,2268161.01,69.1322479
539280.01,2268261.01,71.0703163
539280.01,2268361.01,73.3422546
539280.01,2268461.01,75.8220253
539280.01,2268561.01,78.1905746
539280.01,2268661.01,76.6112747
539280.01,2268761.01,76.9309578
539280.01,2268861.01,78.9292374
539280.01,2268961.01,80.4425087
539280.01,2269061.01,81.5486221
539280.01,2269161.01,80.7987976
539280.01,2269261.01,80.0261269
539280.01,2269361.01,80.6023369
539280.01,2269461.01,81.7572708
539280.01,2269561.01,82.3844032
539280.01,2269661.01,84.1416187
539280.01,2269761.01,86.6931496
539280.01,2269861.01,87.3594265
539280.01,2269961.01,88.4227982
539280.01,2270061.01,90.8744812
539280.01,2270161.01,92.4174118
539280.01,2270261.01,94.0658951
539280.01,2270361.01,96.0114784
539280.01,2270461.01,98.5687752
539280.01,2270561.01,101.361458
539280.01,2270661.01,103.718742
539280.01,2270761.01,106.241463
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,95.5629234
539380.01,2263661.01,96.6848068
539380.01,2263761.01,97.174139
539380.01,2263861.01,94.71035
539380.01,2263961.01,90.8857117
539380.01,2264061.01,85.7596817
539380.01,2264161.01,82.9774742
539380.01,2264261.01,81.3697472
539380.01,2264361.01,79.5054283
539380.01,2264461.01,77.6387672
539380.01,2264561.01,76.4518242
539380.01,2264661.01,75.1760864
539380.01,2264761.01,74.2782097
539380.01,2264861.01,73.0717964
539380.01,2264961.01,74.0443535
539380.01,2265061.01,74.1180115
539380.01,2265161.01,73.5724411
539380.01,2265261.01,72.2389412
539380.01,2265361.01,68.7089233
539380.01,2265461.01,66.2736092
539380.01,2265561.01,64.0484295
539380.01,2265661.01,59.6271029
539380.01,2265761.01,55.6714325
539380.01,2265861.01,54.172266
539380.01,2265961.01,53.6979675
539380.01,2266061.01,53.58041
539380.01,2266161.01,53.5894852
539380.01,2266261.01,52.7235279
539380.01,2266361.01,52.2870188
539380.01,2266461.01,52.4428291
539380.01,2266561.01,51.5165844
539380.01,2266661.01,54.0899162
539380.01,2266761.01,55.4068947
539380.01,2266861.01,57.0503426
539380.01,2266961.01,58.9377575
539380.01,2267061.01,60.4069252
539380.01,2267161.01,60.316906
539380.01,2267261.01,61.166729
539380.01,2267361.01,60.9037266
539380.01,2267461.01,59.8343678
539380.01,2267561.01,58.5590706
539380.01,2267661.01,59.4138594
539380.01,2267761.01,61.3483658
539380.01,2267861.01,63.7832432
539380.01,2267961.01,65.6816711
539380.01,2268061.01,68.018404
539380.01,2268161.01,71.0493011
539380.01,2268261.01,72.8333416
539380.01,2268361.01,74.3468781
539380.01,2268461.01,77.8573303
539380.01,2268561.01,79.7383423
539380.01,2268661.01,77.9016075
539380.01,2268761.01,80.1196747
539380.01,2268861.01,81.9578705
539380.01,2268961.01,82.5027657
539380.01,2269061.01,82.3606567
539380.01,2269161.01,81.9244499
539380.01,2269261.01,80.8945084
539380.01,2269361.01,81.377327
539380.01,2269461.01,83.1830368
539380.01,2269561.01,84.1198921
539380.01,2269661.01,84.8831329
539380.01,2269761.01,87.281147
539380.01,2269861.01,88.4511642
539380.01,2269961.01,89.5191174
539380.01,2270061.01,93.7165089
539380.01,2270161.01,95.7738991
539380.01,2270261.01,97.7800713
539380.01,2270361.01,100.809799
539380.01,2270461.01,103.234619
539380.01,2270561.01,104.878456
539380.01,2270661.01,106.853313
539380.01,2270761.01,108.939457
539380.01,2270861.01,110.109005
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,96.7211685
539480.01,2263761.01,97.4543381
539480.01,2263861.01,94.2541351
539480.01,2263961.01,90.0872917
539480.01,2264061.01,82.2664375
539480.01,2264161.01,80.1907158
539480.01,2264261.01,79.7257767
539480.01,2264361.01,78.3252602
539480.01,2264461.01,76.5797272
539480.01,2264561.01,75.3499413
539480.01,2264661.01,72.4286118
539480.01,2264761.01,71.0113373
539480.01,2264861.01,70.7045135
539480.01,2264961.01,71.2037392
539480.01,2265061.01,72.8310776
539480.01,2265161.01,72.3586464
539480.01,2265261.01,71.090374
539480.01,2265361.01,63.2791004
539480.01,2265461.01,61.5606899
539480.01,2265561.01,59.5314827
539480.01,2265661.01,56.7349663
539480.01,2265761.01,54.5768204
539480.01,2265861.01,54.7983971
539480.01,2265961.01,55.1041985
539480.01,2266061.01,54.7058144
539480.01,2266161.01,54.0280342
539480.01,2266261.01,53.5386124
539480.01,2266361.01,53.561451
539480.01,2266461.01,53.8395138
539480.01,2266561.01,52.1436501
539480.01,2266661.01,53.4362564
539480.01,2266761.01,55.9681892
539480.01,2266861.01,58.7816849
539480.01,2266961.01,59.3067589
539480.01,2267061.01,58.5124664
539480.01,2267161.01,57.3048315
539480.01,2267261.01,57.6908665
539480.01,2267361.01,58.3687973
539480.01,2267461.01,58.5045204
539480.01,2267561.01,59.1366978
539480.01,2267661.01,60.5879822
539480.01,2267761.01,61.6936178
539480.01,2267861.01,62.4131203
539480.01,2267961.01,66.0323029
539480.01,2268061.01,68.7232857
539480.01,2268161.01,72.1314697
539480.01,2268261.01,74.1129036
539480.01,2268361.01,76.5583229
539480.01,2268461.01,81.6684475
539480.01,2268561.01,83.3218307
539480.01,2268661.01,83.2186584
539480.01,2268761.01,82.6452789
539480.01,2268861.01,82.9786911
539480.01,2268961.01,82.982811
539480.01,2269061.01,82.6030254
539480.01,2269161.01,84.5152245
539480.01,2269261.01,84.8062553
539480.01,2269361.01,84.9552536
539480.01,2269461.01,84.9219818
539480.01,2269561.01,86.4598389
539480.01,2269661.01,87.5409775
539480.01,2269761.01,89.3761559
539480.01,2269861.01,90.2514229
539480.01,2269961.01,92.0488358
539480.01,2270061.01,94.1693726
539480.01,2270161.01,96.8216057
539480.01,2270261.01,99.3222237
539480.01,2270361.01,102.553383
539480.01,2270461.01,106.249523
539480.01,2270561.01,107.693214
539480.01,2270661.01,108.850147
539480.01,2270761.01,110.477905
539480.01,2270861.01,111.30282
539480.01,2270961.01,-9999
539480.01,2271061.01,-9999
539580.01,2263761.01,95.4095039
539580.01,2263861.01,92.7407684
539580.01,2263961.01,87.5562515
539580.01,2264061.01,82.5842133
539580.01,2264161.01,80.4076157
539580.01,2264261.01,80.4130039
539580.01,2264361.01,79.2129784
539580.01,2264461.01,76.5452652
539580.01,2264561.01,75.0670853
539580.01,2264661.01,71.071228
539580.01,2264761.01,68.6273994
539580.01,2264861.01,68.3749886
539580.01,2264961.01,66.9285336
539580.01,2265061.01,66.3166771
539580.01,2265161.01,65.9926567
539580.01,2265261.01,65.1718826
539580.01,2265361.01,62.5892715
539580.01,2265461.01,61.7253876
539580.01,2265561.01,59.9561291
539580.01,2265661.01,58.4334297
539580.01,2265761.01,57.2230835
539580.01,2265861.01,54.56674
539580.01,2265961.01,54.8993988
539580.01,2266061.01,55.513607
539580.01,2266161.01,54.3781796
539580.01,2266261.01,53.5814419
539580.01,2266361.01,54.1126976
539580.01,2266461.01,54.2517452
539580.01,2266561.01,53.0381813
539580.01,2266661.01,54.0119362
539580.01,2266761.01,56.4717979
539580.01,2266861.01,59.2779188
539580.01,2266961.01,58.6021461
539580.01,2267061.01,52.9824142
539580.01,2267161.01,51.9630356
539580.01,2267261.01,52.5718422
539580.01,2267361.01,53.3954105
539580.01,2267461.01,56.0068684
539580.01,2267561.01,59.5364361
539580.01,2267661.01,61.0808563
539580.01,2267761.01,61.5622501
539580.01,2267861.01,63.0034866
539580.01,2267961.01,66.2143822
539580.01,2268061.01,68.9950523
539580.01,2268161.01,72.8106785
539580.01,2268261.01,75.3746643
539580.01,2268361.01,79.9930801
539580.01,2268461.01,83.3645058
539580.01,2268561.01,85.2241364
539580.01,2268661.01,85.9798927
539580.01,2268761.01,85.7038155
539580.01,2268861.01,84.2833462
539580.01,2268961.01,83.9358368
539580.01,2269061.01,84.1044273
539580.01,2269161.01,85.5091019
539580.01,2269261.01,87.0044994
539580.01,2269361.01,86.8946762
539580.01,2269461.01,84.808033
539580.01,2269561.01,86.2184238
539580.01,2269661.01,88.086586
539580.01,2269761.01,89.9635696
539580.01,2269861.01,91.9146881
539580.01,2269961.01,93.44454
539580.01,2270061.01,95.1599503
539580.01,2270161.01,98.4315071
539580.01,2270261.01,101.125992
539580.01,2270361.01,103.441463
539580.01,2270461.01,105.495743
539580.01,2270561.01,106.78863
539580.01,2270661.01,108.498203
539580.01,2270761.01,110.360649
539580.01,2270861.01,111.156178
539580.01,2270961.01,-9999
539680.01,2263861.01,90.6790406
539680.01,2263961.01,87.9324665
539680.01,2264061.01,82.7954559
539680.01,2264161.01,82.0777359
539680.01,2264261.01,81.9134903
539680.01,2264361.01,79.4117508
539680.01,2264461.01,76.9836788
539680.01,2264561.01,74.6566887
539680.01,2264661.01,72.0558453
539680.01,2264761.01,68.865387
539680.01,2264861.01,68.7137222
539680.01,2264961.01,66.471241
539680.01,2265061.01,65.2241898
539680.01,2265161.01,65.2023354
539680.01,2265261.01,64.1603622
539680.01,2265361.01,62.3003531
539680.01,2265461.01,61.3867073
539680.01,2265561.01,60.6934814
539680.01,2265661.01,59.3745003
539680.01,2265761.01,58.9526396
539680.01,2265861.01,56.3124027
539680.01,2265961.01,55.1494074
539680.01,2266061.01,55.666748
539680.01,2266161.01,54.0198288
539680.01,2266261.01,53.3939476
539680.01,2266361.01,54.090889
539680.01,2266461.01,54.2074804
539680.01,2266561.01,54.4202023
539680.01,2266661.01,55.8097744
539680.01,2266761.01,57.0377846
539680.01,2266861.01,58.2913589
539680.01,2266961.01,53.3311272
539680.01,2267061.01,49.7773142
539680.01,2267161.01,48.9313698
539680.01,2267261.01,51.2648907
539680.01,2267361.01,53.5418587
539680.01,2267461.01,56.0133781
539680.01,2267561.01,58.1403427
539680.01,2267661.01,58.569519
539680.01,2267761.01,59.0123329
539680.01,2267861.01,63.3238277
539680.01,2267961.01,66.0211182
539680.01,2268061.01,69.8950424
539680.01,2268161.01,73.8182945
539680.01,2268261.01,77.6955185
539680.01,2268361.01,79.497879
539680.01,2268461.01,83.1515312
539680.01,2268561.01,86.1719265
539680.01,2268661.01,86.4444122
539680.01,2268761.01,85.7221527
539680.01,2268861.01,84.6347694
539680.01,2268961.01,84.1092453
539680.01,2269061.01,84.9885082
539680.01,2269161.01,86.4992409
539680.01,2269261.01,87.6626663
539680.01,2269361.01,87.5683212
539680.01,2269461.01,86.3936806
539680.01,2269561.01,86.861866
539680.01,2269661.01,88.5689735
539680.01,2269761.01,90.2401276
539680.01,2269861.01,91.2961121
539680.01,2269961.01,93.5534897
539680.01,2270061.01,96.2745132
539680.01,2270161.01,99.6344604
539680.01,2270261.01,102.371517
539680.01,2270361.01,104.483355
539680.01,2270461.01,104.700851
539680.01,2270561.01,105.621235
539680.01,2270661.01,107.826637
539680.01,2270761.01,109.941639
539680.01,2270861.01,110.442726
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,82.9812317
539780.01,2264161.01,82.5875015
539780.01,2264261.01,81.6809139
539780.01,2264361.01,79.0423584
539780.01,2264461.01,77.6776352
539780.01,2264561.01,75.0240402
539780.01,2264661.01,73.7268486
539780.01,2264761.01,72.5462723
539780.01,2264861.01,69.7800884
539780.01,2264961.01,67.2098274
539780.01,2265061.01,66.2867756
539780.01,2265161.01,66.0400162
539780.01,2265261.01,65.3584442
539780.01,2265361.01,62.425148
539780.01,2265461.01,61.8003941
539780.01,2265561.01,60.6780329
539780.01,2265661.01,60.0692749
539780.01,2265761.01,59.9456062
539780.01,2265861.01,59.5958061
539780.01,2265961.01,58.1251259
539780.01,2266061.01,57.6194363
539780.01,2266161.01,55.1818666
539780.01,2266261.01,53.6521339
539780.01,2266361.01,54.2829876
539780.01,2266461.01,54.9215469
539780.01,2266561.01,54.6152954
539780.01,2266661.01,53.5815125
539780.01,2266761.01,51.7812138
539780.01,2266861.01,50.7386847
539780.01,2266961.01,48.7435188
539780.01,2267061.01,49.1747131
539780.01,2267161.01,50.6814308
539780.01,2267261.01,53.1012917
539780.01,2267361.01,53.9969063
539780.01,2267461.01,55.3835783
539780.01,2267561.01,56.9531059
539780.01,2267661.01,57.6448555
539780.01,2267761.01,59.2215538
539780.01,2267861.01,62.8341942
539780.01,2267961.01,65.4895134
539780.01,2268061.01,70.3682098
539780.01,2268161.01,73.6447468
539780.01,2268261.01,75.1137695
539780.01,2268361.01,78.6621666
539780.01,2268461.01,83.8178787
539780.01,2268561.01,86.6561546
539780.01,2268661.01,86.6519165
539780.01,2268761.01,85.74156
539780.01,2268861.01,84.4804955
539780.01,2268961.01,84.2681313
539780.01,2269061.01,85.4946518
539780.01,2269161.01,87.8997192
539780.01,2269261.01,89.3317204
539780.01,2269361.01,88.894516
539780.01,2269461.01,89.099638
539780.01,2269561.01,90.7022095
539780.01,2269661.01,90.7583656
539780.01,2269761.01,91.7260284
539780.01,2269861.01,93.1259365
539780.01,2269961.01,94.6559334
539780.01,2270061.01,96.4485302
539780.01,2270161.01,98.0242615
539780.01,2270261.01,101.707329
539780.01,2270361.01,105.144844
539780.01,2270461.01,104.869873
539780.01,2270561.01,105.13275
539780.01,2270661.01,107.117733
539780.01,2270761.01,108.958527
539880.01,2263961.01,-9999
539880.01,2264061.01,-9999
539880.01,2264161.01,-9999
539880.01,2264261.01,80.9509048
539880.01,2264361.01,80.500145
539880.01,2264461.01,79.9678822
539880.01,2264561.01,76.7641487
539880.01,2264661.01,74.8487091
539880.01,2264761.01,74.0498123
539880.01,2264861.01,71.4545937
539880.01,2264961.01,68.6415176
539880.01,2265061.01,68.5810986
539880.01,2265161.01,68.5411835
539880.01,2265261.01,67.4006042
539880.01,2265361.01,63.8568153
539880.01,2265461.01,62.8812904
539880.01,2265561.01,61.7093544
539880.01,2265661.01,61.4564476
539880.01,2265761.01,61.0737495
539880.01,2265861.01,60.7313156
539880.01,2265961.01,59.4693174
539880.01,2266061.01,57.9995232
539880.01,2266161.01,57.0178413
539880.01,2266261.01,55.7273216
539880.01,2266361.01,55.2362461
539880.01,2266461.01,53.7697182
539880.01,2266561.01,52.4549875
539880.01,2266661.01,51.4345474
539880.01,2266761.01,48.8268089
539880.01,2266861.01,47.5215912
539880.01,2266961.01,48.4570827
539880.01,2267061.01,51.663825
