"X","Y","H03_TCraie (TWT)"
538680.01,2263561.01,-19.20023188
538680.01,2263661.01,-20.299615338
538680.01,2263761.01,-20.9593568
538680.01,2263861.01,-21.69405669
538680.01,2263961.01,-22.700352594
538680.01,2264061.01,-23.461543024
538680.01,2264161.01,-23.846777156
538680.01,2264261.01,-25.609988719
538680.01,2264361.01,-26.935296133
538680.01,2264461.01,-28.132300824
538680.01,2264561.01,-28.994183987
538680.01,2264661.01,-29.471503571
538680.01,2264761.01,-29.74017337
538680.01,2264861.01,-30.009897426
538680.01,2264961.01,-30.288718641
538680.01,2265061.01,-30.114203691
538680.01,2265161.01,-29.54188548
538680.01,2265261.01,-29.408859089
538680.01,2265361.01,-29.150333256
538680.01,2265461.01,-28.737971559
538680.01,2265561.01,-28.053877875
538680.01,2265661.01,-27.587652206
538680.01,2265761.01,-27.386108413
538680.01,2265861.01,-27.652591467
538680.01,2265961.01,-27.502221987
538680.01,2266061.01,-27.355805039
538680.01,2266161.01,-27.532594278
538680.01,2266261.01,-27.69551985
538680.01,2266361.01,-27.483178303
538680.01,2266461.01,-26.971254498
538680.01,2266561.01,-26.609672233
538680.01,2266661.01,-26.432745159
538680.01,2266761.01,-26.378015056
538680.01,2266861.01,-26.504650712
538680.01,2266961.01,-26.516335085
538680.01,2267061.01,-25.491828099
538680.01,2267161.01,-25.847965851
538680.01,2267261.01,-25.957584381
538680.01,2267361.01,-25.781501085
538680.01,2267461.01,-25.601638481
538680.01,2267561.01,-25.636380538
538680.01,2267661.01,-25.163652375
538680.01,2267761.01,-24.986982346
538680.01,2267861.01,-25.290671736
538680.01,2267961.01,-26.715537533
538680.01,2268061.01,-27.772117406
538680.01,2268161.01,-28.413852677
538680.01,2268261.01,-29.817257077
538680.01,2268361.01,-31.170127913
538680.01,2268461.01,-31.923495233
538680.01,2268561.01,-31.770791858
538680.01,2268661.01,-31.219987199
538680.01,2268761.01,-30.218698084
538680.01,2268861.01,-28.785122558
538680.01,2268961.01,-27.031587437
538680.01,2269061.01,-25.117317215
538680.01,2269161.01,-23.176141083
538680.01,2269261.01,-21.280243993
538680.01,2269361.01,-19.418848678
538680.01,2269461.01,-17.525168136
538680.01,2269561.01,-15.493537299
538680.01,2269661.01,-13.218982145
538680.01,2269761.01,-10.594206862
538680.01,2269861.01,-7.579935715
538680.01,2269961.01,-4.180177581
538680.01,2270061.01,-2.343322616
538680.01,2270161.01,-0.453635614
538680.01,2270261.01,0.000002934
538680.01,2270361.01,-0.000002307
538680.01,2270461.01,0.000001233
538680.01,2270561.01,0.000002973
538680.01,2270661.01,-0.000000159
538680.01,2270761.01,0.000000546
538680.01,2270861.01,0.000000165
538680.01,2270961.01,-0.000003409
538680.01,2271061.01,-0.000000231
538680.01,2271161.01,0.000001852
538680.01,2271261.01,0.000002007
538680.01,2271361.01,-0.664035731
538680.01,2271461.01,-1.831451664
538680.01,2271561.01,-2.933913143
538780.01,2262961.01,-17.555726692
538780.01,2263061.01,-17.286937684
538780.01,2263161.01,-16.972029582
538780.01,2263261.01,-17.074463889
538780.01,2263361.01,-17.309200019
538780.01,2263461.01,-17.452673987
538780.01,2263561.01,-18.210539594
538780.01,2263661.01,-18.973669037
538780.01,2263761.01,-19.627744332
538780.01,2263861.01,-20.522033796
538780.01,2263961.01,-21.567691118
538780.01,2264061.01,-22.285064682
538780.01,2264161.01,-23.413525894
538780.01,2264261.01,-24.8773247
538780.01,2264361.01,-25.890417397
538780.01,2264461.01,-26.825461537
538780.01,2264561.01,-27.643945068
538780.01,2264661.01,-28.487283736
538780.01,2264761.01,-28.838083148
538780.01,2264861.01,-28.850002214
538780.01,2264961.01,-28.786865994
538780.01,2265061.01,-29.054362327
538780.01,2265161.01,-28.804926202
538780.01,2265261.01,-28.502782807
538780.01,2265361.01,-28.237849474
538780.01,2265461.01,-27.803722769
538780.01,2265561.01,-27.295032516
538780.01,2265661.01,-27.126580477
538780.01,2265761.01,-27.098653838
538780.01,2265861.01,-27.12899819
538780.01,2265961.01,-27.278609574
538780.01,2266061.01,-27.306908742
538780.01,2266161.01,-27.556998655
538780.01,2266261.01,-27.471011505
538780.01,2266361.01,-27.419401333
538780.01,2266461.01,-27.532288805
538780.01,2266561.01,-27.285678312
538780.01,2266661.01,-26.762479916
538780.01,2266761.01,-26.897689328
538780.01,2266861.01,-27.1892827
538780.01,2266961.01,-27.086528018
538780.01,2267061.01,-24.580406025
538780.01,2267161.01,-26.038877666
538780.01,2267261.01,-26.865016669
538780.01,2267361.01,-26.463197544
538780.01,2267461.01,-26.239786297
538780.01,2267561.01,-26.518858969
538780.01,2267661.01,-26.433339342
538780.01,2267761.01,-26.505928487
538780.01,2267861.01,-27.000257745
538780.01,2267961.01,-28.352832422
538780.01,2268061.01,-28.972808272
538780.01,2268161.01,-29.918422922
538780.01,2268261.01,-31.144516543
538780.01,2268361.01,-32.425235957
538780.01,2268461.01,-33.58310461
538780.01,2268561.01,-33.657163382
538780.01,2268661.01,-33.276408911
538780.01,2268761.01,-32.332979143
538780.01,2268861.01,-30.808178708
538780.01,2268961.01,-28.821799904
538780.01,2269061.01,-26.575380936
538780.01,2269161.01,-24.256816134
538780.01,2269261.01,-21.974805743
538780.01,2269361.01,-19.757889211
538780.01,2269461.01,-17.562756315
538780.01,2269561.01,-15.299331397
538780.01,2269661.01,-12.862945907
538780.01,2269761.01,-10.171642527
538780.01,2269861.01,-7.173768245
538780.01,2269961.01,-4.056191072
538780.01,2270061.01,-2.449434251
538780.01,2270161.01,-0.685555802
538780.01,2270261.01,-0.000001506
538780.01,2270361.01,-0.000000176
538780.01,2270461.01,-0.00000136
538780.01,2270561.01,0.000000436
538780.01,2270661.01,0.000003326
538780.01,2270761.01,0.000003079
538780.01,2270861.01,0.000000302
538780.01,2270961.01,-0.000002598
538780.01,2271061.01,0.000001395
538780.01,2271161.01,-0.000003177
538780.01,2271261.01,-0.000001623
538780.01,2271361.01,-1.180862193
538780.01,2271461.01,-2.410423476
538880.01,2263061.01,-17.11474359
538880.01,2263161.01,-16.814459115
538880.01,2263261.01,-17.008790746
538880.01,2263361.01,-17.279375345
538880.01,2263461.01,-17.348371446
538880.01,2263561.01,-17.370389774
538880.01,2263661.01,-17.677163705
538880.01,2263761.01,-18.43716763
538880.01,2263861.01,-19.550694153
538880.01,2263961.01,-21.073006094
538880.01,2264061.01,-21.851887926
538880.01,2264161.01,-23.179393262
538880.01,2264261.01,-24.1530817
538880.01,2264361.01,-24.974539876
538880.01,2264461.01,-25.776231661
538880.01,2264561.01,-26.639094576
538880.01,2264661.01,-27.067316696
538880.01,2264761.01,-27.239382267
538880.01,2264861.01,-27.397239581
538880.01,2264961.01,-27.249451727
538880.01,2265061.01,-27.377035469
538880.01,2265161.01,-27.458963916
538880.01,2265261.01,-27.544494718
538880.01,2265361.01,-27.602508664
538880.01,2265461.01,-27.250787243
538880.01,2265561.01,-26.854841039
538880.01,2265661.01,-26.55386366
538880.01,2265761.01,-26.717808098
538880.01,2265861.01,-26.656808332
538880.01,2265961.01,-27.201542631
538880.01,2266061.01,-26.991412044
538880.01,2266161.01,-27.284858748
538880.01,2266261.01,-27.248460799
538880.01,2266361.01,-27.089068666
538880.01,2266461.01,-27.512535453
538880.01,2266561.01,-27.54396759
538880.01,2266661.01,-26.853812858
538880.01,2266761.01,-26.958253235
538880.01,2266861.01,-27.529351413
538880.01,2266961.01,-28.225472197
538880.01,2267061.01,-26.696333662
538880.01,2267161.01,-26.489660144
538880.01,2267261.01,-27.299180627
538880.01,2267361.01,-27.242625132
538880.01,2267461.01,-27.099104598
538880.01,2267561.01,-27.909351513
538880.01,2267661.01,-28.548622504
538880.01,2267761.01,-28.516702354
538880.01,2267861.01,-29.149459675
538880.01,2267961.01,-30.215347186
538880.01,2268061.01,-29.634665698
538880.01,2268161.01,-30.79386428
538880.01,2268261.01,-32.067339867
538880.01,2268361.01,-33.292058855
538880.01,2268461.01,-34.731194377
538880.01,2268561.01,-35.081982613
538880.01,2268661.01,-34.831643105
538880.01,2268761.01,-33.917021006
538880.01,2268861.01,-32.268550247
538880.01,2268961.01,-30.032781884
538880.01,2269061.01,-27.486573905
538880.01,2269161.01,-24.860911071
538880.01,2269261.01,-22.300720215
538880.01,2269361.01,-19.855178893
538880.01,2269461.01,-17.492014915
538880.01,2269561.01,-15.127196908
538880.01,2269661.01,-12.665357441
538880.01,2269761.01,-10.017399676
538880.01,2269861.01,-7.134541404
538880.01,2269961.01,-4.341273103
538880.01,2270061.01,-2.839924768
538880.01,2270161.01,-1.225483837
538880.01,2270261.01,0.000000949
538880.01,2270361.01,0.000001311
538880.01,2270461.01,-0.000000028
538880.01,2270561.01,-0.000003126
538880.01,2270661.01,0.000001582
538880.01,2270761.01,0.000000915
538880.01,2270861.01,-0.000001085
538880.01,2270961.01,-0.000000481
538880.01,2271061.01,-0.000002744
538880.01,2271161.01,-0.000001992
538880.01,2271261.01,-0.493992004
538880.01,2271361.01,-1.787092304
538880.01,2271461.01,-3.059135284
538980.01,2263161.01,-16.834858805
538980.01,2263261.01,-17.00351201
538980.01,2263361.01,-17.215209082
538980.01,2263461.01,-17.248699442
538980.01,2263561.01,-17.222275957
538980.01,2263661.01,-17.284993082
538980.01,2263761.01,-17.323775217
538980.01,2263861.01,-18.719036132
538980.01,2263961.01,-19.634271041
538980.01,2264061.01,-21.334333345
538980.01,2264161.01,-22.290008143
538980.01,2264261.01,-23.230805993
538980.01,2264361.01,-23.904437199
538980.01,2264461.01,-24.664994329
538980.01,2264561.01,-25.330757722
538980.01,2264661.01,-25.438977405
538980.01,2264761.01,-25.59603937
538980.01,2264861.01,-25.709014386
538980.01,2264961.01,-25.762507692
538980.01,2265061.01,-25.896435603
538980.01,2265161.01,-26.0691531
538980.01,2265261.01,-26.203874499
538980.01,2265361.01,-26.343787089
538980.01,2265461.01,-26.272682473
538980.01,2265561.01,-26.287434623
538980.01,2265661.01,-25.993922725
538980.01,2265761.01,-26.204111055
538980.01,2265861.01,-26.239028201
538980.01,2265961.01,-26.953229681
538980.01,2266061.01,-26.782874018
538980.01,2266161.01,-26.923419908
538980.01,2266261.01,-26.881940663
538980.01,2266361.01,-26.598837227
538980.01,2266461.01,-27.259143069
538980.01,2266561.01,-27.413496748
538980.01,2266661.01,-26.509787887
538980.01,2266761.01,-26.755420491
538980.01,2266861.01,-27.407711372
538980.01,2266961.01,-28.501959518
538980.01,2267061.01,-28.273461387
538980.01,2267161.01,-27.403062209
538980.01,2267261.01,-27.967777103
538980.01,2267361.01,-28.165381402
538980.01,2267461.01,-27.938274667
538980.01,2267561.01,-28.529817238
538980.01,2267661.01,-29.332442209
538980.01,2267761.01,-29.626324773
538980.01,2267861.01,-30.29054217
538980.01,2267961.01,-31.036008149
538980.01,2268061.01,-30.277667567
538980.01,2268161.01,-31.665977091
538980.01,2268261.01,-32.976988703
538980.01,2268361.01,-34.071169794
538980.01,2268461.01,-35.442028195
538980.01,2268561.01,-35.719163716
538980.01,2268661.01,-35.645205528
538980.01,2268761.01,-34.704152495
538980.01,2268861.01,-32.90290758
538980.01,2268961.01,-30.44818528
538980.01,2269061.01,-27.678770944
538980.01,2269161.01,-24.860087782
538980.01,2269261.01,-22.155500948
538980.01,2269361.01,-19.633436576
538980.01,2269461.01,-17.258964479
538980.01,2269561.01,-14.941022731
538980.01,2269661.01,-12.583780102
538980.01,2269761.01,-10.092156008
538980.01,2269861.01,-7.413954008
538980.01,2269961.01,-4.819256254
538980.01,2270061.01,-3.446435789
538980.01,2270161.01,-1.991820056
538980.01,2270261.01,-0.55204588
538980.01,2270361.01,0.000000656
538980.01,2270461.01,-0.000001634
538980.01,2270561.01,0.000003123
538980.01,2270661.01,-0.0000002
538980.01,2270761.01,0.000000931
538980.01,2270861.01,0.00000119
538980.01,2270961.01,0.000001553
538980.01,2271061.01,-0.00000176
538980.01,2271161.01,0.000003465
538980.01,2271261.01,-1.169044175
538980.01,2271361.01,-2.479000017
538980.01,2271461.01,-3.761895001
539080.01,2263161.01,-17.150256783
539080.01,2263261.01,-17.243754119
539080.01,2263361.01,-17.310548574
539080.01,2263461.01,-17.115755007
539080.01,2263561.01,-16.941042617
539080.01,2263661.01,-17.531439662
539080.01,2263761.01,-17.677549273
539080.01,2263861.01,-17.731074244
539080.01,2263961.01,-18.930580467
539080.01,2264061.01,-20.048141479
539080.01,2264161.01,-21.143598482
539080.01,2264261.01,-22.031383589
539080.01,2264361.01,-22.667629644
539080.01,2264461.01,-23.312659934
539080.01,2264561.01,-23.632630706
539080.01,2264661.01,-23.895176128
539080.01,2264761.01,-24.108011276
539080.01,2264861.01,-24.289472029
539080.01,2264961.01,-24.348542094
539080.01,2265061.01,-24.579660967
539080.01,2265161.01,-24.801947176
539080.01,2265261.01,-25.008033961
539080.01,2265361.01,-25.184070691
539080.01,2265461.01,-25.157734752
539080.01,2265561.01,-25.29537119
539080.01,2265661.01,-24.962762371
539080.01,2265761.01,-25.295715779
539080.01,2265861.01,-25.531314313
539080.01,2265961.01,-26.369275525
539080.01,2266061.01,-26.816790923
539080.01,2266161.01,-26.654541492
539080.01,2266261.01,-26.453630999
539080.01,2266361.01,-26.274979115
539080.01,2266461.01,-26.891345158
539080.01,2266561.01,-26.600403711
539080.01,2266661.01,-26.175471023
539080.01,2266761.01,-26.790855452
539080.01,2266861.01,-27.333132923
539080.01,2266961.01,-28.37532945
539080.01,2267061.01,-28.977297246
539080.01,2267161.01,-28.626915067
539080.01,2267261.01,-28.996134177
539080.01,2267361.01,-29.251623899
539080.01,2267461.01,-29.244540259
539080.01,2267561.01,-29.177429155
539080.01,2267661.01,-29.611835256
539080.01,2267761.01,-30.170595273
539080.01,2267861.01,-30.746715143
539080.01,2267961.01,-31.459666789
539080.01,2268061.01,-31.524982303
539080.01,2268161.01,-32.237231731
539080.01,2268261.01,-33.436190337
539080.01,2268361.01,-34.31372717
539080.01,2268461.01,-35.206284374
539080.01,2268561.01,-35.70683673
539080.01,2268661.01,-35.561677068
539080.01,2268761.01,-34.456796944
539080.01,2268861.01,-32.522197813
539080.01,2268961.01,-29.949959368
539080.01,2269061.01,-27.080319822
539080.01,2269161.01,-24.201828986
539080.01,2269261.01,-21.508676931
539080.01,2269361.01,-19.066059962
539080.01,2269461.01,-16.826884821
539080.01,2269561.01,-14.708588831
539080.01,2269661.01,-12.580387294
539080.01,2269761.01,-10.344976559
539080.01,2269861.01,-7.960781455
539080.01,2269961.01,-5.400569644
539080.01,2270061.01,-4.165284336
539080.01,2270161.01,-2.889811294
539080.01,2270261.01,-1.620880095
539080.01,2270361.01,-0.420978729
539080.01,2270461.01,-0.00000332
539080.01,2270561.01,-0.000003716
539080.01,2270661.01,0.000000699
539080.01,2270761.01,-0.00000171
539080.01,2270861.01,0.000002286
539080.01,2270961.01,0.000000662
539080.01,2271061.01,0.000001358
539080.01,2271161.01,-0.681937789
539080.01,2271261.01,-1.958679641
539080.01,2271361.01,-3.251229879
539180.01,2263361.01,-17.690096051
539180.01,2263461.01,-17.233081162
539180.01,2263561.01,-16.628907993
539180.01,2263661.01,-17.441829666
539180.01,2263761.01,-17.245190218
539180.01,2263861.01,-17.329601571
539180.01,2263961.01,-17.523091286
539180.01,2264061.01,-18.67075637
539180.01,2264161.01,-19.720794633
539180.01,2264261.01,-20.467605442
539180.01,2264361.01,-21.341698244
539180.01,2264461.01,-21.76627703
539180.01,2264561.01,-22.092562169
539180.01,2264661.01,-22.394621745
539180.01,2264761.01,-22.654030472
539180.01,2264861.01,-22.813543677
539180.01,2264961.01,-23.035489023
539180.01,2265061.01,-23.308539763
539180.01,2265161.01,-23.608569056
539180.01,2265261.01,-23.835329339
539180.01,2265361.01,-24.065732956
539180.01,2265461.01,-23.945052177
539180.01,2265561.01,-24.288052693
539180.01,2265661.01,-24.034084752
539180.01,2265761.01,-24.463484064
539180.01,2265861.01,-24.758601561
539180.01,2265961.01,-25.492865592
539180.01,2266061.01,-25.984374806
539180.01,2266161.01,-26.089183986
539180.01,2266261.01,-26.183037087
539180.01,2266361.01,-26.155412197
539180.01,2266461.01,-26.414869353
539180.01,2266561.01,-26.637537405
539180.01,2266661.01,-26.663515717
539180.01,2266761.01,-27.176667005
539180.01,2266861.01,-27.608621866
539180.01,2266961.01,-28.431486338
539180.01,2267061.01,-29.21409905
539180.01,2267161.01,-29.180860147
539180.01,2267261.01,-29.621168971
539180.01,2267361.01,-30.150525272
539180.01,2267461.01,-30.714824796
539180.01,2267561.01,-30.196845531
539180.01,2267661.01,-30.39136529
539180.01,2267761.01,-30.745141208
539180.01,2267861.01,-31.053328887
539180.01,2267961.01,-31.706281006
539180.01,2268061.01,-32.169498503
539180.01,2268161.01,-32.363239676
539180.01,2268261.01,-33.476315439
539180.01,2268361.01,-33.883135766
539180.01,2268461.01,-34.587722272
539180.01,2268561.01,-35.247430205
539180.01,2268661.01,-34.656185657
539180.01,2268761.01,-33.302873373
539180.01,2268861.01,-31.238758937
539180.01,2268961.01,-28.625290841
539180.01,2269061.01,-25.759009644
539180.01,2269161.01,-22.944368422
539180.01,2269261.01,-20.393965766
539180.01,2269361.01,-18.172845244
539180.01,2269461.01,-16.22197032
539180.01,2269561.01,-14.420430176
539180.01,2269661.01,-12.623097748
539180.01,2269761.01,-10.735608637
539180.01,2269861.01,-8.66479706
539180.01,2269961.01,-6.417316385
539180.01,2270061.01,-4.923319444
539180.01,2270161.01,-3.803258529
539180.01,2270261.01,-2.663890831
539180.01,2270361.01,-1.620560302
539180.01,2270461.01,-0.725163496
539180.01,2270561.01,-0.029236238
539180.01,2270661.01,-0.00000204
539180.01,2270761.01,0.000000923
539180.01,2270861.01,0.000002035
539180.01,2270961.01,-0.000001847
539180.01,2271061.01,-0.551033707
539180.01,2271161.01,-1.642354298
539180.01,2271261.01,-2.849306446
539280.01,2263461.01,-17.461057752
539280.01,2263561.01,-17.02417247
539280.01,2263661.01,-17.197778448
539280.01,2263761.01,-16.364241019
539280.01,2263861.01,-16.704820096
539280.01,2263961.01,-16.859544441
539280.01,2264061.01,-17.302410677
539280.01,2264161.01,-18.408102915
539280.01,2264261.01,-18.830034882
539280.01,2264361.01,-19.930960611
539280.01,2264461.01,-20.308222622
539280.01,2264561.01,-20.656695589
539280.01,2264661.01,-20.985355601
539280.01,2264761.01,-21.158637479
539280.01,2264861.01,-21.483074874
539280.01,2264961.01,-21.82857506
539280.01,2265061.01,-22.136891261
539280.01,2265161.01,-22.48352021
539280.01,2265261.01,-22.763911635
539280.01,2265361.01,-22.731816396
539280.01,2265461.01,-22.98011072
539280.01,2265561.01,-23.376805708
539280.01,2265661.01,-23.205397651
539280.01,2265761.01,-23.704050109
539280.01,2265861.01,-24.132654071
539280.01,2265961.01,-24.936053902
539280.01,2266061.01,-25.299619883
539280.01,2266161.01,-25.384133682
539280.01,2266261.01,-25.648862123
539280.01,2266361.01,-26.065090671
539280.01,2266461.01,-26.082113385
539280.01,2266561.01,-26.905916631
539280.01,2266661.01,-27.360344306
539280.01,2266761.01,-27.827218175
539280.01,2266861.01,-28.255620971
539280.01,2266961.01,-28.823556378
539280.01,2267061.01,-29.448270798
539280.01,2267161.01,-29.676428065
539280.01,2267261.01,-29.926924035
539280.01,2267361.01,-30.12271598
539280.01,2267461.01,-31.233180314
539280.01,2267561.01,-31.321763992
539280.01,2267661.01,-31.538691372
539280.01,2267761.01,-31.47758171
539280.01,2267861.01,-31.56343475
539280.01,2267961.01,-31.992532313
539280.01,2268061.01,-32.413873821
539280.01,2268161.01,-32.350268215
539280.01,2268261.01,-32.948762178
539280.01,2268361.01,-33.151432872
539280.01,2268461.01,-33.796653152
539280.01,2268561.01,-34.153960645
539280.01,2268661.01,-33.143032342
539280.01,2268761.01,-31.531434506
539280.01,2268861.01,-29.335930943
539280.01,2268961.01,-26.707228273
539280.01,2269061.01,-23.907093331
539280.01,2269161.01,-21.234594285
539280.01,2269261.01,-18.932750449
539280.01,2269361.01,-17.048740759
539280.01,2269461.01,-15.48315119
539280.01,2269561.01,-14.074266888
539280.01,2269661.01,-12.694765814
539280.01,2269761.01,-11.175679974
539280.01,2269861.01,-9.454675019
539280.01,2269961.01,-7.51519436
539280.01,2270061.01,-5.610683467
539280.01,2270161.01,-4.616270773
539280.01,2270261.01,-3.629638813
539280.01,2270361.01,-2.704482526
539280.01,2270461.01,-1.900612726
539280.01,2270561.01,-1.263189479
539280.01,2270661.01,-0.81113464
539280.01,2270761.01,-0.587058836
539280.01,2270861.01,-0.623677974
539280.01,2270961.01,-0.994656584
539280.01,2271061.01,-1.712997444
539280.01,2271161.01,-2.686087275
539380.01,2263561.01,-17.343020067
539380.01,2263661.01,-17.01220125
539380.01,2263761.01,-16.315251589
539380.01,2263861.01,-16.377443448
539380.01,2263961.01,-16.499867663
539380.01,2264061.01,-16.748411581
539380.01,2264161.01,-17.016969621
539380.01,2264261.01,-17.639460042
539380.01,2264361.01,-18.743090332
539380.01,2264461.01,-19.096907228
539380.01,2264561.01,-19.317865372
539380.01,2264661.01,-19.440125674
539380.01,2264761.01,-19.867787138
539380.01,2264861.01,-20.233634859
539380.01,2264961.01,-20.712735131
539380.01,2265061.01,-21.09093219
539380.01,2265161.01,-21.465677768
539380.01,2265261.01,-21.81254141
539380.01,2265361.01,-21.80952765
539380.01,2265461.01,-22.11965993
539380.01,2265561.01,-22.453365847
539380.01,2265661.01,-22.539703175
539380.01,2265761.01,-22.966517136
539380.01,2265861.01,-23.546144366
539380.01,2265961.01,-24.051578715
539380.01,2266061.01,-24.775454774
539380.01,2266161.01,-24.683393538
539380.01,2266261.01,-25.101520121
539380.01,2266361.01,-26.167651638
539380.01,2266461.01,-26.128154248
539380.01,2266561.01,-27.061950415
539380.01,2266661.01,-27.779715136
539380.01,2266761.01,-28.459886089
539380.01,2266861.01,-28.907148167
539380.01,2266961.01,-29.316090047
539380.01,2267061.01,-29.85714376
539380.01,2267161.01,-30.008966103
539380.01,2267261.01,-29.993835837
539380.01,2267361.01,-29.818851501
539380.01,2267461.01,-30.57571128
539380.01,2267561.01,-31.558018178
539380.01,2267661.01,-32.099809498
539380.01,2267761.01,-31.913720071
539380.01,2267861.01,-32.307587564
539380.01,2267961.01,-32.626003027
539380.01,2268061.01,-32.89469704
539380.01,2268161.01,-32.492950559
539380.01,2268261.01,-32.278761268
539380.01,2268361.01,-32.531302422
539380.01,2268461.01,-33.123061061
539380.01,2268561.01,-32.607764006
539380.01,2268661.01,-31.246453524
539380.01,2268761.01,-29.373912141
539380.01,2268861.01,-27.063556015
539380.01,2268961.01,-24.450490251
539380.01,2269061.01,-21.769009531
539380.01,2269161.01,-19.295532256
539380.01,2269261.01,-17.294956371
539380.01,2269361.01,-15.806887299
539380.01,2269461.01,-14.664069749
539380.01,2269561.01,-13.697786257
539380.01,2269661.01,-12.731845491
539380.01,2269761.01,-11.60858199
539380.01,2269861.01,-10.23082342
539380.01,2269961.01,-8.595770225
539380.01,2270061.01,-6.71542855
539380.01,2270161.01,-5.2939374
539380.01,2270261.01,-4.423777573
539380.01,2270361.01,-3.600641619
539380.01,2270461.01,-2.881583525
539380.01,2270561.01,-2.303834306
539380.01,2270661.01,-1.918699709
539380.01,2270761.01,-1.744754962
539380.01,2270861.01,-1.823018771
539380.01,2270961.01,-2.191955689
539380.01,2271061.01,-2.847209806
539480.01,2263661.01,-16.986753792
539480.01,2263761.01,-16.530876979
539480.01,2263861.01,-16.447523609
539480.01,2263961.01,-16.208158806
539480.01,2264061.01,-16.272274777
539480.01,2264161.01,-16.51937142
539480.01,2264261.01,-16.625408083
539480.01,2264361.01,-17.381891608
539480.01,2264461.01,-17.758788541
539480.01,2264561.01,-17.715023831
539480.01,2264661.01,-18.166707829
539480.01,2264761.01,-18.569974229
539480.01,2264861.01,-19.205136225
539480.01,2264961.01,-19.68773827
539480.01,2265061.01,-20.147698
539480.01,2265161.01,-20.535890013
539480.01,2265261.01,-20.953444764
539480.01,2265361.01,-20.994877443
539480.01,2265461.01,-21.365478635
539480.01,2265561.01,-21.763673052
539480.01,2265661.01,-21.894698963
539480.01,2265761.01,-22.410299629
539480.01,2265861.01,-23.055376485
539480.01,2265961.01,-23.641768843
539480.01,2266061.01,-24.331890047
539480.01,2266161.01,-24.551164359
539480.01,2266261.01,-25.272322819
539480.01,2266361.01,-26.051346213
539480.01,2266461.01,-26.222821325
539480.01,2266561.01,-27.105111629
539480.01,2266661.01,-27.944441885
539480.01,2266761.01,-28.595345095
539480.01,2266861.01,-29.036821797
539480.01,2266961.01,-29.565403238
539480.01,2267061.01,-29.72391434
539480.01,2267161.01,-29.777951539
539480.01,2267261.01,-29.944980517
539480.01,2267361.01,-30.22977896
539480.01,2267461.01,-31.51614964
539480.01,2267561.01,-31.708337367
539480.01,2267661.01,-32.053880394
539480.01,2267761.01,-32.255861908
539480.01,2267861.01,-33.119313419
539480.01,2267961.01,-33.120598644
539480.01,2268061.01,-33.256638795
539480.01,2268161.01,-33.205643296
539480.01,2268261.01,-32.682694495
539480.01,2268361.01,-32.366428524
539480.01,2268461.01,-32.087165862
539480.01,2268561.01,-30.782828107
539480.01,2268661.01,-29.086936265
539480.01,2268761.01,-27.004186064
539480.01,2268861.01,-24.614105001
539480.01,2268961.01,-22.056723014
539480.01,2269061.01,-19.547399133
539480.01,2269161.01,-17.341475934
539480.01,2269261.01,-15.664665028
539480.01,2269361.01,-14.531655237
539480.01,2269461.01,-13.790716417
539480.01,2269561.01,-13.233379461
539480.01,2269661.01,-12.679974549
539480.01,2269761.01,-11.941754259
539480.01,2269861.01,-10.910876095
539480.01,2269961.01,-9.498760104
539480.01,2270061.01,-7.823417895
539480.01,2270161.01,-6.006024312
539480.01,2270261.01,-4.987242632
539480.01,2270361.01,-4.255651031
539480.01,2270461.01,-3.621525131
539480.01,2270561.01,-3.124353243
539480.01,2270661.01,-2.816020511
539480.01,2270761.01,-2.717755036
539480.01,2270861.01,-2.856504638
539480.01,2270961.01,-3.247044049
539480.01,2271061.01,-3.874455579
539580.01,2263761.01,-16.6179277
539580.01,2263861.01,-16.329394653
539580.01,2263961.01,-15.831997618
539580.01,2264061.01,-15.857717022
539580.01,2264161.01,-16.145713627
539580.01,2264261.01,-16.203539446
539580.01,2264361.01,-16.260867938
539580.01,2264461.01,-16.151204705
539580.01,2264561.01,-16.614630818
539580.01,2264661.01,-16.983704641
539580.01,2264761.01,-17.41816476
539580.01,2264861.01,-18.176885322
539580.01,2264961.01,-18.682641909
539580.01,2265061.01,-19.170654938
539580.01,2265161.01,-19.708115608
539580.01,2265261.01,-20.164826885
539580.01,2265361.01,-20.255090669
539580.01,2265461.01,-20.723942667
539580.01,2265561.01,-21.206630394
539580.01,2265661.01,-21.389279515
539580.01,2265761.01,-22.001927719
539580.01,2265861.01,-22.624380887
539580.01,2265961.01,-23.395216092
539580.01,2266061.01,-24.346990511
539580.01,2266161.01,-25.26669763
539580.01,2266261.01,-25.871712714
539580.01,2266361.01,-26.227267459
539580.01,2266461.01,-26.514912024
539580.01,2266561.01,-27.209432796
539580.01,2266661.01,-27.869684622
539580.01,2266761.01,-28.341002762
539580.01,2266861.01,-28.843369335
539580.01,2266961.01,-29.192984104
539580.01,2267061.01,-29.17798236
539580.01,2267161.01,-29.45025079
539580.01,2267261.01,-30.133500695
539580.01,2267361.01,-31.60584718
539580.01,2267461.01,-33.122692257
539580.01,2267561.01,-31.336225569
539580.01,2267661.01,-32.220330089
539580.01,2267761.01,-32.782845199
539580.01,2267861.01,-33.555455506
539580.01,2267961.01,-33.336963505
539580.01,2268061.01,-33.403549343
539580.01,2268161.01,-33.576600254
539580.01,2268261.01,-32.947905362
539580.01,2268361.01,-31.817123294
539580.01,2268461.01,-30.433459207
539580.01,2268561.01,-28.746282682
539580.01,2268661.01,-26.747275144
