"X","Y","H00_Ground Level (TWT)"
539380.01,2269961.01,-73.644485474
539380.01,2270061.01,-73.303703308
539380.01,2270161.01,-72.010322571
539380.01,2270261.01,-70.519699097
539380.01,2270361.01,-69.103569031
539380.01,2270461.01,-68.466690063
539380.01,2270561.01,-70.009346008
539380.01,2270661.01,-71.570220947
539380.01,2270761.01,-71.831497192
539380.01,2270861.01,-72.650527954
539380.01,2270961.01,-73.859130859
539380.01,2271061.01,-75.507621765
539480.01,2263661.01,-76.823356628
539480.01,2263761.01,-76.321228027
539480.01,2263861.01,-76.408287048
539480.01,2263961.01,-75.945014954
539480.01,2264061.01,-75.303276062
539480.01,2264161.01,-75.805152893
539480.01,2264261.01,-75.924591064
539480.01,2264361.01,-75.474937439
539480.01,2264461.01,-75.363960266
539480.01,2264561.01,-75.256439209
539480.01,2264661.01,-74.911445618
539480.01,2264761.01,-74.500938416
539480.01,2264861.01,-74.049758911
539480.01,2264961.01,-73.450553894
539480.01,2265061.01,-73.566017151
539480.01,2265161.01,-72.240646362
539480.01,2265261.01,-71.283798218
539480.01,2265361.01,-71.028686523
539480.01,2265461.01,-71.734947205
539480.01,2265561.01,-71.743362427
539480.01,2265661.01,-72.386306763
539480.01,2265761.01,-73.895729065
539480.01,2265861.01,-74.194259644
539480.01,2265961.01,-73.945541382
539480.01,2266061.01,-74.091575623
539480.01,2266161.01,-75.083023071
539480.01,2266261.01,-76.887641907
539480.01,2266361.01,-77.962989807
539480.01,2266461.01,-76.957481384
539480.01,2266561.01,-77.494384766
539480.01,2266661.01,-77.67829895
539480.01,2266761.01,-77.609489441
539480.01,2266861.01,-76.977806091
539480.01,2266961.01,-76.058204651
539480.01,2267061.01,-75.006538391
539480.01,2267161.01,-73.537643433
539480.01,2267261.01,-72.419662476
539480.01,2267361.01,-70.778335571
539480.01,2267461.01,-70.616470337
539480.01,2267561.01,-68.97618103
539480.01,2267661.01,-67.682723999
539480.01,2267761.01,-66.545387268
539480.01,2267861.01,-65.019042969
539480.01,2267961.01,-65.194404602
539480.01,2268061.01,-65.715667725
539480.01,2268161.01,-66.86856842
539480.01,2268261.01,-67.454170227
539480.01,2268361.01,-69.165756226
539480.01,2268461.01,-70.926124573
539480.01,2268561.01,-73.631866455
539480.01,2268661.01,-74.438217163
539480.01,2268761.01,-73.386505127
539480.01,2268861.01,-73.469970703
539480.01,2268961.01,-74.469863892
539480.01,2269061.01,-76.688232422
539480.01,2269161.01,-78.011909485
539480.01,2269261.01,-78.860481262
539480.01,2269361.01,-78.879730225
539480.01,2269461.01,-77.376655579
539480.01,2269561.01,-76.049217224
539480.01,2269661.01,-75.443321228
539480.01,2269761.01,-74.761428833
539480.01,2269861.01,-74.762191772
539480.01,2269961.01,-73.611045837
539480.01,2270061.01,-73.556800842
539480.01,2270161.01,-73.008270264
539480.01,2270261.01,-71.890472412
539480.01,2270361.01,-71.000350952
539480.01,2270461.01,-70.198753357
539480.01,2270561.01,-71.609367371
539480.01,2270661.01,-72.343833923
539480.01,2270761.01,-72.258583069
539480.01,2270861.01,-73.091766357
539480.01,2270961.01,-74.465293884
539480.01,2271061.01,-76.424423218
539580.01,2263761.01,-76.473075867
539580.01,2263861.01,-76.046043396
539580.01,2263961.01,-74.386375427
539580.01,2264061.01,-74.336463928
539580.01,2264161.01,-74.871261597
539580.01,2264261.01,-74.948699951
539580.01,2264361.01,-74.791069031
539580.01,2264461.01,-75.212966919
539580.01,2264561.01,-75.482139587
539580.01,2264661.01,-75.010650635
539580.01,2264761.01,-74.051795959
539580.01,2264861.01,-74.256988525
539580.01,2264961.01,-74.486221313
539580.01,2265061.01,-73.999084473
539580.01,2265161.01,-72.78477478
539580.01,2265261.01,-71.30355835
539580.01,2265361.01,-70.873214722
539580.01,2265461.01,-71.775367737
539580.01,2265561.01,-71.449333191
539580.01,2265661.01,-70.95009613
539580.01,2265761.01,-70.842651367
539580.01,2265861.01,-70.262626648
539580.01,2265961.01,-70.844039917
539580.01,2266061.01,-71.395477295
539580.01,2266161.01,-73.559204102
539580.01,2266261.01,-75.147453308
539580.01,2266361.01,-75.793899536
539580.01,2266461.01,-75.537467957
539580.01,2266561.01,-76.307739258
539580.01,2266661.01,-76.239967346
539580.01,2266761.01,-75.721878052
539580.01,2266861.01,-75.376464844
539580.01,2266961.01,-74.572006226
539580.01,2267061.01,-73.159034729
539580.01,2267161.01,-71.97026825
539580.01,2267261.01,-71.025009155
539580.01,2267361.01,-71.135108948
539580.01,2267461.01,-71.393928528
539580.01,2267561.01,-67.736679077
539580.01,2267661.01,-66.68182373
539580.01,2267761.01,-65.487174988
539580.01,2267861.01,-63.874973297
539580.01,2267961.01,-63.315979004
539580.01,2268061.01,-63.735076904
539580.01,2268161.01,-65.226196289
539580.01,2268261.01,-66.189002991
539580.01,2268361.01,-67.113082886
539580.01,2268461.01,-68.196334839
539580.01,2268561.01,-70.226745605
539580.01,2268661.01,-71.342765808
539580.01,2268761.01,-70.877365112
539580.01,2268861.01,-71.380615234
539580.01,2268961.01,-72.891311646
539580.01,2269061.01,-75.373725891
539580.01,2269161.01,-76.109321594
539580.01,2269261.01,-77.603431702
539580.01,2269361.01,-78.000701904
539580.01,2269461.01,-76.857070923
539580.01,2269561.01,-76.020423889
539580.01,2269661.01,-75.684921265
539580.01,2269761.01,-75.09375
539580.01,2269861.01,-75.124427795
539580.01,2269961.01,-74.774215698
539580.01,2270061.01,-74.538978577
539580.01,2270161.01,-73.432167053
539580.01,2270261.01,-73.344703674
539580.01,2270361.01,-73.378578186
539580.01,2270461.01,-73.176498413
539580.01,2270561.01,-73.616744995
539580.01,2270661.01,-73.420150757
539580.01,2270761.01,-73.171424866
539580.01,2270861.01,-73.754760742
539580.01,2270961.01,-75.630393982
539680.01,2263861.01,-75.049659729
539680.01,2263961.01,-73.315818787
539680.01,2264061.01,-73.648147583
539680.01,2264161.01,-74.064979553
539680.01,2264261.01,-73.695343018
539680.01,2264361.01,-73.792022705
539680.01,2264461.01,-74.473228455
539680.01,2264561.01,-74.574066162
539680.01,2264661.01,-74.183395386
539680.01,2264761.01,-73.610527039
539680.01,2264861.01,-74.674552917
539680.01,2264961.01,-75.195472717
539680.01,2265061.01,-73.731666565
539680.01,2265161.01,-72.895698547
539680.01,2265261.01,-72.020355225
539680.01,2265361.01,-71.946907043
539680.01,2265461.01,-72.205886841
539680.01,2265561.01,-71.156257629
539680.01,2265661.01,-69.408889771
539680.01,2265761.01,-68.275642395
539680.01,2265861.01,-67.77154541
539680.01,2265961.01,-68.210403442
539680.01,2266061.01,-68.635749817
539680.01,2266161.01,-69.350227356
539680.01,2266261.01,-70.544242859
539680.01,2266361.01,-72.434204102
539680.01,2266461.01,-72.916000366
539680.01,2266561.01,-73.971733093
539680.01,2266661.01,-74.533737183
539680.01,2266761.01,-74.412261963
539680.01,2266861.01,-74.484008789
539680.01,2266961.01,-73.540138245
539680.01,2267061.01,-72.310287476
539680.01,2267161.01,-71.486160278
539680.01,2267261.01,-70.92301178
539680.01,2267361.01,-70.612861633
539680.01,2267461.01,-69.870788574
539680.01,2267561.01,-67.189224243
539680.01,2267661.01,-67.441627502
539680.01,2267761.01,-65.863388062
539680.01,2267861.01,-64.615028381
539680.01,2267961.01,-64.699127197
539680.01,2268061.01,-65.218101501
539680.01,2268161.01,-65.330741882
539680.01,2268261.01,-66.439720154
539680.01,2268361.01,-66.598960876
539680.01,2268461.01,-66.063026428
539680.01,2268561.01,-68.912445068
539680.01,2268661.01,-69.574836731
539680.01,2268761.01,-70.405395508
539680.01,2268861.01,-72.071487427
539680.01,2268961.01,-72.720306396
539680.01,2269061.01,-74.380363464
539680.01,2269161.01,-75.661026001
539680.01,2269261.01,-77.197097778
539680.01,2269361.01,-77.371315002
539680.01,2269461.01,-76.742828369
539680.01,2269561.01,-76.332122803
539680.01,2269661.01,-76.568237305
539680.01,2269761.01,-76.275260925
539680.01,2269861.01,-76.175491333
539680.01,2269961.01,-76.89365387
539680.01,2270061.01,-76.685218811
539680.01,2270161.01,-75.822463989
539680.01,2270261.01,-75.612495422
539680.01,2270361.01,-76.041702271
539680.01,2270461.01,-75.551017761
539680.01,2270561.01,-75.099182129
539680.01,2270661.01,-74.999511719
539680.01,2270761.01,-75.681533813
539680.01,2270861.01,-76.209892273
539780.01,2263861.01,-73.661834717
539780.01,2263961.01,-72.816085815
539780.01,2264061.01,-72.895217896
539780.01,2264161.01,-73.221839905
539780.01,2264261.01,-73.287063599
539780.01,2264361.01,-73.008117676
539780.01,2264461.01,-73.405441284
539780.01,2264561.01,-73.797492981
539780.01,2264661.01,-73.595619202
539780.01,2264761.01,-73.827857971
539780.01,2264861.01,-75.07762146
539780.01,2264961.01,-75.106231689
539780.01,2265061.01,-73.306373596
539780.01,2265161.01,-72.626869202
539780.01,2265261.01,-71.820091248
539780.01,2265361.01,-72.081764221
539780.01,2265461.01,-72.129249573
539780.01,2265561.01,-70.791778564
539780.01,2265661.01,-69.045021057
539780.01,2265761.01,-67.064422607
539780.01,2265861.01,-66.040374756
539780.01,2265961.01,-66.208251953
539780.01,2266061.01,-65.472801208
539780.01,2266161.01,-64.90284729
539780.01,2266261.01,-66.130004883
539780.01,2266361.01,-68.212226868
539780.01,2266461.01,-69.068618774
539780.01,2266561.01,-70.832969666
539780.01,2266661.01,-71.92678833
539780.01,2266761.01,-73.012184143
539780.01,2266861.01,-73.901199341
539780.01,2266961.01,-73.69355011
539780.01,2267061.01,-72.541435242
539780.01,2267161.01,-71.600112915
539780.01,2267261.01,-70.783363342
539780.01,2267361.01,-69.520271301
539780.01,2267461.01,-68.522697449
539780.01,2267561.01,-68.341545105
539780.01,2267661.01,-68.469093323
539780.01,2267761.01,-68.049446106
539780.01,2267861.01,-67.276878357
539780.01,2267961.01,-67.045829773
539780.01,2268061.01,-66.980682373
539780.01,2268161.01,-66.889251709
539780.01,2268261.01,-67.012466431
539780.01,2268361.01,-67.246139526
539780.01,2268461.01,-66.584449768
539780.01,2268561.01,-68.414138794
539780.01,2268661.01,-70.463165283
539780.01,2268761.01,-72.409988403
539780.01,2268861.01,-74.459243774
539780.01,2268961.01,-74.579109192
539780.01,2269061.01,-75.6847229
539780.01,2269161.01,-76.64365387
539780.01,2269261.01,-77.49105835
539780.01,2269361.01,-77.584259033
539780.01,2269461.01,-76.891937256
539780.01,2269561.01,-76.477966309
539780.01,2269661.01,-76.189582825
539780.01,2269761.01,-76.221832275
539780.01,2269861.01,-76.606338501
539780.01,2269961.01,-77.871856689
539780.01,2270061.01,-78.705627441
539780.01,2270161.01,-78.582176208
539780.01,2270261.01,-77.876373291
539780.01,2270361.01,-77.631988525
539780.01,2270461.01,-77.1512146
539780.01,2270561.01,-76.454414368
539780.01,2270661.01,-77.013412476
539780.01,2270761.01,-79.462013245
539880.01,2263961.01,-72.372367859
539880.01,2264061.01,-72.226150513
539880.01,2264161.01,-72.295608521
539880.01,2264261.01,-72.147972107
539880.01,2264361.01,-71.716949463
539880.01,2264461.01,-72.286323547
539880.01,2264561.01,-73.656951904
539880.01,2264661.01,-74.238250732
539880.01,2264761.01,-75.054672241
539880.01,2264861.01,-75.938522339
539880.01,2264961.01,-74.872329712
539880.01,2265061.01,-72.942619324
539880.01,2265161.01,-71.675193787
539880.01,2265261.01,-71.751655579
539880.01,2265361.01,-71.704795837
539880.01,2265461.01,-71.241416931
539880.01,2265561.01,-69.979896545
539880.01,2265661.01,-68.836372375
539880.01,2265761.01,-67.11743927
539880.01,2265861.01,-65.712425232
539880.01,2265961.01,-64.544670105
539880.01,2266061.01,-63.058860779
539880.01,2266161.01,-62.774738312
539880.01,2266261.01,-63.250347137
539880.01,2266361.01,-64.286827087
539880.01,2266461.01,-66.311042786
539880.01,2266561.01,-67.341468811
539880.01,2266661.01,-68.59085083
539880.01,2266761.01,-71.254669189
539880.01,2266861.01,-73.393630981
539880.01,2266961.01,-74.281524658
539880.01,2267061.01,-73.085090637
539880.01,2267161.01,-71.706298828
539880.01,2267261.01,-70.441574097
539880.01,2267361.01,-68.98992157
539880.01,2267461.01,-68.525558472
539880.01,2267561.01,-68.442451477
539880.01,2267661.01,-68.37978363
539880.01,2267761.01,-68.589897156
539880.01,2267861.01,-68.792854309
539880.01,2267961.01,-69.162605286
539880.01,2268061.01,-68.657394409
539880.01,2268161.01,-68.076675415
539880.01,2268261.01,-67.983276367
539880.01,2268361.01,-69.30443573
539880.01,2268461.01,-68.939727783
539880.01,2268561.01,-70.832000732
539880.01,2268661.01,-74.0727005
539880.01,2268761.01,-75.051734924
539880.01,2268861.01,-76.938041687
539880.01,2268961.01,-77.498687744
539880.01,2269061.01,-78.102409363
539880.01,2269161.01,-78.54486084
539880.01,2269261.01,-78.728981018
539880.01,2269361.01,-78.539253235
539880.01,2269461.01,-77.785171509
539880.01,2269561.01,-77.154953003
539880.01,2269661.01,-75.773971558
539880.01,2269761.01,-75.271217346
539880.01,2269861.01,-76.357688904
539880.01,2269961.01,-78.046722412
539880.01,2270061.01,-79.135360718
539880.01,2270161.01,-79.653343201
539880.01,2270261.01,-79.425315857
539880.01,2270361.01,-78.982025146
539880.01,2270461.01,-78.628952026
539880.01,2270561.01,-78.336784363
539880.01,2270661.01,-79.324325562
539880.01,2270761.01,-82.392875671
539980.01,2264061.01,-71.409957886
539980.01,2264161.01,-71.287368774
539980.01,2264261.01,-70.797142029
539980.01,2264361.01,-69.886726379
539980.01,2264461.01,-70.232368469
539980.01,2264561.01,-72.36341095
539980.01,2264661.01,-74.405639648
539980.01,2264761.01,-75.929046631
539980.01,2264861.01,-75.763450623
539980.01,2264961.01,-73.47605896
539980.01,2265061.01,-72.55657959
539980.01,2265161.01,-71.34967804
539980.01,2265261.01,-72.140884399
539980.01,2265361.01,-71.813690186
539980.01,2265461.01,-70.394264221
539980.01,2265561.01,-69.335266113
539980.01,2265661.01,-68.723648071
539980.01,2265761.01,-68.342651367
539980.01,2265861.01,-66.611480713
539980.01,2265961.01,-64.058731079
539980.01,2266061.01,-62.42949295
539980.01,2266161.01,-61.673828125
539980.01,2266261.01,-61.387680054
539980.01,2266361.01,-62.108989716
539980.01,2266461.01,-63.311851501
539980.01,2266561.01,-63.951572418
539980.01,2266661.01,-65.895065308
539980.01,2266761.01,-69.472900391
539980.01,2266861.01,-72.582305908
539980.01,2266961.01,-73.424629211
539980.01,2267061.01,-73.124237061
539980.01,2267161.01,-71.515670776
539980.01,2267261.01,-69.882781982
539980.01,2267361.01,-68.835731506
539980.01,2267461.01,-68.770614624
539980.01,2267561.01,-68.732444763
539980.01,2267661.01,-68.383255005
539980.01,2267761.01,-68.786842346
539980.01,2267861.01,-69.637298584
539980.01,2267961.01,-70.408981323
539980.01,2268061.01,-70.799026489
539980.01,2268161.01,-70.296081543
539980.01,2268261.01,-71.280311584
539980.01,2268361.01,-72.084487915
539980.01,2268461.01,-72.069671631
539980.01,2268561.01,-74.067901611
539980.01,2268661.01,-77.395492554
539980.01,2268761.01,-78.136238098
539980.01,2268861.01,-79.783737183
539980.01,2268961.01,-80.77507782
539980.01,2269061.01,-81.331542969
539980.01,2269161.01,-81.153709412
539980.01,2269261.01,-80.397743225
539980.01,2269361.01,-79.856872559
539980.01,2269461.01,-79.012207031
539980.01,2269561.01,-78.173675537
539980.01,2269661.01,-76.763633728
539980.01,2269761.01,-75.475189209
539980.01,2269861.01,-76.290725708
539980.01,2269961.01,-77.45891571
539980.01,2270061.01,-78.205314636
539980.01,2270161.01,-79.433731079
539980.01,2270261.01,-79.956947327
539980.01,2270361.01,-79.986999512
539980.01,2270461.01,-80.0258255
539980.01,2270561.01,-80.187225342
539980.01,2270661.01,-81.961685181
540080.01,2264061.01,-70.402305603
540080.01,2264161.01,-70.163444519
540080.01,2264261.01,-69.416435242
540080.01,2264361.01,-67.842247009
540080.01,2264461.01,-67.840011597
540080.01,2264561.01,-70.210540771
540080.01,2264661.01,-73.028831482
540080.01,2264761.01,-74.829277039
540080.01,2264861.01,-75.19392395
540080.01,2264961.01,-73.041023254
540080.01,2265061.01,-71.350578308
540080.01,2265161.01,-71.487609863
540080.01,2265261.01,-72.773635864
540080.01,2265361.01,-72.162109375
540080.01,2265461.01,-70.21698761
540080.01,2265561.01,-68.693725586
540080.01,2265661.01,-69.063049316
540080.01,2265761.01,-68.66494751
540080.01,2265861.01,-67.377960205
540080.01,2265961.01,-64.851074219
540080.01,2266061.01,-62.574310303
540080.01,2266161.01,-60.728992462
540080.01,2266261.01,-60.180713654
540080.01,2266361.01,-60.152812958
540080.01,2266461.01,-60.045005798
540080.01,2266561.01,-62.645217896
540080.01,2266661.01,-65.609634399
540080.01,2266761.01,-68.000976563
540080.01,2266861.01,-70.524223328
540080.01,2266961.01,-72.659118652
540080.01,2267061.01,-72.72064209
540080.01,2267161.01,-70.691452026
540080.01,2267261.01,-69.769142151
540080.01,2267361.01,-69.607017517
540080.01,2267461.01,-69.415557861
540080.01,2267561.01,-69.463607788
540080.01,2267661.01,-69.440292358
540080.01,2267761.01,-69.818649292
540080.01,2267861.01,-70.857070923
540080.01,2267961.01,-71.516563416
540080.01,2268061.01,-72.805274963
540080.01,2268161.01,-73.448471069
540080.01,2268261.01,-74.944869995
540080.01,2268361.01,-75.27091217
540080.01,2268461.01,-75.511016846
540080.01,2268561.01,-77.015060425
540080.01,2268661.01,-79.534477234
540080.01,2268761.01,-81.003288269
540080.01,2268861.01,-82.898292542
540080.01,2268961.01,-84.652931213
540080.01,2269061.01,-85.394119263
540080.01,2269161.01,-84.066169739
540080.01,2269261.01,-82.492721558
540080.01,2269361.01,-81.400245667
540080.01,2269461.01,-80.154335022
540080.01,2269561.01,-78.674087524
540080.01,2269661.01,-77.364875793
540080.01,2269761.01,-76.045478821
540080.01,2269861.01,-75.902160645
540080.01,2269961.01,-76.792884827
540080.01,2270061.01,-77.08215332
540080.01,2270161.01,-77.718078613
540080.01,2270261.01,-78.865440369
540080.01,2270361.01,-79.644836426
540080.01,2270461.01,-80.59413147
540080.01,2270561.01,-81.566421509
540180.01,2264161.01,-68.545333862
540180.01,2264261.01,-67.33946991
540180.01,2264361.01,-66.048179626
540180.01,2264461.01,-66.39756012
540180.01,2264561.01,-68.865600586
540180.01,2264661.01,-71.262039185
540180.01,2264761.01,-72.186050415
540180.01,2264861.01,-73.306312561
540180.01,2264961.01,-72.604652405
540180.01,2265061.01,-71.578025818
540180.01,2265161.01,-72.416351318
540180.01,2265261.01,-72.479156494
540180.01,2265361.01,-72.048545837
540180.01,2265461.01,-69.96685791
540180.01,2265561.01,-70.761207581
540180.01,2265661.01,-72.414733887
540180.01,2265761.01,-69.477172852
540180.01,2265861.01,-68.20022583
540180.01,2265961.01,-65.552406311
540180.01,2266061.01,-62.896133423
540180.01,2266161.01,-60.898044586
540180.01,2266261.01,-61.052639008
540180.01,2266361.01,-59.677707672
540180.01,2266461.01,-60.865150452
540180.01,2266561.01,-63.86574173
540180.01,2266661.01,-65.726005554
540180.01,2266761.01,-66.364501953
540180.01,2266861.01,-68.277702332
540180.01,2266961.01,-70.431289673
540180.01,2267061.01,-71.02658844
540180.01,2267161.01,-70.658233643
540180.01,2267261.01,-70.324188232
540180.01,2267361.01,-70.41721344
540180.01,2267461.01,-69.604560852
540180.01,2267561.01,-70.302696228
540180.01,2267661.01,-71.296783447
540180.01,2267761.01,-71.894554138
540180.01,2267861.01,-73.617202759
540180.01,2267961.01,-74.930984497
540180.01,2268061.01,-76.376731873
540180.01,2268161.01,-77.506736755
540180.01,2268261.01,-77.879684448
540180.01,2268361.01,-77.918525696
540180.01,2268461.01,-78.803192139
540180.01,2268561.01,-80.631332397
540180.01,2268661.01,-82.619346619
540180.01,2268761.01,-83.039001465
540180.01,2268861.01,-85.099212646
540180.01,2268961.01,-86.838439941
540180.01,2269061.01,-87.604309082
540180.01,2269161.01,-86.492912292
540180.01,2269261.01,-84.661094666
540180.01,2269361.01,-82.79724884
540180.01,2269461.01,-80.903633118
540180.01,2269561.01,-78.360832214
540180.01,2269661.01,-76.642059326
540180.01,2269761.01,-75.07875061
540180.01,2269861.01,-75.123573303
540180.01,2269961.01,-76.812828064
540180.01,2270061.01,-76.640983582
540180.01,2270161.01,-76.5835495
540180.01,2270261.01,-77.136199951
540180.01,2270361.01,-78.115135193
540180.01,2270461.01,-79.891624451
540180.01,2270561.01,-81.628227234
540280.01,2264261.01,-65.277900696
540280.01,2264361.01,-64.883071899
540280.01,2264461.01,-66.047416687
540280.01,2264561.01,-68.170661926
540280.01,2264661.01,-69.692840576
540280.01,2264761.01,-70.121749878
540280.01,2264861.01,-70.581695557
540280.01,2264961.01,-71.499984741
540280.01,2265061.01,-70.999534607
540280.01,2265161.01,-70.78339386
540280.01,2265261.01,-70.744346619
540280.01,2265361.01,-71.340927124
540280.01,2265461.01,-70.390853882
540280.01,2265561.01,-75.364814758
540280.01,2265661.01,-76.675827026
540280.01,2265761.01,-69.929168701
540280.01,2265861.01,-68.372665405
540280.01,2265961.01,-65.50793457
540280.01,2266061.01,-63.290260315
540280.01,2266161.01,-61.684368134
540280.01,2266261.01,-61.095653534
540280.01,2266361.01,-60.123222351
540280.01,2266461.01,-62.189388275
540280.01,2266561.01,-64.811561584
540280.01,2266661.01,-65.488807678
540280.01,2266761.01,-65.149055481
540280.01,2266861.01,-66.734512329
540280.01,2266961.01,-68.470443726
540280.01,2267061.01,-69.393356323
540280.01,2267161.01,-70.23210144
540280.01,2267261.01,-70.662971497
540280.01,2267361.01,-70.670944214
540280.01,2267461.01,-70.285758972
540280.01,2267561.01,-71.335777283
540280.01,2267661.01,-72.685264587
540280.01,2267761.01,-73.591690063
540280.01,2267861.01,-76.205703735
540280.01,2267961.01,-78.156929016
540280.01,2268061.01,-79.548103333
540280.01,2268161.01,-81.008544922
540280.01,2268261.01,-80.745697021
540280.01,2268361.01,-79.961235046
540280.01,2268461.01,-81.743476868
540280.01,2268561.01,-83.051841736
540280.01,2268661.01,-83.520355225
540280.01,2268761.01,-84.079032898
540280.01,2268861.01,-85.641098022
540280.01,2268961.01,-87.326156616
540280.01,2269061.01,-87.991279602
540280.01,2269161.01,-87.804016113
540280.01,2269261.01,-86.598388672
540280.01,2269361.01,-84.261772156
540280.01,2269461.01,-81.694229126
540280.01,2269561.01,-79.361793518
540280.01,2269661.01,-75.788284302
540280.01,2269761.01,-74.002883911
540280.01,2269861.01,-74.425559998
540280.01,2269961.01,-76.441429138
540280.01,2270061.01,-76.02116394
540280.01,2270161.01,-75.24206543
540280.01,2270261.01,-74.794067383
540280.01,2270361.01,-75.997009277
540280.01,2270461.01,-78.381401062
540380.01,2264361.01,-63.335739136
540380.01,2264461.01,-64.793739319
540380.01,2264561.01,-66.998321533
540380.01,2264661.01,-68.22379303
540380.01,2264761.01,-68.700073242
540380.01,2264861.01,-69.492706299
540380.01,2264961.01,-70.439605713
540380.01,2265061.01,-69.234260559
540380.01,2265161.01,-68.881103516
540380.01,2265261.01,-69.956718445
540380.01,2265361.01,-70.589813232
540380.01,2265461.01,-70.023864746
540380.01,2265561.01,-73.608558655
540380.01,2265661.01,-72.900512695
540380.01,2265761.01,-68.817367554
540380.01,2265861.01,-68.26990509
540380.01,2265961.01,-65.941459656
540380.01,2266061.01,-63.917896271
540380.01,2266161.01,-61.671028137
540380.01,2266261.01,-60.596652985
540380.01,2266361.01,-60.600006104
540380.01,2266461.01,-62.462528229
540380.01,2266561.01,-64.383331299
540380.01,2266661.01,-64.928878784
540380.01,2266761.01,-65.165534973
540380.01,2266861.01,-66.461662292
540380.01,2266961.01,-66.966125488
540380.01,2267061.01,-67.897697449
540380.01,2267161.01,-69.078559875
540380.01,2267261.01,-69.94316864
540380.01,2267361.01,-70.689193726
540380.01,2267461.01,-70.738990784
540380.01,2267561.01,-71.773460388
540380.01,2267661.01,-73.633964539
540380.01,2267761.01,-74.480903625
540380.01,2267861.01,-76.304786682
540380.01,2267961.01,-78.316703796
540380.01,2268061.01,-80.31211853
540380.01,2268161.01,-81.979476929
540380.01,2268261.01,-82.539016724
540380.01,2268361.01,-82.453460693
540380.01,2268461.01,-83.782806396
540380.01,2268561.01,-84.650642395
540380.01,2268661.01,-85.375228882
540380.01,2268761.01,-85.664848328
540380.01,2268861.01,-86.300964355
540380.01,2268961.01,-87.628959656
540380.01,2269061.01,-88.046905518
540380.01,2269161.01,-88.266952515
540380.01,2269261.01,-87.690216064
540380.01,2269361.01,-85.305526733
540380.01,2269461.01,-82.360771179
540380.01,2269561.01,-79.556144714
540380.01,2269661.01,-76.076728821
540380.01,2269761.01,-74.345832825
540380.01,2269861.01,-74.454833984
540380.01,2269961.01,-74.887382507
540380.01,2270061.01,-73.480499268
540380.01,2270161.01,-72.676483154
540380.01,2270261.01,-72.473396301
540380.01,2270361.01,-74.055259705
540480.01,2264361.01,-61.299331665
540480.01,2264461.01,-62.538414001
540480.01,2264561.01,-64.440895081
540480.01,2264661.01,-65.563575745
540480.01,2264761.01,-67.25402832
540480.01,2264861.01,-68.328544617
540480.01,2264961.01,-68.99571228
540480.01,2265061.01,-68.205558777
540480.01,2265161.01,-68.559127808
540480.01,2265261.01,-69.604759216
540480.01,2265361.01,-69.915687561
540480.01,2265461.01,-69.666374207
540480.01,2265561.01,-69.550521851
540480.01,2265661.01,-69.886543274
540480.01,2265761.01,-70.439422607
540480.01,2265861.01,-69.476303101
540480.01,2265961.01,-67.135940552
540480.01,2266061.01,-64.742218018
540480.01,2266161.01,-61.259304047
540480.01,2266261.01,-59.96200943
540480.01,2266361.01,-61.373008728
540480.01,2266461.01,-62.41293335
540480.01,2266561.01,-63.079654694
540480.01,2266661.01,-63.994533539
540480.01,2266761.01,-65.012664795
540480.01,2266861.01,-65.38911438
540480.01,2266961.01,-65.613685608
540480.01,2267061.01,-66.716804504
540480.01,2267161.01,-67.387420654
540480.01,2267261.01,-68.876121521
540480.01,2267361.01,-70.747406006
540480.01,2267461.01,-70.777755737
540480.01,2267561.01,-71.091827393
540480.01,2267661.01,-72.383674622
540480.01,2267761.01,-73.556808472
540480.01,2267861.01,-75.054725647
540480.01,2267961.01,-77.440155029
540480.01,2268061.01,-79.472717285
540480.01,2268161.01,-80.841270447
540480.01,2268261.01,-82.633979797
540480.01,2268361.01,-83.378501892
540480.01,2268461.01,-84.20627594
540480.01,2268561.01,-85.304916382
540480.01,2268661.01,-86.645263672
540480.01,2268761.01,-86.964599609
540480.01,2268861.01,-86.919502258
540480.01,2268961.01,-87.526519775
540480.01,2269061.01,-87.303138733
540480.01,2269161.01,-87.312484741
540480.01,2269261.01,-87.013320923
540480.01,2269361.01,-84.890991211
540480.01,2269461.01,-81.854362488
540480.01,2269561.01,-79.807479858
540480.01,2269661.01,-76.624320984
540480.01,2269761.01,-74.853691101
540480.01,2269861.01,-74.39238739
540480.01,2269961.01,-72.633705139
540480.01,2270061.01,-70.285446167
540480.01,2270161.01,-70.640769958
540480.01,2270261.01,-70.940620422
540580.01,2264461.01,-59.762752533
540580.01,2264561.01,-60.841773987
540580.01,2264661.01,-62.470417023
540580.01,2264761.01,-65.676712036
540580.01,2264861.01,-66.739448547
540580.01,2264961.01,-67.541633606
540580.01,2265061.01,-67.857223511
540580.01,2265161.01,-67.878204346
540580.01,2265261.01,-68.564666748
540580.01,2265361.01,-69.527061462
540580.01,2265461.01,-70.005111694
540580.01,2265561.01,-69.989097595
540580.01,2265661.01,-69.928596497
540580.01,2265761.01,-70.151809692
540580.01,2265861.01,-69.365219116
540580.01,2265961.01,-67.20160675
540580.01,2266061.01,-64.461853027
540580.01,2266161.01,-61.055583954
540580.01,2266261.01,-60.625495911
540580.01,2266361.01,-62.019554138
540580.01,2266461.01,-62.708175659
540580.01,2266561.01,-62.028297424
540580.01,2266661.01,-62.846401215
540580.01,2266761.01,-63.511699677
