"X","Y","H50_Aal (TWT)"
534880.01,2270561.01,661.614197
534880.01,2270661.01,659.847534
534880.01,2270761.01,659.900787
534880.01,2270861.01,660.585144
534880.01,2270961.01,660.258698
534880.01,2271061.01,659.606537
534880.01,2271161.01,657.36203
534880.01,2271261.01,650.419434
534880.01,2271361.01,646.436676
534880.01,2271461.01,-9999
534980.01,2260861.01,-9999
534980.01,2260961.01,674.620941
534980.01,2261061.01,676.025146
534980.01,2261161.01,670.176056
534980.01,2261261.01,665.661133
534980.01,2261361.01,660.334778
534980.01,2261461.01,655.121948
534980.01,2261561.01,646.603165
534980.01,2261661.01,638.239319
534980.01,2261761.01,632.5
534980.01,2261861.01,629.258972
534980.01,2261961.01,627.158752
534980.01,2262061.01,625.026306
534980.01,2262161.01,623.697601
534980.01,2262261.01,622.893158
534980.01,2262361.01,621.791092
534980.01,2262461.01,620.766968
534980.01,2262561.01,619.291504
534980.01,2262661.01,616.722107
534980.01,2262761.01,614.924255
534980.01,2262861.01,612.69809
534980.01,2262961.01,610.234802
534980.01,2263061.01,607.465561
534980.01,2263161.01,606.4505
534980.01,2263261.01,604.377167
534980.01,2263361.01,602.134216
534980.01,2263461.01,602.560532
534980.01,2263561.01,602.79129
534980.01,2263661.01,601.910934
534980.01,2263761.01,604.459961
534980.01,2263861.01,603.417297
534980.01,2263961.01,602.447723
534980.01,2264061.01,603.022064
534980.01,2264161.01,601.935379
534980.01,2264261.01,600.903259
534980.01,2264361.01,600.288452
534980.01,2264461.01,598.465515
534980.01,2264561.01,596.451569
534980.01,2264661.01,595.442902
534980.01,2264761.01,593.308228
534980.01,2264861.01,591.035187
534980.01,2264961.01,589.947891
534980.01,2265061.01,589.305847
534980.01,2265161.01,589.045898
534980.01,2265261.01,588.994202
534980.01,2265361.01,589.089905
534980.01,2265461.01,588.77478
534980.01,2265561.01,588.18042
534980.01,2265661.01,587.742706
534980.01,2265761.01,589.917358
534980.01,2265861.01,593.462402
534980.01,2265961.01,595.223053
534980.01,2266061.01,598.387512
534980.01,2266161.01,601.53595
534980.01,2266261.01,603.539612
534980.01,2266361.01,608.133118
534980.01,2266461.01,614.120056
534980.01,2266561.01,620.74469
534980.01,2266661.01,624.195038
534980.01,2266761.01,630.774551
534980.01,2266861.01,635.860504
534980.01,2266961.01,638.405975
534980.01,2267061.01,642.303955
534980.01,2267161.01,646.08017
534980.01,2267261.01,647.79422
534980.01,2267361.01,648.375061
534980.01,2267461.01,643.031952
534980.01,2267561.01,638.969269
534980.01,2267661.01,638.286713
534980.01,2267761.01,640.942444
534980.01,2267861.01,642.588318
534980.01,2267961.01,644.825317
534980.01,2268061.01,647.017883
534980.01,2268161.01,648.564331
534980.01,2268261.01,650.495453
534980.01,2268361.01,652.632385
534980.01,2268461.01,654.308105
534980.01,2268561.01,655.106598
534980.01,2268661.01,656.146454
534980.01,2268761.01,657.982208
534980.01,2268861.01,659.568542
534980.01,2268961.01,661.053986
534980.01,2269061.01,660.422424
534980.01,2269161.01,661.333633
534980.01,2269261.01,664.184479
534980.01,2269361.01,664.406464
534980.01,2269461.01,663.770508
534980.01,2269561.01,663.841125
534980.01,2269661.01,663.663818
534980.01,2269761.01,664.047531
534980.01,2269861.01,663.911865
534980.01,2269961.01,665.394867
534980.01,2270061.01,-9999
534980.01,2270161.01,-9999
534980.01,2270261.01,664.354034
534980.01,2270361.01,662.788025
534980.01,2270461.01,662.827576
534980.01,2270561.01,661.972961
534980.01,2270661.01,662.583313
534980.01,2270761.01,664.391418
534980.01,2270861.01,664.654907
534980.01,2270961.01,662.091431
534980.01,2271061.01,661.270828
534980.01,2271161.01,656.135223
534980.01,2271261.01,648.382431
534980.01,2271361.01,646.529846
534980.01,2271461.01,-9999
534980.01,2271561.01,-9999
535080.01,2260861.01,662.008789
535080.01,2260961.01,666.465942
535080.01,2261061.01,667.359406
535080.01,2261161.01,663.924072
535080.01,2261261.01,660.399323
535080.01,2261361.01,653.936798
535080.01,2261461.01,647.545593
535080.01,2261561.01,641.520691
535080.01,2261661.01,633.584656
535080.01,2261761.01,631.584869
535080.01,2261861.01,629.637115
535080.01,2261961.01,626.092392
535080.01,2262061.01,623.705139
535080.01,2262161.01,623.394226
535080.01,2262261.01,622.755859
535080.01,2262361.01,621.348236
535080.01,2262461.01,621.120087
535080.01,2262561.01,619.119476
535080.01,2262661.01,616.502991
535080.01,2262761.01,615.251709
535080.01,2262861.01,613.188782
535080.01,2262961.01,610.852661
535080.01,2263061.01,609.677429
535080.01,2263161.01,608.633575
535080.01,2263261.01,609.313385
535080.01,2263361.01,609.875671
535080.01,2263461.01,611.827179
535080.01,2263561.01,610.611206
535080.01,2263661.01,609.023224
535080.01,2263761.01,609.370697
535080.01,2263861.01,608.024567
535080.01,2263961.01,606.342651
535080.01,2264061.01,606.027496
535080.01,2264161.01,604.690918
535080.01,2264261.01,602.356506
535080.01,2264361.01,601.584076
535080.01,2264461.01,599.906433
535080.01,2264561.01,598.286865
535080.01,2264661.01,597.258606
535080.01,2264761.01,594.596619
535080.01,2264861.01,591.842896
535080.01,2264961.01,590.851974
535080.01,2265061.01,589.648743
535080.01,2265161.01,588.955566
535080.01,2265261.01,588.36618
535080.01,2265361.01,587.860352
535080.01,2265461.01,587.261169
535080.01,2265561.01,587.035217
535080.01,2265661.01,586.664108
535080.01,2265761.01,587.725037
535080.01,2265861.01,589.989685
535080.01,2265961.01,591.600098
535080.01,2266061.01,596.049225
535080.01,2266161.01,599.707825
535080.01,2266261.01,602.216675
535080.01,2266361.01,606.61499
535080.01,2266461.01,612.314163
535080.01,2266561.01,616.31134
535080.01,2266661.01,622.562653
535080.01,2266761.01,630.934509
535080.01,2266861.01,633.989044
535080.01,2266961.01,638.228348
535080.01,2267061.01,641.143463
535080.01,2267161.01,644.427399
535080.01,2267261.01,645.421631
535080.01,2267361.01,646.453186
535080.01,2267461.01,642.104248
535080.01,2267561.01,638.645935
535080.01,2267661.01,637.787964
535080.01,2267761.01,640.665497
535080.01,2267861.01,642.460205
535080.01,2267961.01,644.698792
535080.01,2268061.01,647.016602
535080.01,2268161.01,648.160706
535080.01,2268261.01,650.555634
535080.01,2268361.01,652.994965
535080.01,2268461.01,654.379272
535080.01,2268561.01,655.442688
535080.01,2268661.01,657.018829
535080.01,2268761.01,659.73175
535080.01,2268861.01,660.499451
535080.01,2268961.01,660.097717
535080.01,2269061.01,659.576614
535080.01,2269161.01,660.421509
535080.01,2269261.01,662.545715
535080.01,2269361.01,663.690277
535080.01,2269461.01,664.452026
535080.01,2269561.01,665.075577
535080.01,2269661.01,664.910583
535080.01,2269761.01,665.470428
535080.01,2269861.01,666.819153
535080.01,2269961.01,667.843658
535080.01,2270061.01,667.490234
535080.01,2270161.01,669.047791
535080.01,2270261.01,665.672668
535080.01,2270361.01,666.686798
535080.01,2270461.01,666.769714
535080.01,2270561.01,665.049438
535080.01,2270661.01,669.427551
535080.01,2270761.01,671.717041
535080.01,2270861.01,668.276703
535080.01,2270961.01,664.909332
535080.01,2271061.01,662.196136
535080.01,2271161.01,654.421692
535080.01,2271261.01,647.524231
535080.01,2271361.01,648.410522
535080.01,2271461.01,649.891998
535080.01,2271561.01,652.233826
535080.01,2271661.01,-9999
535180.01,2260861.01,656.203827
535180.01,2260961.01,655.798126
535180.01,2261061.01,655.298782
535180.01,2261161.01,651.706726
535180.01,2261261.01,649.133698
535180.01,2261361.01,645.249268
535180.01,2261461.01,641.902542
535180.01,2261561.01,637.605255
535180.01,2261661.01,633.9814
535180.01,2261761.01,632.915894
535180.01,2261861.01,630.347595
535180.01,2261961.01,626.863281
535180.01,2262061.01,625.440918
535180.01,2262161.01,624.756775
535180.01,2262261.01,624.114349
535180.01,2262361.01,622.680588
535180.01,2262461.01,621.921753
535180.01,2262561.01,619.638672
535180.01,2262661.01,617.426025
535180.01,2262761.01,616.070679
535180.01,2262861.01,614.04776
535180.01,2262961.01,612.302582
535180.01,2263061.01,611.439148
535180.01,2263161.01,611.494934
535180.01,2263261.01,612.783325
535180.01,2263361.01,615.836609
535180.01,2263461.01,615.524353
535180.01,2263561.01,614.362762
535180.01,2263661.01,613.849213
535180.01,2263761.01,612.182129
535180.01,2263861.01,610.31897
535180.01,2263961.01,608.709961
535180.01,2264061.01,608.149384
535180.01,2264161.01,606.100677
535180.01,2264261.01,603.751984
535180.01,2264361.01,602.792542
535180.01,2264461.01,601.043518
535180.01,2264561.01,599.340576
535180.01,2264661.01,597.783447
535180.01,2264761.01,595.123581
535180.01,2264861.01,592.652496
535180.01,2264961.01,591.447662
535180.01,2265061.01,589.594666
535180.01,2265161.01,588.200165
535180.01,2265261.01,587.618958
535180.01,2265361.01,586.689133
535180.01,2265461.01,586.538483
535180.01,2265561.01,586.373611
535180.01,2265661.01,586.386108
535180.01,2265761.01,586.547241
535180.01,2265861.01,588.12027
535180.01,2265961.01,590.0914
535180.01,2266061.01,594.564865
535180.01,2266161.01,598.428558
535180.01,2266261.01,600.44574
535180.01,2266361.01,605.03363
535180.01,2266461.01,611.779907
535180.01,2266561.01,615.241638
535180.01,2266661.01,621.889496
535180.01,2266761.01,628.924011
535180.01,2266861.01,631.892059
535180.01,2266961.01,636.616089
535180.01,2267061.01,639.874359
535180.01,2267161.01,640.813766
535180.01,2267261.01,643.187286
535180.01,2267361.01,645.112122
535180.01,2267461.01,641.535828
535180.01,2267561.01,638.08609
535180.01,2267661.01,637.734741
535180.01,2267761.01,640.463104
535180.01,2267861.01,641.916321
535180.01,2267961.01,644.26622
535180.01,2268061.01,646.439117
535180.01,2268161.01,647.442444
535180.01,2268261.01,650.154907
535180.01,2268361.01,652.753357
535180.01,2268461.01,655.288208
535180.01,2268561.01,656.910828
535180.01,2268661.01,658.101471
535180.01,2268761.01,658.337219
535180.01,2268861.01,658.981354
535180.01,2268961.01,659.154724
535180.01,2269061.01,659.909164
535180.01,2269161.01,661.523346
535180.01,2269261.01,662.528168
535180.01,2269361.01,663.795776
535180.01,2269461.01,664.502136
535180.01,2269561.01,665.727539
535180.01,2269661.01,666.047729
535180.01,2269761.01,668.003021
535180.01,2269861.01,670.310791
535180.01,2269961.01,672.782013
535180.01,2270061.01,674.228943
535180.01,2270161.01,676.478729
535180.01,2270261.01,675.419678
535180.01,2270361.01,676.688721
535180.01,2270461.01,679.791199
535180.01,2270561.01,681.480698
535180.01,2270661.01,685.173706
535180.01,2270761.01,683.93045
535180.01,2270861.01,678.625366
535180.01,2270961.01,671.21051
535180.01,2271061.01,674.587906
535180.01,2271161.01,663.164581
535180.01,2271261.01,659.177063
535180.01,2271361.01,661.699463
535180.01,2271461.01,659.416779
535180.01,2271561.01,658.676514
535180.01,2271661.01,663.3013
535180.01,2271761.01,-9999
535280.01,2260861.01,-9999
535280.01,2260961.01,650.886139
535280.01,2261061.01,651.110901
535280.01,2261161.01,647.494507
535280.01,2261261.01,644.548233
535280.01,2261361.01,641.804321
535280.01,2261461.01,639.224213
535280.01,2261561.01,633.951172
535280.01,2261661.01,632.298157
535280.01,2261761.01,630.8255
535280.01,2261861.01,629.389664
535280.01,2261961.01,627.788513
535280.01,2262061.01,626.858826
535280.01,2262161.01,625.3573
535280.01,2262261.01,624.903229
535280.01,2262361.01,623.351013
535280.01,2262461.01,623.234467
535280.01,2262561.01,620.950119
535280.01,2262661.01,618.705139
535280.01,2262761.01,617.652191
535280.01,2262861.01,616.32251
535280.01,2262961.01,615.345795
535280.01,2263061.01,616.203308
535280.01,2263161.01,616.49147
535280.01,2263261.01,616.694336
535280.01,2263361.01,617.116943
535280.01,2263461.01,615.730286
535280.01,2263561.01,614.64502
535280.01,2263661.01,614.297485
535280.01,2263761.01,612.404846
535280.01,2263861.01,611.206848
535280.01,2263961.01,610.501648
535280.01,2264061.01,609.076782
535280.01,2264161.01,607.213013
535280.01,2264261.01,604.842102
535280.01,2264361.01,603.790222
535280.01,2264461.01,601.829941
535280.01,2264561.01,599.821259
535280.01,2264661.01,598.300262
535280.01,2264761.01,595.477966
535280.01,2264861.01,592.930573
535280.01,2264961.01,591.911407
535280.01,2265061.01,590.07782
535280.01,2265161.01,588.463043
535280.01,2265261.01,587.910156
535280.01,2265361.01,586.749481
535280.01,2265461.01,585.598328
535280.01,2265561.01,585.395493
535280.01,2265661.01,585.534363
535280.01,2265761.01,586.013306
535280.01,2265861.01,586.205811
535280.01,2265961.01,588.245483
535280.01,2266061.01,592.201599
535280.01,2266161.01,595.707916
535280.01,2266261.01,597.667419
535280.01,2266361.01,602.829254
535280.01,2266461.01,609.384644
535280.01,2266561.01,612.728088
535280.01,2266661.01,619.462158
535280.01,2266761.01,626.160095
535280.01,2266861.01,629.258591
535280.01,2266961.01,634.244141
535280.01,2267061.01,637.835892
535280.01,2267161.01,638.628784
535280.01,2267261.01,640.592041
535280.01,2267361.01,643.605652
535280.01,2267461.01,643.422836
535280.01,2267561.01,638.167145
535280.01,2267661.01,636.684937
535280.01,2267761.01,639.980667
535280.01,2267861.01,641.778931
535280.01,2267961.01,644.563232
535280.01,2268061.01,646.364502
535280.01,2268161.01,647.760925
535280.01,2268261.01,650.54834
535280.01,2268361.01,653.799301
535280.01,2268461.01,655.296875
535280.01,2268561.01,656.937805
535280.01,2268661.01,657.470581
535280.01,2268761.01,657.06012
535280.01,2268861.01,658.165253
535280.01,2268961.01,659.071564
535280.01,2269061.01,659.416595
535280.01,2269161.01,661.154175
535280.01,2269261.01,661.786926
535280.01,2269361.01,662.451996
535280.01,2269461.01,663.378952
535280.01,2269561.01,665.192719
535280.01,2269661.01,666.812561
535280.01,2269761.01,668.042358
535280.01,2269861.01,671.234558
535280.01,2269961.01,677.296387
535280.01,2270061.01,678.62886
535280.01,2270161.01,682.217117
535280.01,2270261.01,682.526459
535280.01,2270361.01,682.262329
535280.01,2270461.01,683.510437
535280.01,2270561.01,687.108307
535280.01,2270661.01,687.665466
535280.01,2270761.01,688.218903
535280.01,2270861.01,689.075439
535280.01,2270961.01,688.17572
535280.01,2271061.01,683.796509
535280.01,2271161.01,675.943665
535280.01,2271261.01,675.920898
535280.01,2271361.01,674.947617
535280.01,2271461.01,676.515152
535280.01,2271561.01,675.544739
535280.01,2271661.01,679.267853
535280.01,2271761.01,-9999
535280.01,2271861.01,-9999
535380.01,2260861.01,-9999
535380.01,2260961.01,649.897522
535380.01,2261061.01,649.077301
535380.01,2261161.01,647.443481
535380.01,2261261.01,644.96106
535380.01,2261361.01,642.042755
535380.01,2261461.01,638.865021
535380.01,2261561.01,633.695007
535380.01,2261661.01,631.326035
535380.01,2261761.01,630.286133
535380.01,2261861.01,629.127808
535380.01,2261961.01,627.985657
535380.01,2262061.01,627.734192
535380.01,2262161.01,627.037323
535380.01,2262261.01,627.227798
535380.01,2262361.01,627.300903
535380.01,2262461.01,624.793213
535380.01,2262561.01,622.528931
535380.01,2262661.01,621.891281
535380.01,2262761.01,619.568207
535380.01,2262861.01,619.293976
535380.01,2262961.01,619.21611
535380.01,2263061.01,620.145386
535380.01,2263161.01,620.390656
535380.01,2263261.01,619.402588
535380.01,2263361.01,619.114838
535380.01,2263461.01,617.772705
535380.01,2263561.01,616.238846
535380.01,2263661.01,615.293213
535380.01,2263761.01,613.284241
535380.01,2263861.01,611.938354
535380.01,2263961.01,611.567673
535380.01,2264061.01,610.541779
535380.01,2264161.01,609.44104
535380.01,2264261.01,608.575714
535380.01,2264361.01,605.96875
535380.01,2264461.01,603.572815
535380.01,2264561.01,602.466888
535380.01,2264661.01,599.168976
535380.01,2264761.01,596.336212
535380.01,2264861.01,593.893112
535380.01,2264961.01,593.36377
535380.01,2265061.01,591.285004
535380.01,2265161.01,589.601501
535380.01,2265261.01,589.08902
535380.01,2265361.01,587.803253
535380.01,2265461.01,587.143738
535380.01,2265561.01,587.442291
535380.01,2265661.01,587.526428
535380.01,2265761.01,586.600403
535380.01,2265861.01,587.291412
535380.01,2265961.01,588.114914
535380.01,2266061.01,589.981445
535380.01,2266161.01,591.907806
535380.01,2266261.01,596.420044
535380.01,2266361.01,601.269348
535380.01,2266461.01,607.826721
535380.01,2266561.01,610.769394
535380.01,2266661.01,616.656677
535380.01,2266761.01,623.07135
535380.01,2266861.01,625.506104
535380.01,2266961.01,630.3172
535380.01,2267061.01,633.951385
535380.01,2267161.01,634.574585
535380.01,2267261.01,637.238525
535380.01,2267361.01,640.072754
535380.01,2267461.01,640.7724
535380.01,2267561.01,638.016846
535380.01,2267661.01,636.451324
535380.01,2267761.01,637.513794
535380.01,2267861.01,640.927017
535380.01,2267961.01,644.205261
535380.01,2268061.01,646.578552
535380.01,2268161.01,648.387543
535380.01,2268261.01,650.265137
535380.01,2268361.01,652.418701
535380.01,2268461.01,653.322998
535380.01,2268561.01,655.316757
535380.01,2268661.01,656.162384
535380.01,2268761.01,656.560242
535380.01,2268861.01,657.3797
535380.01,2268961.01,658.062988
535380.01,2269061.01,658.063171
535380.01,2269161.01,660.016525
535380.01,2269261.01,660.916565
535380.01,2269361.01,661.689636
535380.01,2269461.01,663.69931
535380.01,2269561.01,665.12561
535380.01,2269661.01,665.693344
535380.01,2269761.01,668.107635
535380.01,2269861.01,669.126816
535380.01,2269961.01,669.330566
535380.01,2270061.01,674.279144
535380.01,2270161.01,679.540283
535380.01,2270261.01,682.204803
535380.01,2270361.01,682.670837
535380.01,2270461.01,682.931061
535380.01,2270561.01,684.130234
535380.01,2270661.01,684.199646
535380.01,2270761.01,684.016632
535380.01,2270861.01,683.944031
535380.01,2270961.01,684.104782
535380.01,2271061.01,683.422668
535380.01,2271161.01,680.005966
535380.01,2271261.01,679.469055
535380.01,2271361.01,679.880402
535380.01,2271461.01,681.056396
535380.01,2271561.01,682.862778
535380.01,2271661.01,686.451111
535380.01,2271761.01,687.848877
535380.01,2271861.01,688.67926
535380.01,2271961.01,-9999
535480.01,2260861.01,-9999
535480.01,2260961.01,-9999
535480.01,2261061.01,649.029419
535480.01,2261161.01,648.622971
535480.01,2261261.01,646.464569
535480.01,2261361.01,643.285889
535480.01,2261461.01,638.124512
535480.01,2261561.01,635.288696
535480.01,2261661.01,632.478638
535480.01,2261761.01,631.481476
535480.01,2261861.01,630.237976
535480.01,2261961.01,630.034576
535480.01,2262061.01,630.165344
535480.01,2262161.01,630.235657
535480.01,2262261.01,629.47818
535480.01,2262361.01,628.976288
535480.01,2262461.01,626.770493
535480.01,2262561.01,624.499054
535480.01,2262661.01,623.48468
535480.01,2262761.01,621.928589
535480.01,2262861.01,621.25943
535480.01,2262961.01,621.865021
535480.01,2263061.01,621.771866
535480.01,2263161.01,621.658997
535480.01,2263261.01,621.822693
535480.01,2263361.01,621.263184
535480.01,2263461.01,619.349731
535480.01,2263561.01,617.461273
535480.01,2263661.01,616.723297
535480.01,2263761.01,615.343399
535480.01,2263861.01,614.871582
535480.01,2263961.01,615.415771
535480.01,2264061.01,613.723267
535480.01,2264161.01,611.665192
535480.01,2264261.01,610.867493
535480.01,2264361.01,608.045395
535480.01,2264461.01,605.235321
535480.01,2264561.01,603.871643
535480.01,2264661.01,600.846893
535480.01,2264761.01,598.341736
535480.01,2264861.01,597.727097
535480.01,2264961.01,596.255524
535480.01,2265061.01,594.677612
535480.01,2265161.01,593.579559
535480.01,2265261.01,593.106232
535480.01,2265361.01,591.621826
535480.01,2265461.01,589.671082
535480.01,2265561.01,590.121979
535480.01,2265661.01,590.077698
535480.01,2265761.01,588.818665
535480.01,2265861.01,589.998657
535480.01,2265961.01,592.026245
535480.01,2266061.01,593.747925
535480.01,2266161.01,595.520493
535480.01,2266261.01,598.074371
535480.01,2266361.01,601.957382
535480.01,2266461.01,604.909119
535480.01,2266561.01,610.02063
535480.01,2266661.01,615.925781
535480.01,2266761.01,619.183777
535480.01,2266861.01,623.641296
535480.01,2266961.01,627.148163
535480.01,2267061.01,630.339508
535480.01,2267161.01,631.516541
535480.01,2267261.01,635.349884
535480.01,2267361.01,638.362793
535480.01,2267461.01,638.981979
535480.01,2267561.01,636.99176
535480.01,2267661.01,636.473297
535480.01,2267761.01,638.48053
535480.01,2267861.01,641.414917
535480.01,2267961.01,644.139099
535480.01,2268061.01,646.331284
535480.01,2268161.01,648.291901
535480.01,2268261.01,649.62384
535480.01,2268361.01,650.249756
535480.01,2268461.01,651.948792
535480.01,2268561.01,653.532013
535480.01,2268661.01,654.503723
535480.01,2268761.01,655.13559
535480.01,2268861.01,656.289032
535480.01,2268961.01,657.104996
535480.01,2269061.01,657.197571
535480.01,2269161.01,657.968903
535480.01,2269261.01,658.94458
535480.01,2269361.01,660.299835
535480.01,2269461.01,663.242432
535480.01,2269561.01,665.267807
535480.01,2269661.01,665.831604
535480.01,2269761.01,668.947876
535480.01,2269861.01,669.889893
535480.01,2269961.01,669.838043
535480.01,2270061.01,670.301727
535480.01,2270161.01,673.792511
535480.01,2270261.01,676.184692
535480.01,2270361.01,680.265198
535480.01,2270461.01,681.248474
535480.01,2270561.01,681.946899
535480.01,2270661.01,681.950745
535480.01,2270761.01,682.512329
535480.01,2270861.01,682.475952
535480.01,2270961.01,683.300842
535480.01,2271061.01,679.146362
535480.01,2271161.01,676.482544
535480.01,2271261.01,676.373962
535480.01,2271361.01,677.239059
535480.01,2271461.01,679.953552
535480.01,2271561.01,682.266724
535480.01,2271661.01,686.15686
535480.01,2271761.01,688.40332
535480.01,2271861.01,687.925446
535480.01,2271961.01,-9999
535480.01,2272061.01,-9999
535580.01,2260861.01,-9999
535580.01,2260961.01,-9999
535580.01,2261061.01,-9999
535580.01,2261161.01,650.478302
535580.01,2261261.01,645.181824
535580.01,2261361.01,641.36528
535580.01,2261461.01,640.287231
535580.01,2261561.01,637.313675
535580.01,2261661.01,635.946838
535580.01,2261761.01,634.115295
535580.01,2261861.01,632.791931
535580.01,2261961.01,631.228943
535580.01,2262061.01,631.417236
535580.01,2262161.01,631.156799
535580.01,2262261.01,630.731262
535580.01,2262361.01,630.211365
535580.01,2262461.01,628.029694
535580.01,2262561.01,625.372559
535580.01,2262661.01,624.054703
535580.01,2262761.01,623.680969
535580.01,2262861.01,623.316803
535580.01,2262961.01,623.21283
535580.01,2263061.01,623.40976
535580.01,2263161.01,623.93042
535580.01,2263261.01,623.870026
535580.01,2263361.01,622.31723
535580.01,2263461.01,620.654907
535580.01,2263561.01,620.331726
535580.01,2263661.01,620.290833
535580.01,2263761.01,619.301178
535580.01,2263861.01,618.388489
535580.01,2263961.01,616.957077
535580.01,2264061.01,614.945984
535580.01,2264161.01,613.500565
535580.01,2264261.01,612.590454
535580.01,2264361.01,610.37088
535580.01,2264461.01,607.072998
535580.01,2264561.01,604.863235
535580.01,2264661.01,601.826904
535580.01,2264761.01,599.341278
535580.01,2264861.01,598.317261
535580.01,2264961.01,596.430481
535580.01,2265061.01,594.946838
535580.01,2265161.01,593.9104
535580.01,2265261.01,593.136932
535580.01,2265361.01,594.137604
535580.01,2265461.01,594.130875
535580.01,2265561.01,593.542358
535580.01,2265661.01,591.977173
535580.01,2265761.01,590.767456
535580.01,2265861.01,590.878769
535580.01,2265961.01,592.224213
535580.01,2266061.01,594.48555
535580.01,2266161.01,596.084656
535580.01,2266261.01,599.681091
535580.01,2266361.01,602.17746
535580.01,2266461.01,604.190796
535580.01,2266561.01,608.58255
535580.01,2266661.01,615.137848
535580.01,2266761.01,617.55896
535580.01,2266861.01,621.563721
535580.01,2266961.01,624.984039
535580.01,2267061.01,626.738586
535580.01,2267161.01,629.843201
535580.01,2267261.01,633.554443
535580.01,2267361.01,636.983551
535580.01,2267461.01,638.130859
535580.01,2267561.01,636.767212
535580.01,2267661.01,636.78598
535580.01,2267761.01,640.001892
535580.01,2267861.01,642.742523
535580.01,2267961.01,645.253387
535580.01,2268061.01,647.441162
535580.01,2268161.01,648.868896
535580.01,2268261.01,649.735474
535580.01,2268361.01,650.279694
535580.01,2268461.01,651.453079
535580.01,2268561.01,652.377808
535580.01,2268661.01,652.677094
535580.01,2268761.01,654.480225
535580.01,2268861.01,655.870728
535580.01,2268961.01,655.661041
535580.01,2269061.01,656.21521
535580.01,2269161.01,657.336761
535580.01,2269261.01,658.185577
535580.01,2269361.01,658.835297
535580.01,2269461.01,661.669617
535580.01,2269561.01,665.027283
535580.01,2269661.01,666.537567
535580.01,2269761.01,668.799988
535580.01,2269861.01,668.816589
535580.01,2269961.01,667.767609
535580.01,2270061.01,669.366272
535580.01,2270161.01,671.110229
535580.01,2270261.01,672.643295
535580.01,2270361.01,675.220184
535580.01,2270461.01,678.746201
535580.01,2270561.01,679.994995
535580.01,2270661.01,680.166626
535580.01,2270761.01,680.747925
535580.01,2270861.01,682.098999
535580.01,2270961.01,683.186127
535580.01,2271061.01,678.379318
535580.01,2271161.01,676.060608
535580.01,2271261.01,676.530945
535580.01,2271361.01,677.765076
535580.01,2271461.01,682.863831
535580.01,2271561.01,685.53598
535580.01,2271661.01,688.111603
535580.01,2271761.01,688.987961
535580.01,2271861.01,688.18634
535580.01,2271961.01,688.142639
535580.01,2272061.01,-9999
535680.01,2260861.01,-9999
535680.01,2260961.01,-9999
535680.01,2261061.01,-9999
535680.01,2261161.01,-9999
535680.01,2261261.01,646.008224
535680.01,2261361.01,643.520142
535680.01,2261461.01,642.846741
535680.01,2261561.01,639.073792
535680.01,2261661.01,638.011139
535680.01,2261761.01,636.168747
535680.01,2261861.01,633.925323
535680.01,2261961.01,633.381622
535680.01,2262061.01,633.185547
535680.01,2262161.01,633.123718
535680.01,2262261.01,632.18103
535680.01,2262361.01,631.358032
535680.01,2262461.01,629.043274
535680.01,2262561.01,625.757294
535680.01,2262661.01,624.349426
535680.01,2262761.01,623.701172
535680.01,2262861.01,623.881073
535680.01,2262961.01,624.543915
535680.01,2263061.01,625.057388
535680.01,2263161.01,624.928894
535680.01,2263261.01,625.216278
535680.01,2263361.01,624.696472
535680.01,2263461.01,623.019745
535680.01,2263561.01,621.843933
535680.01,2263661.01,619.824783
535680.01,2263761.01,617.568207
535680.01,2263861.01,615.813293
535680.01,2263961.01,614.376892
535680.01,2264061.01,611.400574
535680.01,2264161.01,611.516266
535680.01,2264261.01,611.259003
535680.01,2264361.01,609.218613
535680.01,2264461.01,605.79248
535680.01,2264561.01,603.662811
535680.01,2264661.01,600.774963
535680.01,2264761.01,598.851166
535680.01,2264861.01,597.639709
535680.01,2264961.01,595.784241
535680.01,2265061.01,594.402374
535680.01,2265161.01,593.541016
535680.01,2265261.01,592.101746
535680.01,2265361.01,591.333069
535680.01,2265461.01,591.161835
535680.01,2265561.01,590.38446
535680.01,2265661.01,590.718292
535680.01,2265761.01,591.436096
535680.01,2265861.01,591.739594
535680.01,2265961.01,591.440613
535680.01,2266061.01,593.366486
535680.01,2266161.01,595.200562
535680.01,2266261.01,598.685333
535680.01,2266361.01,601.082672
535680.01,2266461.01,603.011536
535680.01,2266561.01,606.721313
535680.01,2266661.01,614.387878
535680.01,2266761.01,616.894958
535680.01,2266861.01,620.899658
535680.01,2266961.01,624.589981
535680.01,2267061.01,626.357971
535680.01,2267161.01,629.924866
535680.01,2267261.01,633.036682
535680.01,2267361.01,634.624786
535680.01,2267461.01,637.421295
535680.01,2267561.01,638.015747
535680.01,2267661.01,636.391113
535680.01,2267761.01,639.624207
535680.01,2267861.01,643.219788
535680.01,2267961.01,646.880737
535680.01,2268061.01,649.055618
535680.01,2268161.01,650.654175
535680.01,2268261.01,651.263306
535680.01,2268361.01,651.894348
535680.01,2268461.01,652.09079
535680.01,2268561.01,652.020996
535680.01,2268661.01,652.279083
535680.01,2268761.01,653.63147
535680.01,2268861.01,655.138763
535680.01,2268961.01,655.239075
535680.01,2269061.01,656.157104
535680.01,2269161.01,656.965759
535680.01,2269261.01,657.659515
535680.01,2269361.01,659.80101
535680.01,2269461.01,661.870453
535680.01,2269561.01,663.922623
535680.01,2269661.01,665.123169
