"X","Y","(H00-H01) Vint"
527680.01,2261561.01,943.516845703
527680.01,2261661.01,933.106567383
527680.01,2261761.01,920.376647949
527680.01,2261861.01,905.887145996
527680.01,2261961.01,890.730712891
527680.01,2262061.01,875.203308105
527680.01,2262161.01,861.446411133
527680.01,2262261.01,854.177062988
527680.01,2262361.01,851.409057617
527680.01,2262461.01,850.65032959
527680.01,2262561.01,849.31628418
527680.01,2262661.01,848.362731934
527680.01,2262761.01,849.652832031
527680.01,2262861.01,857.146911621
527680.01,2262961.01,874.749816895
527680.01,2263061.01,902.337280273
527680.01,2263161.01,933.408996582
527680.01,2263261.01,958.090759277
527680.01,2263361.01,969.953613281
527680.01,2263461.01,969.978637695
527680.01,2263561.01,964.337097168
527680.01,2263661.01,961.478027344
527680.01,2263761.01,967.459289551
527680.01,2263861.01,983.655822754
527680.01,2263961.01,1007.318481445
527680.01,2264061.01,1034.968505859
527680.01,2264161.01,1059.516235352
527680.01,2264261.01,1072.516723633
527680.01,2264361.01,1066.216430664
527680.01,2264461.01,1037.204223633
527680.01,2264561.01,987.756774902
527680.01,2264661.01,932.236694336
527680.01,2264761.01,897.267089844
527680.01,2264861.01,897.778930664
527680.01,2264961.01,930.890563965
527680.01,2265061.01,969.155090332
527680.01,2265161.01,974.959777832
527680.01,2265261.01,942.145080566
527680.01,2265361.01,891.482543945
527680.01,2265461.01,844.536193848
527680.01,2265561.01,815.976196289
527680.01,2265661.01,810.188476563
527680.01,2265761.01,819.942749023
527680.01,2265861.01,839.259399414
527680.01,2265961.01,864.711120605
527680.01,2266061.01,893.798156738
527680.01,2266161.01,923.684204102
527780.01,2261061.01,939.462280273
527780.01,2261161.01,938.598022461
527780.01,2261261.01,943.761291504
527780.01,2261361.01,941.826477051
527780.01,2261461.01,938.49597168
527780.01,2261561.01,929.584655762
527780.01,2261661.01,916.630249023
527780.01,2261761.01,903.184020996
527780.01,2261861.01,887.99597168
527780.01,2261961.01,873.341918945
527780.01,2262061.01,858.609008789
527780.01,2262161.01,849.723937988
527780.01,2262261.01,850.086547852
527780.01,2262361.01,855.638000488
527780.01,2262461.01,861.121704102
527780.01,2262561.01,864.127807617
527780.01,2262661.01,864.956726074
527780.01,2262761.01,866.589172363
527780.01,2262861.01,873.582763672
527780.01,2262961.01,890.727111816
527780.01,2263061.01,917.931884766
527780.01,2263161.01,948.880187988
527780.01,2263261.01,974.201843262
527780.01,2263361.01,988.842590332
527780.01,2263461.01,992.78704834
527780.01,2263561.01,991.188293457
527780.01,2263661.01,990.680541992
527780.01,2263761.01,995.237548828
527780.01,2263861.01,1006.651550293
527780.01,2263961.01,1022.234863281
527780.01,2264061.01,1036.889892578
527780.01,2264161.01,1044.217773438
527780.01,2264261.01,1036.704589844
527780.01,2264361.01,1008.784118652
527780.01,2264461.01,960.086303711
527780.01,2264561.01,896.614746094
527780.01,2264661.01,833.64465332
527780.01,2264761.01,793.045959473
527780.01,2264861.01,791.751220703
527780.01,2264961.01,831.087646484
527780.01,2265061.01,882.453857422
527780.01,2265161.01,899.724731445
527780.01,2265261.01,878.563781738
527780.01,2265361.01,839.231445313
527780.01,2265461.01,801.119445801
527780.01,2265561.01,776.943481445
527780.01,2265661.01,770.87902832
527780.01,2265761.01,779.774597168
527780.01,2265861.01,799.348876953
527780.01,2265961.01,826.418884277
527780.01,2266061.01,858.312072754
527780.01,2266161.01,892.227355957
527880.01,2261061.01,933.312866211
527880.01,2261161.01,937.381164551
527880.01,2261261.01,934.710266113
527880.01,2261361.01,935.035217285
527880.01,2261461.01,925.555541992
527880.01,2261561.01,913.948547363
527880.01,2261661.01,900.968811035
527880.01,2261761.01,885.114501953
527880.01,2261861.01,870.266418457
527880.01,2261961.01,854.574157715
527880.01,2262061.01,841.36505127
527880.01,2262161.01,837.971923828
527880.01,2262261.01,846.919311523
527880.01,2262361.01,860.950500488
527880.01,2262461.01,872.128295898
527880.01,2262561.01,878.147827148
527880.01,2262661.01,880.337463379
527880.01,2262761.01,881.913635254
527880.01,2262861.01,887.971679688
527880.01,2262961.01,903.925720215
527880.01,2263061.01,929.948181152
527880.01,2263161.01,959.702819824
527880.01,2263261.01,985.699951172
527880.01,2263361.01,1003.224121094
527880.01,2263461.01,1011.588562012
527880.01,2263561.01,1014.053771973
527880.01,2263661.01,1016.684143066
527880.01,2263761.01,1022.433776855
527880.01,2263861.01,1030.870361328
527880.01,2263961.01,1039.122070313
527880.01,2264061.01,1042.07019043
527880.01,2264161.01,1034.128540039
527880.01,2264261.01,1009.276489258
527880.01,2264361.01,964.799316406
527880.01,2264461.01,903.573730469
527880.01,2264561.01,833.926269531
527880.01,2264661.01,768.690673828
527880.01,2264761.01,725.083496094
527880.01,2264861.01,719.777099609
527880.01,2264961.01,756.247375488
527880.01,2265061.01,805.199035645
527880.01,2265161.01,830.63873291
527880.01,2265261.01,823.727111816
527880.01,2265361.01,798.272399902
527880.01,2265461.01,770.427307129
527880.01,2265561.01,751.172607422
527880.01,2265661.01,745.595947266
527880.01,2265761.01,753.153869629
527880.01,2265861.01,771.52520752
527880.01,2265961.01,798.139587402
527880.01,2266061.01,830.46472168
527880.01,2266161.01,865.936401367
527880.01,2266261.01,901.036865234
527980.01,2260961.01,933.846374512
527980.01,2261061.01,931.755187988
527980.01,2261161.01,929.954711914
527980.01,2261261.01,931.247436523
527980.01,2261361.01,922.690307617
527980.01,2261461.01,912.623962402
