"X","Y","(H10-H20) Vint"
527980.01,2266261.01,-9999
528080.01,2260961.01,-9999
528080.01,2261061.01,3113.367431641
528080.01,2261161.01,3569.078613281
528080.01,2261261.01,1901.597167969
528080.01,2261361.01,1545.851806641
528080.01,2261461.01,3234.707763672
528080.01,2261561.01,3679.517333984
528080.01,2261661.01,3547.590576172
528080.01,2261761.01,3414.451660156
528080.01,2261861.01,3340.081054688
528080.01,2261961.01,3212.934814453
528080.01,2262061.01,3092.197998047
528080.01,2262161.01,3118.478271484
528080.01,2262261.01,3109.328369141
528080.01,2262361.01,3153.117431641
528080.01,2262461.01,3172.427734375
528080.01,2262561.01,3155.703857422
528080.01,2262661.01,3172.17578125
528080.01,2262761.01,3163.485595703
528080.01,2262861.01,3162.905517578
528080.01,2262961.01,3162.082275391
528080.01,2263061.01,3168.199707031
528080.01,2263161.01,3170.913330078
528080.01,2263261.01,3173.616943359
528080.01,2263361.01,3170.602050781
528080.01,2263461.01,3171.095947266
528080.01,2263561.01,3175.074462891
528080.01,2263661.01,3173.765869141
528080.01,2263761.01,3165.484375
528080.01,2263861.01,3148.232177734
528080.01,2263961.01,3118.918945313
528080.01,2264061.01,3101.681640625
528080.01,2264161.01,3111.958740234
528080.01,2264261.01,3105.63671875
528080.01,2264361.01,3093.616210938
528080.01,2264461.01,3092.430908203
528080.01,2264561.01,3063.406005859
528080.01,2264661.01,2683.227783203
528080.01,2264761.01,3196.087646484
528080.01,2264861.01,3141.052978516
528080.01,2264961.01,3185.052490234
528080.01,2265061.01,3203.249267578
528080.01,2265161.01,3155.472167969
528080.01,2265261.01,3202.529296875
528080.01,2265361.01,3010.937988281
528080.01,2265461.01,3193.219970703
528080.01,2265561.01,3471.166503906
528080.01,2265661.01,2888.976074219
528080.01,2265761.01,3029.710449219
528080.01,2265861.01,3222.867919922
528080.01,2265961.01,3241.126220703
528080.01,2266061.01,3233.34765625
528080.01,2266161.01,3259.044433594
528080.01,2266261.01,-9999
528080.01,2266361.01,-9999
528180.01,2260961.01,-9999
528180.01,2261061.01,3141.790527344
528180.01,2261161.01,3148.969970703
528180.01,2261261.01,3343.893798828
528180.01,2261361.01,3607.233154297
528180.01,2261461.01,3562.38671875
528180.01,2261561.01,1715.215332031
528180.01,2261661.01,2133.856689453
528180.01,2261761.01,3711.860595703
528180.01,2261861.01,3235.473144531
528180.01,2261961.01,3179.201416016
528180.01,2262061.01,3143.091064453
528180.01,2262161.01,3201.145751953
528180.01,2262261.01,3197.281494141
528180.01,2262361.01,3211.911132813
528180.01,2262461.01,3144.268066406
528180.01,2262561.01,3180.865478516
528180.01,2262661.01,3180.715332031
528180.01,2262761.01,3170.165039063
528180.01,2262861.01,3176.381591797
528180.01,2262961.01,3167.049560547
528180.01,2263061.01,3163.639892578
528180.01,2263161.01,3176.872314453
528180.01,2263261.01,3170.357177734
528180.01,2263361.01,3178.985595703
528180.01,2263461.01,3184.031982422
528180.01,2263561.01,3183.731689453
528180.01,2263661.01,3176.656738281
528180.01,2263761.01,3152.520751953
528180.01,2263861.01,3139.482666016
528180.01,2263961.01,3131.531738281
528180.01,2264061.01,3138.870605469
528180.01,2264161.01,3154.146240234
528180.01,2264261.01,3136.24609375
528180.01,2264361.01,3117.622070313
528180.01,2264461.01,3100.318359375
528180.01,2264561.01,3072.794433594
528180.01,2264661.01,3106.034423828
528180.01,2264761.01,3096.450439453
528180.01,2264861.01,3123.789550781
528180.01,2264961.01,3116.440185547
528180.01,2265061.01,3149.809326172
528180.01,2265161.01,3111.639160156
528180.01,2265261.01,3093.951660156
528180.01,2265361.01,3025.622802734
528180.01,2265461.01,3200.297851563
528180.01,2265561.01,3406.823486328
528180.01,2265661.01,2888.274414063
528180.01,2265761.01,3005.146484375
528180.01,2265861.01,3223.642333984
528180.01,2265961.01,3216.652099609
528180.01,2266061.01,3217.398925781
528180.01,2266161.01,3269.911132813
528180.01,2266261.01,3278.082275391
528180.01,2266361.01,-9999
528280.01,2260861.01,-9999
528280.01,2260961.01,-9999
528280.01,2261061.01,3153.708740234
528280.01,2261161.01,3140.127197266
528280.01,2261261.01,3137.989990234
528280.01,2261361.01,3330.721923828
528280.01,2261461.01,3456.434570313
528280.01,2261561.01,3328.920410156
528280.01,2261661.01,3389.992675781
528280.01,2261761.01,2726.215332031
528280.01,2261861.01,1877.471313477
528280.01,2261961.01,3442.196044922
528280.01,2262061.01,3413.295410156
528280.01,2262161.01,3190.211425781
528280.01,2262261.01,3356.420166016
528280.01,2262361.01,3506.646240234
528280.01,2262461.01,3429.635498047
528280.01,2262561.01,3425.778320313
528280.01,2262661.01,3312.137695313
528280.01,2262761.01,3273.059326172
528280.01,2262861.01,3303.209472656
528280.01,2262961.01,3232.042236328
528280.01,2263061.01,3186.633300781
528280.01,2263161.01,3176.749755859
528280.01,2263261.01,3166.320556641
528280.01,2263361.01,3174.037597656
528280.01,2263461.01,3175.931884766
528280.01,2263561.01,3178.592773438
528280.01,2263661.01,3172.319091797
528280.01,2263761.01,3172.962646484
528280.01,2263861.01,3167.270263672
528280.01,2263961.01,3164.477050781
528280.01,2264061.01,3164.827392578
528280.01,2264161.01,3160.452148438
528280.01,2264261.01,3144.851806641
528280.01,2264361.01,3120.025878906
528280.01,2264461.01,3106.427490234
528280.01,2264561.01,3086.221679688
528280.01,2264661.01,3087.6484375
528280.01,2264761.01,3080.418457031
528280.01,2264861.01,3105.265136719
528280.01,2264961.01,3093.297607422
528280.01,2265061.01,3098.564941406
528280.01,2265161.01,3099.471435547
528280.01,2265261.01,3091.554443359
528280.01,2265361.01,3103.984375
528280.01,2265461.01,3197.563232422
528280.01,2265561.01,3276.776367188
528280.01,2265661.01,2913.163574219
528280.01,2265761.01,3004.43359375
528280.01,2265861.01,3146.509765625
528280.01,2265961.01,3218.461914063
528280.01,2266061.01,3239.494140625
528280.01,2266161.01,3260.11328125
528280.01,2266261.01,3256.823974609
528280.01,2266361.01,-9999
528280.01,2266461.01,-9999
528380.01,2260861.01,3211.282958984
528380.01,2260961.01,3213.451660156
528380.01,2261061.01,3155.761474609
528380.01,2261161.01,3132.357666016
528380.01,2261261.01,3125.120849609
528380.01,2261361.01,3122.420898438
528380.01,2261461.01,3022.465576172
528380.01,2261561.01,2956.665283203
528380.01,2261661.01,3187.919677734
528380.01,2261761.01,3247.282226563
