"X","Y","(H02-H03) Vint"
527980.01,2262561.01,1970.228149414
527980.01,2262661.01,2004.883178711
527980.01,2262761.01,2056.865478516
527980.01,2262861.01,2105.837402344
527980.01,2262961.01,2128.567871094
527980.01,2263061.01,2168.817871094
527980.01,2263161.01,2229.580810547
527980.01,2263261.01,2282.597900391
527980.01,2263361.01,2319.120849609
527980.01,2263461.01,2296.843261719
527980.01,2263561.01,2158.566162109
527980.01,2263661.01,2075.747070313
527980.01,2263761.01,1965.822387695
527980.01,2263861.01,1899.99987793
527980.01,2263961.01,1877.375488281
527980.01,2264061.01,1812.33215332
527980.01,2264161.01,1900.000366211
527980.01,2264261.01,1900.00012207
527980.01,2264361.01,1939.155639648
527980.01,2264461.01,1967.35949707
527980.01,2264561.01,1984.266601563
527980.01,2264661.01,1922.520874023
527980.01,2264761.01,1925.19152832
527980.01,2264861.01,1911.635986328
527980.01,2264961.01,1934.607421875
527980.01,2265061.01,1961.309692383
527980.01,2265161.01,1995.016235352
527980.01,2265261.01,2054.142822266
527980.01,2265361.01,2033.454589844
527980.01,2265461.01,2028.875610352
527980.01,2265561.01,2056.769287109
527980.01,2265661.01,2085.788330078
527980.01,2265761.01,2117.759765625
527980.01,2265861.01,2152.893554688
527980.01,2265961.01,2189.568847656
527980.01,2266061.01,2224.791259766
527980.01,2266161.01,2264.043945313
527980.01,2266261.01,2303.814208984
528080.01,2260961.01,0
528080.01,2261061.01,0
528080.01,2261161.01,0
528080.01,2261261.01,0
528080.01,2261361.01,0
528080.01,2261461.01,0
528080.01,2261561.01,0
528080.01,2261661.01,942.717102051
528080.01,2261761.01,1564.749633789
528080.01,2261861.01,1899.999023438
528080.01,2261961.01,1899.998535156
528080.01,2262061.01,1899.999633789
528080.01,2262161.01,1899.999267578
528080.01,2262261.01,1900.000244141
528080.01,2262361.01,1900.000244141
528080.01,2262461.01,1899.99987793
528080.01,2262561.01,1900.00012207
528080.01,2262661.01,1949.442260742
528080.01,2262761.01,2005.608642578
528080.01,2262861.01,2052.912109375
528080.01,2262961.01,2081.59375
528080.01,2263061.01,2121.702148438
528080.01,2263161.01,2176.674804688
528080.01,2263261.01,2257.895996094
528080.01,2263361.01,2284.133056641
528080.01,2263461.01,2278.806884766
528080.01,2263561.01,2110.672607422
528080.01,2263661.01,2004.102050781
528080.01,2263761.01,1900.000366211
528080.01,2263861.01,1900
528080.01,2263961.01,1803.738525391
528080.01,2264061.01,1699.710083008
528080.01,2264161.01,1900.001220703
528080.01,2264261.01,1899.999511719
528080.01,2264361.01,1900.000244141
528080.01,2264461.01,1900
528080.01,2264561.01,1924.614746094
528080.01,2264661.01,2016.871948242
528080.01,2264761.01,1990.039794922
528080.01,2264861.01,1980.64453125
528080.01,2264961.01,1970.9140625
528080.01,2265061.01,1976.698730469
528080.01,2265161.01,1948.165283203
528080.01,2265261.01,2029.727539063
528080.01,2265361.01,2050.354003906
528080.01,2265461.01,2064.365722656
528080.01,2265561.01,2097.821289063
528080.01,2265661.01,2128.937011719
528080.01,2265761.01,2159.603271484
528080.01,2265861.01,2190.667236328
528080.01,2265961.01,2219.828369141
528080.01,2266061.01,2252.396728516
528080.01,2266161.01,2284.429931641
528080.01,2266261.01,2318.015625
528080.01,2266361.01,2375.874511719
528180.01,2260961.01,0
528180.01,2261061.01,0
528180.01,2261161.01,0
528180.01,2261261.01,0
528180.01,2261361.01,0
528180.01,2261461.01,0
528180.01,2261561.01,0
528180.01,2261661.01,451.076446533
528180.01,2261761.01,1370.326171875
528180.01,2261861.01,1900.000488281
528180.01,2261961.01,1899.998779297
528180.01,2262061.01,1899.999755859
528180.01,2262161.01,1899.99987793
528180.01,2262261.01,1900.00012207
528180.01,2262361.01,1900.00012207
528180.01,2262461.01,1900
528180.01,2262561.01,1899.999389648
528180.01,2262661.01,1899.99987793
528180.01,2262761.01,1955.175048828
528180.01,2262861.01,1992.615966797
528180.01,2262961.01,1997.579467773
528180.01,2263061.01,2033.744628906
528180.01,2263161.01,2090.787597656
528180.01,2263261.01,2173.409667969
528180.01,2263361.01,2202.703369141
528180.01,2263461.01,2207.383544922
528180.01,2263561.01,2060.139160156
528180.01,2263661.01,1911.607177734
528180.01,2263761.01,1900.00012207
528180.01,2263861.01,1900.000488281
528180.01,2263961.01,1860.080688477
528180.01,2264061.01,1723.869873047
528180.01,2264161.01,1899.999023438
528180.01,2264261.01,1899.99987793
528180.01,2264361.01,1899.999755859
528180.01,2264461.01,1900.00012207
528180.01,2264561.01,1899.99987793
528180.01,2264661.01,2043.838989258
528180.01,2264761.01,2057.745849609
528180.01,2264861.01,2062.522705078
528180.01,2264961.01,2037.163085938
528180.01,2265061.01,2020.091796875
528180.01,2265161.01,2004.351318359
528180.01,2265261.01,2066.632568359
528180.01,2265361.01,2116.226074219
528180.01,2265461.01,2112.022949219
528180.01,2265561.01,2132.903564453
528180.01,2265661.01,2167.416748047
528180.01,2265761.01,2198.886230469
528180.01,2265861.01,2226.162353516
528180.01,2265961.01,2254.614990234
528180.01,2266061.01,2282.795654297
528180.01,2266161.01,2310.892578125
528180.01,2266261.01,2339.302734375
528180.01,2266361.01,2366.572753906
528280.01,2260861.01,0
528280.01,2260961.01,0
528280.01,2261061.01,0
528280.01,2261161.01,0
528280.01,2261261.01,0
528280.01,2261361.01,0
528280.01,2261461.01,0
528280.01,2261561.01,0
528280.01,2261661.01,1005.983825684
528280.01,2261761.01,1620.893188477
528280.01,2261861.01,1899.999755859
528280.01,2261961.01,1900
528280.01,2262061.01,1899.999755859
528280.01,2262161.01,1899.999511719
528280.01,2262261.01,1900.000610352
528280.01,2262361.01,1900.000244141
528280.01,2262461.01,1900
528280.01,2262561.01,1899.999755859
528280.01,2262661.01,1900.000244141
528280.01,2262761.01,1899.999755859
528280.01,2262861.01,1901.818237305
528280.01,2262961.01,1900.000244141
528280.01,2263061.01,1900.161132813
528280.01,2263161.01,1985.395751953
528280.01,2263261.01,2062.408203125
528280.01,2263361.01,2090.766601563
528280.01,2263461.01,2074.13671875
528280.01,2263561.01,1994.710693359
528280.01,2263661.01,1900.000732422
528280.01,2263761.01,1900.000488281
528280.01,2263861.01,1816.905395508
528280.01,2263961.01,1739.009521484
528280.01,2264061.01,1688.546020508
528280.01,2264161.01,1900.000610352
528280.01,2264261.01,1899.999755859
528280.01,2264361.01,1900.00012207
528280.01,2264461.01,1900.00012207
528280.01,2264561.01,1931.028320313
528280.01,2264661.01,2037.111328125
528280.01,2264761.01,2140.089111328
528280.01,2264861.01,2140.908691406
528280.01,2264961.01,2137.487792969
528280.01,2265061.01,2097.245117188
528280.01,2265161.01,2098.691650391
528280.01,2265261.01,2153.2734375
528280.01,2265361.01,2220.273193359
528280.01,2265461.01,2232.023193359
528280.01,2265561.01,2207.689941406
528280.01,2265661.01,2195.6796875
528280.01,2265761.01,2226.984130859
528280.01,2265861.01,2258.626220703
528280.01,2265961.01,2285.310302734
