"X","Y","(H20-H30) Vint"
527680.01,2261861.01,2534.114501953
527680.01,2261961.01,2532.397216797
527680.01,2262061.01,2533.091552734
527680.01,2262161.01,2532.277587891
527680.01,2262261.01,2518.231689453
527680.01,2262361.01,2523.636474609
527680.01,2262461.01,2533.71484375
527680.01,2262561.01,2543.158935547
527680.01,2262661.01,2542.241699219
527680.01,2262761.01,2535.577392578
527680.01,2262861.01,2529.462646484
527680.01,2262961.01,2528.884033203
527680.01,2263061.01,2529.615234375
527680.01,2263161.01,2530.176025391
527680.01,2263261.01,2522.287353516
527680.01,2263361.01,2524.369140625
527680.01,2263461.01,2519.898681641
527680.01,2263561.01,2520.409179688
527680.01,2263661.01,2525.514892578
527680.01,2263761.01,2524.652832031
527680.01,2263861.01,2510.580810547
527680.01,2263961.01,2507.158203125
527680.01,2264061.01,2506.127197266
527680.01,2264161.01,2509.736816406
527680.01,2264261.01,2512.9296875
527680.01,2264361.01,2504.468261719
527680.01,2264461.01,2488.139404297
527680.01,2264561.01,2484.691894531
527680.01,2264661.01,2488.569824219
527680.01,2264761.01,2469.994140625
527680.01,2264861.01,2465.428955078
527680.01,2264961.01,2487.511962891
527680.01,2265061.01,2519.709472656
527680.01,2265161.01,2486.963867188
527680.01,2265261.01,2582.716308594
527680.01,2265361.01,2871.567138672
527680.01,2265461.01,3242.670654297
527680.01,2265561.01,3188.071044922
527680.01,2265661.01,1853.746582031
527680.01,2265761.01,2520.093505859
527680.01,2265861.01,2391.325439453
527680.01,2265961.01,2410.459472656
527680.01,2266061.01,-9999
527680.01,2266161.01,-9999
527780.01,2261061.01,-9999
527780.01,2261161.01,2544.110351563
527780.01,2261261.01,2542.114501953
527780.01,2261361.01,2545.734863281
527780.01,2261461.01,2548.348144531
527780.01,2261561.01,2541.682617188
527780.01,2261661.01,2542.333496094
527780.01,2261761.01,2539.715087891
527780.01,2261861.01,2538.725097656
527780.01,2261961.01,2537.365234375
527780.01,2262061.01,2536.983886719
527780.01,2262161.01,2533.433837891
527780.01,2262261.01,2520.053955078
527780.01,2262361.01,2531.726074219
527780.01,2262461.01,2538.539794922
527780.01,2262561.01,2540.278564453
527780.01,2262661.01,2544.426757813
527780.01,2262761.01,2538.970458984
527780.01,2262861.01,2533.945068359
527780.01,2262961.01,2536.015136719
527780.01,2263061.01,2528.235595703
527780.01,2263161.01,2531.883544922
527780.01,2263261.01,2528.980224609
527780.01,2263361.01,2522.755126953
527780.01,2263461.01,2524.754882813
527780.01,2263561.01,2526.822509766
527780.01,2263661.01,2528.077636719
527780.01,2263761.01,2529.535400391
527780.01,2263861.01,2516.993896484
527780.01,2263961.01,2511.435791016
527780.01,2264061.01,2504.789794922
527780.01,2264161.01,2508.866943359
527780.01,2264261.01,2501.703857422
527780.01,2264361.01,2504.406005859
527780.01,2264461.01,2486.911132813
527780.01,2264561.01,2484.824462891
527780.01,2264661.01,2552.466064453
527780.01,2264761.01,2596.149658203
527780.01,2264861.01,2669.934082031
527780.01,2264961.01,2452.212646484
527780.01,2265061.01,2637.578857422
527780.01,2265161.01,2449.307373047
527780.01,2265261.01,2615.609863281
527780.01,2265361.01,2897.444824219
527780.01,2265461.01,3002.585693359
527780.01,2265561.01,2113.005371094
527780.01,2265661.01,2503.245361328
527780.01,2265761.01,2446.50390625
527780.01,2265861.01,2464.141845703
527780.01,2265961.01,2465.523925781
527780.01,2266061.01,2475.80859375
527780.01,2266161.01,-9999
527880.01,2261061.01,-9999
527880.01,2261161.01,2558.159912109
527880.01,2261261.01,2540.25
527880.01,2261361.01,2526.834960938
527880.01,2261461.01,2535.669189453
527880.01,2261561.01,2556.619873047
527880.01,2261661.01,2561.102294922
527880.01,2261761.01,2545.958007813
527880.01,2261861.01,2537.687255859
527880.01,2261961.01,2537.409423828
527880.01,2262061.01,2533.75390625
527880.01,2262161.01,2520.502197266
527880.01,2262261.01,2523.063720703
527880.01,2262361.01,2535.883789063
527880.01,2262461.01,2539.546630859
527880.01,2262561.01,2541.308837891
527880.01,2262661.01,2542.331298828
527880.01,2262761.01,2546.057373047
527880.01,2262861.01,2539.989013672
527880.01,2262961.01,2541.671386719
527880.01,2263061.01,2535.342041016
527880.01,2263161.01,2534.428710938
527880.01,2263261.01,2532.321289063
527880.01,2263361.01,2529.355712891
527880.01,2263461.01,2527.73828125
527880.01,2263561.01,2532.319580078
527880.01,2263661.01,2533.220214844
527880.01,2263761.01,2529.284667969
527880.01,2263861.01,2527.618652344
527880.01,2263961.01,2515.099365234
527880.01,2264061.01,2506.555419922
527880.01,2264161.01,2502.788330078
527880.01,2264261.01,2498.821533203
527880.01,2264361.01,2504.205078125
527880.01,2264461.01,2483.921875
527880.01,2264561.01,2403.294921875
527880.01,2264661.01,3010.101806641
527880.01,2264761.01,2527.828369141
527880.01,2264861.01,2958.627441406
527880.01,2264961.01,2550.282226563
527880.01,2265061.01,1928.239868164
527880.01,2265161.01,2468.58203125
527880.01,2265261.01,2468.916992188
527880.01,2265361.01,2738.492919922
527880.01,2265461.01,2717.816650391
527880.01,2265561.01,2536.171875
527880.01,2265661.01,2485.180175781
527880.01,2265761.01,2468.019287109
527880.01,2265861.01,2468.733886719
527880.01,2265961.01,2472.791748047
527880.01,2266061.01,2473.186767578
527880.01,2266161.01,-9999
527880.01,2266261.01,-9999
527980.01,2260961.01,-9999
527980.01,2261061.01,-9999
527980.01,2261161.01,2563.714599609
527980.01,2261261.01,2553.367675781
527980.01,2261361.01,2538.922607422
527980.01,2261461.01,2515.069091797
527980.01,2261561.01,2540.604248047
527980.01,2261661.01,2565.300292969
527980.01,2261761.01,2576.840087891
527980.01,2261861.01,2552.304199219
527980.01,2261961.01,2555.084228516
527980.01,2262061.01,2544.846435547
527980.01,2262161.01,2519.036865234
527980.01,2262261.01,2519.622558594
527980.01,2262361.01,2540.321289063
527980.01,2262461.01,2549.014892578
527980.01,2262561.01,2546.028320313
527980.01,2262661.01,2546.329101563
527980.01,2262761.01,2540.522460938
527980.01,2262861.01,2540.69921875
527980.01,2262961.01,2537.926269531
527980.01,2263061.01,2538.076416016
527980.01,2263161.01,2538.793457031
527980.01,2263261.01,2535.489257813
527980.01,2263361.01,2532.197265625
527980.01,2263461.01,2530.323486328
527980.01,2263561.01,2531.529296875
527980.01,2263661.01,2532.502197266
527980.01,2263761.01,2531.180419922
527980.01,2263861.01,2523.776367188
527980.01,2263961.01,2515.883544922
527980.01,2264061.01,2510.156982422
527980.01,2264161.01,2512.391601563
527980.01,2264261.01,2502.556152344
527980.01,2264361.01,2498.155273438
527980.01,2264461.01,2634.080810547
527980.01,2264561.01,2421.411621094
527980.01,2264661.01,2522.788330078
527980.01,2264761.01,2572.652832031
527980.01,2264861.01,1943.116455078
527980.01,2264961.01,2283.439208984
527980.01,2265061.01,2523.801025391
527980.01,2265161.01,2521.840576172
527980.01,2265261.01,2393.624755859
527980.01,2265361.01,2371.419433594
527980.01,2265461.01,2571.854492188
527980.01,2265561.01,1869.112548828
527980.01,2265661.01,2465.029541016
527980.01,2265761.01,2456.096679688
527980.01,2265861.01,2471.815673828
527980.01,2265961.01,2476.673828125
527980.01,2266061.01,2472.975341797
527980.01,2266161.01,2477.635742188
527980.01,2266261.01,-9999
528080.01,2260961.01,-9999
528080.01,2261061.01,2426.463378906
528080.01,2261161.01,2063.213378906
528080.01,2261261.01,2655.303222656
528080.01,2261361.01,2745.154052734
528080.01,2261461.01,2562.481445313
528080.01,2261561.01,2579.001464844
528080.01,2261661.01,2593.513916016
528080.01,2261761.01,2546.712402344
528080.01,2261861.01,2542.151855469
528080.01,2261961.01,2594.438476563
528080.01,2262061.01,2582.254150391
528080.01,2262161.01,2552.429443359
528080.01,2262261.01,2540.912841797
528080.01,2262361.01,2541.387451172
528080.01,2262461.01,2547.292480469
528080.01,2262561.01,2546.312988281
528080.01,2262661.01,2545.012939453
528080.01,2262761.01,2536.533447266
528080.01,2262861.01,2537.713134766
528080.01,2262961.01,2533.292480469
528080.01,2263061.01,2535.790527344
528080.01,2263161.01,2537.791259766
528080.01,2263261.01,2535.958251953
528080.01,2263361.01,2530.766845703
528080.01,2263461.01,2530.581787109
528080.01,2263561.01,2528.758789063
528080.01,2263661.01,2533.269042969
528080.01,2263761.01,2531.701660156
528080.01,2263861.01,2522.996337891
528080.01,2263961.01,2515.698730469
528080.01,2264061.01,2513.005859375
528080.01,2264161.01,2505.505371094
528080.01,2264261.01,2497.590332031
528080.01,2264361.01,2482.59765625
528080.01,2264461.01,2486.107177734
528080.01,2264561.01,2487.623779297
528080.01,2264661.01,2474.131835938
528080.01,2264761.01,2461.433837891
528080.01,2264861.01,2443.662353516
528080.01,2264961.01,2435.513916016
528080.01,2265061.01,2450.799804688
528080.01,2265161.01,2490.891357422
528080.01,2265261.01,2429.060302734
528080.01,2265361.01,2556.437744141
528080.01,2265461.01,2533.166259766
528080.01,2265561.01,2308.869384766
528080.01,2265661.01,2466.790527344
528080.01,2265761.01,2471.839111328
528080.01,2265861.01,2482.864257813
528080.01,2265961.01,2482.818115234
528080.01,2266061.01,2472.600341797
528080.01,2266161.01,2469.952392578
528080.01,2266261.01,-9999
528080.01,2266361.01,-9999
528180.01,2260961.01,-9999
528180.01,2261061.01,2529.273681641
528180.01,2261161.01,2740.49609375
528180.01,2261261.01,2707.946289063
528180.01,2261361.01,2548.732910156
528180.01,2261461.01,1752.170043945
528180.01,2261561.01,2920.605224609
528180.01,2261661.01,2800.888183594
528180.01,2261761.01,2585.248535156
528180.01,2261861.01,2619.038818359
528180.01,2261961.01,2563.280761719
528180.01,2262061.01,2611.98046875
528180.01,2262161.01,2541.431640625
528180.01,2262261.01,2522.717041016
528180.01,2262361.01,2519.256591797
528180.01,2262461.01,2533.466796875
528180.01,2262561.01,2532.458740234
528180.01,2262661.01,2546.709716797
528180.01,2262761.01,2543.876708984
528180.01,2262861.01,2540.093261719
528180.01,2262961.01,2539.193847656
528180.01,2263061.01,2536.961669922
528180.01,2263161.01,2540.151611328
528180.01,2263261.01,2540.487060547
528180.01,2263361.01,2536.273681641
528180.01,2263461.01,2536.141845703
528180.01,2263561.01,2533.897460938
528180.01,2263661.01,2531.593505859
528180.01,2263761.01,2527.614013672
528180.01,2263861.01,2523.010253906
