"X","Y","H50_Aal (Depth)"
539680.01,2264361.01,928.565002441
539680.01,2264461.01,928.385375977
539680.01,2264561.01,926.747253418
539680.01,2264661.01,926.557678223
539680.01,2264761.01,927.569396973
539680.01,2264861.01,931.224365234
539680.01,2264961.01,931.909240723
539680.01,2265061.01,931.852966309
539680.01,2265161.01,932.012573242
539680.01,2265261.01,930.085998535
539680.01,2265361.01,927.609985352
539680.01,2265461.01,926.080383301
539680.01,2265561.01,922.002807617
539680.01,2265661.01,918.887451172
539680.01,2265761.01,918.188232422
539680.01,2265861.01,919.211547852
539680.01,2265961.01,924.612854004
539680.01,2266061.01,926.530944824
539680.01,2266161.01,926.687316895
539680.01,2266261.01,925.1171875
539680.01,2266361.01,916.10168457
539680.01,2266461.01,915.721374512
539680.01,2266561.01,915.413208008
539680.01,2266661.01,914.407348633
539680.01,2266761.01,913.973144531
539680.01,2266861.01,912.497070313
539680.01,2266961.01,914.621643066
539680.01,2267061.01,915.168029785
539680.01,2267161.01,912.59765625
539680.01,2267261.01,911.983215332
539680.01,2267361.01,912.396972656
539680.01,2267461.01,908.214477539
539680.01,2267561.01,905.831298828
539680.01,2267661.01,904.653686523
539680.01,2267761.01,892.669555664
539680.01,2267861.01,892.650390625
539680.01,2267961.01,895.531188965
539680.01,2268061.01,901.843566895
539680.01,2268161.01,907.738891602
539680.01,2268261.01,913.618164063
539680.01,2268361.01,915.204223633
539680.01,2268461.01,916.846862793
539680.01,2268561.01,919.203308105
539680.01,2268661.01,921.573120117
539680.01,2268761.01,925.05279541
539680.01,2268861.01,924.421325684
539680.01,2268961.01,924.763244629
539680.01,2269061.01,926.260375977
539680.01,2269161.01,926.468261719
539680.01,2269261.01,926.855041504
539680.01,2269361.01,930.453918457
539680.01,2269461.01,933.756652832
539680.01,2269561.01,936.926330566
539680.01,2269661.01,940.204162598
539680.01,2269761.01,941.680480957
539680.01,2269861.01,943.906066895
539680.01,2269961.01,947.463195801
539680.01,2270061.01,950.61730957
539680.01,2270161.01,950.73840332
539680.01,2270261.01,949.984130859
539680.01,2270361.01,947.92401123
539680.01,2270461.01,946.203430176
539680.01,2270561.01,948.44720459
539680.01,2270661.01,950.129760742
539680.01,2270761.01,951.60369873
539680.01,2270861.01,953.104675293
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,-9999
539780.01,2264161.01,932.911437988
539780.01,2264261.01,933.535095215
539780.01,2264361.01,931.823120117
539780.01,2264461.01,931.601379395
539780.01,2264561.01,930.841796875
539780.01,2264661.01,930.905456543
539780.01,2264761.01,932.452514648
539780.01,2264861.01,933.433654785
539780.01,2264961.01,933.644104004
539780.01,2265061.01,933.580566406
539780.01,2265161.01,933.618469238
539780.01,2265261.01,932.633300781
539780.01,2265361.01,930.09588623
539780.01,2265461.01,928.387939453
539780.01,2265561.01,924.251037598
539780.01,2265661.01,920.661682129
539780.01,2265761.01,920.154846191
539780.01,2265861.01,923.080932617
539780.01,2265961.01,926.087524414
539780.01,2266061.01,926.600708008
539780.01,2266161.01,925.550415039
539780.01,2266261.01,924.340637207
539780.01,2266361.01,912.51751709
539780.01,2266461.01,914.261352539
539780.01,2266561.01,914.097167969
539780.01,2266661.01,913.86907959
539780.01,2266761.01,914.467834473
539780.01,2266861.01,914.41784668
539780.01,2266961.01,914.629821777
539780.01,2267061.01,913.545288086
539780.01,2267161.01,913.159912109
539780.01,2267261.01,910.535827637
539780.01,2267361.01,909.674987793
539780.01,2267461.01,907.053894043
539780.01,2267561.01,906.190673828
539780.01,2267661.01,905.205993652
539780.01,2267761.01,892.663513184
539780.01,2267861.01,894.029602051
539780.01,2267961.01,897.006713867
539780.01,2268061.01,901.729309082
539780.01,2268161.01,906.785888672
539780.01,2268261.01,909.301513672
539780.01,2268361.01,912.472351074
539780.01,2268461.01,913.992126465
539780.01,2268561.01,921.460083008
539780.01,2268661.01,923.25604248
539780.01,2268761.01,924.22253418
539780.01,2268861.01,922.949462891
539780.01,2268961.01,923.819763184
539780.01,2269061.01,925.602050781
539780.01,2269161.01,926.436645508
539780.01,2269261.01,927.736022949
539780.01,2269361.01,933.936218262
539780.01,2269461.01,938.045593262
539780.01,2269561.01,941.623046875
539780.01,2269661.01,944.320678711
539780.01,2269761.01,945.665649414
539780.01,2269861.01,946.932006836
539780.01,2269961.01,948.414672852
539780.01,2270061.01,950.160949707
539780.01,2270161.01,949.879089355
539780.01,2270261.01,948.83984375
539780.01,2270361.01,946.335205078
539780.01,2270461.01,945.569396973
539780.01,2270561.01,946.698913574
539780.01,2270661.01,948.356750488
539780.01,2270761.01,948.142578125
539880.01,2263961.01,-9999
539880.01,2264061.01,-9999
539880.01,2264161.01,934.21685791
539880.01,2264261.01,935.918457031
539880.01,2264361.01,935.751586914
539880.01,2264461.01,935.618530273
539880.01,2264561.01,934.065063477
539880.01,2264661.01,934.183898926
539880.01,2264761.01,935.536315918
539880.01,2264861.01,936.09588623
539880.01,2264961.01,936.330078125
539880.01,2265061.01,936.204772949
539880.01,2265161.01,935.40032959
539880.01,2265261.01,933.864257813
539880.01,2265361.01,932.078369141
539880.01,2265461.01,930.347961426
539880.01,2265561.01,926.727539063
539880.01,2265661.01,924.910766602
539880.01,2265761.01,925.22869873
539880.01,2265861.01,926.330627441
539880.01,2265961.01,926.200012207
539880.01,2266061.01,924.970031738
539880.01,2266161.01,922.947753906
539880.01,2266261.01,924.087402344
539880.01,2266361.01,910.03338623
539880.01,2266461.01,911.162231445
539880.01,2266561.01,912.738830566
539880.01,2266661.01,913.285461426
539880.01,2266761.01,913.871032715
539880.01,2266861.01,914.079101563
539880.01,2266961.01,913.056640625
539880.01,2267061.01,910.849304199
539880.01,2267161.01,910.771972656
539880.01,2267261.01,910.268310547
539880.01,2267361.01,906.694091797
539880.01,2267461.01,900.596374512
539880.01,2267561.01,903.344116211
539880.01,2267661.01,892.872680664
539880.01,2267761.01,891.501281738
539880.01,2267861.01,894.620849609
539880.01,2267961.01,897.350341797
539880.01,2268061.01,901.097900391
539880.01,2268161.01,905.396850586
539880.01,2268261.01,908.635437012
539880.01,2268361.01,910.751220703
539880.01,2268461.01,910.872314453
539880.01,2268561.01,909.392150879
539880.01,2268661.01,923.25604248
539880.01,2268761.01,923.073913574
539880.01,2268861.01,922.804443359
539880.01,2268961.01,923.27557373
539880.01,2269061.01,924.02557373
539880.01,2269161.01,925.94543457
539880.01,2269261.01,927.975585938
539880.01,2269361.01,934.850524902
539880.01,2269461.01,939.176696777
539880.01,2269561.01,944.218505859
539880.01,2269661.01,946.667297363
539880.01,2269761.01,947.928894043
539880.01,2269861.01,948.969177246
539880.01,2269961.01,949.57043457
539880.01,2270061.01,949.585144043
539880.01,2270161.01,948.96282959
539880.01,2270261.01,947.585449219
539880.01,2270361.01,943.093322754
539880.01,2270461.01,943.477844238
539880.01,2270561.01,945.958557129
539880.01,2270661.01,949.348693848
539880.01,2270761.01,949.391418457
539980.01,2264061.01,-9999
539980.01,2264161.01,-9999
539980.01,2264261.01,939.106933594
539980.01,2264361.01,938.530761719
539980.01,2264461.01,938.204406738
539980.01,2264561.01,936.19329834
539980.01,2264661.01,935.432006836
539980.01,2264761.01,938.280578613
539980.01,2264861.01,938.841064453
539980.01,2264961.01,938.274353027
539980.01,2265061.01,938.073608398
539980.01,2265161.01,936.722106934
539980.01,2265261.01,934.837585449
539980.01,2265361.01,933.550354004
539980.01,2265461.01,931.338378906
539980.01,2265561.01,929
539980.01,2265661.01,927.844177246
539980.01,2265761.01,926.412414551
539980.01,2265861.01,927.631652832
539980.01,2265961.01,925.348449707
539980.01,2266061.01,921.71685791
539980.01,2266161.01,921.958862305
539980.01,2266261.01,907.903808594
539980.01,2266361.01,906.895141602
539980.01,2266461.01,908.924499512
539980.01,2266561.01,910.498291016
539980.01,2266661.01,911.647888184
539980.01,2266761.01,913.130859375
539980.01,2266861.01,912.82409668
539980.01,2266961.01,911.748962402
539980.01,2267061.01,909.045898438
539980.01,2267161.01,908.109680176
539980.01,2267261.01,901.849731445
539980.01,2267361.01,896.321472168
539980.01,2267461.01,895.824645996
539980.01,2267561.01,893.370910645
539980.01,2267661.01,892.354309082
539980.01,2267761.01,893.67175293
539980.01,2267861.01,896.121276855
539980.01,2267961.01,898.758178711
539980.01,2268061.01,902.243408203
539980.01,2268161.01,905.727478027
539980.01,2268261.01,907.746704102
539980.01,2268361.01,909.556335449
539980.01,2268461.01,910.082824707
539980.01,2268561.01,909.200073242
539980.01,2268661.01,923.25604248
539980.01,2268761.01,923.063110352
539980.01,2268861.01,922.311584473
539980.01,2268961.01,922.103149414
539980.01,2269061.01,922.73840332
539980.01,2269161.01,924.369934082
539980.01,2269261.01,931.235290527
539980.01,2269361.01,937.259765625
539980.01,2269461.01,942.230895996
539980.01,2269561.01,945.057312012
539980.01,2269661.01,946.765197754
539980.01,2269761.01,948.385498047
539980.01,2269861.01,949.41973877
539980.01,2269961.01,949.695678711
539980.01,2270061.01,948.736816406
539980.01,2270161.01,948.371154785
539980.01,2270261.01,945.989562988
539980.01,2270361.01,943.019226074
539980.01,2270461.01,945.994812012
539980.01,2270561.01,947.359375
539980.01,2270661.01,949.124511719
540080.01,2264061.01,-9999
540080.01,2264161.01,-9999
540080.01,2264261.01,-9999
540080.01,2264361.01,943.031005859
540080.01,2264461.01,942.401428223
540080.01,2264561.01,939.349853516
540080.01,2264661.01,939.172607422
540080.01,2264761.01,940.206787109
540080.01,2264861.01,940.746887207
540080.01,2264961.01,940.271789551
540080.01,2265061.01,939.935424805
540080.01,2265161.01,937.960388184
540080.01,2265261.01,935.320617676
540080.01,2265361.01,933.790283203
540080.01,2265461.01,930.682006836
540080.01,2265561.01,928.487548828
540080.01,2265661.01,927.160095215
540080.01,2265761.01,926.329711914
540080.01,2265861.01,927.819946289
540080.01,2265961.01,925.828369141
540080.01,2266061.01,920.453857422
540080.01,2266161.01,920.403991699
540080.01,2266261.01,907.081359863
540080.01,2266361.01,906.213684082
540080.01,2266461.01,907.433166504
540080.01,2266561.01,909.584350586
540080.01,2266661.01,910.687744141
540080.01,2266761.01,911.457275391
540080.01,2266861.01,911.493713379
540080.01,2266961.01,910.39050293
540080.01,2267061.01,907.984741211
540080.01,2267161.01,903.828796387
540080.01,2267261.01,902.147766113
540080.01,2267361.01,907.064575195
540080.01,2267461.01,895.864807129
540080.01,2267561.01,894.699768066
540080.01,2267661.01,893.227722168
540080.01,2267761.01,895.23815918
540080.01,2267861.01,896.940307617
540080.01,2267961.01,900.516418457
540080.01,2268061.01,903.831787109
540080.01,2268161.01,906.820678711
540080.01,2268261.01,908.101318359
540080.01,2268361.01,908.813415527
540080.01,2268461.01,908.533447266
540080.01,2268561.01,908.368041992
540080.01,2268661.01,923.25604248
540080.01,2268761.01,922.895263672
540080.01,2268861.01,921.774414063
540080.01,2268961.01,921.282348633
540080.01,2269061.01,922.731140137
540080.01,2269161.01,927.000915527
540080.01,2269261.01,935.119995117
540080.01,2269361.01,941.243896484
540080.01,2269461.01,944.472229004
540080.01,2269561.01,946.930725098
540080.01,2269661.01,948.436462402
540080.01,2269761.01,949.076904297
540080.01,2269861.01,949.692016602
540080.01,2269961.01,949.284362793
540080.01,2270061.01,948.139892578
540080.01,2270161.01,947.244750977
540080.01,2270261.01,946.344177246
540080.01,2270361.01,945.854675293
540080.01,2270461.01,947.596008301
540080.01,2270561.01,947.922912598
540180.01,2264161.01,-9999
540180.01,2264261.01,-9999
540180.01,2264361.01,946.227478027
540180.01,2264461.01,947.25
540180.01,2264561.01,945.045532227
540180.01,2264661.01,945.420898438
540180.01,2264761.01,944.376342773
540180.01,2264861.01,944.00189209
540180.01,2264961.01,943.110412598
540180.01,2265061.01,942.380249023
540180.01,2265161.01,938.971374512
540180.01,2265261.01,935.473144531
540180.01,2265361.01,933.226379395
540180.01,2265461.01,929.933410645
540180.01,2265561.01,926.328186035
540180.01,2265661.01,925.519287109
540180.01,2265761.01,927.455078125
540180.01,2265861.01,925.690673828
540180.01,2265961.01,920.607849121
540180.01,2266061.01,915.288269043
540180.01,2266161.01,917.80255127
540180.01,2266261.01,905.367675781
540180.01,2266361.01,906.231323242
540180.01,2266461.01,906.967407227
540180.01,2266561.01,908.251586914
540180.01,2266661.01,910.365539551
540180.01,2266761.01,910.727233887
540180.01,2266861.01,910.922119141
540180.01,2266961.01,911.248535156
540180.01,2267061.01,910.240478516
540180.01,2267161.01,907.432128906
540180.01,2267261.01,906.022949219
540180.01,2267361.01,906.931945801
540180.01,2267461.01,894.962280273
540180.01,2267561.01,894.78692627
540180.01,2267661.01,894.418945313
540180.01,2267761.01,895.549133301
540180.01,2267861.01,897.208312988
540180.01,2267961.01,900.910827637
540180.01,2268061.01,904.344665527
540180.01,2268161.01,907.277099609
540180.01,2268261.01,909.135925293
540180.01,2268361.01,908.076721191
540180.01,2268461.01,906.648254395
540180.01,2268561.01,906.471313477
540180.01,2268661.01,922.959655762
540180.01,2268761.01,921.88873291
540180.01,2268861.01,922.348510742
540180.01,2268961.01,921.126525879
540180.01,2269061.01,923.435913086
540180.01,2269161.01,927.809265137
540180.01,2269261.01,936.246032715
540180.01,2269361.01,942.541992188
540180.01,2269461.01,947.413391113
540180.01,2269561.01,948.613708496
540180.01,2269661.01,948.822937012
540180.01,2269761.01,948.789428711
540180.01,2269861.01,949.111328125
540180.01,2269961.01,948.468566895
540180.01,2270061.01,947.707763672
540180.01,2270161.01,946.960388184
540180.01,2270261.01,946.955688477
540180.01,2270361.01,946.703796387
540180.01,2270461.01,947.108459473
540180.01,2270561.01,-9999
540280.01,2264261.01,-9999
540280.01,2264361.01,-9999
540280.01,2264461.01,948.474365234
540280.01,2264561.01,948.212402344
540280.01,2264661.01,949.068237305
540280.01,2264761.01,947.511535645
540280.01,2264861.01,947.090576172
540280.01,2264961.01,946.409179688
540280.01,2265061.01,943.576660156
540280.01,2265161.01,939.102355957
540280.01,2265261.01,934.488952637
540280.01,2265361.01,931.466491699
540280.01,2265461.01,927.291748047
540280.01,2265561.01,924.757873535
540280.01,2265661.01,922.914550781
540280.01,2265761.01,924.644470215
540280.01,2265861.01,921.550964355
540280.01,2265961.01,914.033508301
540280.01,2266061.01,910.713134766
540280.01,2266161.01,914.758117676
540280.01,2266261.01,905.593383789
540280.01,2266361.01,906.739074707
540280.01,2266461.01,907.79498291
540280.01,2266561.01,909.588256836
540280.01,2266661.01,910.703063965
540280.01,2266761.01,910.40435791
540280.01,2266861.01,910.367980957
540280.01,2266961.01,910.775695801
540280.01,2267061.01,911.218322754
540280.01,2267161.01,909.605773926
540280.01,2267261.01,907.492431641
540280.01,2267361.01,906.876708984
540280.01,2267461.01,895.057128906
540280.01,2267561.01,895.070739746
540280.01,2267661.01,895.182678223
540280.01,2267761.01,896.87689209
540280.01,2267861.01,898.83605957
540280.01,2267961.01,902.950744629
540280.01,2268061.01,906.139587402
540280.01,2268161.01,907.735351563
540280.01,2268261.01,909.19519043
540280.01,2268361.01,911.073974609
540280.01,2268461.01,905.403381348
540280.01,2268561.01,926.46282959
540280.01,2268661.01,930.142150879
540280.01,2268761.01,931.42779541
540280.01,2268861.01,924.521911621
540280.01,2268961.01,921.694152832
540280.01,2269061.01,926.105407715
540280.01,2269161.01,933.462585449
540280.01,2269261.01,941.116271973
540280.01,2269361.01,946.366088867
540280.01,2269461.01,947.683959961
540280.01,2269561.01,948.344848633
540280.01,2269661.01,948.686645508
540280.01,2269761.01,948.881286621
540280.01,2269861.01,948.21862793
540280.01,2269961.01,947.628051758
540280.01,2270061.01,947.660095215
540280.01,2270161.01,947.575683594
540280.01,2270261.01,946.70690918
540280.01,2270361.01,946.906433105
540280.01,2270461.01,-9999
540380.01,2264361.01,-9999
540380.01,2264461.01,949.605163574
540380.01,2264561.01,951.116882324
540380.01,2264661.01,951.226318359
540380.01,2264761.01,948.933776855
540380.01,2264861.01,948.381774902
540380.01,2264961.01,948.017333984
540380.01,2265061.01,944.300598145
540380.01,2265161.01,938.471984863
540380.01,2265261.01,934.652954102
540380.01,2265361.01,930.053222656
540380.01,2265461.01,926.128479004
540380.01,2265561.01,923.20703125
540380.01,2265661.01,920.667541504
540380.01,2265761.01,920.190734863
540380.01,2265861.01,916.597106934
540380.01,2265961.01,913.274658203
540380.01,2266061.01,909.65435791
540380.01,2266161.01,913.143432617
540380.01,2266261.01,905.361755371
540380.01,2266361.01,906.960449219
540380.01,2266461.01,909.61920166
540380.01,2266561.01,912.069885254
540380.01,2266661.01,912.562805176
540380.01,2266761.01,911.809875488
540380.01,2266861.01,911.502929688
540380.01,2266961.01,910.682617188
540380.01,2267061.01,910.952392578
540380.01,2267161.01,908.966430664
540380.01,2267261.01,905.965576172
540380.01,2267361.01,905.702331543
540380.01,2267461.01,906.758239746
540380.01,2267561.01,907.85546875
540380.01,2267661.01,895.37677002
540380.01,2267761.01,898.213439941
540380.01,2267861.01,907.902038574
540380.01,2267961.01,906.517333984
540380.01,2268061.01,908.45324707
540380.01,2268161.01,908.101928711
540380.01,2268261.01,908.386535645
540380.01,2268361.01,909.858154297
540380.01,2268461.01,909.619506836
540380.01,2268561.01,930.142150879
540380.01,2268661.01,931.42779541
540380.01,2268761.01,932.571166992
540380.01,2268861.01,920.987854004
540380.01,2268961.01,923.71270752
540380.01,2269061.01,927.48614502
540380.01,2269161.01,937.925415039
540380.01,2269261.01,944.253723145
540380.01,2269361.01,946.751159668
540380.01,2269461.01,947.875305176
540380.01,2269561.01,948.376464844
540380.01,2269661.01,948.76171875
540380.01,2269761.01,948.870544434
540380.01,2269861.01,948.249267578
540380.01,2269961.01,947.03314209
540380.01,2270061.01,947.338378906
540380.01,2270161.01,947.508728027
540380.01,2270261.01,947.407226563
540380.01,2270361.01,-9999
540480.01,2264361.01,-9999
540480.01,2264461.01,-9999
540480.01,2264561.01,951.91003418
540480.01,2264661.01,952.114074707
540480.01,2264761.01,951.931030273
540480.01,2264861.01,950.665161133
540480.01,2264961.01,949.118835449
540480.01,2265061.01,944.390625
540480.01,2265161.01,938.268249512
540480.01,2265261.01,934.927368164
540480.01,2265361.01,930.380187988
540480.01,2265461.01,925.486206055
540480.01,2265561.01,923.202087402
540480.01,2265661.01,922.123535156
540480.01,2265761.01,920.643859863
540480.01,2265861.01,916.814819336
540480.01,2265961.01,913.035644531
540480.01,2266061.01,910.77532959
540480.01,2266161.01,906.116943359
540480.01,2266261.01,905.91217041
540480.01,2266361.01,906.804443359
540480.01,2266461.01,908.452636719
540480.01,2266561.01,911.797363281
540480.01,2266661.01,913.791503906
540480.01,2266761.01,912.577270508
540480.01,2266861.01,912.012634277
540480.01,2266961.01,909.096130371
540480.01,2267061.01,907.54107666
540480.01,2267161.01,905.674804688
540480.01,2267261.01,904.590515137
540480.01,2267361.01,903.402709961
540480.01,2267461.01,905.654296875
540480.01,2267561.01,908.19720459
540480.01,2267661.01,911.017333984
540480.01,2267761.01,911.848510742
540480.01,2267861.01,901.160766602
540480.01,2267961.01,911.979919434
540480.01,2268061.01,908.664855957
540480.01,2268161.01,905.937866211
540480.01,2268261.01,907.625427246
540480.01,2268361.01,909.29095459
540480.01,2268461.01,904.017272949
540480.01,2268561.01,932.571166992
540480.01,2268661.01,922.446533203
540480.01,2268761.01,934.857910156
540480.01,2268861.01,921.39050293
540480.01,2268961.01,924.321472168
540480.01,2269061.01,930.172851563
540480.01,2269161.01,937.98828125
540480.01,2269261.01,944.522155762
540480.01,2269361.01,948.492858887
540480.01,2269461.01,949.390075684
540480.01,2269561.01,949.399414063
540480.01,2269661.01,949.090087891
540480.01,2269761.01,948.415283203
540480.01,2269861.01,947.377807617
540480.01,2269961.01,946.1484375
540480.01,2270061.01,946.838684082
540480.01,2270161.01,948.204589844
540480.01,2270261.01,947.326171875
540580.01,2264461.01,-9999
540580.01,2264561.01,-9999
540580.01,2264661.01,951.909851074
540580.01,2264761.01,952.14831543
540580.01,2264861.01,950.19744873
540580.01,2264961.01,949.19329834
540580.01,2265061.01,945.787963867
540580.01,2265161.01,940.595336914
540580.01,2265261.01,938.051818848
540580.01,2265361.01,932.915222168
540580.01,2265461.01,926.833251953
540580.01,2265561.01,924.641601563
540580.01,2265661.01,923.913574219
540580.01,2265761.01,921.791015625
540580.01,2265861.01,917.855712891
540580.01,2265961.01,913.645874023
540580.01,2266061.01,911.36126709
540580.01,2266161.01,906.30078125
540580.01,2266261.01,906.055969238
540580.01,2266361.01,906.419555664
540580.01,2266461.01,908.837341309
540580.01,2266561.01,910.885375977
540580.01,2266661.01,912.975402832
540580.01,2266761.01,913.653503418
540580.01,2266861.01,910.849121094
540580.01,2266961.01,907.684082031
540580.01,2267061.01,905.891296387
540580.01,2267161.01,905.647277832
540580.01,2267261.01,906.148132324
540580.01,2267361.01,905.884887695
540580.01,2267461.01,908.006896973
540580.01,2267561.01,907.555358887
540580.01,2267661.01,911.406188965
540580.01,2267761.01,912.335998535
540580.01,2267861.01,912.883666992
540580.01,2267961.01,912.685180664
540580.01,2268061.01,905.318359375
540580.01,2268161.01,904.263671875
540580.01,2268261.01,904.748413086
540580.01,2268361.01,904.017272949
540580.01,2268461.01,904.017272949
540580.01,2268561.01,929.992004395
540580.01,2268661.01,926.186950684
540580.01,2268761.01,905.797180176
540580.01,2268861.01,922.798034668
540580.01,2268961.01,931.77130127
540580.01,2269061.01,934.992797852
540580.01,2269161.01,940.980773926
540580.01,2269261.01,947.169067383
540580.01,2269361.01,949.328918457
540580.01,2269461.01,950.364196777
540580.01,2269561.01,950.184692383
540580.01,2269661.01,950.241821289
540580.01,2269761.01,949.151794434
540580.01,2269861.01,947.041931152
540580.01,2269961.01,946.772155762
540580.01,2270061.01,946.706298828
540580.01,2270161.01,947.876403809
540580.01,2270261.01,945.973937988
540680.01,2264561.01,-9999
540680.01,2264661.01,951.418457031
540680.01,2264761.01,951.34173584
540680.01,2264861.01,951.968811035
540680.01,2264961.01,951.035339355
540680.01,2265061.01,945.19140625
540680.01,2265161.01,941.700866699
540680.01,2265261.01,940.242919922
540680.01,2265361.01,935.828125
540680.01,2265461.01,931.081054688
540680.01,2265561.01,930.548828125
540680.01,2265661.01,927.643615723
540680.01,2265761.01,921.496643066
540680.01,2265861.01,917.989135742
540680.01,2265961.01,914.971374512
540680.01,2266061.01,909.83026123
540680.01,2266161.01,906.59576416
540680.01,2266261.01,906.795043945
540680.01,2266361.01,907.788208008
540680.01,2266461.01,910.629150391
540680.01,2266561.01,913.043212891
540680.01,2266661.01,914.92010498
540680.01,2266761.01,916.154907227
540680.01,2266861.01,918.005615234
540680.01,2266961.01,906.42779541
540680.01,2267061.01,905.891296387
540680.01,2267161.01,905.891296387
540680.01,2267261.01,906.74987793
540680.01,2267361.01,907.617614746
540680.01,2267461.01,909.584899902
540680.01,2267561.01,909.453491211
540680.01,2267661.01,910.872802734
540680.01,2267761.01,911.739685059
540680.01,2267861.01,912.166748047
540680.01,2267961.01,912.883666992
540680.01,2268061.01,904.017272949
540680.01,2268161.01,903.945495605
540680.01,2268261.01,904.017272949
540680.01,2268361.01,904.017272949
540680.01,2268461.01,933.909790039
540680.01,2268561.01,930.112731934
540680.01,2268661.01,928.348571777
540680.01,2268761.01,935.599304199
540680.01,2268861.01,935.599304199
540680.01,2268961.01,934.419921875
540680.01,2269061.01,937.589416504
540680.01,2269161.01,943.907897949
540680.01,2269261.01,949.048461914
540680.01,2269361.01,950.987854004
540680.01,2269461.01,952.173583984
540680.01,2269561.01,952.325744629
540680.01,2269661.01,952.489196777
540680.01,2269761.01,950.247070313
540680.01,2269861.01,947.733886719
540680.01,2269961.01,947.764038086
540680.01,2270061.01,946.850585938
540680.01,2270161.01,946.528259277
540780.01,2264561.01,-9999
540780.01,2264661.01,-9999
540780.01,2264761.01,951.454345703
540780.01,2264861.01,950.701843262
540780.01,2264961.01,948.280212402
540780.01,2265061.01,946.54510498
540780.01,2265161.01,946.542785645
540780.01,2265261.01,944.372131348
540780.01,2265361.01,940.238891602
540780.01,2265461.01,939.834655762
540780.01,2265561.01,937.112182617
540780.01,2265661.01,933.329406738
540780.01,2265761.01,922.135314941
540780.01,2265861.01,915.54095459
540780.01,2265961.01,910.822998047
540780.01,2266061.01,909.512512207
540780.01,2266161.01,907.364685059
540780.01,2266261.01,909.009094238
540780.01,2266361.01,910.545043945
540780.01,2266461.01,913.084594727
540780.01,2266561.01,914.787719727
540780.01,2266661.01,915.954467773
540780.01,2266761.01,917.589538574
540780.01,2266861.01,919.772644043
540780.01,2266961.01,923.295471191
540780.01,2267061.01,923.746704102
540780.01,2267161.01,905.891296387
540780.01,2267261.01,907.193908691
540780.01,2267361.01,908.976074219
540780.01,2267461.01,910.589904785
540780.01,2267561.01,910.819152832
540780.01,2267661.01,911.319458008
540780.01,2267761.01,912.634887695
540780.01,2267861.01,913.885620117
540780.01,2267961.01,913.67388916
540780.01,2268061.01,904.32635498
540780.01,2268161.01,904.149719238
540780.01,2268261.01,904.017272949
540780.01,2268361.01,914.941040039
540780.01,2268461.01,934.990478516
540780.01,2268561.01,929.987548828
540780.01,2268661.01,928.632873535
540780.01,2268761.01,935.599304199
540780.01,2268861.01,935.500671387
540780.01,2268961.01,934.843139648
540780.01,2269061.01,937.633483887
540780.01,2269161.01,943.886413574
540780.01,2269261.01,948.492370605
540780.01,2269361.01,951.692138672
540780.01,2269461.01,954.080200195
540780.01,2269561.01,954.959655762
540780.01,2269661.01,954.53704834
540780.01,2269761.01,952.364990234
540780.01,2269861.01,950.07208252
540780.01,2269961.01,948.922729492
540780.01,2270061.01,948.042480469
540880.01,2264661.01,-9999
540880.01,2264761.01,-9999
540880.01,2264861.01,948.042114258
540880.01,2264961.01,948.237854004
540880.01,2265061.01,948.673339844
540880.01,2265161.01,949.203308105
540880.01,2265261.01,948.247741699
540880.01,2265361.01,946.80645752
540880.01,2265461.01,946.774414063
540880.01,2265561.01,943.500244141
540880.01,2265661.01,937.636474609
540880.01,2265761.01,930.944458008
540880.01,2265861.01,915.122070313
540880.01,2265961.01,908.075561523
540880.01,2266061.01,917.8359375
540880.01,2266161.01,909.083984375
540880.01,2266261.01,911.635192871
540880.01,2266361.01,914.439025879
540880.01,2266461.01,916.872497559
540880.01,2266561.01,917.864746094
540880.01,2266661.01,918.226318359
540880.01,2266761.01,919.056396484
540880.01,2266861.01,920.556640625
540880.01,2266961.01,924.074890137
540880.01,2267061.01,925.123901367
540880.01,2267161.01,905.94934082
540880.01,2267261.01,907.370788574
540880.01,2267361.01,908.175537109
540880.01,2267461.01,910.62878418
540880.01,2267561.01,911.718261719
540880.01,2267661.01,912.535095215
540880.01,2267761.01,913.767028809
540880.01,2267861.01,915.139221191
540880.01,2267961.01,914.226013184
540880.01,2268061.01,907.115783691
540880.01,2268161.01,904.227355957
540880.01,2268261.01,904.017272949
540880.01,2268361.01,904.017272949
540880.01,2268461.01,934.295593262
540880.01,2268561.01,929.122619629
540880.01,2268661.01,929.730895996
540880.01,2268761.01,935.599304199
540880.01,2268861.01,933.497558594
540880.01,2268961.01,936.834411621
540880.01,2269061.01,938.680053711
540880.01,2269161.01,944.570617676
540880.01,2269261.01,947.796630859
540880.01,2269361.01,951.338806152
540880.01,2269461.01,953.989868164
540880.01,2269561.01,955.542541504
540880.01,2269661.01,955.745361328
540880.01,2269761.01,954.716796875
540880.01,2269861.01,951.875915527
540880.01,2269961.01,950.124328613
540880.01,2270061.01,-9999
540980.01,2264761.01,-9999
540980.01,2264861.01,948.014160156
540980.01,2264961.01,951.842529297
540980.01,2265061.01,954.125427246
540980.01,2265161.01,955.282226563
540980.01,2265261.01,954.627746582
540980.01,2265361.01,953.980712891
540980.01,2265461.01,953.579223633
540980.01,2265561.01,950.317504883
540980.01,2265661.01,941.510742188
540980.01,2265761.01,934.791992188
540980.01,2265861.01,918.954589844
