"X","Y","H20_Kimm (Depth)"
538980.01,2269661.01,293.844238281
538980.01,2269761.01,294.450439453
538980.01,2269861.01,296.477386475
538980.01,2269961.01,298.492675781
538980.01,2270061.01,299.451171875
538980.01,2270161.01,300.323150635
538980.01,2270261.01,301.027282715
538980.01,2270361.01,301.011901855
538980.01,2270461.01,307.025787354
538980.01,2270561.01,316.318634033
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,278.479919434
539080.01,2263461.01,278.482818604
539080.01,2263561.01,276.044921875
539080.01,2263661.01,277.524353027
539080.01,2263761.01,277.664001465
539080.01,2263861.01,275.796142578
539080.01,2263961.01,268.264556885
539080.01,2264061.01,266.737976074
539080.01,2264161.01,266.425048828
539080.01,2264261.01,266.112731934
539080.01,2264361.01,266.01574707
539080.01,2264461.01,266.156524658
539080.01,2264561.01,265.299957275
539080.01,2264661.01,265.166351318
539080.01,2264761.01,269.098602295
539080.01,2264861.01,268.54586792
539080.01,2264961.01,265.841705322
539080.01,2265061.01,263.723510742
539080.01,2265161.01,262.187011719
539080.01,2265261.01,261.557830811
539080.01,2265361.01,260.845184326
539080.01,2265461.01,260.112762451
539080.01,2265561.01,259.621673584
539080.01,2265661.01,260.775268555
539080.01,2265761.01,263.429870605
539080.01,2265861.01,263.988647461
539080.01,2265961.01,263.925323486
539080.01,2266061.01,262.458190918
539080.01,2266161.01,259.897064209
539080.01,2266261.01,258.22064209
539080.01,2266361.01,260.347137451
539080.01,2266461.01,263.762084961
539080.01,2266561.01,265.902832031
539080.01,2266661.01,267.787414551
539080.01,2266761.01,267.596405029
539080.01,2266861.01,264.011199951
539080.01,2266961.01,265.306396484
539080.01,2267061.01,268.568969727
539080.01,2267161.01,270.849365234
539080.01,2267261.01,274.404846191
539080.01,2267361.01,280.26651001
539080.01,2267461.01,280.330291748
539080.01,2267561.01,277.464691162
539080.01,2267661.01,277.464691162
539080.01,2267761.01,281.926483154
539080.01,2267861.01,284.172485352
539080.01,2267961.01,292.627349854
539080.01,2268061.01,290.329040527
539080.01,2268161.01,290.182250977
539080.01,2268261.01,270.748809814
539080.01,2268361.01,270.969604492
539080.01,2268461.01,272.305786133
539080.01,2268561.01,273.968444824
539080.01,2268661.01,276.577697754
539080.01,2268761.01,280.833312988
539080.01,2268861.01,288.659393311
539080.01,2268961.01,291.670837402
539080.01,2269061.01,293.358306885
539080.01,2269161.01,295.436248779
539080.01,2269261.01,294.972839355
539080.01,2269361.01,293.91607666
539080.01,2269461.01,293.893096924
539080.01,2269561.01,293.893096924
539080.01,2269661.01,293.441467285
539080.01,2269761.01,293.437255859
539080.01,2269861.01,294.080841064
539080.01,2269961.01,295.70703125
539080.01,2270061.01,295.947387695
539080.01,2270161.01,299.117950439
539080.01,2270261.01,302.265991211
539080.01,2270361.01,304.120910645
539080.01,2270461.01,312.648864746
539080.01,2270561.01,321.115722656
539080.01,2270661.01,323.624084473
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,281.185913086
539180.01,2263561.01,279.247741699
539180.01,2263661.01,279.596221924
539180.01,2263761.01,279.21395874
539180.01,2263861.01,276.871002197
539180.01,2263961.01,276.999420166
539180.01,2264061.01,266.707672119
539180.01,2264161.01,266.260070801
539180.01,2264261.01,265.967346191
539180.01,2264361.01,265.147460938
539180.01,2264461.01,264.829315186
539180.01,2264561.01,263.917236328
539180.01,2264661.01,268.663848877
539180.01,2264761.01,268.663848877
539180.01,2264861.01,267.417449951
539180.01,2264961.01,266.733703613
539180.01,2265061.01,264.469116211
539180.01,2265161.01,262.467590332
539180.01,2265261.01,262.066467285
539180.01,2265361.01,260.343566895
539180.01,2265461.01,257.89239502
539180.01,2265561.01,256.309844971
539180.01,2265661.01,261.513183594
539180.01,2265761.01,263.680603027
539180.01,2265861.01,261.372711182
539180.01,2265961.01,263.45513916
539180.01,2266061.01,260.173736572
539180.01,2266161.01,258.074279785
539180.01,2266261.01,258.770599365
539180.01,2266361.01,260.743286133
539180.01,2266461.01,263.881164551
539180.01,2266561.01,265.95501709
539180.01,2266661.01,268.679504395
539180.01,2266761.01,263.001403809
539180.01,2266861.01,261.961730957
539180.01,2266961.01,264.42755127
539180.01,2267061.01,268.710571289
539180.01,2267161.01,270.83682251
539180.01,2267261.01,274.536254883
539180.01,2267361.01,278.027893066
539180.01,2267461.01,280.495819092
539180.01,2267561.01,277.931030273
539180.01,2267661.01,277.464691162
539180.01,2267761.01,294.220184326
539180.01,2267861.01,286.461181641
539180.01,2267961.01,290.233581543
539180.01,2268061.01,290.432556152
539180.01,2268161.01,275.776489258
539180.01,2268261.01,270.756774902
539180.01,2268361.01,271.231750488
539180.01,2268461.01,272.875701904
539180.01,2268561.01,275.637939453
539180.01,2268661.01,279.679016113
539180.01,2268761.01,284.42791748
539180.01,2268861.01,289.243103027
539180.01,2268961.01,291.438842773
539180.01,2269061.01,292.26159668
539180.01,2269161.01,294.034240723
539180.01,2269261.01,296.520965576
539180.01,2269361.01,298.436950684
539180.01,2269461.01,297.775909424
539180.01,2269561.01,293.839324951
539180.01,2269661.01,292.535736084
539180.01,2269761.01,292.275146484
539180.01,2269861.01,292.21383667
539180.01,2269961.01,295.144836426
539180.01,2270061.01,297.721038818
539180.01,2270161.01,300.440063477
539180.01,2270261.01,304.991516113
539180.01,2270361.01,307.807769775
539180.01,2270461.01,313.781097412
539180.01,2270561.01,320.922271729
539180.01,2270661.01,322.309967041
539180.01,2270761.01,321.390930176
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,281.956848145
539280.01,2263661.01,281.039276123
539280.01,2263761.01,279.72088623
539280.01,2263861.01,278.7706604
539280.01,2263961.01,276.888885498
539280.01,2264061.01,276.999420166
539280.01,2264161.01,266.579650879
539280.01,2264261.01,266.153198242
539280.01,2264361.01,269.706573486
539280.01,2264461.01,269.139465332
539280.01,2264561.01,262.964538574
539280.01,2264661.01,261.591918945
539280.01,2264761.01,261.992492676
539280.01,2264861.01,268.25390625
539280.01,2264961.01,267.053985596
539280.01,2265061.01,266.208007813
539280.01,2265161.01,264.254882813
539280.01,2265261.01,263.633453369
539280.01,2265361.01,264.116027832
539280.01,2265461.01,256.339477539
539280.01,2265561.01,254.664382935
539280.01,2265661.01,260.30255127
539280.01,2265761.01,262.545074463
539280.01,2265861.01,262.781646729
539280.01,2265961.01,261.542053223
539280.01,2266061.01,259.688323975
539280.01,2266161.01,259.655395508
539280.01,2266261.01,261.439361572
539280.01,2266361.01,263.823852539
539280.01,2266461.01,266.36038208
539280.01,2266561.01,267.957397461
539280.01,2266661.01,265.235809326
539280.01,2266761.01,262.416564941
539280.01,2266861.01,261.048248291
539280.01,2266961.01,263.15133667
539280.01,2267061.01,268.094604492
539280.01,2267161.01,271.375274658
539280.01,2267261.01,274.462188721
539280.01,2267361.01,274.482391357
539280.01,2267461.01,275.334320068
539280.01,2267561.01,277.113037109
539280.01,2267661.01,282.34072876
539280.01,2267761.01,287.564727783
539280.01,2267861.01,288.952392578
539280.01,2267961.01,290.234619141
539280.01,2268061.01,290.297119141
539280.01,2268161.01,285.805267334
539280.01,2268261.01,271.342559814
539280.01,2268361.01,273.758361816
539280.01,2268461.01,275.455322266
539280.01,2268561.01,278.273254395
539280.01,2268661.01,283.801025391
539280.01,2268761.01,288.529144287
539280.01,2268861.01,291.801116943
539280.01,2268961.01,293.00668335
539280.01,2269061.01,293.594177246
539280.01,2269161.01,294.225189209
539280.01,2269261.01,298.143951416
539280.01,2269361.01,299.080291748
539280.01,2269461.01,298.258911133
539280.01,2269561.01,295.140472412
539280.01,2269661.01,293.993255615
539280.01,2269761.01,294.080718994
539280.01,2269861.01,295.885192871
539280.01,2269961.01,297.542785645
539280.01,2270061.01,300.65838623
539280.01,2270161.01,304.491546631
539280.01,2270261.01,308.610565186
539280.01,2270361.01,311.99206543
539280.01,2270461.01,316.346099854
539280.01,2270561.01,320.362548828
539280.01,2270661.01,321.873931885
539280.01,2270761.01,319.667388916
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,282.069702148
539380.01,2263661.01,275.5184021
539380.01,2263761.01,274.003875732
539380.01,2263861.01,273.790893555
539380.01,2263961.01,269.77432251
539380.01,2264061.01,267.607513428
539380.01,2264161.01,267.312133789
539380.01,2264261.01,267.239196777
539380.01,2264361.01,265.909301758
539380.01,2264461.01,268.671661377
539380.01,2264561.01,268.426055908
539380.01,2264661.01,262.663909912
539380.01,2264761.01,265.847625732
539380.01,2264861.01,261.786315918
539380.01,2264961.01,259.339172363
539380.01,2265061.01,256.465545654
539380.01,2265161.01,255.487838745
539380.01,2265261.01,254.85307312
539380.01,2265361.01,254.664382935
539380.01,2265461.01,254.664382935
539380.01,2265561.01,254.664382935
539380.01,2265661.01,267.093933105
539380.01,2265761.01,263.428314209
539380.01,2265861.01,263.578826904
539380.01,2265961.01,262.166046143
539380.01,2266061.01,260.58203125
539380.01,2266161.01,262.565338135
539380.01,2266261.01,264.467315674
539380.01,2266361.01,266.769927979
539380.01,2266461.01,268.597290039
539380.01,2266561.01,269.437896729
539380.01,2266661.01,262.492919922
539380.01,2266761.01,263.315490723
539380.01,2266861.01,260.470947266
539380.01,2266961.01,263.137664795
539380.01,2267061.01,263.758911133
539380.01,2267161.01,272.684692383
539380.01,2267261.01,274.453979492
539380.01,2267361.01,272.443878174
539380.01,2267461.01,273.124969482
539380.01,2267561.01,278.238555908
539380.01,2267661.01,283.9324646
539380.01,2267761.01,285.884735107
539380.01,2267861.01,288.877593994
539380.01,2267961.01,290.722503662
539380.01,2268061.01,289.075408936
539380.01,2268161.01,274.087799072
539380.01,2268261.01,272.516479492
539380.01,2268361.01,274.262207031
539380.01,2268461.01,277.255096436
539380.01,2268561.01,280.296936035
539380.01,2268661.01,285.119140625
539380.01,2268761.01,291.844146729
539380.01,2268861.01,294.170471191
539380.01,2268961.01,294.889007568
539380.01,2269061.01,295.742156982
539380.01,2269161.01,296.35446167
539380.01,2269261.01,299.345672607
539380.01,2269361.01,300.456298828
539380.01,2269461.01,298.609832764
539380.01,2269561.01,295.932312012
539380.01,2269661.01,295.551605225
539380.01,2269761.01,295.764831543
539380.01,2269861.01,297.398193359
539380.01,2269961.01,299.120880127
539380.01,2270061.01,304.408813477
539380.01,2270161.01,308.331420898
539380.01,2270261.01,311.790130615
539380.01,2270361.01,316.133972168
539380.01,2270461.01,320.453674316
539380.01,2270561.01,322.996276855
539380.01,2270661.01,323.692718506
539380.01,2270761.01,317.270446777
539380.01,2270861.01,312.356903076
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,272.92755127
539480.01,2263761.01,271.048309326
539480.01,2263861.01,270.757568359
539480.01,2263961.01,270.051879883
539480.01,2264061.01,269.148345947
539480.01,2264161.01,268.792907715
539480.01,2264261.01,268.624603271
539480.01,2264361.01,268.612548828
539480.01,2264461.01,267.483795166
539480.01,2264561.01,266.639892578
539480.01,2264661.01,265.176025391
539480.01,2264761.01,263.715576172
539480.01,2264861.01,261.789154053
539480.01,2264961.01,257.884155273
539480.01,2265061.01,255.752563477
539480.01,2265161.01,255.503723145
539480.01,2265261.01,254.63079834
539480.01,2265361.01,254.664382935
539480.01,2265461.01,254.664382935
539480.01,2265561.01,270.363952637
539480.01,2265661.01,270.549743652
539480.01,2265761.01,266.775512695
539480.01,2265861.01,266.320617676
539480.01,2265961.01,264.089294434
539480.01,2266061.01,262.805938721
539480.01,2266161.01,264.177062988
539480.01,2266261.01,266.042205811
539480.01,2266361.01,268.094940186
539480.01,2266461.01,269.666595459
539480.01,2266561.01,267.542785645
539480.01,2266661.01,262.211181641
539480.01,2266761.01,261.057250977
539480.01,2266861.01,259.561950684
539480.01,2266961.01,258.739685059
539480.01,2267061.01,257.231201172
539480.01,2267161.01,257.924957275
539480.01,2267261.01,274.979736328
539480.01,2267361.01,272.448364258
539480.01,2267461.01,271.752685547
539480.01,2267561.01,277.284393311
539480.01,2267661.01,282.704376221
539480.01,2267761.01,283.857421875
539480.01,2267861.01,286.137908936
539480.01,2267961.01,288.614654541
539480.01,2268061.01,288.09854126
539480.01,2268161.01,273.400115967
539480.01,2268261.01,275.009918213
539480.01,2268361.01,277.596405029
539480.01,2268461.01,281.679626465
539480.01,2268561.01,286.347961426
539480.01,2268661.01,290.198577881
539480.01,2268761.01,293.126159668
539480.01,2268861.01,295.146148682
539480.01,2268961.01,296.09664917
539480.01,2269061.01,296.721588135
539480.01,2269161.01,298.57723999
539480.01,2269261.01,300.109619141
539480.01,2269361.01,300.66973877
539480.01,2269461.01,299.154144287
539480.01,2269561.01,297.543884277
539480.01,2269661.01,297.961730957
539480.01,2269761.01,299.195037842
539480.01,2269861.01,301.141357422
539480.01,2269961.01,303.034484863
539480.01,2270061.01,306.090484619
539480.01,2270161.01,309.632171631
539480.01,2270261.01,312.913757324
539480.01,2270361.01,317.190185547
539480.01,2270461.01,323.73348999
539480.01,2270561.01,325.46697998
539480.01,2270661.01,324.149017334
539480.01,2270761.01,316.563659668
539480.01,2270861.01,313.60723877
539480.01,2270961.01,312.484527588
539480.01,2271061.01,-9999
539580.01,2263761.01,267.994781494
539580.01,2263861.01,268.900634766
539580.01,2263961.01,271.776824951
539580.01,2264061.01,271.398590088
539580.01,2264161.01,269.851959229
539580.01,2264261.01,269.477600098
539580.01,2264361.01,268.23260498
539580.01,2264461.01,266.643798828
539580.01,2264561.01,266.384887695
539580.01,2264661.01,265.573028564
539580.01,2264761.01,263.821411133
539580.01,2264861.01,262.033599854
539580.01,2264961.01,259.235656738
539580.01,2265061.01,257.586486816
539580.01,2265161.01,257.90145874
539580.01,2265261.01,256.248321533
539580.01,2265361.01,254.664382935
539580.01,2265461.01,254.664382935
539580.01,2265561.01,274.378601074
539580.01,2265661.01,271.89630127
539580.01,2265761.01,270.363952637
539580.01,2265861.01,268.586181641
539580.01,2265961.01,265.860107422
539580.01,2266061.01,265.663208008
539580.01,2266161.01,267.390441895
539580.01,2266261.01,269.715606689
539580.01,2266361.01,271.481811523
539580.01,2266461.01,273.370513916
539580.01,2266561.01,273.735198975
539580.01,2266661.01,276.804626465
539580.01,2266761.01,257.839569092
539580.01,2266861.01,258.167938232
539580.01,2266961.01,256.776855469
539580.01,2267061.01,257.062927246
539580.01,2267161.01,257.51763916
539580.01,2267261.01,259.847839355
539580.01,2267361.01,263.057189941
539580.01,2267461.01,270.584381104
539580.01,2267561.01,276.009216309
539580.01,2267661.01,278.154449463
539580.01,2267761.01,280.450927734
539580.01,2267861.01,282.945251465
539580.01,2267961.01,287.003814697
539580.01,2268061.01,287.604614258
539580.01,2268161.01,273.245483398
539580.01,2268261.01,275.659484863
539580.01,2268361.01,279.590301514
539580.01,2268461.01,286.17300415
539580.01,2268561.01,291.549865723
539580.01,2268661.01,293.781463623
539580.01,2268761.01,295.483795166
539580.01,2268861.01,296.485839844
539580.01,2268961.01,296.830352783
539580.01,2269061.01,297.656219482
539580.01,2269161.01,299.354858398
539580.01,2269261.01,300.467102051
539580.01,2269361.01,300.811187744
539580.01,2269461.01,299.955657959
539580.01,2269561.01,297.346466064
539580.01,2269661.01,297.701324463
539580.01,2269761.01,300.152893066
539580.01,2269861.01,303.249816895
539580.01,2269961.01,304.880737305
539580.01,2270061.01,307.831726074
539580.01,2270161.01,311.630401611
539580.01,2270261.01,314.701293945
539580.01,2270361.01,319.623138428
539580.01,2270461.01,323.925842285
539580.01,2270561.01,325.355560303
539580.01,2270661.01,324.435546875
539580.01,2270761.01,317.814758301
539580.01,2270861.01,313.757049561
539580.01,2270961.01,-9999
539680.01,2263861.01,270.590637207
539680.01,2263961.01,273.000915527
539680.01,2264061.01,273.657012939
539680.01,2264161.01,272.169555664
539680.01,2264261.01,270.341278076
539680.01,2264361.01,268.09564209
539680.01,2264461.01,267.558258057
539680.01,2264561.01,267.187469482
539680.01,2264661.01,266.859100342
539680.01,2264761.01,265.26776123
539680.01,2264861.01,264.18057251
539680.01,2264961.01,262.564483643
539680.01,2265061.01,260.624694824
539680.01,2265161.01,260.473693848
539680.01,2265261.01,257.257049561
539680.01,2265361.01,256.647674561
539680.01,2265461.01,256.647674561
539680.01,2265561.01,275.913421631
539680.01,2265661.01,272.598510742
539680.01,2265761.01,271.039550781
539680.01,2265861.01,269.649261475
539680.01,2265961.01,267.381530762
539680.01,2266061.01,267.063232422
539680.01,2266161.01,270.165374756
539680.01,2266261.01,273.40020752
539680.01,2266361.01,276.393707275
539680.01,2266461.01,278.437103271
539680.01,2266561.01,277.876190186
539680.01,2266661.01,281.745880127
539680.01,2266761.01,281.6434021
539680.01,2266861.01,256.776855469
539680.01,2266961.01,256.776855469
539680.01,2267061.01,256.776855469
539680.01,2267161.01,257.702209473
539680.01,2267261.01,259.86050415
539680.01,2267361.01,262.581390381
539680.01,2267461.01,269.203399658
539680.01,2267561.01,273.735351563
539680.01,2267661.01,275.421722412
539680.01,2267761.01,278.197662354
539680.01,2267861.01,280.266235352
539680.01,2267961.01,283.345794678
539680.01,2268061.01,271.244781494
539680.01,2268161.01,269.825714111
539680.01,2268261.01,273.822784424
539680.01,2268361.01,275.437683105
539680.01,2268461.01,286.580230713
539680.01,2268561.01,291.91003418
539680.01,2268661.01,294.242248535
539680.01,2268761.01,295.34072876
539680.01,2268861.01,296.149353027
539680.01,2268961.01,296.798095703
539680.01,2269061.01,297.761077881
539680.01,2269161.01,299.35256958
539680.01,2269261.01,300.526519775
539680.01,2269361.01,300.820953369
539680.01,2269461.01,299.495056152
539680.01,2269561.01,298.215881348
539680.01,2269661.01,297.885620117
539680.01,2269761.01,299.913604736
539680.01,2269861.01,301.829376221
539680.01,2269961.01,304.984466553
539680.01,2270061.01,308.886352539
539680.01,2270161.01,312.981964111
539680.01,2270261.01,316.095794678
539680.01,2270361.01,320.26385498
539680.01,2270461.01,323.454681396
539680.01,2270561.01,324.389343262
539680.01,2270661.01,323.555725098
539680.01,2270761.01,317.255371094
539680.01,2270861.01,314.414093018
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,-9999
539780.01,2264161.01,273.774505615
539780.01,2264261.01,271.567596436
539780.01,2264361.01,270.292449951
539780.01,2264461.01,270.431091309
539780.01,2264561.01,269.951049805
539780.01,2264661.01,268.803588867
539780.01,2264761.01,267.847076416
539780.01,2264861.01,265.53515625
539780.01,2264961.01,263.906066895
539780.01,2265061.01,262.154418945
539780.01,2265161.01,262.048858643
539780.01,2265261.01,259.878082275
539780.01,2265361.01,256.647674561
539780.01,2265461.01,271.328918457
539780.01,2265561.01,276.64453125
539780.01,2265661.01,273.744903564
539780.01,2265761.01,272.835449219
539780.01,2265861.01,270.320526123
539780.01,2265961.01,268.257537842
539780.01,2266061.01,268.777893066
539780.01,2266161.01,270.940917969
539780.01,2266261.01,274.859130859
539780.01,2266361.01,278.683166504
539780.01,2266461.01,281.950317383
539780.01,2266561.01,282.240692139
539780.01,2266661.01,281.6434021
539780.01,2266761.01,281.6434021
539780.01,2266861.01,256.776855469
539780.01,2266961.01,256.716400146
539780.01,2267061.01,256.618560791
539780.01,2267161.01,257.763397217
539780.01,2267261.01,261.059295654
539780.01,2267361.01,263.578308105
539780.01,2267461.01,267.930786133
539780.01,2267561.01,272.075714111
539780.01,2267661.01,273.911376953
539780.01,2267761.01,276.523040771
539780.01,2267861.01,279.387115479
539780.01,2267961.01,279.900939941
539780.01,2268061.01,268.548431396
539780.01,2268161.01,267.265319824
539780.01,2268261.01,269.36315918
539780.01,2268361.01,271.933349609
539780.01,2268461.01,289.247497559
539780.01,2268561.01,292.464782715
539780.01,2268661.01,293.581420898
539780.01,2268761.01,294.517974854
539780.01,2268861.01,295.444122314
539780.01,2268961.01,296.185394287
539780.01,2269061.01,297.921600342
539780.01,2269161.01,300.668731689
539780.01,2269261.01,301.465209961
539780.01,2269361.01,300.865783691
539780.01,2269461.01,299.536315918
539780.01,2269561.01,299.608734131
539780.01,2269661.01,300.055236816
539780.01,2269761.01,301.370147705
539780.01,2269861.01,303.07611084
539780.01,2269961.01,306.29510498
539780.01,2270061.01,309.103729248
539780.01,2270161.01,311.481231689
539780.01,2270261.01,315.554229736
539780.01,2270361.01,319.156616211
539780.01,2270461.01,322.797698975
539780.01,2270561.01,322.174102783
539780.01,2270661.01,319.59967041
539780.01,2270761.01,318.16784668
539880.01,2263961.01,-9999
539880.01,2264061.01,-9999
539880.01,2264161.01,274.10647583
539880.01,2264261.01,273.726776123
539880.01,2264361.01,272.78137207
539880.01,2264461.01,272.688964844
539880.01,2264561.01,271.962982178
539880.01,2264661.01,270.320343018
539880.01,2264761.01,269.327362061
539880.01,2264861.01,266.767211914
539880.01,2264961.01,264.747406006
539880.01,2265061.01,264.631713867
539880.01,2265161.01,263.405731201
539880.01,2265261.01,261.275146484
539880.01,2265361.01,257.410888672
539880.01,2265461.01,258.137878418
539880.01,2265561.01,277.585174561
539880.01,2265661.01,275.176483154
539880.01,2265761.01,274.076812744
539880.01,2265861.01,271.58493042
539880.01,2265961.01,270.776367188
539880.01,2266061.01,272.17086792
539880.01,2266161.01,274.391540527
539880.01,2266261.01,277.778747559
539880.01,2266361.01,280.651824951
539880.01,2266461.01,283.815032959
539880.01,2266561.01,281.608581543
539880.01,2266661.01,281.6434021
539880.01,2266761.01,256.776855469
539880.01,2266861.01,256.776855469
539880.01,2266961.01,256.93927002
539880.01,2267061.01,257.25680542
539880.01,2267161.01,259.261810303
539880.01,2267261.01,262.191833496
539880.01,2267361.01,264.468963623
539880.01,2267461.01,268.570037842
539880.01,2267561.01,272.069366455
539880.01,2267661.01,272.975372314
539880.01,2267761.01,274.977416992
539880.01,2267861.01,277.58895874
539880.01,2267961.01,279.206787109
539880.01,2268061.01,269.831512451
539880.01,2268161.01,268.851318359
539880.01,2268261.01,269.831512451
539880.01,2268361.01,287.435394287
539880.01,2268461.01,288.761535645
539880.01,2268561.01,288.962097168
539880.01,2268661.01,291.82723999
539880.01,2268761.01,293.425262451
539880.01,2268861.01,294.640258789
539880.01,2268961.01,297.471008301
539880.01,2269061.01,299.566986084
539880.01,2269161.01,301.454681396
539880.01,2269261.01,302.182830811
539880.01,2269361.01,301.005279541
539880.01,2269461.01,299.725036621
539880.01,2269561.01,300.627624512
539880.01,2269661.01,301.732208252
539880.01,2269761.01,303.542938232
539880.01,2269861.01,305.282226563
539880.01,2269961.01,308.056060791
539880.01,2270061.01,311.792907715
539880.01,2270161.01,313.988861084
539880.01,2270261.01,316.579925537
539880.01,2270361.01,319.956115723
539880.01,2270461.01,321.617462158
539880.01,2270561.01,320.92477417
539880.01,2270661.01,315.188751221
539880.01,2270761.01,315.453552246
539980.01,2264061.01,-9999
539980.01,2264161.01,-9999
539980.01,2264261.01,275.754394531
539980.01,2264361.01,273.671386719
539980.01,2264461.01,274.130004883
539980.01,2264561.01,273.1512146
539980.01,2264661.01,271.553070068
539980.01,2264761.01,270.677276611
539980.01,2264861.01,268.337768555
539980.01,2264961.01,267.171936035
539980.01,2265061.01,267.103118896
539980.01,2265161.01,264.526031494
539980.01,2265261.01,260.898834229
539980.01,2265361.01,259.711486816
539980.01,2265461.01,278.240081787
539980.01,2265561.01,278.303070068
539980.01,2265661.01,276.636749268
539980.01,2265761.01,275.19039917
539980.01,2265861.01,272.648712158
539980.01,2265961.01,272.325775146
539980.01,2266061.01,275.492553711
539980.01,2266161.01,277.500640869
539980.01,2266261.01,278.357635498
539980.01,2266361.01,279.465301514
539980.01,2266461.01,281.350891113
539980.01,2266561.01,263.352416992
539980.01,2266661.01,258.114227295
539980.01,2266761.01,256.955444336
539980.01,2266861.01,256.748077393
539980.01,2266961.01,256.755126953
539980.01,2267061.01,258.360870361
539980.01,2267161.01,260.04196167
539980.01,2267261.01,261.338348389
539980.01,2267361.01,264.622894287
539980.01,2267461.01,267.949768066
539980.01,2267561.01,270.714233398
539980.01,2267661.01,271.175384521
539980.01,2267761.01,272.470825195
539980.01,2267861.01,272.889709473
539980.01,2267961.01,277.223358154
539980.01,2268061.01,285.675170898
539980.01,2268161.01,269.831512451
539980.01,2268261.01,287.519012451
539980.01,2268361.01,287.435394287
539980.01,2268461.01,285.81842041
539980.01,2268561.01,287.594116211
539980.01,2268661.01,290.625579834
539980.01,2268761.01,290.898071289
539980.01,2268861.01,289.582855225
539980.01,2268961.01,299.081176758
539980.01,2269061.01,301.186187744
539980.01,2269161.01,302.625732422
539980.01,2269261.01,303.080352783
539980.01,2269361.01,300.987213135
539980.01,2269461.01,299.92086792
539980.01,2269561.01,300.577453613
539980.01,2269661.01,302.521575928
539980.01,2269761.01,304.015045166
539980.01,2269861.01,305.437438965
539980.01,2269961.01,309.27935791
539980.01,2270061.01,313.27645874
539980.01,2270161.01,314.99118042
539980.01,2270261.01,317.477172852
539980.01,2270361.01,320.958831787
539980.01,2270461.01,322.078643799
539980.01,2270561.01,321.437164307
539980.01,2270661.01,315.175231934
540080.01,2264061.01,-9999
540080.01,2264161.01,-9999
540080.01,2264261.01,-9999
540080.01,2264361.01,276.086700439
540080.01,2264461.01,276.511383057
540080.01,2264561.01,275.160797119
540080.01,2264661.01,273.081390381
540080.01,2264761.01,271.882415771
540080.01,2264861.01,269.440490723
540080.01,2264961.01,268.307556152
540080.01,2265061.01,268.159851074
540080.01,2265161.01,266.011474609
540080.01,2265261.01,262.40423584
540080.01,2265361.01,262.35559082
540080.01,2265461.01,279.342102051
540080.01,2265561.01,278.243835449
540080.01,2265661.01,277.480285645
540080.01,2265761.01,275.496887207
540080.01,2265861.01,273.318634033
540080.01,2265961.01,273.578826904
540080.01,2266061.01,275.827880859
540080.01,2266161.01,277.697540283
540080.01,2266261.01,278.283996582
540080.01,2266361.01,278.922668457
540080.01,2266461.01,280.02722168
540080.01,2266561.01,259.523345947
540080.01,2266661.01,259.11819458
540080.01,2266761.01,257.919464111
540080.01,2266861.01,256.836791992
540080.01,2266961.01,256.659393311
540080.01,2267061.01,258.856262207
540080.01,2267161.01,260.842651367
540080.01,2267261.01,261.032043457
540080.01,2267361.01,263.250244141
540080.01,2267461.01,266.681915283
540080.01,2267561.01,268.117126465
540080.01,2267661.01,269.374786377
540080.01,2267761.01,270.965637207
540080.01,2267861.01,267.276885986
540080.01,2267961.01,263.939727783
540080.01,2268061.01,262.985900879
540080.01,2268161.01,286.520202637
540080.01,2268261.01,287.35369873
540080.01,2268361.01,286.323516846
540080.01,2268461.01,285.370300293
540080.01,2268561.01,286.613800049
540080.01,2268661.01,288.085632324
540080.01,2268761.01,288.554138184
540080.01,2268861.01,287.156707764
540080.01,2268961.01,301.011291504
540080.01,2269061.01,302.616027832
540080.01,2269161.01,303.626464844
540080.01,2269261.01,302.686645508
540080.01,2269361.01,300.569976807
540080.01,2269461.01,300.283935547
540080.01,2269561.01,301.595794678
540080.01,2269661.01,303.617279053
540080.01,2269761.01,304.996398926
540080.01,2269861.01,306.821777344
540080.01,2269961.01,309.373626709
540080.01,2270061.01,312.528808594
540080.01,2270161.01,313.93649292
540080.01,2270261.01,316.660522461
540080.01,2270361.01,319.972015381
540080.01,2270461.01,321.213806152
540080.01,2270561.01,322.233673096
