"X","Y","H40_Batho (Depth)"
538180.01,2269961.01,822.864868164
538180.01,2270061.01,825.722290039
538180.01,2270161.01,828.751953125
538180.01,2270261.01,831.144470215
538180.01,2270361.01,835.077270508
538180.01,2270461.01,834.934631348
538180.01,2270561.01,835.879516602
538180.01,2270661.01,835.14642334
538180.01,2270761.01,835.748046875
538180.01,2270861.01,837.967651367
538180.01,2270961.01,837.842407227
538180.01,2271061.01,837.440429688
538180.01,2271161.01,-9999
538180.01,2271261.01,-9999
538180.01,2271361.01,-9999
538180.01,2271461.01,-9999
538180.01,2271561.01,-9999
538180.01,2271661.01,-9999
538180.01,2271761.01,-9999
538280.01,2262761.01,788.00604248
538280.01,2262861.01,790.714355469
538280.01,2262961.01,795.973083496
538280.01,2263061.01,797.953613281
538280.01,2263161.01,797.85748291
538280.01,2263261.01,796.868591309
538280.01,2263361.01,797.573791504
538280.01,2263461.01,799.606567383
538280.01,2263561.01,799.606567383
538280.01,2263661.01,799.606567383
538280.01,2263761.01,786.275512695
538280.01,2263861.01,787.870544434
538280.01,2263961.01,797.895874023
538280.01,2264061.01,795.625976563
538280.01,2264161.01,795.425292969
538280.01,2264261.01,796.053039551
538280.01,2264361.01,795.923034668
538280.01,2264461.01,795.058410645
538280.01,2264561.01,794.889953613
538280.01,2264661.01,793.375366211
538280.01,2264761.01,790.643066406
538280.01,2264861.01,789.123779297
538280.01,2264961.01,785.530212402
538280.01,2265061.01,781.62298584
538280.01,2265161.01,779.365234375
538280.01,2265261.01,775.233154297
538280.01,2265361.01,772.341918945
538280.01,2265461.01,771.664001465
538280.01,2265561.01,771.207702637
538280.01,2265661.01,769.885681152
538280.01,2265761.01,769.591552734
538280.01,2265861.01,769.279724121
538280.01,2265961.01,768.433837891
538280.01,2266061.01,764.241455078
538280.01,2266161.01,760.853515625
538280.01,2266261.01,755.590209961
538280.01,2266361.01,754.656738281
538280.01,2266461.01,754.631835938
538280.01,2266561.01,782.035217285
538280.01,2266661.01,778.454406738
538280.01,2266761.01,774.976989746
538280.01,2266861.01,782.813110352
538280.01,2266961.01,789.722045898
538280.01,2267061.01,794.564941406
538280.01,2267161.01,800.618408203
538280.01,2267261.01,805.371398926
538280.01,2267361.01,808.366271973
538280.01,2267461.01,810.854248047
538280.01,2267561.01,811.170410156
538280.01,2267661.01,810.930297852
538280.01,2267761.01,797.279296875
538280.01,2267861.01,797.167785645
538280.01,2267961.01,799.586669922
538280.01,2268061.01,801.972045898
538280.01,2268161.01,803.466796875
538280.01,2268261.01,805.06628418
538280.01,2268361.01,807.065673828
538280.01,2268461.01,811.066955566
538280.01,2268561.01,815.805053711
538280.01,2268661.01,818.732177734
538280.01,2268761.01,821.786376953
538280.01,2268861.01,822.009399414
538280.01,2268961.01,820.227111816
538280.01,2269061.01,819.153137207
538280.01,2269161.01,818.895080566
538280.01,2269261.01,819.387390137
538280.01,2269361.01,820.579040527
538280.01,2269461.01,814.185180664
538280.01,2269561.01,814.485717773
538280.01,2269661.01,816.124084473
538280.01,2269761.01,820.181762695
538280.01,2269861.01,822.958435059
538280.01,2269961.01,825.093078613
538280.01,2270061.01,828.39831543
538280.01,2270161.01,831.559875488
538280.01,2270261.01,833.655822754
538280.01,2270361.01,835.383911133
538280.01,2270461.01,836.35168457
538280.01,2270561.01,837.922912598
538280.01,2270661.01,836.161437988
538280.01,2270761.01,836.141845703
538280.01,2270861.01,836.34753418
538280.01,2270961.01,837.870117188
538280.01,2271061.01,-9999
538280.01,2271161.01,-9999
538280.01,2271261.01,-9999
538280.01,2271361.01,-9999
538280.01,2271461.01,-9999
538280.01,2271561.01,-9999
538280.01,2271661.01,-9999
538280.01,2271761.01,-9999
538380.01,2262761.01,-9999
538380.01,2262861.01,794.659301758
538380.01,2262961.01,798.01751709
538380.01,2263061.01,800.575561523
538380.01,2263161.01,800.342590332
538380.01,2263261.01,799.64642334
538380.01,2263361.01,797.159301758
538380.01,2263461.01,799.230163574
538380.01,2263561.01,799.215270996
538380.01,2263661.01,799.264404297
538380.01,2263761.01,799.301513672
538380.01,2263861.01,799.140136719
538380.01,2263961.01,790.756225586
538380.01,2264061.01,797.490356445
538380.01,2264161.01,796.081848145
538380.01,2264261.01,796.239807129
538380.01,2264361.01,796.66229248
538380.01,2264461.01,796.66229248
538380.01,2264561.01,795.96887207
538380.01,2264661.01,795.020202637
538380.01,2264761.01,793.381591797
538380.01,2264861.01,793.412353516
538380.01,2264961.01,790.083984375
538380.01,2265061.01,782.038452148
538380.01,2265161.01,781.045715332
538380.01,2265261.01,778.329040527
538380.01,2265361.01,775.61505127
538380.01,2265461.01,775.578552246
538380.01,2265561.01,774.234130859
538380.01,2265661.01,772.773498535
538380.01,2265761.01,772.787719727
538380.01,2265861.01,771.957580566
538380.01,2265961.01,769.567382813
538380.01,2266061.01,767.502563477
538380.01,2266161.01,761.306945801
538380.01,2266261.01,756.163330078
538380.01,2266361.01,755.377929688
538380.01,2266461.01,783.142883301
538380.01,2266561.01,782.079162598
538380.01,2266661.01,776.489196777
538380.01,2266761.01,777.68548584
538380.01,2266861.01,783.704223633
538380.01,2266961.01,789.984069824
538380.01,2267061.01,794.796203613
538380.01,2267161.01,800.974243164
538380.01,2267261.01,806.814086914
538380.01,2267361.01,809.496582031
538380.01,2267461.01,811.419006348
538380.01,2267561.01,810.67980957
538380.01,2267661.01,807.395385742
538380.01,2267761.01,800.213195801
538380.01,2267861.01,798.754516602
538380.01,2267961.01,800.748962402
538380.01,2268061.01,801.491210938
538380.01,2268161.01,803.209960938
538380.01,2268261.01,805.049438477
538380.01,2268361.01,808.097106934
538380.01,2268461.01,811.693054199
538380.01,2268561.01,814.690612793
538380.01,2268661.01,814.97479248
538380.01,2268761.01,817.049560547
538380.01,2268861.01,818.206726074
538380.01,2268961.01,817.794067383
538380.01,2269061.01,817.902954102
538380.01,2269161.01,817.56060791
538380.01,2269261.01,820.022827148
538380.01,2269361.01,816.457946777
538380.01,2269461.01,811.166748047
538380.01,2269561.01,811.373168945
538380.01,2269661.01,815.798400879
538380.01,2269761.01,819.072753906
538380.01,2269861.01,822.127685547
538380.01,2269961.01,826.088562012
538380.01,2270061.01,829.098266602
538380.01,2270161.01,832.710205078
538380.01,2270261.01,834.820251465
538380.01,2270361.01,836.999633789
538380.01,2270461.01,839.169494629
538380.01,2270561.01,840.113037109
538380.01,2270661.01,835.731994629
538380.01,2270761.01,834.491760254
538380.01,2270861.01,835.47833252
538380.01,2270961.01,-9999
538380.01,2271061.01,-9999
538380.01,2271161.01,-9999
538380.01,2271261.01,-9999
538380.01,2271361.01,-9999
538380.01,2271461.01,-9999
538380.01,2271561.01,-9999
538380.01,2271661.01,-9999
538480.01,2262861.01,-9999
538480.01,2262961.01,804.192871094
538480.01,2263061.01,806.960266113
538480.01,2263161.01,805.405212402
538480.01,2263261.01,804.121582031
538480.01,2263361.01,801.672058105
538480.01,2263461.01,800.454772949
538480.01,2263561.01,799.922729492
538480.01,2263661.01,797.852050781
538480.01,2263761.01,798.934692383
538480.01,2263861.01,798.518615723
538480.01,2263961.01,798.604675293
538480.01,2264061.01,791.282653809
538480.01,2264161.01,791.282653809
538480.01,2264261.01,796.66229248
538480.01,2264361.01,796.632263184
538480.01,2264461.01,796.528442383
538480.01,2264561.01,795.470397949
538480.01,2264661.01,795.43927002
538480.01,2264761.01,795.441833496
538480.01,2264861.01,795.081115723
538480.01,2264961.01,793.872253418
538480.01,2265061.01,779.312744141
538480.01,2265161.01,778.549133301
538480.01,2265261.01,778.690490723
538480.01,2265361.01,777.547302246
538480.01,2265461.01,778.241943359
538480.01,2265561.01,777.891967773
538480.01,2265661.01,775.915405273
538480.01,2265761.01,774.553344727
538480.01,2265861.01,772.346313477
538480.01,2265961.01,769.948608398
538480.01,2266061.01,768.804077148
538480.01,2266161.01,763.50579834
538480.01,2266261.01,757.114562988
538480.01,2266361.01,756.720153809
538480.01,2266461.01,783.142883301
538480.01,2266561.01,782.186523438
538480.01,2266661.01,780.098510742
538480.01,2266761.01,782.187011719
538480.01,2266861.01,786.653686523
538480.01,2266961.01,792.878540039
538480.01,2267061.01,797.547851563
538480.01,2267161.01,802.501281738
538480.01,2267261.01,806.566955566
538480.01,2267361.01,810.092895508
538480.01,2267461.01,812.118591309
538480.01,2267561.01,811.893310547
538480.01,2267661.01,809.539428711
538480.01,2267761.01,799.4921875
538480.01,2267861.01,799.110595703
538480.01,2267961.01,799.587768555
538480.01,2268061.01,797.542175293
538480.01,2268161.01,801.289428711
538480.01,2268261.01,805.272094727
538480.01,2268361.01,810.081176758
538480.01,2268461.01,812.366027832
538480.01,2268561.01,813.72064209
538480.01,2268661.01,813.908813477
538480.01,2268761.01,814.573791504
538480.01,2268861.01,815.887207031
538480.01,2268961.01,814.578552246
538480.01,2269061.01,814.791015625
538480.01,2269161.01,817.574584961
538480.01,2269261.01,818.600708008
538480.01,2269361.01,811.455932617
538480.01,2269461.01,808.965515137
538480.01,2269561.01,811.002319336
538480.01,2269661.01,817.026550293
538480.01,2269761.01,819.674621582
538480.01,2269861.01,822.12677002
538480.01,2269961.01,825.746582031
538480.01,2270061.01,829.090637207
538480.01,2270161.01,831.359985352
538480.01,2270261.01,835.807250977
538480.01,2270361.01,837.469177246
538480.01,2270461.01,839.160827637
538480.01,2270561.01,838.51574707
538480.01,2270661.01,835.111877441
538480.01,2270761.01,834.062011719
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,807.198425293
538580.01,2263061.01,811.002624512
538580.01,2263161.01,811.302978516
538580.01,2263261.01,809.480163574
538580.01,2263361.01,807.598388672
538580.01,2263461.01,807.465820313
538580.01,2263561.01,804.405639648
538580.01,2263661.01,800.605224609
538580.01,2263761.01,798.137451172
538580.01,2263861.01,797.133605957
538580.01,2263961.01,792.372802734
538580.01,2264061.01,797.555786133
538580.01,2264161.01,791.282653809
538580.01,2264261.01,791.282653809
538580.01,2264361.01,796.66229248
538580.01,2264461.01,796.66229248
538580.01,2264561.01,796.572753906
538580.01,2264661.01,795.975524902
538580.01,2264761.01,795.880859375
538580.01,2264861.01,780.190246582
538580.01,2264961.01,778.262756348
538580.01,2265061.01,777.696166992
538580.01,2265161.01,777.682067871
538580.01,2265261.01,783.625671387
538580.01,2265361.01,777.651367188
538580.01,2265461.01,779.16027832
538580.01,2265561.01,778.657165527
538580.01,2265661.01,777.43347168
538580.01,2265761.01,776.841247559
538580.01,2265861.01,775.426574707
538580.01,2265961.01,772.414428711
538580.01,2266061.01,769.505310059
538580.01,2266161.01,762.439025879
538580.01,2266261.01,759.49987793
538580.01,2266361.01,771.396057129
538580.01,2266461.01,783.142883301
538580.01,2266561.01,781.98815918
538580.01,2266661.01,780.958374023
538580.01,2266761.01,783.542175293
538580.01,2266861.01,789.889526367
538580.01,2266961.01,794.590881348
538580.01,2267061.01,801.302612305
538580.01,2267161.01,807.477661133
538580.01,2267261.01,813.110046387
538580.01,2267361.01,816.897827148
538580.01,2267461.01,816.676696777
538580.01,2267561.01,812.19720459
538580.01,2267661.01,813.734558105
538580.01,2267761.01,814.997436523
538580.01,2267861.01,797.090148926
538580.01,2267961.01,796.296569824
538580.01,2268061.01,794.924499512
538580.01,2268161.01,803.118835449
538580.01,2268261.01,807.290283203
538580.01,2268361.01,812.284484863
538580.01,2268461.01,814.555175781
538580.01,2268561.01,814.355529785
538580.01,2268661.01,813.158508301
538580.01,2268761.01,812.998962402
538580.01,2268861.01,811.917175293
538580.01,2268961.01,811.898193359
538580.01,2269061.01,812.400390625
538580.01,2269161.01,816.077087402
538580.01,2269261.01,817.579650879
538580.01,2269361.01,809.708496094
538580.01,2269461.01,808.996582031
538580.01,2269561.01,812.720581055
538580.01,2269661.01,817.016784668
538580.01,2269761.01,820.579467773
538580.01,2269861.01,823.178283691
538580.01,2269961.01,826.396118164
538580.01,2270061.01,829.985412598
538580.01,2270161.01,832.899658203
538580.01,2270261.01,835.710632324
538580.01,2270361.01,836.922729492
538580.01,2270461.01,837.726135254
538580.01,2270561.01,838.954711914
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,811.792541504
538680.01,2263161.01,812.797790527
538680.01,2263261.01,813.301940918
538680.01,2263361.01,813.780273438
538680.01,2263461.01,813.583007813
538680.01,2263561.01,810.150817871
538680.01,2263661.01,805.664611816
538680.01,2263761.01,803.53729248
538680.01,2263861.01,797.585571289
538680.01,2263961.01,793.549682617
538680.01,2264061.01,792.323730469
538680.01,2264161.01,791.05065918
538680.01,2264261.01,789.668884277
538680.01,2264361.01,785.742553711
538680.01,2264461.01,796.66229248
538680.01,2264561.01,796.66229248
538680.01,2264661.01,785.63092041
538680.01,2264761.01,784.405151367
538680.01,2264861.01,781.045715332
538680.01,2264961.01,778.452148438
538680.01,2265061.01,777.102722168
538680.01,2265161.01,777.682067871
538680.01,2265261.01,777.682067871
538680.01,2265361.01,777.016357422
538680.01,2265461.01,779.470397949
538680.01,2265561.01,778.649047852
538680.01,2265661.01,778.606994629
538680.01,2265761.01,777.878967285
538680.01,2265861.01,777.214172363
538680.01,2265961.01,772.506408691
538680.01,2266061.01,769.800476074
538680.01,2266161.01,764.072937012
538680.01,2266261.01,763.179138184
538680.01,2266361.01,765.036010742
538680.01,2266461.01,785.179199219
538680.01,2266561.01,783.410705566
538680.01,2266661.01,784.379516602
538680.01,2266761.01,786.73236084
538680.01,2266861.01,791.12512207
538680.01,2266961.01,796.039123535
538680.01,2267061.01,802.830932617
538680.01,2267161.01,809.350952148
538680.01,2267261.01,814.532287598
538680.01,2267361.01,816.729675293
538680.01,2267461.01,815.974182129
538680.01,2267561.01,817.848449707
538680.01,2267661.01,818.444824219
538680.01,2267761.01,792.531433105
538680.01,2267861.01,792.259643555
538680.01,2267961.01,790.888305664
538680.01,2268061.01,796.132446289
538680.01,2268161.01,803.578979492
538680.01,2268261.01,808.154602051
538680.01,2268361.01,813.135131836
538680.01,2268461.01,815.375854492
538680.01,2268561.01,814.604736328
538680.01,2268661.01,812.923156738
538680.01,2268761.01,810.427062988
538680.01,2268861.01,808.082214355
538680.01,2268961.01,806.69354248
538680.01,2269061.01,807.992736816
538680.01,2269161.01,811.798034668
538680.01,2269261.01,811.560424805
538680.01,2269361.01,805.562316895
538680.01,2269461.01,809.034729004
538680.01,2269561.01,812.126220703
538680.01,2269661.01,815.704406738
538680.01,2269761.01,820.199768066
538680.01,2269861.01,823.992980957
538680.01,2269961.01,827.733886719
538680.01,2270061.01,831.037902832
538680.01,2270161.01,833.437255859
538680.01,2270261.01,837.180969238
538680.01,2270361.01,838.64251709
538680.01,2270461.01,841.141601563
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,816.673950195
538780.01,2263261.01,817.92364502
538780.01,2263361.01,817.370666504
538780.01,2263461.01,817.255126953
538780.01,2263561.01,814.373535156
538780.01,2263661.01,810.158203125
538780.01,2263761.01,809.708862305
538780.01,2263861.01,803.608093262
538780.01,2263961.01,798.003845215
538780.01,2264061.01,795.984069824
538780.01,2264161.01,791.110046387
538780.01,2264261.01,790.893737793
538780.01,2264361.01,791.555297852
538780.01,2264461.01,783.89074707
538780.01,2264561.01,783.834594727
538780.01,2264661.01,783.521484375
538780.01,2264761.01,782.484375
538780.01,2264861.01,781.532287598
538780.01,2264961.01,778.728149414
538780.01,2265061.01,774.200500488
538780.01,2265161.01,772.260559082
538780.01,2265261.01,773.779052734
538780.01,2265361.01,776.126525879
538780.01,2265461.01,776.656311035
538780.01,2265561.01,778.657165527
538780.01,2265661.01,778.657165527
538780.01,2265761.01,778.337158203
538780.01,2265861.01,772.817077637
538780.01,2265961.01,772.376098633
538780.01,2266061.01,769.933776855
538780.01,2266161.01,766.567871094
538780.01,2266261.01,777.834533691
538780.01,2266361.01,771.662841797
538780.01,2266461.01,777.570617676
538780.01,2266561.01,782.553710938
538780.01,2266661.01,785.253112793
538780.01,2266761.01,790.385986328
538780.01,2266861.01,797.120910645
538780.01,2266961.01,801.926025391
538780.01,2267061.01,807.666870117
538780.01,2267161.01,812.763122559
538780.01,2267261.01,816.166320801
538780.01,2267361.01,817.575134277
538780.01,2267461.01,815.83392334
538780.01,2267561.01,817.62286377
538780.01,2267661.01,818.444824219
538780.01,2267761.01,792.155395508
538780.01,2267861.01,791.899841309
538780.01,2267961.01,792.635925293
538780.01,2268061.01,797.993286133
538780.01,2268161.01,803.822631836
538780.01,2268261.01,807.191955566
538780.01,2268361.01,812.221252441
538780.01,2268461.01,814.14666748
538780.01,2268561.01,813.925476074
538780.01,2268661.01,812.510498047
538780.01,2268761.01,809.415222168
538780.01,2268861.01,807.100524902
538780.01,2268961.01,803.987426758
538780.01,2269061.01,805.681762695
538780.01,2269161.01,808.084228516
538780.01,2269261.01,804.417053223
538780.01,2269361.01,805.396789551
538780.01,2269461.01,807.876403809
538780.01,2269561.01,811.380187988
538780.01,2269661.01,816.243347168
538780.01,2269761.01,820.734802246
538780.01,2269861.01,823.461791992
538780.01,2269961.01,827.479858398
538780.01,2270061.01,829.828063965
538780.01,2270161.01,831.957580566
538780.01,2270261.01,837.742736816
538780.01,2270361.01,845.896972656
538780.01,2270461.01,846.913818359
538780.01,2270561.01,846.099243164
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,820.834533691
538880.01,2263361.01,821.904968262
538880.01,2263461.01,821.880432129
538880.01,2263561.01,819.655090332
538880.01,2263661.01,816.350341797
538880.01,2263761.01,815.063964844
538880.01,2263861.01,809.563171387
538880.01,2263961.01,803.486022949
538880.01,2264061.01,801.34576416
538880.01,2264161.01,796.730529785
538880.01,2264261.01,792.578369141
538880.01,2264361.01,790.866699219
538880.01,2264461.01,789.02166748
538880.01,2264561.01,784.237854004
538880.01,2264661.01,782.878540039
538880.01,2264761.01,779.301147461
538880.01,2264861.01,775.653686523
538880.01,2264961.01,775.259643555
538880.01,2265061.01,774.290771484
538880.01,2265161.01,773.64666748
538880.01,2265261.01,774.788635254
538880.01,2265361.01,775.776611328
538880.01,2265461.01,776.712402344
538880.01,2265561.01,776.490356445
538880.01,2265661.01,773.59765625
538880.01,2265761.01,773.294494629
538880.01,2265861.01,773.294494629
538880.01,2265961.01,772.769714355
538880.01,2266061.01,771.303649902
538880.01,2266161.01,766.678100586
538880.01,2266261.01,774.028686523
538880.01,2266361.01,773.294494629
538880.01,2266461.01,777.671691895
538880.01,2266561.01,781.350402832
538880.01,2266661.01,785.804382324
538880.01,2266761.01,794.485595703
538880.01,2266861.01,800.576171875
538880.01,2266961.01,804.859985352
538880.01,2267061.01,810.77520752
538880.01,2267161.01,816.046447754
538880.01,2267261.01,818.190002441
538880.01,2267361.01,818.332397461
538880.01,2267461.01,817.901977539
538880.01,2267561.01,818.444824219
538880.01,2267661.01,818.444824219
538880.01,2267761.01,791.899841309
538880.01,2267861.01,791.186584473
538880.01,2267961.01,792.03692627
538880.01,2268061.01,796.13269043
538880.01,2268161.01,798.885498047
538880.01,2268261.01,805.464416504
538880.01,2268361.01,810.684387207
538880.01,2268461.01,812.320068359
538880.01,2268561.01,812.0625
538880.01,2268661.01,810.639648438
538880.01,2268761.01,807.291015625
538880.01,2268861.01,804.955444336
538880.01,2268961.01,803.812561035
538880.01,2269061.01,804.662902832
538880.01,2269161.01,805.508178711
538880.01,2269261.01,803.168518066
538880.01,2269361.01,806.126831055
538880.01,2269461.01,808.325317383
538880.01,2269561.01,811.820739746
538880.01,2269661.01,816.955810547
538880.01,2269761.01,819.22454834
538880.01,2269861.01,823.46685791
538880.01,2269961.01,826.693786621
538880.01,2270061.01,828.446533203
538880.01,2270161.01,832.613464355
538880.01,2270261.01,837.394348145
538880.01,2270361.01,846.800170898
538880.01,2270461.01,848.353637695
538880.01,2270561.01,844.797729492
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,824.773925781
538980.01,2263461.01,825.035217285
538980.01,2263561.01,823.811340332
538980.01,2263661.01,821.058410645
538980.01,2263761.01,819.43572998
538980.01,2263861.01,815.486633301
538980.01,2263961.01,809.809936523
538980.01,2264061.01,809.880981445
538980.01,2264161.01,796.343139648
538980.01,2264261.01,792.200439453
538980.01,2264361.01,790.89263916
538980.01,2264461.01,789.489562988
538980.01,2264561.01,788.999328613
538980.01,2264661.01,788.999328613
538980.01,2264761.01,788.999328613
538980.01,2264861.01,788.999328613
538980.01,2264961.01,788.999328613
538980.01,2265061.01,794.143005371
538980.01,2265161.01,776.77923584
538980.01,2265261.01,775.906494141
538980.01,2265361.01,775.318969727
538980.01,2265461.01,774.950805664
538980.01,2265561.01,774.821960449
538980.01,2265661.01,773.306640625
538980.01,2265761.01,771.036376953
538980.01,2265861.01,763.671020508
538980.01,2265961.01,763.406005859
538980.01,2266061.01,767.039001465
538980.01,2266161.01,800.979858398
538980.01,2266261.01,799.96875
538980.01,2266361.01,780.529541016
538980.01,2266461.01,782.365905762
538980.01,2266561.01,785.061523438
538980.01,2266661.01,789.768615723
538980.01,2266761.01,795.969726563
538980.01,2266861.01,800.007568359
538980.01,2266961.01,805.583251953
538980.01,2267061.01,810.836547852
538980.01,2267161.01,816.746154785
538980.01,2267261.01,817.674865723
538980.01,2267361.01,818.444824219
538980.01,2267461.01,818.444824219
538980.01,2267561.01,818.444824219
538980.01,2267661.01,790.570007324
538980.01,2267761.01,790.299865723
538980.01,2267861.01,789.391479492
538980.01,2267961.01,793.275878906
538980.01,2268061.01,794.879943848
538980.01,2268161.01,797.218444824
538980.01,2268261.01,803.451843262
538980.01,2268361.01,808.794311523
538980.01,2268461.01,809.592651367
538980.01,2268561.01,811.239318848
538980.01,2268661.01,810.501098633
538980.01,2268761.01,808.686645508
538980.01,2268861.01,805.170471191
538980.01,2268961.01,802.928100586
538980.01,2269061.01,802.26373291
538980.01,2269161.01,803.123840332
538980.01,2269261.01,801.71295166
538980.01,2269361.01,805.219177246
538980.01,2269461.01,807.704589844
538980.01,2269561.01,811.825805664
538980.01,2269661.01,817.088317871
538980.01,2269761.01,819.461914063
538980.01,2269861.01,822.264709473
538980.01,2269961.01,825.508422852
538980.01,2270061.01,827.95324707
538980.01,2270161.01,834.964294434
538980.01,2270261.01,839.851135254
538980.01,2270361.01,844.997558594
538980.01,2270461.01,848.290100098
538980.01,2270561.01,839.662231445
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,825.324523926
539080.01,2263461.01,826.227905273
539080.01,2263561.01,826.166992188
539080.01,2263661.01,824.527893066
539080.01,2263761.01,821.264587402
539080.01,2263861.01,818.97833252
539080.01,2263961.01,818.644470215
539080.01,2264061.01,821.508605957
539080.01,2264161.01,793.920593262
539080.01,2264261.01,792.00402832
539080.01,2264361.01,803.747192383
539080.01,2264461.01,790.082336426
539080.01,2264561.01,789.02166748
539080.01,2264661.01,789.005004883
539080.01,2264761.01,789.000610352
539080.01,2264861.01,788.999328613
539080.01,2264961.01,789.51385498
539080.01,2265061.01,789.934387207
539080.01,2265161.01,791.305358887
539080.01,2265261.01,792.605957031
539080.01,2265361.01,792.589599609
539080.01,2265461.01,796.629760742
539080.01,2265561.01,796.629760742
539080.01,2265661.01,796.629760742
539080.01,2265761.01,768.846191406
539080.01,2265861.01,765.694763184
539080.01,2265961.01,767.831787109
539080.01,2266061.01,800.979858398
539080.01,2266161.01,800.979858398
539080.01,2266261.01,799.065673828
539080.01,2266361.01,801.911987305
539080.01,2266461.01,785.771057129
539080.01,2266561.01,788.013183594
539080.01,2266661.01,793.052368164
539080.01,2266761.01,799.684509277
539080.01,2266861.01,803.404418945
539080.01,2266961.01,807.740112305
539080.01,2267061.01,811.694274902
539080.01,2267161.01,813.740783691
539080.01,2267261.01,816.518493652
539080.01,2267361.01,818.126098633
539080.01,2267461.01,818.444824219
539080.01,2267561.01,818.444824219
539080.01,2267661.01,789.391479492
539080.01,2267761.01,788.509887695
539080.01,2267861.01,787.973022461
539080.01,2267961.01,793.390625
539080.01,2268061.01,794.841369629
539080.01,2268161.01,796.67175293
539080.01,2268261.01,802.606384277
539080.01,2268361.01,807.960571289
539080.01,2268461.01,808.606933594
539080.01,2268561.01,810.491760254
539080.01,2268661.01,810.791381836
539080.01,2268761.01,809.107299805
539080.01,2268861.01,805.824401855
539080.01,2268961.01,803.805236816
539080.01,2269061.01,803.798095703
539080.01,2269161.01,804.029541016
539080.01,2269261.01,802.676269531
539080.01,2269361.01,805.320983887
539080.01,2269461.01,807.586181641
539080.01,2269561.01,812.527038574
539080.01,2269661.01,817.871154785
539080.01,2269761.01,819.116333008
539080.01,2269861.01,820.770996094
539080.01,2269961.01,824.367919922
539080.01,2270061.01,827.359619141
539080.01,2270161.01,835.709289551
539080.01,2270261.01,840.51953125
539080.01,2270361.01,842.63848877
539080.01,2270461.01,840.184265137
539080.01,2270561.01,833.507629395
539080.01,2270661.01,831.32989502
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,826.471435547
539180.01,2263561.01,825.935546875
539180.01,2263661.01,823.769897461
539180.01,2263761.01,822.271789551
539180.01,2263861.01,820.852172852
539180.01,2263961.01,821.508605957
539180.01,2264061.01,801.914611816
539180.01,2264161.01,795.110656738
539180.01,2264261.01,792.536499023
539180.01,2264361.01,791.842163086
539180.01,2264461.01,792.039916992
539180.01,2264561.01,790.15246582
539180.01,2264661.01,788.992736816
539180.01,2264761.01,788.999328613
539180.01,2264861.01,789.668518066
539180.01,2264961.01,790.382507324
539180.01,2265061.01,790.892211914
539180.01,2265161.01,791.594909668
539180.01,2265261.01,792.628845215
539180.01,2265361.01,792.499450684
539180.01,2265461.01,791.01763916
539180.01,2265561.01,789.839538574
539180.01,2265661.01,796.244750977
539180.01,2265761.01,800.693603516
539180.01,2265861.01,800.979858398
539180.01,2265961.01,800.979858398
539180.01,2266061.01,800.979858398
539180.01,2266161.01,795.551391602
539180.01,2266261.01,796.841430664
539180.01,2266361.01,800.549377441
539180.01,2266461.01,785.997680664
