"X","Y","H70_Arg_lev (Depth)"
537980.01,2267761.01,1024.803588867
537980.01,2267861.01,1024.861328125
537980.01,2267961.01,1023.868408203
537980.01,2268061.01,1024.407958984
537980.01,2268161.01,1027.083862305
537980.01,2268261.01,1031.95300293
537980.01,2268361.01,1040.469360352
537980.01,2268461.01,1049.535522461
537980.01,2268561.01,1054.627807617
537980.01,2268661.01,1054.170043945
537980.01,2268761.01,1055.29675293
537980.01,2268861.01,1056.164428711
537980.01,2268961.01,1056.739746094
537980.01,2269061.01,1056.984985352
537980.01,2269161.01,1056.821044922
537980.01,2269261.01,1056.660522461
537980.01,2269361.01,1047.655029297
537980.01,2269461.01,1036.762573242
537980.01,2269561.01,1037.657592773
537980.01,2269661.01,1039.588378906
537980.01,2269761.01,1039.786987305
537980.01,2269861.01,1040.738037109
537980.01,2269961.01,1043.692871094
537980.01,2270061.01,1046.246826172
537980.01,2270161.01,1049.150756836
537980.01,2270261.01,1051.10949707
537980.01,2270361.01,1052.353881836
537980.01,2270461.01,1052.899169922
537980.01,2270561.01,1053.048828125
537980.01,2270661.01,1053.508422852
537980.01,2270761.01,1054.378295898
537980.01,2270861.01,1054.758056641
537980.01,2270961.01,1059.202270508
537980.01,2271061.01,1060.018066406
537980.01,2271161.01,1062.571533203
537980.01,2271261.01,1062.707275391
537980.01,2271361.01,-9999
537980.01,2271461.01,-9999
537980.01,2271561.01,-9999
537980.01,2271661.01,-9999
537980.01,2271761.01,-9999
537980.01,2271861.01,-9999
538080.01,2262661.01,1027.370117188
538080.01,2262761.01,1028.917236328
538080.01,2262861.01,1032.214233398
538080.01,2262961.01,1036.266235352
538080.01,2263061.01,1040.154174805
538080.01,2263161.01,1043.563354492
538080.01,2263261.01,1046.5625
538080.01,2263361.01,1048.753417969
538080.01,2263461.01,1039.541259766
538080.01,2263561.01,1049.986450195
538080.01,2263661.01,1049.986450195
538080.01,2263761.01,1058.172485352
538080.01,2263861.01,1054.900512695
538080.01,2263961.01,1052.614746094
538080.01,2264061.01,1048.587158203
538080.01,2264161.01,1044.661743164
538080.01,2264261.01,1044.635498047
538080.01,2264361.01,1043.670043945
538080.01,2264461.01,1024.480224609
538080.01,2264561.01,1025.271606445
538080.01,2264661.01,1028.835083008
538080.01,2264761.01,1038.513305664
538080.01,2264861.01,1037.5859375
538080.01,2264961.01,1034.033203125
538080.01,2265061.01,1028.963623047
538080.01,2265161.01,1024.609741211
538080.01,2265261.01,1022.542358398
538080.01,2265361.01,1018.651977539
538080.01,2265461.01,1015.226196289
538080.01,2265561.01,1014.598266602
538080.01,2265661.01,1011.576782227
538080.01,2265761.01,1008.697875977
538080.01,2265861.01,1006.84967041
538080.01,2265961.01,1003.351806641
538080.01,2266061.01,999.582763672
538080.01,2266161.01,996.369873047
538080.01,2266261.01,991.54675293
538080.01,2266361.01,986.894348145
538080.01,2266461.01,985.022644043
538080.01,2266561.01,982.529724121
538080.01,2266661.01,1000.690734863
538080.01,2266761.01,1019.78302002
538080.01,2266861.01,1020.31048584
538080.01,2266961.01,1017.165588379
538080.01,2267061.01,1019.202819824
538080.01,2267161.01,1024.368041992
538080.01,2267261.01,1030.234375
538080.01,2267361.01,1037.857055664
538080.01,2267461.01,1040.825927734
538080.01,2267561.01,1022.829345703
538080.01,2267661.01,1024.439697266
538080.01,2267761.01,1025.383178711
538080.01,2267861.01,1026.093017578
538080.01,2267961.01,1025.09375
538080.01,2268061.01,1025.549682617
538080.01,2268161.01,1024.83190918
538080.01,2268261.01,1030.280029297
538080.01,2268361.01,1036.671630859
538080.01,2268461.01,1046.917602539
538080.01,2268561.01,1051.739868164
538080.01,2268661.01,1052.77734375
538080.01,2268761.01,1054.841064453
538080.01,2268861.01,1056.885009766
538080.01,2268961.01,1057.524047852
538080.01,2269061.01,1055.572998047
538080.01,2269161.01,1054.599609375
538080.01,2269261.01,1055.232543945
538080.01,2269361.01,1054.352661133
538080.01,2269461.01,1052.265258789
538080.01,2269561.01,1039.874145508
538080.01,2269661.01,1039.874145508
538080.01,2269761.01,1040.002319336
538080.01,2269861.01,1041.257568359
538080.01,2269961.01,1046.596069336
538080.01,2270061.01,1049.625
538080.01,2270161.01,1051.789672852
538080.01,2270261.01,1053.73840332
538080.01,2270361.01,1055.180541992
538080.01,2270461.01,1054.474609375
538080.01,2270561.01,1054.409790039
538080.01,2270661.01,1055.869873047
538080.01,2270761.01,1054.479736328
538080.01,2270861.01,1055.542236328
538080.01,2270961.01,1059.380981445
538080.01,2271061.01,1060.45703125
538080.01,2271161.01,1062.988891602
538080.01,2271261.01,-9999
538080.01,2271361.01,-9999
538080.01,2271461.01,-9999
538080.01,2271561.01,-9999
538080.01,2271661.01,-9999
538080.01,2271761.01,-9999
538180.01,2262661.01,-9999
538180.01,2262761.01,1039.354736328
538180.01,2262861.01,1042.623535156
538180.01,2262961.01,1046.041870117
538180.01,2263061.01,1048.165649414
538180.01,2263161.01,1045.681274414
538180.01,2263261.01,1045.810180664
538180.01,2263361.01,1046.202026367
538180.01,2263461.01,1041.478637695
538180.01,2263561.01,1041.766845703
538180.01,2263661.01,1049.986450195
538180.01,2263761.01,1049.986450195
538180.01,2263861.01,1049.986450195
538180.01,2263961.01,1058.577880859
538180.01,2264061.01,1054.368652344
538180.01,2264161.01,1050.641479492
538180.01,2264261.01,1050.100952148
538180.01,2264361.01,1047.921020508
538180.01,2264461.01,1047.513427734
538180.01,2264561.01,1042.890136719
538180.01,2264661.01,1041.775634766
538180.01,2264761.01,1042.890136719
538180.01,2264861.01,1041.76171875
538180.01,2264961.01,1036.83581543
538180.01,2265061.01,1031.509399414
538180.01,2265161.01,1029.923217773
538180.01,2265261.01,1024.489257813
538180.01,2265361.01,1020.953369141
538180.01,2265461.01,1017.971435547
538180.01,2265561.01,1016.17791748
538180.01,2265661.01,1012.577575684
538180.01,2265761.01,1009.301330566
538180.01,2265861.01,1007.585266113
538180.01,2265961.01,1003.633666992
538180.01,2266061.01,1000.305297852
538180.01,2266161.01,995.905944824
538180.01,2266261.01,988.092407227
538180.01,2266361.01,983.48828125
538180.01,2266461.01,982.630249023
538180.01,2266561.01,982.529724121
538180.01,2266661.01,1017.287475586
538180.01,2266761.01,1018.497436523
538180.01,2266861.01,1015.035705566
538180.01,2266961.01,1016.749511719
538180.01,2267061.01,1021.691223145
538180.01,2267161.01,1028.784301758
538180.01,2267261.01,1034.403564453
538180.01,2267361.01,1039.701049805
538180.01,2267461.01,1040.247680664
538180.01,2267561.01,1043.130126953
538180.01,2267661.01,1024.43737793
538180.01,2267761.01,1028.521850586
538180.01,2267861.01,1027.486816406
538180.01,2267961.01,1024.395996094
538180.01,2268061.01,1025.492797852
538180.01,2268161.01,1027.44519043
538180.01,2268261.01,1037.286987305
538180.01,2268361.01,1039.665649414
538180.01,2268461.01,1044.23425293
538180.01,2268561.01,1047.131225586
538180.01,2268661.01,1049.374755859
538180.01,2268761.01,1054.967529297
538180.01,2268861.01,1057.011352539
538180.01,2268961.01,1055.571411133
538180.01,2269061.01,1051.302612305
538180.01,2269161.01,1050.043579102
538180.01,2269261.01,1051.704101563
538180.01,2269361.01,1050.966796875
538180.01,2269461.01,1051.475585938
538180.01,2269561.01,1039.874145508
538180.01,2269661.01,1046.914672852
538180.01,2269761.01,1043.124023438
538180.01,2269861.01,1044.584106445
538180.01,2269961.01,1047.286621094
538180.01,2270061.01,1049.751708984
538180.01,2270161.01,1052.745849609
538180.01,2270261.01,1054.981567383
538180.01,2270361.01,1058.441162109
538180.01,2270461.01,1056.737548828
538180.01,2270561.01,1054.731567383
538180.01,2270661.01,1054.992431641
538180.01,2270761.01,1056.369995117
538180.01,2270861.01,1057.784179688
538180.01,2270961.01,1059.449584961
538180.01,2271061.01,1060.212158203
538180.01,2271161.01,-9999
538180.01,2271261.01,-9999
538180.01,2271361.01,-9999
538180.01,2271461.01,-9999
538180.01,2271561.01,-9999
538180.01,2271661.01,-9999
538180.01,2271761.01,-9999
538280.01,2262761.01,1043.929321289
538280.01,2262861.01,1048.958129883
538280.01,2262961.01,1052.970703125
538280.01,2263061.01,1053.163085938
538280.01,2263161.01,1049.4609375
538280.01,2263261.01,1049.266967773
538280.01,2263361.01,1045.930541992
538280.01,2263461.01,1044.229248047
538280.01,2263561.01,1046.184570313
538280.01,2263661.01,1049.441772461
538280.01,2263761.01,1049.992553711
538280.01,2263861.01,1049.986450195
538280.01,2263961.01,1049.96472168
538280.01,2264061.01,1058.028930664
538280.01,2264161.01,1054.515258789
538280.01,2264261.01,1054.374023438
538280.01,2264361.01,1053.12109375
538280.01,2264461.01,1051.935058594
538280.01,2264561.01,1052.338378906
538280.01,2264661.01,1042.890136719
538280.01,2264761.01,1042.890136719
538280.01,2264861.01,1042.890136719
538280.01,2264961.01,1040.245483398
538280.01,2265061.01,1034.908935547
538280.01,2265161.01,1032.702392578
538280.01,2265261.01,1027.281494141
538280.01,2265361.01,1022.966003418
538280.01,2265461.01,1021.502502441
538280.01,2265561.01,1017.499023438
538280.01,2265661.01,1013.077453613
538280.01,2265761.01,1010.513244629
538280.01,2265861.01,1007.660583496
538280.01,2265961.01,1004.07409668
538280.01,2266061.01,1001.144165039
538280.01,2266161.01,995.84765625
538280.01,2266261.01,987.016784668
538280.01,2266361.01,981.828979492
538280.01,2266461.01,982.611938477
538280.01,2266561.01,982.529724121
538280.01,2266661.01,1016.329772949
538280.01,2266761.01,1016.979919434
538280.01,2266861.01,1013.74822998
538280.01,2266961.01,1020.117736816
538280.01,2267061.01,1024.901977539
538280.01,2267161.01,1031.383422852
538280.01,2267261.01,1037.593139648
538280.01,2267361.01,1041.130981445
538280.01,2267461.01,1043.067749023
538280.01,2267561.01,1045.571289063
538280.01,2267661.01,1026.960327148
538280.01,2267761.01,1028.526245117
538280.01,2267861.01,1027.619995117
538280.01,2267961.01,1023.999511719
538280.01,2268061.01,1024.896850586
538280.01,2268161.01,1032.303955078
538280.01,2268261.01,1037.26953125
538280.01,2268361.01,1037.99597168
538280.01,2268461.01,1042.930175781
538280.01,2268561.01,1048.346923828
538280.01,2268661.01,1050.753295898
538280.01,2268761.01,1054.15246582
538280.01,2268861.01,1053.294555664
538280.01,2268961.01,1051.209106445
538280.01,2269061.01,1050.128662109
538280.01,2269161.01,1049.263305664
538280.01,2269261.01,1049.619140625
538280.01,2269361.01,1045.981689453
538280.01,2269461.01,1041.804321289
538280.01,2269561.01,1041.190185547
538280.01,2269661.01,1044.456420898
538280.01,2269761.01,1046.914794922
538280.01,2269861.01,1047.932617188
538280.01,2269961.01,1049.478271484
538280.01,2270061.01,1052.64831543
538280.01,2270161.01,1054.942871094
538280.01,2270261.01,1056.666503906
538280.01,2270361.01,1057.139892578
538280.01,2270461.01,1057.022583008
538280.01,2270561.01,1056.163330078
538280.01,2270661.01,1055.733398438
538280.01,2270761.01,1058.599243164
538280.01,2270861.01,1057.645507813
538280.01,2270961.01,1059.108032227
538280.01,2271061.01,-9999
538280.01,2271161.01,-9999
538280.01,2271261.01,-9999
538280.01,2271361.01,-9999
538280.01,2271461.01,-9999
538280.01,2271561.01,-9999
538280.01,2271661.01,-9999
538280.01,2271761.01,-9999
538380.01,2262761.01,-9999
538380.01,2262861.01,1052.028320313
538380.01,2262961.01,1054.73034668
538380.01,2263061.01,1056.333984375
538380.01,2263161.01,1054.261108398
538380.01,2263261.01,1053.836303711
538380.01,2263361.01,1050.602539063
538380.01,2263461.01,1050.871337891
538380.01,2263561.01,1051.191162109
538380.01,2263661.01,1050.929443359
538380.01,2263761.01,1049.755126953
538380.01,2263861.01,1049.747436523
538380.01,2263961.01,1049.665771484
538380.01,2264061.01,1049.545410156
538380.01,2264161.01,1048.956176758
538380.01,2264261.01,1055.385742188
538380.01,2264361.01,1054.340209961
538380.01,2264461.01,1053.770874023
538380.01,2264561.01,1052.975463867
538380.01,2264661.01,1042.890136719
538380.01,2264761.01,1042.890136719
538380.01,2264861.01,1042.890136719
538380.01,2264961.01,1041.76171875
538380.01,2265061.01,1038.438598633
538380.01,2265161.01,1037.278564453
538380.01,2265261.01,1025.413574219
538380.01,2265361.01,1024.375732422
538380.01,2265461.01,1023.171203613
538380.01,2265561.01,1020.616577148
538380.01,2265661.01,1015.426879883
538380.01,2265761.01,1014.260131836
538380.01,2265861.01,1010.824035645
538380.01,2265961.01,1007.014892578
538380.01,2266061.01,1004.558532715
538380.01,2266161.01,996.744934082
538380.01,2266261.01,986.948608398
538380.01,2266361.01,982.557189941
538380.01,2266461.01,982.529724121
538380.01,2266561.01,1016.961364746
538380.01,2266661.01,1016.114807129
538380.01,2266761.01,1013.91027832
538380.01,2266861.01,1013.792175293
538380.01,2266961.01,1019.386291504
538380.01,2267061.01,1024.174804688
538380.01,2267161.01,1031.146972656
538380.01,2267261.01,1038.278442383
538380.01,2267361.01,1040.753173828
538380.01,2267461.01,1044.994873047
538380.01,2267561.01,1039.577636719
538380.01,2267661.01,1027.266601563
538380.01,2267761.01,1028.40234375
538380.01,2267861.01,1025.941650391
538380.01,2267961.01,1020.773010254
538380.01,2268061.01,1019.968994141
538380.01,2268161.01,1028.798583984
538380.01,2268261.01,1034.150390625
538380.01,2268361.01,1038.313598633
538380.01,2268461.01,1043.75390625
538380.01,2268561.01,1045.809692383
538380.01,2268661.01,1045.763305664
538380.01,2268761.01,1047.486816406
538380.01,2268861.01,1047.756958008
538380.01,2268961.01,1047.3046875
538380.01,2269061.01,1047.964477539
538380.01,2269161.01,1048.034301758
538380.01,2269261.01,1045.177124023
538380.01,2269361.01,1042.871948242
538380.01,2269461.01,1040.360839844
538380.01,2269561.01,1040.079101563
538380.01,2269661.01,1043.865844727
538380.01,2269761.01,1046.877929688
538380.01,2269861.01,1050.584960938
538380.01,2269961.01,1052.435058594
538380.01,2270061.01,1054.570556641
538380.01,2270161.01,1056.053466797
538380.01,2270261.01,1056.896118164
538380.01,2270361.01,1057.825561523
538380.01,2270461.01,1058.149047852
538380.01,2270561.01,1057.393554688
538380.01,2270661.01,1057.555664063
538380.01,2270761.01,1057.779785156
538380.01,2270861.01,1058.771362305
538380.01,2270961.01,-9999
538380.01,2271061.01,-9999
538380.01,2271161.01,-9999
538380.01,2271261.01,-9999
538380.01,2271361.01,-9999
538380.01,2271461.01,-9999
538380.01,2271561.01,-9999
538380.01,2271661.01,-9999
538480.01,2262861.01,-9999
538480.01,2262961.01,1058.680541992
538480.01,2263061.01,1061.794555664
538480.01,2263161.01,1061.577026367
538480.01,2263261.01,1060.2890625
538480.01,2263361.01,1057.452514648
538480.01,2263461.01,1055.39465332
538480.01,2263561.01,1055.45690918
538480.01,2263661.01,1053.538696289
538480.01,2263761.01,1050.881591797
538480.01,2263861.01,1050.251708984
538480.01,2263961.01,1047.580688477
538480.01,2264061.01,1048.364501953
538480.01,2264161.01,1048.275878906
538480.01,2264261.01,1047.414428711
538480.01,2264361.01,1035.133056641
538480.01,2264461.01,1052.501708984
538480.01,2264561.01,1050.744995117
538480.01,2264661.01,1048.340332031
538480.01,2264761.01,1046.246826172
538480.01,2264861.01,1042.890136719
538480.01,2264961.01,1042.890136719
538480.01,2265061.01,1040.729736328
538480.01,2265161.01,1018.084960938
538480.01,2265261.01,1033.879638672
538480.01,2265361.01,1029.820800781
538480.01,2265461.01,1027.153564453
538480.01,2265561.01,1024.116943359
538480.01,2265661.01,1020.378173828
538480.01,2265761.01,1018.312988281
538480.01,2265861.01,1013.041503906
538480.01,2265961.01,1009.30847168
538480.01,2266061.01,1006.092651367
538480.01,2266161.01,998.742980957
538480.01,2266261.01,990.215698242
538480.01,2266361.01,985.485046387
538480.01,2266461.01,982.529724121
538480.01,2266561.01,1018.504211426
538480.01,2266661.01,1016.734924316
538480.01,2266761.01,1013.826171875
538480.01,2266861.01,1015.583862305
538480.01,2266961.01,1021.015930176
538480.01,2267061.01,1026.09387207
538480.01,2267161.01,1033.223388672
538480.01,2267261.01,1037.917358398
538480.01,2267361.01,1040.76550293
538480.01,2267461.01,1044.645751953
538480.01,2267561.01,1047.417480469
538480.01,2267661.01,1022.518493652
538480.01,2267761.01,1025.791137695
538480.01,2267861.01,1020.211853027
538480.01,2267961.01,1019.684875488
538480.01,2268061.01,1023.365112305
538480.01,2268161.01,1031.685058594
538480.01,2268261.01,1037.3125
538480.01,2268361.01,1042.85534668
538480.01,2268461.01,1045.530517578
538480.01,2268561.01,1044.772705078
538480.01,2268661.01,1044.545288086
538480.01,2268761.01,1045.047973633
538480.01,2268861.01,1046.302124023
538480.01,2268961.01,1045.047363281
538480.01,2269061.01,1044.445800781
538480.01,2269161.01,1043.608764648
538480.01,2269261.01,1041.251708984
538480.01,2269361.01,1042.366943359
538480.01,2269461.01,1041.304321289
538480.01,2269561.01,1042.062988281
538480.01,2269661.01,1044.171386719
538480.01,2269761.01,1048.276611328
538480.01,2269861.01,1050.314453125
538480.01,2269961.01,1053.182250977
538480.01,2270061.01,1055.206054688
538480.01,2270161.01,1057.62097168
538480.01,2270261.01,1059.569824219
538480.01,2270361.01,1058.217163086
538480.01,2270461.01,1055.359130859
538480.01,2270561.01,1053.389770508
538480.01,2270661.01,1056.672607422
538480.01,2270761.01,1057.581542969
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,1062.019775391
538580.01,2263061.01,1068.446533203
538580.01,2263161.01,1068.841674805
538580.01,2263261.01,1066.936035156
538580.01,2263361.01,1064.852416992
538580.01,2263461.01,1064.474365234
538580.01,2263561.01,1060.73815918
538580.01,2263661.01,1057.275512695
538580.01,2263761.01,1054.208862305
538580.01,2263861.01,1052.697265625
538580.01,2263961.01,1048.334594727
538580.01,2264061.01,1045.939575195
538580.01,2264161.01,1045.916870117
538580.01,2264261.01,1044.754882813
538580.01,2264361.01,1042.852172852
538580.01,2264461.01,1034.006347656
538580.01,2264561.01,1034.006347656
538580.01,2264661.01,1043.502319336
538580.01,2264761.01,1040.907226563
538580.01,2264861.01,1036.262084961
538580.01,2264961.01,1034.908935547
538580.01,2265061.01,1032.702392578
538580.01,2265161.01,1031.478149414
538580.01,2265261.01,1034.908935547
538580.01,2265361.01,1017.575683594
538580.01,2265461.01,1029.114257813
538580.01,2265561.01,1024.88293457
538580.01,2265661.01,1022.879577637
538580.01,2265761.01,1021.511779785
538580.01,2265861.01,1017.36328125
538580.01,2265961.01,1012.588439941
538580.01,2266061.01,1009.680969238
538580.01,2266161.01,998.710266113
538580.01,2266261.01,990.326660156
538580.01,2266361.01,985.974365234
538580.01,2266461.01,993.280273438
538580.01,2266561.01,1019.649047852
538580.01,2266661.01,1017.868713379
538580.01,2266761.01,1011.835144043
538580.01,2266861.01,1018.092651367
538580.01,2266961.01,1022.828186035
538580.01,2267061.01,1029.143432617
538580.01,2267161.01,1036.7265625
538580.01,2267261.01,1043.030883789
538580.01,2267361.01,1044.731323242
538580.01,2267461.01,1046.528320313
538580.01,2267561.01,1048.701416016
538580.01,2267661.01,1019.146606445
538580.01,2267761.01,1021.340576172
538580.01,2267861.01,1021.434997559
538580.01,2267961.01,1022.321289063
538580.01,2268061.01,1024.994384766
538580.01,2268161.01,1034.410644531
538580.01,2268261.01,1040.267944336
538580.01,2268361.01,1044.403686523
538580.01,2268461.01,1046.498657227
538580.01,2268561.01,1045.86706543
538580.01,2268661.01,1044.524047852
538580.01,2268761.01,1043.643310547
538580.01,2268861.01,1042.938232422
538580.01,2268961.01,1043.053588867
538580.01,2269061.01,1042.344970703
538580.01,2269161.01,1041.645874023
538580.01,2269261.01,1041.500244141
538580.01,2269361.01,1041.576293945
538580.01,2269461.01,1040.878173828
538580.01,2269561.01,1041.6171875
538580.01,2269661.01,1044.411499023
538580.01,2269761.01,1049.126831055
538580.01,2269861.01,1051.447387695
538580.01,2269961.01,1054.647338867
538580.01,2270061.01,1058.174682617
538580.01,2270161.01,1060.610595703
538580.01,2270261.01,1060.972045898
538580.01,2270361.01,1060.925170898
538580.01,2270461.01,1058.655761719
538580.01,2270561.01,1052.254150391
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,1070.8046875
538680.01,2263161.01,1070.776367188
538680.01,2263261.01,1069.693603516
538680.01,2263361.01,1069.893554688
538680.01,2263461.01,1069.678588867
538680.01,2263561.01,1065.58972168
538680.01,2263661.01,1062.932617188
538680.01,2263761.01,1060.971679688
538680.01,2263861.01,1056.306640625
538680.01,2263961.01,1051.259399414
538680.01,2264061.01,1046.314941406
538680.01,2264161.01,1042.083740234
538680.01,2264261.01,1037.516967773
538680.01,2264361.01,1035.726074219
538680.01,2264461.01,1034.070800781
538680.01,2264561.01,1034.006347656
538680.01,2264661.01,1034.006347656
538680.01,2264761.01,1031.183959961
538680.01,2264861.01,1035.554443359
538680.01,2264961.01,1030.077270508
538680.01,2265061.01,1027.284667969
538680.01,2265161.01,1017.575683594
538680.01,2265261.01,1017.240905762
538680.01,2265361.01,1015.998657227
538680.01,2265461.01,1027.284667969
538680.01,2265561.01,1025.43359375
538680.01,2265661.01,1023.517272949
538680.01,2265761.01,1022.304077148
538680.01,2265861.01,1019.932861328
538680.01,2265961.01,1015.684997559
538680.01,2266061.01,1013.992919922
538680.01,2266161.01,996.132873535
538680.01,2266261.01,989.300842285
538680.01,2266361.01,989.883239746
538680.01,2266461.01,1021.696289063
538680.01,2266561.01,1020.1015625
538680.01,2266661.01,1018.236022949
538680.01,2266761.01,1015.779296875
538680.01,2266861.01,1019.406005859
538680.01,2266961.01,1024.771118164
538680.01,2267061.01,1031.854003906
538680.01,2267161.01,1039.295410156
538680.01,2267261.01,1046.33203125
538680.01,2267361.01,1048.315795898
538680.01,2267461.01,1048.381225586
538680.01,2267561.01,1048.905273438
538680.01,2267661.01,1034.987548828
538680.01,2267761.01,1018.499816895
538680.01,2267861.01,1021.554931641
538680.01,2267961.01,1023.148742676
538680.01,2268061.01,1026.701049805
538680.01,2268161.01,1033.082397461
538680.01,2268261.01,1038.975585938
538680.01,2268361.01,1043.714233398
538680.01,2268461.01,1046.914794922
538680.01,2268561.01,1045.43359375
538680.01,2268661.01,1043.047363281
538680.01,2268761.01,1040.352905273
538680.01,2268861.01,1037.940795898
538680.01,2268961.01,1037.087524414
538680.01,2269061.01,1038.882568359
538680.01,2269161.01,1040.679321289
538680.01,2269261.01,1041.33984375
538680.01,2269361.01,1040.229736328
538680.01,2269461.01,1039.703979492
538680.01,2269561.01,1040.411499023
538680.01,2269661.01,1044.085449219
538680.01,2269761.01,1048.262573242
538680.01,2269861.01,1052.725585938
538680.01,2269961.01,1056.991210938
538680.01,2270061.01,1060.435913086
538680.01,2270161.01,1063.182495117
538680.01,2270261.01,1066.380615234
538680.01,2270361.01,1066.661865234
538680.01,2270461.01,1067.487426758
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,1073.112060547
538780.01,2263261.01,1074.439208984
538780.01,2263361.01,1073.598999023
538780.01,2263461.01,1073.767578125
538780.01,2263561.01,1069.693847656
538780.01,2263661.01,1067.505981445
538780.01,2263761.01,1064.358154297
538780.01,2263861.01,1060.659790039
538780.01,2263961.01,1054.938598633
538780.01,2264061.01,1051.607543945
538780.01,2264161.01,1044.181762695
538780.01,2264261.01,1037.790893555
538780.01,2264361.01,1036.174560547
538780.01,2264461.01,1035.645385742
538780.01,2264561.01,1034.531860352
538780.01,2264661.01,1034.006347656
538780.01,2264761.01,1041.236938477
538780.01,2264861.01,1018.67565918
538780.01,2264961.01,1018.67565918
538780.01,2265061.01,1018.245910645
538780.01,2265161.01,1017.352172852
538780.01,2265261.01,1015.84161377
538780.01,2265361.01,1014.319885254
538780.01,2265461.01,1011.588134766
538780.01,2265561.01,1022.752807617
538780.01,2265661.01,1022.170898438
538780.01,2265761.01,1008.992492676
538780.01,2265861.01,1019.318481445
538780.01,2265961.01,1017.332458496
538780.01,2266061.01,1017.176391602
538780.01,2266161.01,1019.340759277
538780.01,2266261.01,992.686645508
538780.01,2266361.01,1025.14831543
538780.01,2266461.01,1022.648742676
538780.01,2266561.01,1019.065246582
538780.01,2266661.01,1019.340759277
538780.01,2266761.01,1022.971313477
538780.01,2266861.01,1027.636352539
538780.01,2266961.01,1032.123046875
538780.01,2267061.01,1037.30065918
538780.01,2267161.01,1043.372558594
538780.01,2267261.01,1046.421508789
538780.01,2267361.01,1047.889892578
538780.01,2267461.01,1048.905273438
538780.01,2267561.01,1048.905273438
538780.01,2267661.01,1018.499816895
538780.01,2267761.01,1018.499816895
538780.01,2267861.01,1019.964782715
538780.01,2267961.01,1023.623840332
538780.01,2268061.01,1026.446655273
538780.01,2268161.01,1032.405151367
538780.01,2268261.01,1037.343017578
538780.01,2268361.01,1043.339111328
538780.01,2268461.01,1044.980834961
538780.01,2268561.01,1044.54675293
538780.01,2268661.01,1041.818237305
538780.01,2268761.01,1038.531494141
538780.01,2268861.01,1036.350830078
538780.01,2268961.01,1034.364501953
538780.01,2269061.01,1035.509521484
538780.01,2269161.01,1036.071655273
538780.01,2269261.01,1037.473632813
538780.01,2269361.01,1037.47265625
538780.01,2269461.01,1038.146240234
538780.01,2269561.01,1041.548950195
538780.01,2269661.01,1045.162475586
538780.01,2269761.01,1049.25793457
538780.01,2269861.01,1052.655639648
538780.01,2269961.01,1055.97277832
538780.01,2270061.01,1059.76171875
538780.01,2270161.01,1063.164550781
538780.01,2270261.01,1069.118652344
538780.01,2270361.01,1073.364257813
538780.01,2270461.01,1073.811157227
538780.01,2270561.01,1072.820922852
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,1077.049560547
538880.01,2263361.01,1077.478393555
538880.01,2263461.01,1077.019287109
538880.01,2263561.01,1074.703369141
538880.01,2263661.01,1071.474365234
538880.01,2263761.01,1069.957641602
538880.01,2263861.01,1064.948486328
538880.01,2263961.01,1059.450073242
538880.01,2264061.01,1056.540283203
538880.01,2264161.01,1050.303710938
538880.01,2264261.01,1042.452636719
538880.01,2264361.01,1039.849487305
538880.01,2264461.01,1035.898071289
538880.01,2264561.01,1036.548095703
538880.01,2264661.01,1040.098999023
538880.01,2264761.01,1046.911987305
538880.01,2264861.01,1018.653259277
538880.01,2264961.01,1018.538208008
538880.01,2265061.01,1018.245910645
538880.01,2265161.01,1017.523193359
538880.01,2265261.01,1016.529846191
538880.01,2265361.01,1015.980163574
538880.01,2265461.01,1019.565185547
538880.01,2265561.01,1020.109313965
538880.01,2265661.01,1018.54083252
538880.01,2265761.01,1017.152954102
538880.01,2265861.01,1015.087280273
538880.01,2265961.01,1001.766723633
538880.01,2266061.01,1001.757629395
538880.01,2266161.01,1002.373962402
538880.01,2266261.01,1005.478027344
538880.01,2266361.01,1026.248046875
538880.01,2266461.01,1023.008483887
