"X","Y","H01_T20m (Depth)"
533880.01,2262961.01,-78.580841064
533880.01,2263061.01,-80.167480469
533880.01,2263161.01,-81.42641449
533880.01,2263261.01,-83.058166504
533880.01,2263361.01,-84.393379211
533880.01,2263461.01,-85.217071533
533880.01,2263561.01,-85.523178101
533880.01,2263661.01,-85.330123901
533880.01,2263761.01,-83.302970886
533880.01,2263861.01,-81.622886658
533880.01,2263961.01,-81.501716614
533880.01,2264061.01,-82.993667603
533880.01,2264161.01,-84.712638855
533880.01,2264261.01,-86.885360718
533880.01,2264361.01,-88.82509613
533880.01,2264461.01,-90.956596375
533880.01,2264561.01,-93.136825562
533880.01,2264661.01,-94.435142517
533880.01,2264761.01,-95.637458801
533880.01,2264861.01,-94.967781067
533880.01,2264961.01,-93.25328064
533880.01,2265061.01,-93.097129822
533880.01,2265161.01,-93.100975037
533880.01,2265261.01,-92.236930847
533880.01,2265361.01,-91.503501892
533880.01,2265461.01,-89.767868042
533880.01,2265561.01,-90.273223877
533880.01,2265661.01,-91.290252686
533880.01,2265761.01,-93.028915405
533880.01,2265861.01,-94.452941895
533880.01,2265961.01,-93.163589478
533880.01,2266061.01,-93.76625824
533880.01,2266161.01,-93.616859436
533880.01,2266261.01,-93.060699463
533880.01,2266361.01,-92.798118591
533880.01,2266461.01,-92.023170471
533880.01,2266561.01,-91.730392456
533880.01,2266661.01,-89.912948608
533880.01,2266761.01,-88.160461426
533880.01,2266861.01,-89.085342407
533880.01,2266961.01,-89.26197052
533880.01,2267061.01,-89.296531677
533880.01,2267161.01,-88.898643494
533880.01,2267261.01,-87.605628967
533880.01,2267361.01,-87.793434143
533880.01,2267461.01,-89.053596497
533880.01,2267561.01,-88.943962097
533880.01,2267661.01,-86.095672607
533880.01,2267761.01,-83.197212219
533880.01,2267861.01,-83.54825592
533880.01,2267961.01,-86.563972473
533880.01,2268061.01,-91.701850891
533880.01,2268161.01,-94.3854599
533880.01,2268261.01,-94.860092163
533880.01,2268361.01,-96.042358398
533880.01,2268461.01,-96.195198059
533880.01,2268561.01,-94.070289612
533880.01,2268661.01,-90.50819397
533880.01,2268761.01,-86.717193604
533880.01,2268861.01,-83.802780151
533880.01,2268961.01,-82.805175781
533880.01,2269061.01,-83.299377441
533880.01,2269161.01,-83.408569336
533880.01,2269261.01,-84.056388855
533880.01,2269361.01,-85.156959534
533880.01,2269461.01,-85.929878235
533980.01,2260961.01,-72.963867188
533980.01,2261061.01,-71.826705933
533980.01,2261161.01,-71.976036072
533980.01,2261261.01,-73.501495361
533980.01,2261361.01,-72.630699158
533980.01,2261461.01,-72.770401001
533980.01,2261561.01,-73.836242676
533980.01,2261661.01,-74.712593079
533980.01,2261761.01,-75.960075378
533980.01,2261861.01,-77.07824707
533980.01,2261961.01,-76.774604797
533980.01,2262061.01,-76.614639282
533980.01,2262161.01,-77.534851074
533980.01,2262261.01,-76.850479126
533980.01,2262361.01,-75.89994812
533980.01,2262461.01,-75.04221344
533980.01,2262561.01,-74.962974548
533980.01,2262661.01,-75.884597778
533980.01,2262761.01,-77.359848022
533980.01,2262861.01,-77.767547607
533980.01,2262961.01,-78.464813232
533980.01,2263061.01,-79.163909912
533980.01,2263161.01,-79.798995972
533980.01,2263261.01,-81.179252625
533980.01,2263361.01,-82.455909729
533980.01,2263461.01,-83.534988403
533980.01,2263561.01,-84.416900635
533980.01,2263661.01,-84.484214783
533980.01,2263761.01,-82.597206116
533980.01,2263861.01,-81.382659912
533980.01,2263961.01,-81.064117432
533980.01,2264061.01,-82.065032959
533980.01,2264161.01,-84.588722229
533980.01,2264261.01,-86.49080658
533980.01,2264361.01,-88.425712585
533980.01,2264461.01,-91.163803101
533980.01,2264561.01,-92.677978516
533980.01,2264661.01,-93.879867554
533980.01,2264761.01,-94.883361816
533980.01,2264861.01,-94.361625671
533980.01,2264961.01,-93.020050049
533980.01,2265061.01,-92.34262085
533980.01,2265161.01,-91.720237732
533980.01,2265261.01,-91.267608643
533980.01,2265361.01,-90.817733765
533980.01,2265461.01,-89.121040344
533980.01,2265561.01,-89.511703491
533980.01,2265661.01,-90.931694031
533980.01,2265761.01,-94.163726807
533980.01,2265861.01,-95.953842163
533980.01,2265961.01,-94.46697998
533980.01,2266061.01,-94.446716309
533980.01,2266161.01,-94.239456177
533980.01,2266261.01,-94.156929016
533980.01,2266361.01,-94.126594543
533980.01,2266461.01,-93.657302856
533980.01,2266561.01,-93.85987854
533980.01,2266661.01,-92.450767517
533980.01,2266761.01,-90.105583191
533980.01,2266861.01,-90.027580261
533980.01,2266961.01,-90.807739258
533980.01,2267061.01,-91.292022705
533980.01,2267161.01,-90.547424316
533980.01,2267261.01,-89.59098053
533980.01,2267361.01,-89.127731323
533980.01,2267461.01,-88.770355225
533980.01,2267561.01,-88.511245728
533980.01,2267661.01,-86.359680176
533980.01,2267761.01,-84.04283905
533980.01,2267861.01,-83.622779846
533980.01,2267961.01,-85.437347412
533980.01,2268061.01,-90.233016968
533980.01,2268161.01,-93.048675537
533980.01,2268261.01,-95.370498657
533980.01,2268361.01,-95.770973206
533980.01,2268461.01,-93.465278625
533980.01,2268561.01,-91.90838623
533980.01,2268661.01,-88.671325684
533980.01,2268761.01,-85.026252747
533980.01,2268861.01,-82.866973877
533980.01,2268961.01,-82.46131897
533980.01,2269061.01,-84.006439209
533980.01,2269161.01,-83.844970703
533980.01,2269261.01,-84.22315979
533980.01,2269361.01,-85.424560547
533980.01,2269461.01,-85.956062317
534080.01,2260961.01,-72.949401855
534080.01,2261061.01,-71.908103943
534080.01,2261161.01,-72.012992859
534080.01,2261261.01,-71.96559906
534080.01,2261361.01,-72.551834106
534080.01,2261461.01,-73.654022217
534080.01,2261561.01,-75.142181396
534080.01,2261661.01,-75.675521851
534080.01,2261761.01,-76.497886658
534080.01,2261861.01,-77.331596375
534080.01,2261961.01,-76.801589966
534080.01,2262061.01,-76.677947998
534080.01,2262161.01,-77.928291321
534080.01,2262261.01,-77.437255859
534080.01,2262361.01,-75.805641174
534080.01,2262461.01,-75.173904419
534080.01,2262561.01,-76.110076904
534080.01,2262661.01,-77.273620605
534080.01,2262761.01,-78.944999695
534080.01,2262861.01,-79.859710693
534080.01,2262961.01,-80.417007446
534080.01,2263061.01,-80.17754364
534080.01,2263161.01,-80.003768921
534080.01,2263261.01,-81.105079651
534080.01,2263361.01,-82.450584412
534080.01,2263461.01,-83.185592651
534080.01,2263561.01,-83.8777771
534080.01,2263661.01,-83.356742859
534080.01,2263761.01,-82.345153809
534080.01,2263861.01,-82.063850403
534080.01,2263961.01,-80.896835327
534080.01,2264061.01,-81.947219849
534080.01,2264161.01,-85.198165894
534080.01,2264261.01,-85.364700317
534080.01,2264361.01,-85.658348083
534080.01,2264461.01,-90.099830627
534080.01,2264561.01,-91.772155762
534080.01,2264661.01,-93.156448364
534080.01,2264761.01,-93.708496094
534080.01,2264861.01,-93.339416504
534080.01,2264961.01,-92.376052856
534080.01,2265061.01,-91.234977722
534080.01,2265161.01,-90.004859924
534080.01,2265261.01,-90.290626526
534080.01,2265361.01,-90.335968018
534080.01,2265461.01,-89.645500183
534080.01,2265561.01,-90.588287354
534080.01,2265661.01,-92.489952087
534080.01,2265761.01,-95.512588501
534080.01,2265861.01,-97.248558044
534080.01,2265961.01,-97.50843811
534080.01,2266061.01,-97.044639587
534080.01,2266161.01,-96.080192566
534080.01,2266261.01,-96.646972656
534080.01,2266361.01,-97.467094421
534080.01,2266461.01,-97.00302124
534080.01,2266561.01,-96.724960327
534080.01,2266661.01,-95.50453186
534080.01,2266761.01,-90.973526001
534080.01,2266861.01,-89.8387146
534080.01,2266961.01,-90.368843079
534080.01,2267061.01,-90.95639801
534080.01,2267161.01,-89.73223114
534080.01,2267261.01,-90.411499023
534080.01,2267361.01,-90.566352844
534080.01,2267461.01,-88.790794373
534080.01,2267561.01,-88.683799744
534080.01,2267661.01,-87.694869995
534080.01,2267761.01,-85.597747803
534080.01,2267861.01,-84.445838928
534080.01,2267961.01,-84.757003784
534080.01,2268061.01,-88.810874939
534080.01,2268161.01,-93.969200134
534080.01,2268261.01,-98.424255371
534080.01,2268361.01,-95.042449951
534080.01,2268461.01,-88.621131897
534080.01,2268561.01,-90.162666321
534080.01,2268661.01,-88.720687866
534080.01,2268761.01,-83.864830017
534080.01,2268861.01,-82.176132202
534080.01,2268961.01,-82.486564636
534080.01,2269061.01,-84.022529602
534080.01,2269161.01,-84.141242981
534080.01,2269261.01,-84.738754272
534080.01,2269361.01,-85.530921936
534080.01,2269461.01,-85.657142639
534080.01,2269561.01,-86.187171936
534180.01,2260961.01,-73.005744934
534180.01,2261061.01,-71.879745483
534180.01,2261161.01,-72.03881073
534180.01,2261261.01,-72.968429565
534180.01,2261361.01,-73.366630554
534180.01,2261461.01,-74.760925293
534180.01,2261561.01,-76.424232483
534180.01,2261661.01,-76.885688782
534180.01,2261761.01,-77.638702393
534180.01,2261861.01,-78.151313782
534180.01,2261961.01,-77.567932129
534180.01,2262061.01,-77.607009888
534180.01,2262161.01,-78.49597168
534180.01,2262261.01,-78.252639771
534180.01,2262361.01,-76.578079224
534180.01,2262461.01,-76.326797485
534180.01,2262561.01,-77.374938965
534180.01,2262661.01,-79.140830994
534180.01,2262761.01,-80.690925598
534180.01,2262861.01,-81.637130737
534180.01,2262961.01,-82.620979309
534180.01,2263061.01,-82.326721191
534180.01,2263161.01,-83.062065125
534180.01,2263261.01,-82.655189514
534180.01,2263361.01,-83.100891113
534180.01,2263461.01,-83.474960327
534180.01,2263561.01,-83.078330994
534180.01,2263661.01,-82.106048584
534180.01,2263761.01,-82.398025513
534180.01,2263861.01,-82.19858551
534180.01,2263961.01,-80.587097168
534180.01,2264061.01,-81.651351929
534180.01,2264161.01,-85.02696228
534180.01,2264261.01,-82.598068237
534180.01,2264361.01,-80.442672729
534180.01,2264461.01,-88.077445984
534180.01,2264561.01,-90.362709045
534180.01,2264661.01,-92.075721741
534180.01,2264761.01,-92.911956787
534180.01,2264861.01,-92.117752075
534180.01,2264961.01,-90.841712952
534180.01,2265061.01,-90.870635986
534180.01,2265161.01,-89.859008789
534180.01,2265261.01,-89.23664856
534180.01,2265361.01,-89.642196655
534180.01,2265461.01,-91.265785217
534180.01,2265561.01,-93.317695618
534180.01,2265661.01,-95.044700623
534180.01,2265761.01,-96.486419678
534180.01,2265861.01,-97.885536194
534180.01,2265961.01,-99.501937866
534180.01,2266061.01,-99.002044678
534180.01,2266161.01,-98.482307434
534180.01,2266261.01,-99.411705017
534180.01,2266361.01,-100.432670593
534180.01,2266461.01,-99.759719849
534180.01,2266561.01,-98.84324646
534180.01,2266661.01,-97.942703247
534180.01,2266761.01,-94.588348389
534180.01,2266861.01,-92.941268921
534180.01,2266961.01,-91.190849304
534180.01,2267061.01,-90.869949341
534180.01,2267161.01,-89.455566406
534180.01,2267261.01,-90.70463562
534180.01,2267361.01,-91.459640503
534180.01,2267461.01,-89.346565247
534180.01,2267561.01,-89.09147644
534180.01,2267661.01,-88.953460693
534180.01,2267761.01,-87.409469604
534180.01,2267861.01,-85.393745422
534180.01,2267961.01,-84.389122009
534180.01,2268061.01,-87.357849121
534180.01,2268161.01,-95.134384155
534180.01,2268261.01,-97.604568481
534180.01,2268361.01,-90.34513092
534180.01,2268461.01,-85.740280151
534180.01,2268561.01,-90.091583252
534180.01,2268661.01,-88.829902649
534180.01,2268761.01,-82.774024963
534180.01,2268861.01,-82.045440674
534180.01,2268961.01,-82.810974121
534180.01,2269061.01,-83.305870056
534180.01,2269161.01,-84.015823364
534180.01,2269261.01,-84.92175293
534180.01,2269361.01,-85.125137329
534180.01,2269461.01,-85.224197388
534180.01,2269561.01,-85.989059448
534280.01,2260861.01,-74.127586365
534280.01,2260961.01,-72.731163025
534280.01,2261061.01,-71.418449402
534280.01,2261161.01,-71.25428009
534280.01,2261261.01,-72.647689819
534280.01,2261361.01,-73.995346069
534280.01,2261461.01,-75.526184082
534280.01,2261561.01,-77.350036621
534280.01,2261661.01,-77.869567871
534280.01,2261761.01,-78.635955811
534280.01,2261861.01,-79.057777405
534280.01,2261961.01,-78.828369141
534280.01,2262061.01,-78.911468506
534280.01,2262161.01,-79.015380859
534280.01,2262261.01,-79.098388672
534280.01,2262361.01,-77.369590759
534280.01,2262461.01,-75.159210205
534280.01,2262561.01,-75.570075989
534280.01,2262661.01,-78.938179016
534280.01,2262761.01,-81.049163818
534280.01,2262861.01,-81.686599731
534280.01,2262961.01,-82.770683289
534280.01,2263061.01,-82.596305847
534280.01,2263161.01,-83.147338867
534280.01,2263261.01,-82.410820007
534280.01,2263361.01,-82.590576172
534280.01,2263461.01,-83.528404236
534280.01,2263561.01,-82.831344604
534280.01,2263661.01,-81.933532715
534280.01,2263761.01,-82.351348877
534280.01,2263861.01,-82.483596802
534280.01,2263961.01,-81.247344971
534280.01,2264061.01,-81.626159668
534280.01,2264161.01,-83.571899414
534280.01,2264261.01,-80.803840637
534280.01,2264361.01,-81.644447327
534280.01,2264461.01,-87.47983551
534280.01,2264561.01,-88.506439209
534280.01,2264661.01,-90.137771606
534280.01,2264761.01,-90.617607117
534280.01,2264861.01,-89.935630798
534280.01,2264961.01,-89.580848694
534280.01,2265061.01,-90.912582397
534280.01,2265161.01,-88.650039673
534280.01,2265261.01,-88.951377869
534280.01,2265361.01,-89.974884033
534280.01,2265461.01,-91.5962677
534280.01,2265561.01,-94.132324219
534280.01,2265661.01,-96.202018738
534280.01,2265761.01,-97.218048096
534280.01,2265861.01,-99.055473328
534280.01,2265961.01,-100.844970703
534280.01,2266061.01,-100.501281738
534280.01,2266161.01,-100.765785217
534280.01,2266261.01,-101.382110596
534280.01,2266361.01,-101.408859253
534280.01,2266461.01,-100.13445282
534280.01,2266561.01,-99.342765808
534280.01,2266661.01,-97.861831665
534280.01,2266761.01,-97.031288147
534280.01,2266861.01,-96.513069153
534280.01,2266961.01,-93.916976929
534280.01,2267061.01,-92.549736023
534280.01,2267161.01,-90.968788147
534280.01,2267261.01,-91.594642639
534280.01,2267361.01,-91.722915649
534280.01,2267461.01,-89.601402283
534280.01,2267561.01,-88.636375427
534280.01,2267661.01,-88.2527771
534280.01,2267761.01,-87.179801941
534280.01,2267861.01,-85.021125793
534280.01,2267961.01,-84.668449402
534280.01,2268061.01,-88.884483337
534280.01,2268161.01,-96.723312378
534280.01,2268261.01,-92.731666565
534280.01,2268361.01,-83.247108459
534280.01,2268461.01,-83.853240967
534280.01,2268561.01,-88.923538208
534280.01,2268661.01,-88.445793152
534280.01,2268761.01,-83.485816956
534280.01,2268861.01,-82.450889587
534280.01,2268961.01,-83.485206604
534280.01,2269061.01,-83.753372192
534280.01,2269161.01,-84.020599365
534280.01,2269261.01,-85.014274597
534280.01,2269361.01,-84.842651367
534280.01,2269461.01,-85.422340393
534280.01,2269561.01,-86.235198975
534280.01,2269661.01,-86.237937927
534280.01,2270861.01,-87.936157227
534380.01,2260861.01,-73.37121582
534380.01,2260961.01,-72.065223694
534380.01,2261061.01,-71.090713501
534380.01,2261161.01,-71.040023804
534380.01,2261261.01,-72.170578003
534380.01,2261361.01,-74.138023376
534380.01,2261461.01,-75.239990234
534380.01,2261561.01,-77.160064697
534380.01,2261661.01,-77.96685791
534380.01,2261761.01,-78.491600037
534380.01,2261861.01,-78.88885498
534380.01,2261961.01,-78.643005371
534380.01,2262061.01,-78.360961914
534380.01,2262161.01,-78.108047485
534380.01,2262261.01,-78.580047607
534380.01,2262361.01,-77.66506958
534380.01,2262461.01,-74.708732605
534380.01,2262561.01,-74.039024353
534380.01,2262661.01,-77.270935059
534380.01,2262761.01,-79.937355042
534380.01,2262861.01,-80.307167053
534380.01,2262961.01,-81.386680603
534380.01,2263061.01,-81.784233093
534380.01,2263161.01,-80.873306274
534380.01,2263261.01,-80.747703552
534380.01,2263361.01,-81.547622681
534380.01,2263461.01,-83.024375916
534380.01,2263561.01,-82.398414612
534380.01,2263661.01,-81.338531494
534380.01,2263761.01,-81.163253784
534380.01,2263861.01,-81.090766907
534380.01,2263961.01,-80.857673645
534380.01,2264061.01,-81.134887695
534380.01,2264161.01,-82.515800476
534380.01,2264261.01,-82.885246277
534380.01,2264361.01,-84.570465088
534380.01,2264461.01,-85.930221558
534380.01,2264561.01,-87.458602905
534380.01,2264661.01,-89.278121948
534380.01,2264761.01,-88.211647034
534380.01,2264861.01,-89.96862793
534380.01,2264961.01,-91.213020325
534380.01,2265061.01,-91.84942627
534380.01,2265161.01,-92.046722412
534380.01,2265261.01,-92.744384766
534380.01,2265361.01,-93.469345093
534380.01,2265461.01,-94.053596497
534380.01,2265561.01,-95.905838013
534380.01,2265661.01,-96.817344666
534380.01,2265761.01,-97.461547852
534380.01,2265861.01,-99.302230835
534380.01,2265961.01,-101.352493286
534380.01,2266061.01,-101.613754272
534380.01,2266161.01,-101.751754761
534380.01,2266261.01,-102.026863098
534380.01,2266361.01,-101.854515076
534380.01,2266461.01,-100.738624573
534380.01,2266561.01,-100.223899841
534380.01,2266661.01,-98.861610413
534380.01,2266761.01,-98.661308289
534380.01,2266861.01,-98.740348816
534380.01,2266961.01,-97.131721497
534380.01,2267061.01,-94.981544495
534380.01,2267161.01,-91.927268982
534380.01,2267261.01,-90.861434937
534380.01,2267361.01,-90.257888794
534380.01,2267461.01,-88.795722961
534380.01,2267561.01,-87.413154602
534380.01,2267661.01,-86.514305115
534380.01,2267761.01,-85.338905334
534380.01,2267861.01,-84.65776062
534380.01,2267961.01,-85.969589233
534380.01,2268061.01,-90.257896423
534380.01,2268161.01,-95.676490784
534380.01,2268261.01,-89.858634949
534380.01,2268361.01,-80.990577698
534380.01,2268461.01,-83.120780945
534380.01,2268561.01,-88.080543518
534380.01,2268661.01,-88.421722412
534380.01,2268761.01,-84.105140686
534380.01,2268861.01,-82.375305176
534380.01,2268961.01,-83.790977478
534380.01,2269061.01,-84.861404419
534380.01,2269161.01,-85.011482239
534380.01,2269261.01,-85.143226624
534380.01,2269361.01,-85.035179138
534380.01,2269461.01,-86.084228516
534380.01,2269561.01,-86.267318726
534380.01,2269661.01,-86.067131042
534380.01,2269761.01,-86.708747864
534380.01,2270661.01,-89.681518555
534380.01,2270761.01,-89.459121704
534380.01,2270861.01,-88.438919067
534380.01,2270961.01,-88.185592651
534480.01,2260861.01,-72.205329895
534480.01,2260961.01,-71.180282593
534480.01,2261061.01,-70.968582153
534480.01,2261161.01,-71.686561584
