"X","Y","H10_Portl (Depth)"
538180.01,2270161.01,197.171264648
538180.01,2270261.01,196.811416626
538180.01,2270361.01,196.966888428
538180.01,2270461.01,201.495254517
538180.01,2270561.01,204.109115601
538180.01,2270661.01,206.589294434
538180.01,2270761.01,207.47605896
538180.01,2270861.01,208.145889282
538180.01,2270961.01,209.497879028
538180.01,2271061.01,210.060409546
538180.01,2271161.01,-9999
538180.01,2271261.01,-9999
538180.01,2271361.01,-9999
538180.01,2271461.01,-9999
538180.01,2271561.01,-9999
538180.01,2271661.01,-9999
538180.01,2271761.01,-9999
538280.01,2262761.01,157.162643433
538280.01,2262861.01,157.193817139
538280.01,2262961.01,156.998016357
538280.01,2263061.01,157.508422852
538280.01,2263161.01,146.129989624
538280.01,2263261.01,144.619979858
538280.01,2263361.01,143.320602417
538280.01,2263461.01,143.07019043
538280.01,2263561.01,143.489486694
538280.01,2263661.01,142.575653076
538280.01,2263761.01,141.356521606
538280.01,2263861.01,139.446517944
538280.01,2263961.01,135.906570435
538280.01,2264061.01,134.01953125
538280.01,2264161.01,132.602508545
538280.01,2264261.01,133.281814575
538280.01,2264361.01,133.286514282
538280.01,2264461.01,132.981002808
538280.01,2264561.01,133.229141235
538280.01,2264661.01,131.59223938
538280.01,2264761.01,131.165115356
538280.01,2264861.01,131.071746826
538280.01,2264961.01,130.430953979
538280.01,2265061.01,129.906326294
538280.01,2265161.01,129.576766968
538280.01,2265261.01,129.482116699
538280.01,2265361.01,129.200027466
538280.01,2265461.01,128.344238281
538280.01,2265561.01,126.935585022
538280.01,2265661.01,127.717292786
538280.01,2265761.01,129.842880249
538280.01,2265861.01,130.604446411
538280.01,2265961.01,130.820541382
538280.01,2266061.01,131.478622437
538280.01,2266161.01,133.361038208
538280.01,2266261.01,151.141464233
538280.01,2266361.01,153.867752075
538280.01,2266461.01,154.996307373
538280.01,2266561.01,154.773376465
538280.01,2266661.01,154.660247803
538280.01,2266761.01,154.918441772
538280.01,2266861.01,154.897277832
538280.01,2266961.01,154.30947876
538280.01,2267061.01,154.30947876
538280.01,2267161.01,154.089981079
538280.01,2267261.01,154.767379761
538280.01,2267361.01,157.018722534
538280.01,2267461.01,160.059844971
538280.01,2267561.01,186.699737549
538280.01,2267661.01,188.306518555
538280.01,2267761.01,189.038589478
538280.01,2267861.01,190.247924805
538280.01,2267961.01,191.239151001
538280.01,2268061.01,190.980255127
538280.01,2268161.01,190.852783203
538280.01,2268261.01,167.280776978
538280.01,2268361.01,166.500778198
538280.01,2268461.01,170.339950562
538280.01,2268561.01,172.109069824
538280.01,2268661.01,171.796920776
538280.01,2268761.01,172.199752808
538280.01,2268861.01,173.329299927
538280.01,2268961.01,173.902130127
538280.01,2269061.01,175.75227356
538280.01,2269161.01,177.577957153
538280.01,2269261.01,179.559082031
538280.01,2269361.01,184.811645508
538280.01,2269461.01,188.482757568
538280.01,2269561.01,190.383071899
538280.01,2269661.01,191.340591431
538280.01,2269761.01,190.970062256
538280.01,2269861.01,190.688430786
538280.01,2269961.01,190.952178955
538280.01,2270061.01,196.924957275
538280.01,2270161.01,196.405914307
538280.01,2270261.01,194.022537231
538280.01,2270361.01,196.779159546
538280.01,2270461.01,201.726623535
538280.01,2270561.01,203.94102478
538280.01,2270661.01,207.081481934
538280.01,2270761.01,208.466171265
538280.01,2270861.01,208.602462769
538280.01,2270961.01,209.002822876
538280.01,2271061.01,-9999
538280.01,2271161.01,-9999
538280.01,2271261.01,-9999
538280.01,2271361.01,-9999
538280.01,2271461.01,-9999
538280.01,2271561.01,-9999
538280.01,2271661.01,-9999
538280.01,2271761.01,-9999
538380.01,2262761.01,-9999
538380.01,2262861.01,157.162643433
538380.01,2262961.01,155.676193237
538380.01,2263061.01,148.753692627
538380.01,2263161.01,158.420318604
538380.01,2263261.01,146.605499268
538380.01,2263361.01,143.325012207
538380.01,2263461.01,140.972763062
538380.01,2263561.01,140.08921814
538380.01,2263661.01,140.011535645
538380.01,2263761.01,141.249801636
538380.01,2263861.01,140.118881226
538380.01,2263961.01,138.976165771
538380.01,2264061.01,137.600860596
538380.01,2264161.01,137.151504517
538380.01,2264261.01,135.444961548
538380.01,2264361.01,135.625946045
538380.01,2264461.01,136.547531128
538380.01,2264561.01,135.500610352
538380.01,2264661.01,133.748840332
538380.01,2264761.01,134.953155518
538380.01,2264861.01,134.68788147
538380.01,2264961.01,133.129211426
538380.01,2265061.01,132.360061646
538380.01,2265161.01,132.749328613
538380.01,2265261.01,130.966308594
538380.01,2265361.01,129.848953247
538380.01,2265461.01,128.735443115
538380.01,2265561.01,127.835380554
538380.01,2265661.01,129.614929199
538380.01,2265761.01,131.690887451
538380.01,2265861.01,132.124816895
538380.01,2265961.01,132.523071289
538380.01,2266061.01,136.434768677
538380.01,2266161.01,135.742919922
538380.01,2266261.01,154.223205566
538380.01,2266361.01,155.41796875
538380.01,2266461.01,155.559402466
538380.01,2266561.01,153.997970581
538380.01,2266661.01,152.876861572
538380.01,2266761.01,153.161560059
538380.01,2266861.01,155.009307861
538380.01,2266961.01,154.802856445
538380.01,2267061.01,154.84286499
538380.01,2267161.01,154.961273193
538380.01,2267261.01,158.780380249
538380.01,2267361.01,161.100616455
538380.01,2267461.01,162.575973511
538380.01,2267561.01,186.641448975
538380.01,2267661.01,189.016830444
538380.01,2267761.01,188.662750244
538380.01,2267861.01,188.179092407
538380.01,2267961.01,188.274353027
538380.01,2268061.01,190.829803467
538380.01,2268161.01,190.689941406
538380.01,2268261.01,166.073440552
538380.01,2268361.01,165.307937622
538380.01,2268461.01,169.169067383
538380.01,2268561.01,171.942764282
538380.01,2268661.01,171.593444824
538380.01,2268761.01,171.779907227
538380.01,2268861.01,172.703292847
538380.01,2268961.01,173.678970337
538380.01,2269061.01,175.687850952
538380.01,2269161.01,177.626403809
538380.01,2269261.01,180.453460693
538380.01,2269361.01,185.48789978
538380.01,2269461.01,188.657562256
538380.01,2269561.01,189.929901123
538380.01,2269661.01,191.275192261
538380.01,2269761.01,193.42175293
538380.01,2269861.01,187.945114136
538380.01,2269961.01,195.493713379
538380.01,2270061.01,196.316268921
538380.01,2270161.01,195.368988037
538380.01,2270261.01,194.926620483
538380.01,2270361.01,196.602371216
538380.01,2270461.01,201.115356445
538380.01,2270561.01,202.581390381
538380.01,2270661.01,205.672927856
538380.01,2270761.01,207.302429199
538380.01,2270861.01,208.357803345
538380.01,2270961.01,-9999
538380.01,2271061.01,-9999
538380.01,2271161.01,-9999
538380.01,2271261.01,-9999
538380.01,2271361.01,-9999
538380.01,2271461.01,-9999
538380.01,2271561.01,-9999
538380.01,2271661.01,-9999
538480.01,2262861.01,-9999
538480.01,2262961.01,152.680603027
538480.01,2263061.01,150.159164429
538480.01,2263161.01,158.190002441
538480.01,2263261.01,158.423522949
538480.01,2263361.01,158.423522949
538480.01,2263461.01,141.472702026
538480.01,2263561.01,139.916320801
538480.01,2263661.01,138.306991577
538480.01,2263761.01,138.260238647
538480.01,2263861.01,137.919692993
538480.01,2263961.01,138.07333374
538480.01,2264061.01,138.139678955
538480.01,2264161.01,139.053253174
538480.01,2264261.01,139.357284546
538480.01,2264361.01,139.128295898
538480.01,2264461.01,139.54586792
538480.01,2264561.01,138.657897949
538480.01,2264661.01,137.847625732
538480.01,2264761.01,137.717224121
538480.01,2264861.01,136.888809204
538480.01,2264961.01,134.986755371
538480.01,2265061.01,132.273239136
538480.01,2265161.01,129.783172607
538480.01,2265261.01,129.169372559
538480.01,2265361.01,129.073348999
538480.01,2265461.01,128.726455688
538480.01,2265561.01,128.235046387
538480.01,2265661.01,129.801101685
538480.01,2265761.01,130.849029541
538480.01,2265861.01,133.208877563
538480.01,2265961.01,132.513824463
538480.01,2266061.01,133.97895813
538480.01,2266161.01,136.434768677
538480.01,2266261.01,154.983078003
538480.01,2266361.01,154.914627075
538480.01,2266461.01,153.685119629
538480.01,2266561.01,152.811309814
538480.01,2266661.01,152.728591919
538480.01,2266761.01,152.822433472
538480.01,2266861.01,153.905059814
538480.01,2266961.01,154.282745361
538480.01,2267061.01,155.209671021
538480.01,2267161.01,158.385696411
538480.01,2267261.01,161.38835144
538480.01,2267361.01,162.940948486
538480.01,2267461.01,163.377990723
538480.01,2267561.01,186.794723511
538480.01,2267661.01,187.920410156
538480.01,2267761.01,188.435943604
538480.01,2267861.01,186.865936279
538480.01,2267961.01,188.723114014
538480.01,2268061.01,190.689941406
538480.01,2268161.01,184.350601196
538480.01,2268261.01,163.801620483
538480.01,2268361.01,164.857391357
538480.01,2268461.01,168.880157471
538480.01,2268561.01,171.386383057
538480.01,2268661.01,171.195007324
538480.01,2268761.01,171.948776245
538480.01,2268861.01,173.009078979
538480.01,2268961.01,174.824493408
538480.01,2269061.01,176.201278687
538480.01,2269161.01,178.659988403
538480.01,2269261.01,182.084106445
538480.01,2269361.01,186.347671509
538480.01,2269461.01,188.756835938
538480.01,2269561.01,190.030731201
538480.01,2269661.01,191.200820923
538480.01,2269761.01,195.397766113
538480.01,2269861.01,187.481338501
538480.01,2269961.01,184.534500122
538480.01,2270061.01,195.572341919
538480.01,2270161.01,195.367752075
538480.01,2270261.01,196.331954956
538480.01,2270361.01,197.726119995
538480.01,2270461.01,199.957015991
538480.01,2270561.01,202.078735352
538480.01,2270661.01,203.468185425
538480.01,2270761.01,205.562149048
538480.01,2270861.01,-9999
538480.01,2270961.01,-9999
538480.01,2271061.01,-9999
538480.01,2271161.01,-9999
538480.01,2271261.01,-9999
538480.01,2271361.01,-9999
538480.01,2271461.01,-9999
538480.01,2271561.01,-9999
538480.01,2271661.01,-9999
538580.01,2262861.01,-9999
538580.01,2262961.01,153.077316284
538580.01,2263061.01,156.196655273
538580.01,2263161.01,156.93170166
538580.01,2263261.01,157.964477539
538580.01,2263361.01,158.283233643
538580.01,2263461.01,158.401077271
538580.01,2263561.01,158.423522949
538580.01,2263661.01,158.423522949
538580.01,2263761.01,137.919692993
538580.01,2263861.01,137.919692993
538580.01,2263961.01,137.919692993
538580.01,2264061.01,137.919692993
538580.01,2264161.01,138.981292725
538580.01,2264261.01,144.32901001
538580.01,2264361.01,142.555358887
538580.01,2264461.01,142.304962158
538580.01,2264561.01,141.072387695
538580.01,2264661.01,141.694061279
538580.01,2264761.01,141.954223633
538580.01,2264861.01,136.779998779
538580.01,2264961.01,132.63835144
538580.01,2265061.01,130.46295166
538580.01,2265161.01,129.038070679
538580.01,2265261.01,128.342956543
538580.01,2265361.01,128.342956543
538580.01,2265461.01,128.342956543
538580.01,2265561.01,128.342956543
538580.01,2265661.01,128.596038818
538580.01,2265761.01,130.141571045
538580.01,2265861.01,132.395202637
538580.01,2265961.01,132.216674805
538580.01,2266061.01,153.104537964
538580.01,2266161.01,151.960510254
538580.01,2266261.01,152.432144165
538580.01,2266361.01,152.285964966
538580.01,2266461.01,152.423126221
538580.01,2266561.01,152.52986145
538580.01,2266661.01,152.930664063
538580.01,2266761.01,153.110473633
538580.01,2266861.01,153.706268311
538580.01,2266961.01,154.263397217
538580.01,2267061.01,155.088348389
538580.01,2267161.01,158.25112915
538580.01,2267261.01,161.687271118
538580.01,2267361.01,163.837097168
538580.01,2267461.01,165.048675537
538580.01,2267561.01,184.572753906
538580.01,2267661.01,186.20135498
538580.01,2267761.01,188.001663208
538580.01,2267861.01,187.045288086
538580.01,2267961.01,187.099212646
538580.01,2268061.01,189.989929199
538580.01,2268161.01,162.856170654
538580.01,2268261.01,161.990066528
538580.01,2268361.01,164.41607666
538580.01,2268461.01,165.76499939
538580.01,2268561.01,166.577438354
538580.01,2268661.01,168.802459717
538580.01,2268761.01,170.036193848
538580.01,2268861.01,170.805969238
538580.01,2268961.01,173.97869873
538580.01,2269061.01,176.134658813
538580.01,2269161.01,178.826599121
538580.01,2269261.01,181.770599365
538580.01,2269361.01,185.627120972
538580.01,2269461.01,188.734588623
538580.01,2269561.01,190.315368652
538580.01,2269661.01,191.216598511
538580.01,2269761.01,183.193862915
538580.01,2269861.01,182.832687378
538580.01,2269961.01,184.995254517
538580.01,2270061.01,192.199569702
538580.01,2270161.01,192.094390869
538580.01,2270261.01,195.600494385
538580.01,2270361.01,197.062438965
538580.01,2270461.01,198.001358032
538580.01,2270561.01,200.918106079
538580.01,2270661.01,-9999
538580.01,2270761.01,-9999
538580.01,2270861.01,-9999
538580.01,2270961.01,-9999
538580.01,2271061.01,-9999
538580.01,2271161.01,-9999
538580.01,2271261.01,-9999
538580.01,2271361.01,-9999
538580.01,2271461.01,-9999
538580.01,2271561.01,-9999
538680.01,2262961.01,-9999
538680.01,2263061.01,156.996932983
538680.01,2263161.01,158.190490723
538680.01,2263261.01,158.349746704
538680.01,2263361.01,158.641433716
538680.01,2263461.01,158.018127441
538680.01,2263561.01,157.574630737
538680.01,2263661.01,157.931793213
538680.01,2263761.01,157.682250977
538680.01,2263861.01,157.021240234
538680.01,2263961.01,156.69694519
538680.01,2264061.01,137.919692993
538680.01,2264161.01,137.919692993
538680.01,2264261.01,144.718673706
538680.01,2264361.01,145.295516968
538680.01,2264461.01,143.817901611
538680.01,2264561.01,141.133377075
538680.01,2264661.01,144.325775146
538680.01,2264761.01,145.766189575
538680.01,2264861.01,149.011108398
538680.01,2264961.01,152.256103516
538680.01,2265061.01,152.256103516
538680.01,2265161.01,152.133529663
538680.01,2265261.01,152.133529663
538680.01,2265361.01,152.082672119
538680.01,2265461.01,150.233642578
538680.01,2265561.01,128.342956543
538680.01,2265661.01,128.342956543
538680.01,2265761.01,128.342956543
538680.01,2265861.01,131.075531006
538680.01,2265961.01,152.862579346
538680.01,2266061.01,151.838684082
538680.01,2266161.01,150.557495117
538680.01,2266261.01,150.76473999
538680.01,2266361.01,150.905960083
538680.01,2266461.01,151.743515015
538680.01,2266561.01,152.877120972
538680.01,2266661.01,153.159072876
538680.01,2266761.01,153.297592163
538680.01,2266861.01,153.73223877
538680.01,2266961.01,154.208786011
538680.01,2267061.01,155.134552002
538680.01,2267161.01,157.112121582
538680.01,2267261.01,159.940475464
538680.01,2267361.01,163.4896698
538680.01,2267461.01,165.296905518
538680.01,2267561.01,181.663574219
538680.01,2267661.01,183.865386963
538680.01,2267761.01,185.528015137
538680.01,2267861.01,183.476043701
538680.01,2267961.01,180.857437134
538680.01,2268061.01,186.040145874
538680.01,2268161.01,164.477386475
538680.01,2268261.01,164.18586731
538680.01,2268361.01,162.566452026
538680.01,2268461.01,163.598693848
538680.01,2268561.01,162.585922241
538680.01,2268661.01,164.968322754
538680.01,2268761.01,167.949386597
538680.01,2268861.01,170.272338867
538680.01,2268961.01,174.123764038
538680.01,2269061.01,177.218231201
538680.01,2269161.01,178.909225464
538680.01,2269261.01,182.378250122
538680.01,2269361.01,185.338745117
538680.01,2269461.01,188.32862854
538680.01,2269561.01,190.178100586
538680.01,2269661.01,188.089080811
538680.01,2269761.01,189.715087891
538680.01,2269861.01,183.243225098
538680.01,2269961.01,186.009216309
538680.01,2270061.01,188.648025513
538680.01,2270161.01,190.773834229
538680.01,2270261.01,193.660552979
538680.01,2270361.01,195.901565552
538680.01,2270461.01,196.993591309
538680.01,2270561.01,-9999
538680.01,2270661.01,-9999
538680.01,2270761.01,-9999
538680.01,2270861.01,-9999
538680.01,2270961.01,-9999
538680.01,2271061.01,-9999
538680.01,2271161.01,-9999
538680.01,2271261.01,-9999
538680.01,2271361.01,-9999
538680.01,2271461.01,-9999
538680.01,2271561.01,-9999
538780.01,2262961.01,-9999
538780.01,2263061.01,-9999
538780.01,2263161.01,160.269332886
538780.01,2263261.01,160.469512939
538780.01,2263361.01,159.044418335
538780.01,2263461.01,157.95072937
538780.01,2263561.01,157.296920776
538780.01,2263661.01,156.900878906
538780.01,2263761.01,156.719177246
538780.01,2263861.01,155.785797119
538780.01,2263961.01,155.837356567
538780.01,2264061.01,155.263687134
538780.01,2264161.01,151.948547363
538780.01,2264261.01,149.556396484
538780.01,2264361.01,148.205535889
538780.01,2264461.01,147.567321777
538780.01,2264561.01,145.200057983
538780.01,2264661.01,145.316940308
538780.01,2264761.01,147.391738892
538780.01,2264861.01,149.750900269
538780.01,2264961.01,152.469955444
538780.01,2265061.01,152.49130249
538780.01,2265161.01,152.078598022
538780.01,2265261.01,151.830734253
538780.01,2265361.01,150.785354614
538780.01,2265461.01,150.325424194
538780.01,2265561.01,149.810302734
538780.01,2265661.01,153.000961304
538780.01,2265761.01,152.994018555
538780.01,2265861.01,132.005584717
538780.01,2265961.01,153.749191284
538780.01,2266061.01,151.838684082
538780.01,2266161.01,152.622848511
538780.01,2266261.01,153.018569946
538780.01,2266361.01,153.447113037
538780.01,2266461.01,152.901977539
538780.01,2266561.01,152.457458496
538780.01,2266661.01,152.722732544
538780.01,2266761.01,153.240570068
538780.01,2266861.01,153.7134552
538780.01,2266961.01,153.928161621
538780.01,2267061.01,155.892974854
538780.01,2267161.01,158.977493286
538780.01,2267261.01,160.610351563
538780.01,2267361.01,164.090332031
538780.01,2267461.01,166.006744385
538780.01,2267561.01,183.396728516
538780.01,2267661.01,184.746582031
538780.01,2267761.01,184.320785522
538780.01,2267861.01,185.770553589
538780.01,2267961.01,180.47265625
538780.01,2268061.01,180.306274414
538780.01,2268161.01,171.757919312
538780.01,2268261.01,174.947647095
538780.01,2268361.01,160.577987671
538780.01,2268461.01,159.866729736
538780.01,2268561.01,160.328872681
538780.01,2268661.01,163.485641479
538780.01,2268761.01,167.318115234
538780.01,2268861.01,169.819976807
538780.01,2268961.01,174.393478394
538780.01,2269061.01,177.46875
538780.01,2269161.01,179.4815979
538780.01,2269261.01,182.652740479
538780.01,2269361.01,185.857376099
538780.01,2269461.01,186.273239136
538780.01,2269561.01,187.481338501
538780.01,2269661.01,181.195129395
538780.01,2269761.01,181.598129272
538780.01,2269861.01,182.303253174
538780.01,2269961.01,184.375778198
538780.01,2270061.01,187.388565063
538780.01,2270161.01,189.630142212
538780.01,2270261.01,191.253585815
538780.01,2270361.01,194.282730103
538780.01,2270461.01,197.940185547
538780.01,2270561.01,199.923950195
538780.01,2270661.01,-9999
538780.01,2270761.01,-9999
538780.01,2270861.01,-9999
538780.01,2270961.01,-9999
538780.01,2271061.01,-9999
538780.01,2271161.01,-9999
538780.01,2271261.01,-9999
538780.01,2271361.01,-9999
538780.01,2271461.01,-9999
538880.01,2263061.01,-9999
538880.01,2263161.01,-9999
538880.01,2263261.01,162.30015564
538880.01,2263361.01,160.697601318
538880.01,2263461.01,159.706390381
538880.01,2263561.01,158.291168213
538880.01,2263661.01,157.702072144
538880.01,2263761.01,156.981567383
538880.01,2263861.01,155.027999878
538880.01,2263961.01,155.367202759
538880.01,2264061.01,155.596893311
538880.01,2264161.01,152.388275146
538880.01,2264261.01,150.559890747
538880.01,2264361.01,151.755813599
538880.01,2264461.01,152.910964966
538880.01,2264561.01,152.195678711
538880.01,2264661.01,152.942153931
538880.01,2264761.01,154.366287231
538880.01,2264861.01,156.466629028
538880.01,2264961.01,154.997711182
538880.01,2265061.01,153.77532959
538880.01,2265161.01,151.504837036
538880.01,2265261.01,150.557617188
538880.01,2265361.01,148.60395813
538880.01,2265461.01,146.708404541
538880.01,2265561.01,147.735961914
538880.01,2265661.01,147.362945557
538880.01,2265761.01,147.651123047
538880.01,2265861.01,153.52935791
538880.01,2265961.01,154.022247314
538880.01,2266061.01,154.780059814
538880.01,2266161.01,155.18536377
538880.01,2266261.01,154.91619873
538880.01,2266361.01,153.914657593
538880.01,2266461.01,153.370956421
538880.01,2266561.01,153.091384888
538880.01,2266661.01,153.72328186
538880.01,2266761.01,153.38130188
538880.01,2266861.01,154.616546631
538880.01,2266961.01,155.163085938
538880.01,2267061.01,157.782546997
538880.01,2267161.01,160.157608032
538880.01,2267261.01,161.729629517
538880.01,2267361.01,166.14453125
538880.01,2267461.01,170.477325439
538880.01,2267561.01,180.727371216
538880.01,2267661.01,183.945404053
538880.01,2267761.01,184.102508545
538880.01,2267861.01,183.732345581
538880.01,2267961.01,181.566192627
538880.01,2268061.01,173.345565796
538880.01,2268161.01,171.878952026
538880.01,2268261.01,175.964797974
538880.01,2268361.01,157.841674805
538880.01,2268461.01,158.244873047
538880.01,2268561.01,159.177932739
538880.01,2268661.01,162.18397522
538880.01,2268761.01,166.739044189
538880.01,2268861.01,170.188354492
538880.01,2268961.01,173.726699829
538880.01,2269061.01,175.942703247
538880.01,2269161.01,177.688293457
538880.01,2269261.01,181.310058594
538880.01,2269361.01,184.957275391
538880.01,2269461.01,186.154541016
538880.01,2269561.01,186.816101074
538880.01,2269661.01,180.964828491
538880.01,2269761.01,181.548309326
538880.01,2269861.01,182.48223877
538880.01,2269961.01,184.939376831
538880.01,2270061.01,187.68069458
538880.01,2270161.01,189.558319092
538880.01,2270261.01,189.878936768
538880.01,2270361.01,192.956008911
538880.01,2270461.01,197.390777588
538880.01,2270561.01,201.274230957
538880.01,2270661.01,-9999
538880.01,2270761.01,-9999
538880.01,2270861.01,-9999
538880.01,2270961.01,-9999
538880.01,2271061.01,-9999
538880.01,2271161.01,-9999
538880.01,2271261.01,-9999
538880.01,2271361.01,-9999
538880.01,2271461.01,-9999
538980.01,2263161.01,-9999
538980.01,2263261.01,-9999
538980.01,2263361.01,163.684631348
538980.01,2263461.01,162.323287964
538980.01,2263561.01,161.504745483
538980.01,2263661.01,159.426086426
538980.01,2263761.01,158.842849731
538980.01,2263861.01,156.30456543
538980.01,2263961.01,156.038208008
538980.01,2264061.01,156.84614563
538980.01,2264161.01,155.641738892
538980.01,2264261.01,153.57800293
538980.01,2264361.01,154.644638062
538980.01,2264461.01,155.453262329
538980.01,2264561.01,156.062408447
538980.01,2264661.01,157.032012939
538980.01,2264761.01,156.8621521
538980.01,2264861.01,155.555374146
538980.01,2264961.01,154.445068359
538980.01,2265061.01,152.390899658
538980.01,2265161.01,150.954376221
538980.01,2265261.01,149.166061401
538980.01,2265361.01,148.080978394
538980.01,2265461.01,145.617874146
538980.01,2265561.01,144.854507446
538980.01,2265661.01,145.216995239
538980.01,2265761.01,147.486312866
538980.01,2265861.01,153.809494019
538980.01,2265961.01,154.089630127
538980.01,2266061.01,153.066482544
538980.01,2266161.01,152.891876221
538980.01,2266261.01,151.663314819
538980.01,2266361.01,151.139282227
538980.01,2266461.01,153.077316284
538980.01,2266561.01,153.413192749
538980.01,2266661.01,154.710159302
538980.01,2266761.01,154.687530518
538980.01,2266861.01,154.72718811
538980.01,2266961.01,154.300857544
538980.01,2267061.01,157.834716797
538980.01,2267161.01,160.373794556
538980.01,2267261.01,162.38961792
538980.01,2267361.01,167.388183594
538980.01,2267461.01,176.942840576
538980.01,2267561.01,181.427734375
538980.01,2267661.01,183.732345581
538980.01,2267761.01,183.732345581
538980.01,2267861.01,170.572280884
538980.01,2267961.01,166.147781372
538980.01,2268061.01,176.04675293
538980.01,2268161.01,172.650039673
538980.01,2268261.01,173.93371582
538980.01,2268361.01,156.95249939
538980.01,2268461.01,156.216690063
538980.01,2268561.01,157.811584473
538980.01,2268661.01,160.849273682
538980.01,2268761.01,164.196334839
538980.01,2268861.01,170.417175293
538980.01,2268961.01,173.570159912
538980.01,2269061.01,175.113388062
538980.01,2269161.01,176.909286499
538980.01,2269261.01,180.790496826
538980.01,2269361.01,184.646957397
538980.01,2269461.01,185.746368408
538980.01,2269561.01,180.964828491
538980.01,2269661.01,180.964828491
538980.01,2269761.01,181.819702148
538980.01,2269861.01,183.043319702
538980.01,2269961.01,186.074157715
538980.01,2270061.01,187.469970703
538980.01,2270161.01,188.13458252
538980.01,2270261.01,189.336853027
538980.01,2270361.01,188.579025269
538980.01,2270461.01,194.75743103
538980.01,2270561.01,203.979415894
538980.01,2270661.01,-9999
538980.01,2270761.01,-9999
538980.01,2270861.01,-9999
538980.01,2270961.01,-9999
538980.01,2271061.01,-9999
538980.01,2271161.01,-9999
538980.01,2271261.01,-9999
538980.01,2271361.01,-9999
538980.01,2271461.01,-9999
539080.01,2263161.01,-9999
539080.01,2263261.01,-9999
539080.01,2263361.01,164.486236572
539080.01,2263461.01,164.035202026
539080.01,2263561.01,162.171127319
539080.01,2263661.01,161.87310791
539080.01,2263761.01,161.345184326
539080.01,2263861.01,159.433944702
539080.01,2263961.01,155.35925293
539080.01,2264061.01,158.361785889
539080.01,2264161.01,157.535354614
539080.01,2264261.01,154.705062866
539080.01,2264361.01,155.854568481
539080.01,2264461.01,155.900588989
539080.01,2264561.01,155.921417236
539080.01,2264661.01,156.03338623
539080.01,2264761.01,155.225982666
539080.01,2264861.01,154.450927734
539080.01,2264961.01,150.83164978
539080.01,2265061.01,148.906036377
539080.01,2265161.01,148.703430176
539080.01,2265261.01,148.328552246
539080.01,2265361.01,147.479248047
539080.01,2265461.01,147.524703979
539080.01,2265561.01,147.952865601
539080.01,2265661.01,148.368652344
539080.01,2265761.01,145.704086304
539080.01,2265861.01,153.809494019
539080.01,2265961.01,153.827362061
539080.01,2266061.01,151.814834595
539080.01,2266161.01,150.716644287
539080.01,2266261.01,148.168014526
539080.01,2266361.01,148.611984253
539080.01,2266461.01,150.460861206
539080.01,2266561.01,151.602752686
539080.01,2266661.01,154.493499756
539080.01,2266761.01,154.913146973
539080.01,2266861.01,154.737014771
539080.01,2266961.01,153.645370483
539080.01,2267061.01,156.742172241
539080.01,2267161.01,158.40045166
539080.01,2267261.01,162.414932251
539080.01,2267361.01,166.797149658
539080.01,2267461.01,166.882369995
539080.01,2267561.01,164.541000366
539080.01,2267661.01,164.541000366
539080.01,2267761.01,167.884872437
539080.01,2267861.01,169.916549683
539080.01,2267961.01,170.9165802
539080.01,2268061.01,174.099487305
539080.01,2268161.01,174.038513184
539080.01,2268261.01,157.680664063
539080.01,2268361.01,154.329711914
539080.01,2268461.01,155.892410278
539080.01,2268561.01,157.662658691
539080.01,2268661.01,159.978897095
539080.01,2268761.01,163.533813477
539080.01,2268861.01,171.460098267
539080.01,2268961.01,173.758987427
539080.01,2269061.01,174.617156982
539080.01,2269161.01,177.553634644
539080.01,2269261.01,181.42791748
539080.01,2269361.01,181.501785278
539080.01,2269461.01,184.635345459
539080.01,2269561.01,180.964828491
539080.01,2269661.01,180.61946106
539080.01,2269761.01,180.569274902
539080.01,2269861.01,182.999832153
539080.01,2269961.01,183.651367188
539080.01,2270061.01,184.974136353
539080.01,2270161.01,190.312454224
539080.01,2270261.01,189.654846191
539080.01,2270361.01,188.484695435
539080.01,2270461.01,194.106170654
539080.01,2270561.01,204.698699951
539080.01,2270661.01,206.205596924
539080.01,2270761.01,-9999
539080.01,2270861.01,-9999
539080.01,2270961.01,-9999
539080.01,2271061.01,-9999
539080.01,2271161.01,-9999
539080.01,2271261.01,-9999
539080.01,2271361.01,-9999
539180.01,2263361.01,-9999
539180.01,2263461.01,165.321533203
539180.01,2263561.01,163.853546143
539180.01,2263661.01,162.144760132
539180.01,2263761.01,161.595245361
539180.01,2263861.01,160.88394165
539180.01,2263961.01,161.029632568
539180.01,2264061.01,154.490783691
539180.01,2264161.01,158.631652832
539180.01,2264261.01,157.28503418
539180.01,2264361.01,156.669769287
539180.01,2264461.01,156.014205933
539180.01,2264561.01,156.000854492
539180.01,2264661.01,156.000854492
539180.01,2264761.01,154.212387085
539180.01,2264861.01,152.165878296
539180.01,2264961.01,150.967651367
539180.01,2265061.01,149.143936157
539180.01,2265161.01,148.25189209
539180.01,2265261.01,148.667358398
539180.01,2265361.01,149.452102661
539180.01,2265461.01,149.054122925
539180.01,2265561.01,148.251022339
539180.01,2265661.01,151.886047363
539180.01,2265761.01,152.416854858
539180.01,2265861.01,151.198776245
539180.01,2265961.01,150.852920532
539180.01,2266061.01,149.04309082
539180.01,2266161.01,147.668624878
539180.01,2266261.01,147.82371521
539180.01,2266361.01,149.088806152
539180.01,2266461.01,150.834671021
539180.01,2266561.01,152.682632446
539180.01,2266661.01,154.953277588
