"X","Y","H03_TCraie (Depth)"
539580.01,2267761.01,-86.061126709
539580.01,2267861.01,-87.049377441
539580.01,2267961.01,-87.73878479
539580.01,2268061.01,-88.217933655
539580.01,2268161.01,-87.28704071
539580.01,2268261.01,-86.24269104
539580.01,2268361.01,-84.998840332
539580.01,2268461.01,-83.476806641
539580.01,2268561.01,-81.620910645
539580.01,2268661.01,-79.4220047
539580.01,2268761.01,-76.933448792
539580.01,2268861.01,-74.255775452
539580.01,2268961.01,-71.554779053
539580.01,2269061.01,-69.026260376
539580.01,2269161.01,-66.931175232
539580.01,2269261.01,-65.423950195
539580.01,2269361.01,-64.52028656
539580.01,2269461.01,-64.074073792
539580.01,2269561.01,-63.871055603
539580.01,2269661.01,-63.679031372
539580.01,2269761.01,-63.277702332
539580.01,2269861.01,-62.445476532
539580.01,2269961.01,-61.139781952
539580.01,2270061.01,-59.452720642
539580.01,2270161.01,-57.566776276
539580.01,2270261.01,-55.679851532
539580.01,2270361.01,-53.961380005
539580.01,2270461.01,-52.517681122
539580.01,2270561.01,-51.452812195
539580.01,2270661.01,-50.768192291
539580.01,2270761.01,-50.43914032
539580.01,2270861.01,-50.410644531
539580.01,2270961.01,-50.612457275
539680.01,2263861.01,-65.207565308
539680.01,2263961.01,-65.754776001
539680.01,2264061.01,-66.332359314
539680.01,2264161.01,-66.684677124
539680.01,2264261.01,-66.048332214
539680.01,2264361.01,-66.00390625
539680.01,2264461.01,-66.562576294
539680.01,2264561.01,-67.069740295
539680.01,2264661.01,-67.458442688
539680.01,2264761.01,-68.111289978
539680.01,2264861.01,-68.913955688
539680.01,2264961.01,-69.601341248
539680.01,2265061.01,-70.19442749
539680.01,2265161.01,-70.815803528
539680.01,2265261.01,-71.471733093
539680.01,2265361.01,-71.611282349
539680.01,2265461.01,-72.154434204
539680.01,2265561.01,-72.766700745
539680.01,2265661.01,-73.504119873
539680.01,2265761.01,-73.735092163
539680.01,2265861.01,-74.542633057
539680.01,2265961.01,-75.481201172
539680.01,2266061.01,-76.606834412
539680.01,2266161.01,-77.629165649
539680.01,2266261.01,-78.603683472
539680.01,2266361.01,-79.67880249
539680.01,2266461.01,-80.911857605
539680.01,2266561.01,-81.435035706
539680.01,2266661.01,-81.2057724
539680.01,2266761.01,-80.989295959
539680.01,2266861.01,-81.444389343
539680.01,2266961.01,-81.894935608
539680.01,2267061.01,-81.824142456
539680.01,2267161.01,-82.473106384
539680.01,2267261.01,-83.773246765
539680.01,2267361.01,-85.196792603
539680.01,2267461.01,-85.765357971
539680.01,2267561.01,-84.44657135
539680.01,2267661.01,-86.497344971
539680.01,2267761.01,-86.896705627
539680.01,2267861.01,-87.450050354
539680.01,2267961.01,-88.780136108
539680.01,2268061.01,-87.71686554
539680.01,2268161.01,-86.445907593
539680.01,2268261.01,-85.012535095
539680.01,2268361.01,-83.347084045
539680.01,2268461.01,-81.402557373
539680.01,2268561.01,-79.170875549
539680.01,2268661.01,-76.691757202
539680.01,2268761.01,-74.042030334
539680.01,2268861.01,-71.343154907
539680.01,2268961.01,-68.74446106
539680.01,2269061.01,-66.460006714
539680.01,2269161.01,-64.659034729
539680.01,2269261.01,-63.461120605
539680.01,2269361.01,-62.861698151
539680.01,2269461.01,-62.736507416
539680.01,2269561.01,-62.880149841
539680.01,2269661.01,-63.056625366
539680.01,2269761.01,-62.997577667
539680.01,2269861.01,-62.469017029
539680.01,2269961.01,-61.35168457
539680.01,2270061.01,-59.788742065
539680.01,2270161.01,-58.003673553
539680.01,2270261.01,-56.208057404
539680.01,2270361.01,-54.557888031
539680.01,2270461.01,-53.198200226
539680.01,2270561.01,-52.175128937
539680.01,2270661.01,-51.500247955
539680.01,2270761.01,-51.149036407
539680.01,2270861.01,-51.073345184
539780.01,2263861.01,-64.274238586
539780.01,2263961.01,-64.799240112
539780.01,2264061.01,-65.346725464
539780.01,2264161.01,-65.187072754
539780.01,2264261.01,-64.593475342
539780.01,2264361.01,-64.881393433
539780.01,2264461.01,-65.425743103
539780.01,2264561.01,-65.989189148
539780.01,2264661.01,-66.538581848
539780.01,2264761.01,-67.154762268
539780.01,2264861.01,-68.052238464
539780.01,2264961.01,-68.689666748
539780.01,2265061.01,-69.413169861
539780.01,2265161.01,-69.976921082
539780.01,2265261.01,-70.651229858
539780.01,2265361.01,-71.005950928
539780.01,2265461.01,-71.632659912
539780.01,2265561.01,-72.402191162
539780.01,2265661.01,-73.085128784
539780.01,2265761.01,-73.425758362
539780.01,2265861.01,-74.266212463
539780.01,2265961.01,-75.202537537
539780.01,2266061.01,-76.475601196
539780.01,2266161.01,-77.723434448
539780.01,2266261.01,-78.81337738
539780.01,2266361.01,-79.905815125
539780.01,2266461.01,-81.10105896
539780.01,2266561.01,-80.940254211
539780.01,2266661.01,-80.759170532
539780.01,2266761.01,-80.967453003
539780.01,2266861.01,-81.994255066
539780.01,2266961.01,-82.817733765
539780.01,2267061.01,-82.361831665
539780.01,2267161.01,-82.865242004
539780.01,2267261.01,-84.012115479
539780.01,2267361.01,-84.070198059
539780.01,2267461.01,-84.40007019
539780.01,2267561.01,-85.43611908
539780.01,2267661.01,-87.003669739
539780.01,2267761.01,-87.993659973
539780.01,2267861.01,-88.497291565
539780.01,2267961.01,-88.154434204
539780.01,2268061.01,-86.736091614
539780.01,2268161.01,-85.167274475
539780.01,2268261.01,-83.397041321
539780.01,2268361.01,-81.369544983
539780.01,2268461.01,-79.063011169
539780.01,2268561.01,-76.514884949
539780.01,2268661.01,-73.802955627
539780.01,2268761.01,-71.027885437
539780.01,2268861.01,-68.304290771
539780.01,2268961.01,-65.820640564
539780.01,2269061.01,-63.728900909
539780.01,2269161.01,-62.184551239
539780.01,2269261.01,-61.246482849
539780.01,2269361.01,-60.905094147
539780.01,2269461.01,-61.038715363
539780.01,2269561.01,-61.465065002
539780.01,2269661.01,-61.911468506
539780.01,2269761.01,-62.146312714
539780.01,2269861.01,-61.870807648
539780.01,2269961.01,-60.925380707
539780.01,2270061.01,-59.505363464
539780.01,2270161.01,-57.852096558
539780.01,2270261.01,-56.172649384
539780.01,2270361.01,-54.659702301
539780.01,2270461.01,-53.410621643
539780.01,2270561.01,-52.476474762
539780.01,2270661.01,-51.85874176
539780.01,2270761.01,-51.531551361
539880.01,2263961.01,-64.029121399
539880.01,2264061.01,-63.645957947
539880.01,2264161.01,-64.263641357
539880.01,2264261.01,-63.625999451
539880.01,2264361.01,-63.929325104
539880.01,2264461.01,-64.417686462
539880.01,2264561.01,-65.040016174
539880.01,2264661.01,-65.899116516
539880.01,2264761.01,-66.767105103
539880.01,2264861.01,-67.275360107
539880.01,2264961.01,-67.991226196
539880.01,2265061.01,-68.539413452
539880.01,2265161.01,-69.341247559
539880.01,2265261.01,-70.06111145
539880.01,2265361.01,-70.518554688
539880.01,2265461.01,-71.183525085
539880.01,2265561.01,-72.02003479
539880.01,2265661.01,-72.790985107
539880.01,2265761.01,-73.135009766
539880.01,2265861.01,-74.073669434
539880.01,2265961.01,-75.491386414
539880.01,2266061.01,-76.748214722
539880.01,2266161.01,-77.761222839
539880.01,2266261.01,-78.896903992
539880.01,2266361.01,-80.056503296
539880.01,2266461.01,-81.193916321
539880.01,2266561.01,-80.418617249
539880.01,2266661.01,-80.141494751
539880.01,2266761.01,-81.504577637
539880.01,2266861.01,-83.536529541
539880.01,2266961.01,-84.527130127
539880.01,2267061.01,-83.70375824
539880.01,2267161.01,-83.369369507
539880.01,2267261.01,-83.926719666
539880.01,2267361.01,-83.899513245
539880.01,2267461.01,-84.383026123
539880.01,2267561.01,-85.360443115
539880.01,2267661.01,-86.21497345
539880.01,2267761.01,-87.151092529
539880.01,2267861.01,-88.361602783
539880.01,2267961.01,-86.90776825
539880.01,2268061.01,-85.265388489
539880.01,2268161.01,-83.422363281
539880.01,2268261.01,-81.376319885
539880.01,2268361.01,-79.045829773
539880.01,2268461.01,-76.438972473
539880.01,2268561.01,-73.642654419
539880.01,2268661.01,-70.750106812
539880.01,2268761.01,-67.8618927
539880.01,2268861.01,-65.153709412
539880.01,2268961.01,-62.753929138
539880.01,2269061.01,-60.827106476
539880.01,2269161.01,-59.465354919
539880.01,2269261.01,-58.735668182
539880.01,2269361.01,-58.607582092
539880.01,2269461.01,-58.958381653
539880.01,2269561.01,-59.569881439
539880.01,2269661.01,-60.205188751
539880.01,2269761.01,-60.61523056
539880.01,2269861.01,-60.521591187
539880.01,2269961.01,-59.801124573
539880.01,2270061.01,-58.597202301
539880.01,2270161.01,-57.135505676
539880.01,2270261.01,-55.633575439
539880.01,2270361.01,-54.294181824
539880.01,2270461.01,-53.209480286
539880.01,2270561.01,-52.411449432
539880.01,2270661.01,-51.89377594
539880.01,2270761.01,-51.630260468
539980.01,2264061.01,-63.173557281
539980.01,2264161.01,-63.526630402
539980.01,2264261.01,-62.732784271
539980.01,2264361.01,-63.309700012
539980.01,2264461.01,-63.591228485
539980.01,2264561.01,-64.492408752
539980.01,2264661.01,-65.071731567
539980.01,2264761.01,-66.342826843
539980.01,2264861.01,-66.426094055
539980.01,2264961.01,-67.186569214
539980.01,2265061.01,-67.978851318
539980.01,2265161.01,-68.764923096
539980.01,2265261.01,-69.570083618
539980.01,2265361.01,-69.886253357
539980.01,2265461.01,-70.880554199
539980.01,2265561.01,-71.765640259
539980.01,2265661.01,-72.884223938
539980.01,2265761.01,-73.689369202
539980.01,2265861.01,-74.511108398
539980.01,2265961.01,-75.465202332
539980.01,2266061.01,-76.706611633
539980.01,2266161.01,-77.82194519
539980.01,2266261.01,-78.963981628
539980.01,2266361.01,-80.199516296
539980.01,2266461.01,-80.512260437
539980.01,2266561.01,-79.726974487
539980.01,2266661.01,-80.141654968
539980.01,2266761.01,-82.515983582
539980.01,2266861.01,-84.795066833
539980.01,2266961.01,-85.842918396
539980.01,2267061.01,-85.569442749
539980.01,2267161.01,-84.239730835
539980.01,2267261.01,-84.051078796
539980.01,2267361.01,-84.412597656
539980.01,2267461.01,-85.110687256
539980.01,2267561.01,-85.683822632
539980.01,2267661.01,-85.800582886
539980.01,2267761.01,-86.330093384
539980.01,2267861.01,-86.821960449
539980.01,2267961.01,-85.175811768
539980.01,2268061.01,-83.339988708
539980.01,2268161.01,-81.259918213
539980.01,2268261.01,-78.945419312
539980.01,2268361.01,-76.355285645
539980.01,2268461.01,-73.531318665
539980.01,2268561.01,-70.556221008
539980.01,2268661.01,-67.522659302
539980.01,2268761.01,-64.59513855
539980.01,2268861.01,-61.893836975
539980.01,2268961.01,-59.582611084
539980.01,2269061.01,-57.754146576
539980.01,2269161.01,-56.536766052
539980.01,2269261.01,-55.971561432
539980.01,2269361.01,-56.007835388
539980.01,2269461.01,-56.513313293
539980.01,2269561.01,-57.275108337
539980.01,2269661.01,-58.042648315
539980.01,2269761.01,-58.560005188
539980.01,2269861.01,-58.625083923
539980.01,2269961.01,-58.143623352
539980.01,2270061.01,-57.194408417
539980.01,2270161.01,-55.966220856
539980.01,2270261.01,-54.697650909
539980.01,2270361.01,-53.578834534
539980.01,2270461.01,-52.700233459
539980.01,2270561.01,-52.072792053
539980.01,2270661.01,-51.684131622
540080.01,2264061.01,-62.596618652
540080.01,2264161.01,-63.1731987
540080.01,2264261.01,-62.191699982
540080.01,2264361.01,-62.648296356
540080.01,2264461.01,-62.976657867
540080.01,2264561.01,-63.84967804
540080.01,2264661.01,-64.065414429
540080.01,2264761.01,-65.490600586
540080.01,2264861.01,-66.066665649
540080.01,2264961.01,-66.658668518
540080.01,2265061.01,-67.491104126
540080.01,2265161.01,-69.124862671
540080.01,2265261.01,-69.842247009
540080.01,2265361.01,-70.120803833
540080.01,2265461.01,-70.856620789
540080.01,2265561.01,-72.03401947
540080.01,2265661.01,-73.345932007
540080.01,2265761.01,-74.157424927
540080.01,2265861.01,-74.531410217
540080.01,2265961.01,-75.488548279
540080.01,2266061.01,-76.700744629
540080.01,2266161.01,-77.850799561
540080.01,2266261.01,-79.024978638
540080.01,2266361.01,-79.737190247
540080.01,2266461.01,-78.923233032
540080.01,2266561.01,-80.565811157
540080.01,2266661.01,-82.301261902
540080.01,2266761.01,-83.524536133
540080.01,2266861.01,-84.942436218
540080.01,2266961.01,-86.913574219
540080.01,2267061.01,-86.615653992
540080.01,2267161.01,-85.173736572
540080.01,2267261.01,-84.681137085
540080.01,2267361.01,-85.0730896
540080.01,2267461.01,-85.810775757
540080.01,2267561.01,-86.262825012
540080.01,2267661.01,-86.358047485
540080.01,2267761.01,-86.42665863
540080.01,2267861.01,-84.878082275
540080.01,2267961.01,-83.046928406
540080.01,2268061.01,-80.976211548
540080.01,2268161.01,-78.676116943
540080.01,2268261.01,-76.159339905
540080.01,2268361.01,-73.386634827
540080.01,2268461.01,-70.373634338
540080.01,2268561.01,-67.287162781
540080.01,2268661.01,-64.208076477
540080.01,2268761.01,-61.288696289
540080.01,2268861.01,-58.61964798
540080.01,2268961.01,-56.335205078
540080.01,2269061.01,-54.595516205
540080.01,2269161.01,-53.48513031
540080.01,2269261.01,-53.044132233
540080.01,2269361.01,-53.221710205
540080.01,2269461.01,-53.858947754
540080.01,2269561.01,-54.734054565
540080.01,2269661.01,-55.59942627
540080.01,2269761.01,-56.234050751
540080.01,2269861.01,-56.457874298
540080.01,2269961.01,-56.200191498
540080.01,2270061.01,-55.516460419
540080.01,2270161.01,-54.565086365
540080.01,2270261.01,-53.550521851
540080.01,2270361.01,-52.677093506
540080.01,2270461.01,-52.017398834
540080.01,2270561.01,-51.567466736
540180.01,2264161.01,-63.091838837
540180.01,2264261.01,-61.897018433
540180.01,2264361.01,-62.455032349
540180.01,2264461.01,-62.346012115
540180.01,2264561.01,-62.87959671
540180.01,2264661.01,-63.551425934
540180.01,2264761.01,-65.193283081
540180.01,2264861.01,-65.907913208
540180.01,2264961.01,-67.58102417
540180.01,2265061.01,-68.048248291
540180.01,2265161.01,-68.799682617
540180.01,2265261.01,-69.568229675
540180.01,2265361.01,-69.812942505
540180.01,2265461.01,-70.805480957
540180.01,2265561.01,-72.315322876
540180.01,2265661.01,-73.121414185
540180.01,2265761.01,-73.967887878
540180.01,2265861.01,-74.39125061
540180.01,2265961.01,-75.395828247
540180.01,2266061.01,-76.166389465
540180.01,2266161.01,-77.501670837
540180.01,2266261.01,-78.764167786
540180.01,2266361.01,-79.83430481
540180.01,2266461.01,-80.893798828
540180.01,2266561.01,-82.701171875
540180.01,2266661.01,-84.000015259
540180.01,2266761.01,-83.966789246
540180.01,2266861.01,-84.699874878
540180.01,2266961.01,-86.104202271
540180.01,2267061.01,-86.063560486
540180.01,2267161.01,-85.856819153
540180.01,2267261.01,-85.643768311
540180.01,2267361.01,-85.690467834
540180.01,2267461.01,-85.889320374
540180.01,2267561.01,-86.420097351
540180.01,2267661.01,-85.873313904
540180.01,2267761.01,-84.410804749
540180.01,2267861.01,-82.578102112
540180.01,2267961.01,-80.556251526
540180.01,2268061.01,-78.326599121
540180.01,2268161.01,-75.839172363
540180.01,2268261.01,-73.12688446
540180.01,2268361.01,-70.207687378
540180.01,2268461.01,-67.135520935
540180.01,2268561.01,-63.959205627
540180.01,2268661.01,-60.925327301
540180.01,2268761.01,-57.981990814
540180.01,2268861.01,-55.349040985
540180.01,2268961.01,-53.136222839
540180.01,2269061.01,-51.465473175
540180.01,2269161.01,-50.436454773
540180.01,2269261.01,-50.105918884
540180.01,2269361.01,-50.407669067
540180.01,2269461.01,-51.163425446
540180.01,2269561.01,-52.144359589
540180.01,2269661.01,-53.103485107
540180.01,2269761.01,-53.848716736
540180.01,2269861.01,-54.233009338
540180.01,2269961.01,-54.194515228
540180.01,2270061.01,-53.786037445
540180.01,2270161.01,-53.134277344
540180.01,2270261.01,-52.415973663
540180.01,2270361.01,-51.801200867
540180.01,2270461.01,-51.282112122
540180.01,2270561.01,-50.991157532
540280.01,2264261.01,-60.161735535
540280.01,2264361.01,-60.83782196
540280.01,2264461.01,-62.124828339
540280.01,2264561.01,-64.184280396
540280.01,2264661.01,-64.677589417
540280.01,2264761.01,-66.157524109
540280.01,2264861.01,-66.749519348
540280.01,2264961.01,-67.344734192
540280.01,2265061.01,-67.774360657
540280.01,2265161.01,-68.550865173
540280.01,2265261.01,-69.346153259
540280.01,2265361.01,-69.577842712
540280.01,2265461.01,-71.092285156
540280.01,2265561.01,-71.989280701
540280.01,2265661.01,-72.526916504
540280.01,2265761.01,-73.464355469
540280.01,2265861.01,-73.938011169
540280.01,2265961.01,-75.016517639
540280.01,2266061.01,-76.150718689
540280.01,2266161.01,-77.505142212
540280.01,2266261.01,-78.69871521
540280.01,2266361.01,-79.936470032
540280.01,2266461.01,-81.193649292
540280.01,2266561.01,-82.453186035
540280.01,2266661.01,-83.641525269
540280.01,2266761.01,-84.421264648
540280.01,2266861.01,-84.87260437
540280.01,2266961.01,-85.379417419
540280.01,2267061.01,-85.58921051
540280.01,2267161.01,-86.22467041
540280.01,2267261.01,-86.193565369
540280.01,2267361.01,-86.039718628
540280.01,2267461.01,-85.957359314
540280.01,2267561.01,-84.991226196
540280.01,2267661.01,-83.666732788
540280.01,2267761.01,-82.028884888
540280.01,2267861.01,-80.147743225
540280.01,2267961.01,-77.952972412
540280.01,2268061.01,-75.531082153
540280.01,2268161.01,-72.810516357
540280.01,2268261.01,-69.977104187
540280.01,2268361.01,-66.962722778
540280.01,2268461.01,-63.928535461
540280.01,2268561.01,-60.76291275
540280.01,2268661.01,-57.705886841
540280.01,2268761.01,-54.791419983
540280.01,2268861.01,-52.238704681
540280.01,2268961.01,-50.10654068
540280.01,2269061.01,-48.519233704
540280.01,2269161.01,-47.570423126
540280.01,2269261.01,-47.335258484
540280.01,2269361.01,-47.757637024
540280.01,2269461.01,-48.617553711
540280.01,2269561.01,-49.680171967
540280.01,2269661.01,-50.725048065
540280.01,2269761.01,-51.579772949
540280.01,2269861.01,-52.111381531
540280.01,2269961.01,-52.281036377
540280.01,2270061.01,-52.128643036
540280.01,2270161.01,-51.759624481
540280.01,2270261.01,-51.314907074
540280.01,2270361.01,-50.924514771
540280.01,2270461.01,-50.662269592
540380.01,2264361.01,-63.088851929
540380.01,2264461.01,-63.587097168
540380.01,2264561.01,-63.774307251
540380.01,2264661.01,-64.279586792
540380.01,2264761.01,-66.012107849
540380.01,2264861.01,-66.61517334
540380.01,2264961.01,-67.225242615
540380.01,2265061.01,-66.845191956
540380.01,2265161.01,-67.505119324
540380.01,2265261.01,-68.420730591
540380.01,2265361.01,-69.084091187
540380.01,2265461.01,-70.199501038
540380.01,2265561.01,-71.133926392
540380.01,2265661.01,-72.195884705
540380.01,2265761.01,-73.42540741
540380.01,2265861.01,-74.421340942
540380.01,2265961.01,-74.963722229
540380.01,2266061.01,-76.085868835
540380.01,2266161.01,-77.423286438
540380.01,2266261.01,-78.601844788
540380.01,2266361.01,-79.748245239
540380.01,2266461.01,-80.938964844
540380.01,2266561.01,-82.039642334
540380.01,2266661.01,-83.123725891
540380.01,2266761.01,-84.064964294
540380.01,2266861.01,-84.816009521
540380.01,2266961.01,-85.279129028
540380.01,2267061.01,-85.186721802
540380.01,2267161.01,-85.681167603
540380.01,2267261.01,-85.414237976
540380.01,2267361.01,-84.914550781
540380.01,2267461.01,-84.008865356
540380.01,2267561.01,-82.819885254
540380.01,2267661.01,-81.305488586
540380.01,2267761.01,-79.516746521
540380.01,2267861.01,-77.460174561
540380.01,2267961.01,-75.141166687
540380.01,2268061.01,-72.613922119
540380.01,2268161.01,-69.895927429
540380.01,2268261.01,-67.000976563
540380.01,2268361.01,-63.902359009
540380.01,2268461.01,-60.786022186
540380.01,2268561.01,-57.612293243
540380.01,2268661.01,-54.635440826
540380.01,2268761.01,-51.852802277
540380.01,2268861.01,-49.428165436
540380.01,2268961.01,-47.381122589
540380.01,2269061.01,-45.91576767
540380.01,2269161.01,-45.078193665
540380.01,2269261.01,-44.937412262
540380.01,2269361.01,-45.440299988
540380.01,2269461.01,-46.367816925
540380.01,2269561.01,-47.48985672
540380.01,2269661.01,-48.598365784
540380.01,2269761.01,-49.525623322
540380.01,2269861.01,-50.201248169
540380.01,2269961.01,-50.54788208
540380.01,2270061.01,-50.617637634
540380.01,2270161.01,-50.495384216
540380.01,2270261.01,-50.290000916
540380.01,2270361.01,-50.102184296
540480.01,2264361.01,-60.915287018
540480.01,2264461.01,-61.578876495
540480.01,2264561.01,-61.898445129
540480.01,2264661.01,-62.162189484
540480.01,2264761.01,-64.395835876
540480.01,2264861.01,-65.173416138
540480.01,2264961.01,-65.927345276
540480.01,2265061.01,-66.750923157
540480.01,2265161.01,-67.464057922
540480.01,2265261.01,-68.855049133
540480.01,2265361.01,-69.095115662
540480.01,2265461.01,-70.132637024
540480.01,2265561.01,-71.07283783
540480.01,2265661.01,-72.040054321
540480.01,2265761.01,-73.059455872
540480.01,2265861.01,-74.398048401
540480.01,2265961.01,-74.917373657
540480.01,2266061.01,-75.986061096
540480.01,2266161.01,-77.247489929
540480.01,2266261.01,-77.702850342
540480.01,2266361.01,-79.473052979
540480.01,2266461.01,-80.510147095
540480.01,2266561.01,-81.557701111
540480.01,2266661.01,-82.444694519
540480.01,2266761.01,-83.215820313
540480.01,2266861.01,-83.793083191
540480.01,2266961.01,-84.123168945
540480.01,2267061.01,-84.226913452
540480.01,2267161.01,-84.046386719
540480.01,2267261.01,-83.577667236
540480.01,2267361.01,-82.83039093
540480.01,2267461.01,-81.859817505
540480.01,2267561.01,-80.515045166
540480.01,2267661.01,-78.875892639
540480.01,2267761.01,-77.031227112
540480.01,2267861.01,-74.774665833
540480.01,2267961.01,-72.413116455
540480.01,2268061.01,-69.728515625
540480.01,2268161.01,-66.8724823
540480.01,2268261.01,-63.902561188
540480.01,2268361.01,-60.848056793
540480.01,2268461.01,-57.774841309
540480.01,2268561.01,-54.746368408
540480.01,2268661.01,-51.873363495
540480.01,2268761.01,-49.256492615
540480.01,2268861.01,-46.984111786
540480.01,2268961.01,-45.135936737
540480.01,2269061.01,-43.813755035
540480.01,2269161.01,-43.064907074
540480.01,2269261.01,-43.016105652
540480.01,2269361.01,-43.556159973
540480.01,2269461.01,-44.500789642
540480.01,2269561.01,-45.648693085
540480.01,2269661.01,-46.791702271
540480.01,2269761.01,-47.776443481
540480.01,2269861.01,-48.567588806
540480.01,2269961.01,-49.057064056
540480.01,2270061.01,-49.311466217
540480.01,2270161.01,-49.398281097
540480.01,2270261.01,-49.401165009
540580.01,2264461.01,-61.195907593
540580.01,2264561.01,-61.940273285
540580.01,2264661.01,-61.845653534
540580.01,2264761.01,-64.291137695
540580.01,2264861.01,-65.051521301
540580.01,2264961.01,-65.795127869
540580.01,2265061.01,-66.636978149
540580.01,2265161.01,-68.004592896
540580.01,2265261.01,-68.863121033
540580.01,2265361.01,-68.976722717
540580.01,2265461.01,-70.155349731
540580.01,2265561.01,-71.129638672
540580.01,2265661.01,-72.095176697
540580.01,2265761.01,-73.09879303
540580.01,2265861.01,-74.039093018
540580.01,2265961.01,-74.749862671
540580.01,2266061.01,-75.794013977
540580.01,2266161.01,-76.254745483
540580.01,2266261.01,-77.408966064
540580.01,2266361.01,-79.07396698
540580.01,2266461.01,-80.022621155
540580.01,2266561.01,-80.900054932
540580.01,2266661.01,-81.663284302
540580.01,2266761.01,-82.23236084
540580.01,2266861.01,-82.593978882
540580.01,2266961.01,-82.776771545
540580.01,2267061.01,-82.686187744
540580.01,2267161.01,-82.335609436
540580.01,2267261.01,-81.747688293
540580.01,2267361.01,-80.829040527
540580.01,2267461.01,-79.628166199
540580.01,2267561.01,-78.109230042
540580.01,2267661.01,-76.446510315
540580.01,2267761.01,-74.431617737
540580.01,2267861.01,-72.181152344
540580.01,2267961.01,-69.665817261
540580.01,2268061.01,-66.954833984
540580.01,2268161.01,-64.013870239
540580.01,2268261.01,-61.020336151
540580.01,2268361.01,-57.979694366
540580.01,2268461.01,-54.963432312
540580.01,2268561.01,-52.090812683
540580.01,2268661.01,-49.388202667
540580.01,2268761.01,-46.949588776
540580.01,2268861.01,-44.861614227
540580.01,2268961.01,-43.20936203
540580.01,2269061.01,-42.071350098
540580.01,2269161.01,-41.508014679
540580.01,2269261.01,-41.535461426
540580.01,2269361.01,-42.073444366
540580.01,2269461.01,-43.018619537
540580.01,2269561.01,-44.164974213
540580.01,2269661.01,-45.32302475
540580.01,2269761.01,-46.336582184
540580.01,2269861.01,-47.184101105
540580.01,2269961.01,-47.775150299
540580.01,2270061.01,-48.169067383
540580.01,2270161.01,-48.417896271
540580.01,2270261.01,-48.585021973
540680.01,2264561.01,-61.668842316
540680.01,2264661.01,-62.376144409
540680.01,2264761.01,-64.278289795
540680.01,2264861.01,-65.009902954
540680.01,2264961.01,-65.769165039
540680.01,2265061.01,-67.092346191
540680.01,2265161.01,-67.966430664
540680.01,2265261.01,-68.851654053
540680.01,2265361.01,-68.921257019
540680.01,2265461.01,-69.971176147
540680.01,2265561.01,-70.94569397
540680.01,2265661.01,-71.949684143
540680.01,2265761.01,-72.914031982
540680.01,2265861.01,-73.908988953
540680.01,2265961.01,-74.90422821
540680.01,2266061.01,-75.683486938
540680.01,2266161.01,-75.770057678
540680.01,2266261.01,-77.605323792
540680.01,2266361.01,-78.602058411
540680.01,2266461.01,-79.51209259
540680.01,2266561.01,-80.293281555
540680.01,2266661.01,-80.775932312
540680.01,2266761.01,-81.138763428
540680.01,2266861.01,-81.356468201
540680.01,2266961.01,-81.339179993
540680.01,2267061.01,-81.070777893
540680.01,2267161.01,-80.50894165
540680.01,2267261.01,-79.723426819
540680.01,2267361.01,-78.668052673
540680.01,2267461.01,-77.319412231
540680.01,2267561.01,-75.869682312
540680.01,2267661.01,-73.958854675
540680.01,2267761.01,-71.837806702
540680.01,2267861.01,-69.587608337
540680.01,2267961.01,-67.025787354
540680.01,2268061.01,-64.251464844
540680.01,2268161.01,-61.352653503
540680.01,2268261.01,-58.419078827
540680.01,2268361.01,-55.450122833
540680.01,2268461.01,-52.517234802
540680.01,2268561.01,-49.78055191
540680.01,2268661.01,-47.253452301
540680.01,2268761.01,-45.011852264
540680.01,2268861.01,-43.130313873
540680.01,2268961.01,-41.679588318
540680.01,2269061.01,-40.720554352
540680.01,2269161.01,-40.292079926
540680.01,2269261.01,-40.395820618
540680.01,2269361.01,-40.958847046
540680.01,2269461.01,-41.875766754
540680.01,2269561.01,-42.987102509
540680.01,2269661.01,-44.13129425
540680.01,2269761.01,-45.147014618
540680.01,2269861.01,-45.978233337
540680.01,2269961.01,-46.705764771
540680.01,2270061.01,-47.206752777
540680.01,2270161.01,-47.58316803
540780.01,2264561.01,-61.419799805
540780.01,2264661.01,-62.153240204
540780.01,2264761.01,-64.990905762
540780.01,2264861.01,-65.051460266
540780.01,2264961.01,-66.279464722
540780.01,2265061.01,-67.149528503
540780.01,2265161.01,-67.982902527
540780.01,2265261.01,-68.874923706
540780.01,2265361.01,-68.835678101
540780.01,2265461.01,-70.006111145
540780.01,2265561.01,-70.879005432
540780.01,2265661.01,-71.84211731
540780.01,2265761.01,-72.778572083
540780.01,2265861.01,-73.733932495
540780.01,2265961.01,-74.677932739
540780.01,2266061.01,-75.067604065
540780.01,2266161.01,-75.617156982
540780.01,2266261.01,-77.357826233
540780.01,2266361.01,-78.422203064
540780.01,2266461.01,-79.037147522
540780.01,2266561.01,-79.520805359
540780.01,2266661.01,-79.842079163
540780.01,2266761.01,-80.037773132
540780.01,2266861.01,-80.007598877
540780.01,2266961.01,-79.823326111
540780.01,2267061.01,-79.393043518
540780.01,2267161.01,-78.709587097
540780.01,2267261.01,-77.886566162
540780.01,2267361.01,-76.705665588
540780.01,2267461.01,-75.262336731
540780.01,2267561.01,-73.562904358
540780.01,2267661.01,-71.698150635
540780.01,2267761.01,-69.45941925
540780.01,2267861.01,-67.071037292
540780.01,2267961.01,-64.431274414
