"X","Y","H00_Ground Level (Depth)"
539280.01,2265761.01,-111.003730774
539280.01,2265861.01,-111.030395508
539280.01,2265961.01,-108.948760986
539280.01,2266061.01,-107.949913025
539280.01,2266161.01,-106.875823975
539280.01,2266261.01,-105.894737244
539280.01,2266361.01,-105.234977722
539280.01,2266461.01,-103.576515198
539280.01,2266561.01,-103.734802246
539280.01,2266661.01,-103.228713989
539280.01,2266761.01,-103.011650085
539280.01,2266861.01,-102.87348938
539280.01,2266961.01,-103.110931396
539280.01,2267061.01,-103.423027039
539280.01,2267161.01,-102.864967346
539280.01,2267261.01,-102.919616699
539280.01,2267361.01,-103.134994507
539280.01,2267461.01,-104.356498718
539280.01,2267561.01,-104.453941345
539280.01,2267661.01,-104.891769409
539280.01,2267761.01,-104.765777588
539280.01,2267861.01,-104.94342804
539280.01,2267961.01,-105.880447388
539280.01,2268061.01,-106.89024353
539280.01,2268161.01,-106.945350647
539280.01,2268261.01,-108.464523315
539280.01,2268361.01,-109.101287842
539280.01,2268461.01,-110.809700012
539280.01,2268561.01,-112.791557312
539280.01,2268661.01,-112.928443909
539280.01,2268761.01,-113.382408142
539280.01,2268861.01,-114.536651611
539280.01,2268961.01,-115.683036804
539280.01,2269061.01,-115.979598999
539280.01,2269161.01,-114.780349731
539280.01,2269261.01,-113.932182312
539280.01,2269361.01,-113.392417908
539280.01,2269461.01,-112.075912476
539280.01,2269561.01,-110.689491272
539280.01,2269661.01,-110.054664612
539280.01,2269761.01,-108.30040741
539280.01,2269861.01,-107.645706177
539280.01,2269961.01,-107.84211731
539280.01,2270061.01,-107.259460449
539280.01,2270161.01,-106.104881287
539280.01,2270261.01,-104.118865967
539280.01,2270361.01,-103.598152161
539280.01,2270461.01,-103.12184906
539280.01,2270561.01,-103.2110672
539280.01,2270661.01,-103.684890747
539280.01,2270761.01,-103.646522522
539280.01,2270861.01,-103.451438904
539280.01,2270961.01,-103.193473816
539280.01,2271061.01,-103.220252991
539280.01,2271161.01,-102.719337463
539380.01,2263561.01,-108.154640198
539380.01,2263661.01,-107.426849365
539380.01,2263761.01,-105.893547058
539380.01,2263861.01,-106.030380249
539380.01,2263961.01,-106.299705505
539380.01,2264061.01,-106.846496582
539380.01,2264161.01,-107.192962646
539380.01,2264261.01,-106.923454285
539380.01,2264361.01,-106.946853638
539380.01,2264461.01,-107.029083252
539380.01,2264561.01,-106.913841248
539380.01,2264661.01,-107.141235352
539380.01,2264761.01,-107.453346252
539380.01,2264861.01,-107.754936218
539380.01,2264961.01,-108.443969727
539380.01,2265061.01,-109.186698914
539380.01,2265161.01,-108.79209137
539380.01,2265261.01,-108.826728821
539380.01,2265361.01,-109.304000854
539380.01,2265461.01,-109.303375244
539380.01,2265561.01,-109.206787109
539380.01,2265661.01,-109.607795715
539380.01,2265761.01,-110.797775269
539380.01,2265861.01,-110.833015442
539380.01,2265961.01,-108.403213501
539380.01,2266061.01,-106.769065857
539380.01,2266161.01,-105.060317993
539380.01,2266261.01,-104.213798523
539380.01,2266361.01,-104.748756409
539380.01,2266461.01,-102.809867859
539380.01,2266561.01,-102.984771729
539380.01,2266661.01,-102.919708252
539380.01,2266761.01,-103.118148804
539380.01,2266861.01,-103.075004578
539380.01,2266961.01,-102.968063354
539380.01,2267061.01,-103.101234436
539380.01,2267161.01,-103.009857178
539380.01,2267261.01,-102.993217468
539380.01,2267361.01,-102.800735474
539380.01,2267461.01,-103.633277893
539380.01,2267561.01,-104.713821411
539380.01,2267661.01,-105.309791565
539380.01,2267761.01,-105.10508728
539380.01,2267861.01,-105.538345337
539380.01,2267961.01,-106.652572632
539380.01,2268061.01,-107.758575439
539380.01,2268161.01,-107.423622131
539380.01,2268261.01,-107.515228271
539380.01,2268361.01,-108.707351685
539380.01,2268461.01,-110.806678772
539380.01,2268561.01,-112.998374939
539380.01,2268661.01,-112.984222412
539380.01,2268761.01,-113.39540863
539380.01,2268861.01,-114.554870605
539380.01,2268961.01,-115.467819214
539380.01,2269061.01,-115.751174927
539380.01,2269161.01,-115.111099243
539380.01,2269261.01,-113.992897034
539380.01,2269361.01,-112.922958374
539380.01,2269461.01,-111.968513489
539380.01,2269561.01,-110.983184814
539380.01,2269661.01,-110.595329285
539380.01,2269761.01,-109.584686279
539380.01,2269861.01,-108.961051941
539380.01,2269961.01,-108.224090576
539380.01,2270061.01,-107.438484192
539380.01,2270161.01,-106.077690125
539380.01,2270261.01,-104.176338196
539380.01,2270361.01,-102.999023438
539380.01,2270461.01,-102.055107117
539380.01,2270561.01,-102.483573914
539380.01,2270661.01,-103.017379761
539380.01,2270761.01,-102.404266357
539380.01,2270861.01,-102.142608643
539380.01,2270961.01,-102.33416748
539380.01,2271061.01,-102.821266174
539480.01,2263661.01,-107.370864868
539480.01,2263761.01,-106.367935181
539480.01,2263861.01,-106.184547424
539480.01,2263961.01,-105.657943726
539480.01,2264061.01,-105.799003601
539480.01,2264161.01,-106.342628479
539480.01,2264261.01,-106.575904846
539480.01,2264361.01,-106.687324524
539480.01,2264461.01,-106.966026306
539480.01,2264561.01,-107.022773743
539480.01,2264661.01,-107.1015625
539480.01,2264761.01,-107.11125946
539480.01,2264861.01,-107.705558777
539480.01,2264961.01,-108.019004822
539480.01,2265061.01,-108.89490509
539480.01,2265161.01,-108.501319885
539480.01,2265261.01,-108.02507019
539480.01,2265361.01,-108.194335938
539480.01,2265461.01,-108.839195251
539480.01,2265561.01,-108.873352051
539480.01,2265661.01,-109.161254883
539480.01,2265761.01,-109.828544617
539480.01,2265861.01,-109.194976807
539480.01,2265961.01,-107.585281372
539480.01,2266061.01,-106.026313782
539480.01,2266161.01,-104.645187378
539480.01,2266261.01,-104.27721405
539480.01,2266361.01,-103.891830444
539480.01,2266461.01,-102.194900513
539480.01,2266561.01,-102.164581299
539480.01,2266661.01,-102.372154236
539480.01,2266761.01,-102.553390503
539480.01,2266861.01,-102.525642395
539480.01,2266961.01,-102.632865906
539480.01,2267061.01,-102.696304321
539480.01,2267161.01,-102.755744934
539480.01,2267261.01,-102.939476013
539480.01,2267361.01,-103.252761841
539480.01,2267461.01,-104.667762756
539480.01,2267561.01,-104.879173279
539480.01,2267661.01,-105.259269714
539480.01,2267761.01,-105.481445313
539480.01,2267861.01,-106.465103149
539480.01,2267961.01,-107.345413208
539480.01,2268061.01,-108.529098511
539480.01,2268161.01,-109.302452087
539480.01,2268261.01,-109.092384338
539480.01,2268361.01,-109.478240967
539480.01,2268461.01,-110.994804382
539480.01,2268561.01,-113.324012756
539480.01,2268661.01,-113.312309265
539480.01,2268761.01,-113.15473175
539480.01,2268861.01,-114.028236389
539480.01,2268961.01,-114.891906738
539480.01,2269061.01,-115.522224426
539480.01,2269161.01,-115.136039734
539480.01,2269261.01,-114.635292053
539480.01,2269361.01,-113.745376587
539480.01,2269461.01,-112.076881409
539480.01,2269561.01,-110.840484619
539480.01,2269661.01,-110.291320801
539480.01,2269761.01,-109.88331604
539480.01,2269861.01,-109.694206238
539480.01,2269961.01,-108.876991272
539480.01,2270061.01,-108.124107361
539480.01,2270161.01,-106.784454346
539480.01,2270261.01,-104.900360107
539480.01,2270361.01,-103.548477173
539480.01,2270461.01,-102.659980774
539480.01,2270561.01,-102.722679138
539480.01,2270661.01,-102.560562134
539480.01,2270761.01,-101.657302856
539480.01,2270861.01,-101.085678101
539480.01,2270961.01,-101.499885559
539480.01,2271061.01,-102.272880554
539580.01,2263761.01,-106.559440613
539580.01,2263861.01,-105.924659729
539580.01,2263961.01,-104.83039856
539580.01,2264061.01,-104.88697052
539580.01,2264161.01,-105.520576477
539580.01,2264261.01,-105.647796631
539580.01,2264361.01,-105.773910522
539580.01,2264461.01,-106.227737427
539580.01,2264561.01,-106.62386322
539580.01,2264661.01,-106.648040771
539580.01,2264761.01,-106.234352112
539580.01,2264861.01,-107.237380981
539580.01,2264961.01,-108.157875061
539580.01,2265061.01,-108.744987488
539580.01,2265161.01,-108.414627075
539580.01,2265261.01,-107.852554321
539580.01,2265361.01,-108.046600342
539580.01,2265461.01,-109.145774841
539580.01,2265561.01,-109.11782074
539580.01,2265661.01,-108.678977966
539580.01,2265761.01,-108.314842224
539580.01,2265861.01,-107.309181213
539580.01,2265961.01,-106.755882263
539580.01,2266061.01,-106.115234375
539580.01,2266161.01,-106.149375916
539580.01,2266261.01,-105.339546204
539580.01,2266361.01,-103.90158844
539580.01,2266461.01,-102.290145874
539580.01,2266561.01,-101.833221436
539580.01,2266661.01,-101.691520691
539580.01,2266761.01,-101.549705505
539580.01,2266861.01,-101.727706909
539580.01,2266961.01,-102.112281799
539580.01,2267061.01,-102.095787048
539580.01,2267161.01,-102.395278931
539580.01,2267261.01,-103.146850586
539580.01,2267361.01,-104.766433716
539580.01,2267461.01,-106.434959412
539580.01,2267561.01,-104.469848633
539580.01,2267661.01,-105.442359924
539580.01,2267761.01,-106.061126709
539580.01,2267861.01,-107.049377441
539580.01,2267961.01,-107.73878479
539580.01,2268061.01,-109.041374207
539580.01,2268161.01,-110.5806427
539580.01,2268261.01,-110.641220093
539580.01,2268361.01,-110.276191711
539580.01,2268461.01,-110.349075317
539580.01,2268561.01,-112.387481689
539580.01,2268661.01,-113.508514404
539580.01,2268761.01,-113.020401001
539580.01,2268861.01,-113.68573761
539580.01,2268961.01,-114.364051819
539580.01,2269061.01,-114.987861633
539580.01,2269161.01,-114.202072144
539580.01,2269261.01,-114.325927734
539580.01,2269361.01,-113.907691956
539580.01,2269461.01,-112.551483154
539580.01,2269561.01,-111.581077576
539580.01,2269661.01,-111.17640686
539580.01,2269761.01,-110.69744873
539580.01,2269861.01,-110.38129425
539580.01,2269961.01,-109.891555786
539580.01,2270061.01,-108.775489807
539580.01,2270161.01,-106.911247253
539580.01,2270261.01,-105.795028687
539580.01,2270361.01,-104.909507751
539580.01,2270461.01,-104.14705658
539580.01,2270561.01,-103.562484741
539580.01,2270661.01,-102.470504761
539580.01,2270761.01,-101.232711792
539580.01,2270861.01,-100.608459473
539580.01,2270961.01,-101.205780029
539680.01,2263861.01,-105.152893066
539680.01,2263961.01,-104.026443481
539680.01,2264061.01,-104.255393982
539680.01,2264161.01,-104.748916626
539680.01,2264261.01,-104.398269653
539680.01,2264361.01,-104.63004303
539680.01,2264461.01,-105.174171448
539680.01,2264561.01,-105.436210632
539680.01,2264661.01,-105.434150696
539680.01,2264761.01,-105.387657166
539680.01,2264861.01,-106.942344666
539680.01,2264961.01,-108.131111145
539680.01,2265061.01,-107.913513184
539680.01,2265161.01,-108.027236938
539680.01,2265261.01,-108.014328003
539680.01,2265361.01,-108.559936523
539680.01,2265461.01,-109.364570618
539680.01,2265561.01,-108.95740509
539680.01,2265661.01,-107.669181824
539680.01,2265761.01,-106.716438293
539680.01,2265861.01,-105.970741272
539680.01,2265961.01,-105.998580933
539680.01,2266061.01,-105.613090515
539680.01,2266161.01,-104.855278015
539680.01,2266261.01,-103.886108398
539680.01,2266361.01,-103.556518555
539680.01,2266461.01,-102.004768372
539680.01,2266561.01,-101.435035706
539680.01,2266661.01,-101.2057724
539680.01,2266761.01,-100.989295959
539680.01,2266861.01,-101.444389343
539680.01,2266961.01,-101.894935608
539680.01,2267061.01,-101.824142456
539680.01,2267161.01,-102.473106384
539680.01,2267261.01,-103.773246765
539680.01,2267361.01,-105.196792603
539680.01,2267461.01,-105.765357971
539680.01,2267561.01,-104.44657135
539680.01,2267661.01,-106.497337341
539680.01,2267761.01,-106.896705627
539680.01,2267861.01,-107.450050354
539680.01,2267961.01,-108.780136108
539680.01,2268061.01,-109.802230835
539680.01,2268161.01,-110.830429077
539680.01,2268261.01,-111.211166382
539680.01,2268361.01,-110.925071716
539680.01,2268461.01,-110.418182373
539680.01,2268561.01,-112.439376831
539680.01,2268661.01,-113.561012268
539680.01,2268761.01,-113.686470032
539680.01,2268861.01,-114.099914551
539680.01,2268961.01,-113.913246155
539680.01,2269061.01,-114.061515808
539680.01,2269161.01,-113.807479858
539680.01,2269261.01,-114.043640137
539680.01,2269361.01,-113.527748108
539680.01,2269461.01,-112.437286377
539680.01,2269561.01,-112.016563416
539680.01,2269661.01,-112.063537598
539680.01,2269761.01,-111.690383911
539680.01,2269861.01,-111.182487488
539680.01,2269961.01,-111.031539917
539680.01,2270061.01,-110.018264771
539680.01,2270161.01,-108.270454407
539680.01,2270261.01,-107.165679932
539680.01,2270361.01,-106.544425964
539680.01,2270461.01,-105.561233521
539680.01,2270561.01,-104.157722473
539680.01,2270661.01,-103.123466492
539680.01,2270761.01,-102.504737854
539680.01,2270861.01,-101.682510376
539780.01,2263861.01,-104.534042358
539780.01,2263961.01,-103.655822754
539780.01,2264061.01,-103.735229492
539780.01,2264161.01,-104.000762939
539780.01,2264261.01,-104.024810791
539780.01,2264361.01,-103.803260803
539780.01,2264461.01,-104.167251587
539780.01,2264561.01,-104.555992126
539780.01,2264661.01,-104.611862183
539780.01,2264761.01,-105.163833618
539780.01,2264861.01,-106.747299194
539780.01,2264961.01,-107.499259949
539780.01,2265061.01,-106.759223938
539780.01,2265161.01,-106.936698914
539780.01,2265261.01,-107.083511353
539780.01,2265361.01,-108.019874573
539780.01,2265461.01,-108.676765442
539780.01,2265561.01,-108.234558105
539780.01,2265661.01,-106.843406677
539780.01,2265761.01,-105.572044373
539780.01,2265861.01,-104.955978394
539780.01,2265961.01,-105.176063538
539780.01,2266061.01,-104.132232666
539780.01,2266161.01,-102.726066589
539780.01,2266261.01,-102.230201721
539780.01,2266361.01,-102.282325745
539780.01,2266461.01,-101.139633179
539780.01,2266561.01,-100.940254211
539780.01,2266661.01,-100.759170532
539780.01,2266761.01,-100.967453003
539780.01,2266861.01,-101.994255066
539780.01,2266961.01,-102.817733765
539780.01,2267061.01,-102.361831665
539780.01,2267161.01,-102.865242004
539780.01,2267261.01,-104.012115479
539780.01,2267361.01,-104.070198059
539780.01,2267461.01,-104.40007019
539780.01,2267561.01,-105.436126709
539780.01,2267661.01,-107.003669739
539780.01,2267761.01,-107.993659973
539780.01,2267861.01,-108.497291565
539780.01,2267961.01,-109.659706116
539780.01,2268061.01,-110.061347961
539780.01,2268161.01,-110.705055237
539780.01,2268261.01,-111.182312012
539780.01,2268361.01,-111.46686554
539780.01,2268461.01,-110.867553711
539780.01,2268561.01,-111.779029846
539780.01,2268661.01,-113.115066528
539780.01,2268761.01,-113.740058899
539780.01,2268861.01,-114.241470337
539780.01,2268961.01,-113.68775177
539780.01,2269061.01,-113.423774719
539780.01,2269161.01,-113.30405426
539780.01,2269261.01,-113.390403748
539780.01,2269361.01,-112.952507019
539780.01,2269461.01,-112.104911804
539780.01,2269561.01,-111.664550781
539780.01,2269661.01,-111.467796326
539780.01,2269761.01,-111.257873535
539780.01,2269861.01,-111.093925476
539780.01,2269961.01,-111.33846283
539780.01,2270061.01,-110.998817444
539780.01,2270161.01,-109.965270996
539780.01,2270261.01,-108.428398132
539780.01,2270361.01,-107.523674011
539780.01,2270461.01,-106.29271698
539780.01,2270561.01,-104.866035461
539780.01,2270661.01,-104.289199829
539780.01,2270761.01,-105.102523804
539880.01,2263961.01,-103.389831543
539880.01,2264061.01,-103.252296448
539880.01,2264161.01,-103.26335907
539880.01,2264261.01,-103.054748535
539880.01,2264361.01,-102.633918762
539880.01,2264461.01,-103.009239197
539880.01,2264561.01,-104.287452698
539880.01,2264661.01,-105.003089905
539880.01,2264761.01,-105.902427673
539880.01,2264861.01,-106.942649841
539880.01,2264961.01,-106.646514893
539880.01,2265061.01,-105.609458923
539880.01,2265161.01,-105.235931396
539880.01,2265261.01,-105.906761169
539880.01,2265361.01,-106.719566345
539880.01,2265461.01,-107.145759583
539880.01,2265561.01,-106.864257813
539880.01,2265661.01,-106.141830444
539880.01,2265761.01,-105.163505554
539880.01,2265861.01,-104.500312805
539880.01,2265961.01,-103.92830658
539880.01,2266061.01,-102.730224609
539880.01,2266161.01,-101.997215271
539880.01,2266261.01,-101.424674988
539880.01,2266361.01,-100.87122345
539880.01,2266461.01,-101.193916321
539880.01,2266561.01,-100.418617249
539880.01,2266661.01,-100.141494751
539880.01,2266761.01,-101.504577637
539880.01,2266861.01,-103.536529541
539880.01,2266961.01,-104.527130127
539880.01,2267061.01,-103.70375824
539880.01,2267161.01,-103.369369507
539880.01,2267261.01,-103.926719666
539880.01,2267361.01,-103.899513245
539880.01,2267461.01,-104.383026123
539880.01,2267561.01,-105.360443115
539880.01,2267661.01,-106.21497345
539880.01,2267761.01,-107.151092529
539880.01,2267861.01,-108.526443481
539880.01,2267961.01,-109.765861511
539880.01,2268061.01,-110.014831543
539880.01,2268161.01,-110.220397949
539880.01,2268261.01,-110.730461121
539880.01,2268361.01,-112.014350891
539880.01,2268461.01,-111.360069275
539880.01,2268561.01,-112.104049683
539880.01,2268661.01,-113.551635742
539880.01,2268761.01,-113.158477783
539880.01,2268861.01,-113.46572113
539880.01,2268961.01,-113.115318298
539880.01,2269061.01,-113.011535645
539880.01,2269161.01,-112.814666748
539880.01,2269261.01,-112.502334595
539880.01,2269361.01,-112.230682373
539880.01,2269461.01,-111.731300354
539880.01,2269561.01,-111.133049011
539880.01,2269661.01,-110.281425476
539880.01,2269761.01,-109.761985779
539880.01,2269861.01,-110.193603516
539880.01,2269961.01,-110.808792114
539880.01,2270061.01,-110.746452332
539880.01,2270161.01,-110.332572937
539880.01,2270261.01,-109.354347229
539880.01,2270361.01,-108.281105042
539880.01,2270461.01,-107.311576843
539880.01,2270561.01,-106.198509216
539880.01,2270661.01,-105.965736389
539880.01,2270761.01,-107.13217926
539980.01,2264061.01,-102.726478577
539980.01,2264161.01,-102.57006073
539980.01,2264261.01,-102.009986877
539980.01,2264361.01,-101.065452576
539980.01,2264461.01,-101.188568115
539980.01,2264561.01,-103.084411621
539980.01,2264661.01,-104.983627319
539980.01,2264761.01,-106.419692993
539980.01,2264861.01,-106.439682007
539980.01,2264961.01,-104.597999573
539980.01,2265061.01,-104.129402161
539980.01,2265161.01,-103.763504028
539980.01,2265261.01,-105.181182861
539980.01,2265361.01,-105.62122345
539980.01,2265461.01,-105.261238098
539980.01,2265561.01,-104.709312439
539980.01,2265661.01,-104.953941345
539980.01,2265761.01,-105.414833069
539980.01,2265861.01,-104.641220093
539980.01,2265961.01,-103.150939941
539980.01,2266061.01,-102.163032532
539980.01,2266161.01,-101.589904785
539980.01,2266261.01,-100.801055908
539980.01,2266361.01,-100.552642822
539980.01,2266461.01,-100.512260437
539980.01,2266561.01,-99.726974487
539980.01,2266661.01,-100.141654968
539980.01,2266761.01,-102.515983582
539980.01,2266861.01,-104.795066833
539980.01,2266961.01,-105.842918396
539980.01,2267061.01,-105.569442749
539980.01,2267161.01,-104.239723206
539980.01,2267261.01,-104.051078796
539980.01,2267361.01,-104.412597656
539980.01,2267461.01,-105.110687256
539980.01,2267561.01,-105.683822632
539980.01,2267661.01,-105.800582886
539980.01,2267761.01,-106.330093384
539980.01,2267861.01,-107.927558899
539980.01,2267961.01,-109.261535645
539980.01,2268061.01,-110.049255371
539980.01,2268161.01,-110.061508179
539980.01,2268261.01,-111.240074158
539980.01,2268361.01,-111.821685791
539980.01,2268461.01,-111.065010071
539980.01,2268561.01,-111.700019836
539980.01,2268661.01,-113.081817627
539980.01,2268761.01,-112.56375885
539980.01,2268861.01,-112.796035767
539980.01,2268961.01,-113.111671448
539980.01,2269061.01,-113.027618408
539980.01,2269161.01,-112.50328064
539980.01,2269261.01,-111.748710632
539980.01,2269361.01,-111.474266052
539980.01,2269461.01,-111.304138184
539980.01,2269561.01,-110.793334961
539980.01,2269661.01,-109.930221558
539980.01,2269761.01,-108.995735168
539980.01,2269861.01,-109.342941284
539980.01,2269961.01,-109.750221252
539980.01,2270061.01,-109.617713928
539980.01,2270161.01,-109.863746643
539980.01,2270261.01,-109.614875793
539980.01,2270361.01,-109.001037598
539980.01,2270461.01,-108.384613037
539980.01,2270561.01,-107.687423706
539980.01,2270661.01,-107.904495239
540080.01,2264061.01,-102.08392334
540080.01,2264161.01,-101.855895996
540080.01,2264261.01,-100.998153687
540080.01,2264361.01,-99.410797119
540080.01,2264461.01,-99.15663147
540080.01,2264561.01,-101.160743713
540080.01,2264661.01,-103.63117218
540080.01,2264761.01,-105.159912109
540080.01,2264861.01,-105.538421631
540080.01,2264961.01,-103.649513245
540080.01,2265061.01,-102.263023376
540080.01,2265161.01,-102.862960815
540080.01,2265261.01,-104.560379028
540080.01,2265361.01,-104.611854553
540080.01,2265461.01,-103.323822021
540080.01,2265561.01,-102.768318176
540080.01,2265661.01,-103.925865173
540080.01,2265761.01,-104.41746521
540080.01,2265861.01,-104.182998657
540080.01,2265961.01,-102.933631897
540080.01,2266061.01,-101.720077515
540080.01,2266161.01,-100.515190125
540080.01,2266261.01,-100.104515076
540080.01,2266361.01,-99.737190247
540080.01,2266461.01,-98.923233032
540080.01,2266561.01,-100.565811157
540080.01,2266661.01,-102.301269531
540080.01,2266761.01,-103.524536133
540080.01,2266861.01,-104.942436218
540080.01,2266961.01,-106.913574219
540080.01,2267061.01,-106.615653992
540080.01,2267161.01,-105.173736572
540080.01,2267261.01,-104.681137085
540080.01,2267361.01,-105.0730896
540080.01,2267461.01,-105.810783386
540080.01,2267561.01,-106.262817383
540080.01,2267661.01,-106.358047485
540080.01,2267761.01,-106.57472229
540080.01,2267861.01,-107.413879395
540080.01,2267961.01,-108.094566345
540080.01,2268061.01,-109.198570251
540080.01,2268161.01,-109.767456055
540080.01,2268261.01,-111.124305725
540080.01,2268361.01,-111.021499634
540080.01,2268461.01,-110.43800354
540080.01,2268561.01,-110.84098053
540080.01,2268661.01,-111.743896484
540080.01,2268761.01,-112.099891663
540080.01,2268861.01,-112.713134766
540080.01,2268961.01,-113.680465698
540080.01,2269061.01,-113.818481445
540080.01,2269161.01,-112.60005188
540080.01,2269261.01,-111.429550171
540080.01,2269361.01,-111.026374817
540080.01,2269461.01,-110.68787384
540080.01,2269561.01,-109.988464355
540080.01,2269661.01,-109.419174194
540080.01,2269761.01,-108.61541748
540080.01,2269861.01,-108.435005188
540080.01,2269961.01,-108.838569641
540080.01,2270061.01,-108.574958801
540080.01,2270161.01,-108.524688721
540080.01,2270261.01,-108.879371643
540080.01,2270361.01,-108.950698853
540080.01,2270461.01,-109.026535034
540080.01,2270561.01,-108.975639343
540180.01,2264161.01,-100.697189331
540180.01,2264261.01,-99.437637329
540180.01,2264361.01,-98.027740479
540180.01,2264461.01,-98.131561279
540180.01,2264561.01,-100.136505127
540180.01,2264661.01,-102.050033569
540180.01,2264761.01,-102.677070618
540180.01,2264861.01,-103.449668884
540180.01,2264961.01,-102.783462524
540180.01,2265061.01,-101.845718384
540180.01,2265161.01,-102.735488892
540180.01,2265261.01,-103.104675293
540180.01,2265361.01,-103.041526794
540180.01,2265461.01,-101.838645935
540180.01,2265561.01,-103.27016449
540180.01,2265661.01,-105.526702881
540180.01,2265761.01,-103.717002869
540180.01,2265861.01,-103.539237976
540180.01,2265961.01,-102.26512146
540180.01,2266061.01,-100.97303772
540180.01,2266161.01,-100.008651733
540180.01,2266261.01,-100.911735535
540180.01,2266361.01,-99.83430481
540180.01,2266461.01,-100.893798828
540180.01,2266561.01,-103.394775391
540180.01,2266661.01,-104.334396362
540180.01,2266761.01,-103.966789246
540180.01,2266861.01,-104.699874878
540180.01,2266961.01,-106.104202271
540180.01,2267061.01,-106.063560486
540180.01,2267161.01,-105.856819153
540180.01,2267261.01,-105.643768311
540180.01,2267361.01,-105.690467834
540180.01,2267461.01,-105.889320374
540180.01,2267561.01,-106.420097351
540180.01,2267661.01,-106.998420715
540180.01,2267761.01,-107.00592804
540180.01,2267861.01,-107.833679199
540180.01,2267961.01,-108.441673279
540180.01,2268061.01,-109.197364807
540180.01,2268161.01,-109.908569336
540180.01,2268261.01,-110.095748901
540180.01,2268361.01,-109.757118225
540180.01,2268461.01,-110.081069946
540180.01,2268561.01,-110.878944397
540180.01,2268661.01,-111.821472168
540180.01,2268761.01,-111.522506714
540180.01,2268861.01,-112.474906921
540180.01,2268961.01,-113.629226685
540180.01,2269061.01,-113.878868103
540180.01,2269161.01,-112.830741882
540180.01,2269261.01,-111.62071228
540180.01,2269361.01,-110.817268372
540180.01,2269461.01,-110.140052795
540180.01,2269561.01,-108.956565857
540180.01,2269661.01,-108.242462158
540180.01,2269761.01,-107.375518799
540180.01,2269861.01,-107.520256042
540180.01,2269961.01,-108.789154053
540180.01,2270061.01,-108.417755127
540180.01,2270161.01,-108.024505615
540180.01,2270261.01,-108.021774292
540180.01,2270361.01,-108.263023376
540180.01,2270461.01,-108.99521637
540180.01,2270561.01,-109.646125793
540280.01,2264261.01,-97.967567444
540280.01,2264361.01,-97.352897644
540280.01,2264461.01,-98.175094604
540280.01,2264561.01,-99.822090149
540280.01,2264661.01,-100.883117676
540280.01,2264761.01,-100.837120056
540280.01,2264861.01,-100.915939331
540280.01,2264961.01,-101.471084595
540280.01,2265061.01,-100.802238464
540280.01,2265161.01,-100.545715332
540280.01,2265261.01,-100.628616333
540280.01,2265361.01,-101.362075806
540280.01,2265461.01,-101.030433655
540280.01,2265561.01,-106.193435669
540280.01,2265661.01,-108.03805542
540280.01,2265761.01,-102.639831543
540280.01,2265861.01,-102.263565063
540280.01,2265961.01,-100.82183075
540280.01,2266061.01,-100.0677948
540280.01,2266161.01,-99.867179871
540280.01,2266261.01,-100.470962524
540280.01,2266361.01,-100.351295471
540280.01,2266461.01,-102.810638428
540280.01,2266561.01,-105.381874084
540280.01,2266661.01,-105.534408569
540280.01,2266761.01,-104.421264648
540280.01,2266861.01,-104.87260437
540280.01,2266961.01,-105.379417419
540280.01,2267061.01,-105.58921051
540280.01,2267161.01,-106.22467041
540280.01,2267261.01,-106.193565369
540280.01,2267361.01,-106.039718628
540280.01,2267461.01,-105.957359314
540280.01,2267561.01,-106.431282043
540280.01,2267661.01,-107.049598694
540280.01,2267761.01,-106.995323181
540280.01,2267861.01,-108.286720276
540280.01,2267961.01,-109.03969574
540280.01,2268061.01,-109.455802917
540280.01,2268161.01,-110.213783264
540280.01,2268261.01,-109.809822083
540280.01,2268361.01,-108.886573792
540280.01,2268461.01,-110.262771606
540280.01,2268561.01,-110.887481689
540280.01,2268661.01,-111.007858276
540280.01,2268761.01,-110.955863953
540280.01,2268861.01,-112.018157959
540280.01,2268961.01,-112.994987488
540280.01,2269061.01,-113.141616821
540280.01,2269161.01,-112.872550964
540280.01,2269261.01,-112.236282349
540280.01,2269361.01,-111.163871765
540280.01,2269461.01,-110.172515869
540280.01,2269561.01,-109.329231262
540280.01,2269661.01,-107.394523621
540280.01,2269761.01,-106.564788818
540280.01,2269861.01,-107.201881409
540280.01,2269961.01,-108.948432922
540280.01,2270061.01,-108.592552185
540280.01,2270161.01,-107.756912231
540280.01,2270261.01,-106.948112488
540280.01,2270361.01,-107.397361755
540280.01,2270461.01,-108.599754333
540380.01,2264361.01,-96.452926636
540380.01,2264461.01,-97.520385742
540380.01,2264561.01,-99.234558105
540380.01,2264661.01,-99.873809814
540380.01,2264761.01,-99.801925659
540380.01,2264861.01,-100.007377625
540380.01,2264961.01,-100.223724365
540380.01,2265061.01,-98.911323547
540380.01,2265161.01,-98.405700684
540380.01,2265261.01,-99.265068054
540380.01,2265361.01,-99.876968384
540380.01,2265461.01,-99.75969696
540380.01,2265561.01,-103.326911926
540380.01,2265661.01,-103.308357239
540380.01,2265761.01,-100.354667664
540380.01,2265861.01,-100.934417725
540380.01,2265961.01,-99.899467468
540380.01,2266061.01,-99.450172424
540380.01,2266161.01,-98.789154053
540380.01,2266261.01,-99.251853943
540380.01,2266361.01,-100.482116699
540380.01,2266461.01,-103.198829651
540380.01,2266561.01,-105.358253479
540380.01,2266661.01,-105.85774231
540380.01,2266761.01,-105.64982605
540380.01,2266861.01,-106.009231567
