"X","Y","H60_Charm (Depth)"
539180.01,2263961.01,1014.614379883
539180.01,2264061.01,981.6328125
539180.01,2264161.01,978.072998047
539180.01,2264261.01,1002.079467773
539180.01,2264361.01,990.39453125
539180.01,2264461.01,988.647338867
539180.01,2264561.01,986.606323242
539180.01,2264661.01,985.245178223
539180.01,2264761.01,986.74029541
539180.01,2264861.01,988.513183594
539180.01,2264961.01,988.980651855
539180.01,2265061.01,989.365905762
539180.01,2265161.01,959.48046875
539180.01,2265261.01,959.206481934
539180.01,2265361.01,957.264343262
539180.01,2265461.01,956.051147461
539180.01,2265561.01,954.450378418
539180.01,2265661.01,952.86895752
539180.01,2265761.01,952.077392578
539180.01,2265861.01,951.530944824
539180.01,2265961.01,949.167907715
539180.01,2266061.01,965.604736328
539180.01,2266161.01,963.516601563
539180.01,2266261.01,963.045776367
539180.01,2266361.01,965.218994141
539180.01,2266461.01,968.370605469
539180.01,2266561.01,970.003662109
539180.01,2266661.01,975.5078125
539180.01,2266761.01,980.170288086
539180.01,2266861.01,983.489074707
539180.01,2266961.01,986.650878906
539180.01,2267061.01,987.810119629
539180.01,2267161.01,987.264648438
539180.01,2267261.01,988.098388672
539180.01,2267361.01,993.891906738
539180.01,2267461.01,994.238891602
539180.01,2267561.01,963.440673828
539180.01,2267661.01,962.23260498
539180.01,2267761.01,961.684020996
539180.01,2267861.01,968.412963867
539180.01,2267961.01,968.446777344
539180.01,2268061.01,971.039428711
539180.01,2268161.01,974.502502441
539180.01,2268261.01,981.088928223
539180.01,2268361.01,985.534301758
539180.01,2268461.01,987.393188477
539180.01,2268561.01,989.344299316
539180.01,2268661.01,989.160583496
539180.01,2268761.01,988.238220215
539180.01,2268861.01,986.927856445
539180.01,2268961.01,983.151733398
539180.01,2269061.01,982.235168457
539180.01,2269161.01,980.082397461
539180.01,2269261.01,980.274047852
539180.01,2269361.01,981.196166992
539180.01,2269461.01,983.833190918
539180.01,2269561.01,988.795715332
539180.01,2269661.01,994.180541992
539180.01,2269761.01,997.544067383
539180.01,2269861.01,1001.785766602
539180.01,2269961.01,1005.343139648
539180.01,2270061.01,1008.078125
539180.01,2270161.01,1012.954040527
539180.01,2270261.01,1015.89654541
539180.01,2270361.01,1016.804626465
539180.01,2270461.01,1010.958068848
539180.01,2270561.01,1006.480407715
539180.01,2270661.01,1005.591064453
539180.01,2270761.01,1005.658874512
539180.01,2270861.01,-9999
539180.01,2270961.01,-9999
539180.01,2271061.01,-9999
539180.01,2271161.01,-9999
539180.01,2271261.01,-9999
539280.01,2263461.01,-9999
539280.01,2263561.01,1015.173706055
539280.01,2263661.01,1014.436218262
539280.01,2263761.01,1014.614379883
539280.01,2263861.01,1014.614379883
539280.01,2263961.01,989.122802734
539280.01,2264061.01,983.389465332
539280.01,2264161.01,980.441955566
539280.01,2264261.01,981.512268066
539280.01,2264361.01,990.447387695
539280.01,2264461.01,988.319946289
539280.01,2264561.01,986.752197266
539280.01,2264661.01,984.25970459
539280.01,2264761.01,985.055480957
539280.01,2264861.01,986.605712891
539280.01,2264961.01,986.210510254
539280.01,2265061.01,988.977172852
539280.01,2265161.01,989.253845215
539280.01,2265261.01,989.196899414
539280.01,2265361.01,989.473571777
539280.01,2265461.01,989.539672852
539280.01,2265561.01,989.172058105
539280.01,2265661.01,987.97857666
539280.01,2265761.01,985.865966797
539280.01,2265861.01,987.265136719
539280.01,2265961.01,981.378845215
539280.01,2266061.01,972.267089844
539280.01,2266161.01,995.167602539
539280.01,2266261.01,967.377380371
539280.01,2266361.01,970.058227539
539280.01,2266461.01,972.237854004
539280.01,2266561.01,970.670227051
539280.01,2266661.01,974.432312012
539280.01,2266761.01,980.780395508
539280.01,2266861.01,983.824951172
539280.01,2266961.01,986.195678711
539280.01,2267061.01,983.143066406
539280.01,2267161.01,978.692749023
539280.01,2267261.01,972.241333008
539280.01,2267361.01,989.876159668
539280.01,2267461.01,962.23260498
539280.01,2267561.01,963.152160645
539280.01,2267661.01,962.127197266
539280.01,2267761.01,960.29284668
539280.01,2267861.01,966.358093262
539280.01,2267961.01,966.938232422
539280.01,2268061.01,968.31237793
539280.01,2268161.01,974.260986328
539280.01,2268261.01,981.098937988
539280.01,2268361.01,988.548400879
539280.01,2268461.01,989.214599609
539280.01,2268561.01,989.884521484
539280.01,2268661.01,989.489685059
539280.01,2268761.01,988.943115234
539280.01,2268861.01,986.633300781
539280.01,2268961.01,985.399841309
539280.01,2269061.01,983.969665527
539280.01,2269161.01,982.100830078
539280.01,2269261.01,981.241088867
539280.01,2269361.01,981.701599121
539280.01,2269461.01,982.466918945
539280.01,2269561.01,987.370056152
539280.01,2269661.01,992.438720703
539280.01,2269761.01,999.232543945
539280.01,2269861.01,1004.307067871
539280.01,2269961.01,1007.332519531
539280.01,2270061.01,1010.472473145
539280.01,2270161.01,1014.172302246
539280.01,2270261.01,1017.548034668
539280.01,2270361.01,1017.457763672
539280.01,2270461.01,1011.557067871
539280.01,2270561.01,1007.818359375
539280.01,2270661.01,1007.887573242
539280.01,2270761.01,1008.740661621
539280.01,2270861.01,-9999
539280.01,2270961.01,-9999
539280.01,2271061.01,-9999
539280.01,2271161.01,-9999
539380.01,2263561.01,1010.181335449
539380.01,2263661.01,1011.632873535
539380.01,2263761.01,988.893676758
539380.01,2263861.01,988.893676758
539380.01,2263961.01,989.596923828
539380.01,2264061.01,989.55682373
539380.01,2264161.01,990.739318848
539380.01,2264261.01,990.993408203
539380.01,2264361.01,990.139892578
539380.01,2264461.01,988.622497559
539380.01,2264561.01,987.180175781
539380.01,2264661.01,984.754943848
539380.01,2264761.01,986.49395752
539380.01,2264861.01,991.520080566
539380.01,2264961.01,991.788024902
539380.01,2265061.01,990.715515137
539380.01,2265161.01,989.022644043
539380.01,2265261.01,989.059204102
539380.01,2265361.01,989.417419434
539380.01,2265461.01,989.48828125
539380.01,2265561.01,988.824523926
539380.01,2265661.01,985.511413574
539380.01,2265761.01,985.818603516
539380.01,2265861.01,982.211669922
539380.01,2265961.01,982.085693359
539380.01,2266061.01,995.188110352
539380.01,2266161.01,994.945007324
539380.01,2266261.01,995.056274414
539380.01,2266361.01,975.831604004
539380.01,2266461.01,979.224243164
539380.01,2266561.01,984.468322754
539380.01,2266661.01,980.407287598
539380.01,2266761.01,978.094055176
539380.01,2266861.01,982.043579102
539380.01,2266961.01,982.018432617
539380.01,2267061.01,979.196411133
539380.01,2267161.01,975.853820801
539380.01,2267261.01,969.88067627
539380.01,2267361.01,965.828796387
539380.01,2267461.01,965.123535156
539380.01,2267561.01,964.436279297
539380.01,2267661.01,968.18145752
539380.01,2267761.01,967.283935547
539380.01,2267861.01,964.253356934
539380.01,2267961.01,967.853149414
539380.01,2268061.01,970.918518066
539380.01,2268161.01,976.807434082
539380.01,2268261.01,983.211853027
539380.01,2268361.01,986.623596191
539380.01,2268461.01,988.983337402
539380.01,2268561.01,988.810546875
539380.01,2268661.01,989.685302734
539380.01,2268761.01,989.062927246
539380.01,2268861.01,988.66619873
539380.01,2268961.01,987.702209473
539380.01,2269061.01,985.379455566
539380.01,2269161.01,985.099365234
539380.01,2269261.01,984.304992676
539380.01,2269361.01,984.65020752
539380.01,2269461.01,984.869750977
539380.01,2269561.01,988.056640625
539380.01,2269661.01,991.314758301
539380.01,2269761.01,999.267333984
539380.01,2269861.01,1005.389648438
539380.01,2269961.01,1008.15234375
539380.01,2270061.01,1012.455749512
539380.01,2270161.01,1015.59552002
539380.01,2270261.01,1016.393188477
539380.01,2270361.01,1015.114624023
539380.01,2270461.01,1011.500976563
539380.01,2270561.01,1010.256164551
539380.01,2270661.01,1010.898254395
539380.01,2270761.01,1014.429748535
539380.01,2270861.01,1016.942443848
539380.01,2270961.01,-9999
539380.01,2271061.01,-9999
539480.01,2263661.01,1011.632873535
539480.01,2263761.01,988.603820801
539480.01,2263861.01,989.233398438
539480.01,2263961.01,989.68359375
539480.01,2264061.01,989.03515625
539480.01,2264161.01,989.531555176
539480.01,2264261.01,990.681518555
539480.01,2264361.01,990.911010742
539480.01,2264461.01,989.545898438
539480.01,2264561.01,988.828369141
539480.01,2264661.01,987.948547363
539480.01,2264761.01,991.112182617
539480.01,2264861.01,994.344604492
539480.01,2264961.01,994.468200684
539480.01,2265061.01,993.846069336
539480.01,2265161.01,993.434265137
539480.01,2265261.01,991.465942383
539480.01,2265361.01,992.171447754
539480.01,2265461.01,991.492858887
539480.01,2265561.01,988.625305176
539480.01,2265661.01,984.906921387
539480.01,2265761.01,981.971008301
539480.01,2265861.01,983.165527344
539480.01,2265961.01,987.265136719
539480.01,2266061.01,992.529846191
539480.01,2266161.01,995.526245117
539480.01,2266261.01,994.966064453
539480.01,2266361.01,976.867675781
539480.01,2266461.01,984.63494873
539480.01,2266561.01,985.488098145
539480.01,2266661.01,977.519714355
539480.01,2266761.01,980.59375
539480.01,2266861.01,976.630004883
539480.01,2266961.01,977.931762695
539480.01,2267061.01,976.442443848
539480.01,2267161.01,972.304870605
539480.01,2267261.01,968.038879395
539480.01,2267361.01,967.222839355
539480.01,2267461.01,966.758972168
539480.01,2267561.01,963.657104492
539480.01,2267661.01,959.627624512
539480.01,2267761.01,958.490905762
539480.01,2267861.01,962.16027832
539480.01,2267961.01,967.82220459
539480.01,2268061.01,971.007995605
539480.01,2268161.01,977.038085938
539480.01,2268261.01,981.759033203
539480.01,2268361.01,985.102905273
539480.01,2268461.01,987.35333252
539480.01,2268561.01,987.36328125
539480.01,2268661.01,987.196411133
539480.01,2268761.01,988.576171875
539480.01,2268861.01,989.94329834
539480.01,2268961.01,990.794555664
539480.01,2269061.01,987.40411377
539480.01,2269161.01,988.348388672
539480.01,2269261.01,987.727478027
539480.01,2269361.01,988.163391113
539480.01,2269461.01,988.617797852
539480.01,2269561.01,990.716369629
539480.01,2269661.01,994.074157715
539480.01,2269761.01,1001.249816895
539480.01,2269861.01,1006.335693359
539480.01,2269961.01,1009.456665039
539480.01,2270061.01,1012.147033691
539480.01,2270161.01,1014.117614746
539480.01,2270261.01,1014.204406738
539480.01,2270361.01,1013.975891113
539480.01,2270461.01,1008.997009277
539480.01,2270561.01,1008.834228516
539480.01,2270661.01,1011.48815918
539480.01,2270761.01,1015.615783691
539480.01,2270861.01,1017.837585449
539480.01,2270961.01,1018.353149414
539480.01,2271061.01,-9999
539580.01,2263761.01,987.725646973
539580.01,2263861.01,986.40637207
539580.01,2263961.01,988.745727539
539580.01,2264061.01,989.812866211
539580.01,2264161.01,990.418640137
539580.01,2264261.01,991.838745117
539580.01,2264361.01,991.984802246
539580.01,2264461.01,991.403137207
539580.01,2264561.01,991.63104248
539580.01,2264661.01,991.724243164
539580.01,2264761.01,993.704772949
539580.01,2264861.01,996.276123047
539580.01,2264961.01,996.896972656
539580.01,2265061.01,997.210571289
539580.01,2265161.01,998.195007324
539580.01,2265261.01,997.893310547
539580.01,2265361.01,996.713256836
539580.01,2265461.01,995.694335938
539580.01,2265561.01,991.03326416
539580.01,2265661.01,985.826904297
539580.01,2265761.01,985.421875
539580.01,2265861.01,986.847229004
539580.01,2265961.01,990.711486816
539580.01,2266061.01,994.720031738
539580.01,2266161.01,994.516967773
539580.01,2266261.01,993.294494629
539580.01,2266361.01,987.220336914
539580.01,2266461.01,986.137695313
539580.01,2266561.01,984.797973633
539580.01,2266661.01,978.994628906
539580.01,2266761.01,980.06439209
539580.01,2266861.01,980.300964355
539580.01,2266961.01,973.889221191
539580.01,2267061.01,970.775390625
539580.01,2267161.01,968.218139648
539580.01,2267261.01,968.921386719
539580.01,2267361.01,970.858886719
539580.01,2267461.01,969.108032227
539580.01,2267561.01,964.167480469
539580.01,2267661.01,956.850280762
539580.01,2267761.01,957.854492188
539580.01,2267861.01,959.353393555
539580.01,2267961.01,965.161743164
539580.01,2268061.01,968.273803711
539580.01,2268161.01,974.803771973
539580.01,2268261.01,980.573730469
539580.01,2268361.01,983.751281738
539580.01,2268461.01,983.846374512
539580.01,2268561.01,984.576477051
539580.01,2268661.01,985.729064941
539580.01,2268761.01,986.940490723
539580.01,2268861.01,991.430297852
539580.01,2268961.01,990.574462891
539580.01,2269061.01,990.365234375
539580.01,2269161.01,989.88671875
539580.01,2269261.01,989.502746582
539580.01,2269361.01,990.253295898
539580.01,2269461.01,991.29699707
539580.01,2269561.01,996.792663574
539580.01,2269661.01,999.952636719
539580.01,2269761.01,1003.807922363
539580.01,2269861.01,1008.448486328
539580.01,2269961.01,1010.825683594
539580.01,2270061.01,1012.861694336
539580.01,2270161.01,1013.171569824
539580.01,2270261.01,1012.844421387
539580.01,2270361.01,1011.536010742
539580.01,2270461.01,1007.729797363
539580.01,2270561.01,1008.111083984
539580.01,2270661.01,1011.325927734
539580.01,2270761.01,1014.534790039
539580.01,2270861.01,1014.083862305
539580.01,2270961.01,-9999
539680.01,2263861.01,984.530700684
539680.01,2263961.01,988.662902832
539680.01,2264061.01,992.731384277
539680.01,2264161.01,995.695739746
539680.01,2264261.01,996.494812012
539680.01,2264361.01,995.500244141
539680.01,2264461.01,996.25201416
539680.01,2264561.01,994.771057129
539680.01,2264661.01,995.471679688
539680.01,2264761.01,996.102416992
539680.01,2264861.01,999.062988281
539680.01,2264961.01,999.773193359
539680.01,2265061.01,1000.483520508
539680.01,2265161.01,1001.102966309
539680.01,2265261.01,1000.254760742
539680.01,2265361.01,998.150634766
539680.01,2265461.01,995.434143066
539680.01,2265561.01,992.154724121
539680.01,2265661.01,987.768493652
539680.01,2265761.01,987.073303223
539680.01,2265861.01,988.125244141
539680.01,2265961.01,991.350341797
539680.01,2266061.01,993.528137207
539680.01,2266161.01,993.187988281
539680.01,2266261.01,989.599304199
539680.01,2266361.01,981.59967041
539680.01,2266461.01,981.748291016
539680.01,2266561.01,980.261535645
539680.01,2266661.01,978.553344727
539680.01,2266761.01,978.898010254
539680.01,2266861.01,979.819763184
539680.01,2266961.01,972.616210938
539680.01,2267061.01,969.930358887
539680.01,2267161.01,967.773925781
539680.01,2267261.01,970.101928711
539680.01,2267361.01,972.472351074
539680.01,2267461.01,967.240966797
539680.01,2267561.01,963.197631836
539680.01,2267661.01,956.850280762
539680.01,2267761.01,954.612426758
539680.01,2267861.01,958.084472656
539680.01,2267961.01,961.194946289
539680.01,2268061.01,967.707946777
539680.01,2268161.01,974.257568359
539680.01,2268261.01,979.942504883
539680.01,2268361.01,981.046081543
539680.01,2268461.01,981.892333984
539680.01,2268561.01,982.176147461
539680.01,2268661.01,984.965881348
539680.01,2268761.01,988.336853027
539680.01,2268861.01,988.320495605
539680.01,2268961.01,988.172424316
539680.01,2269061.01,990.461425781
539680.01,2269161.01,990.428588867
539680.01,2269261.01,990.738647461
539680.01,2269361.01,993.858398438
539680.01,2269461.01,997.147216797
539680.01,2269561.01,1000.260070801
539680.01,2269661.01,1003.293518066
539680.01,2269761.01,1005.045776367
539680.01,2269861.01,1007.365478516
539680.01,2269961.01,1011.028930664
539680.01,2270061.01,1014.135437012
539680.01,2270161.01,1012.824523926
539680.01,2270261.01,1011.135681152
539680.01,2270361.01,1009.894348145
539680.01,2270461.01,1008.754882813
539680.01,2270561.01,1009.912597656
539680.01,2270661.01,1010.552185059
539680.01,2270761.01,1011.070068359
539680.01,2270861.01,1011.305786133
539780.01,2263861.01,-9999
539780.01,2263961.01,-9999
539780.01,2264061.01,-9999
539780.01,2264161.01,999.570861816
539780.01,2264261.01,1000.651489258
539780.01,2264361.01,999.174072266
539780.01,2264461.01,999.580627441
539780.01,2264561.01,999.73046875
539780.01,2264661.01,1000.582092285
539780.01,2264761.01,1001.398254395
539780.01,2264861.01,1002.116882324
539780.01,2264961.01,1002.402832031
539780.01,2265061.01,1002.91784668
539780.01,2265161.01,1003.051818848
539780.01,2265261.01,1002.223876953
539780.01,2265361.01,1000.316955566
539780.01,2265461.01,998.735229492
539780.01,2265561.01,994.413696289
539780.01,2265661.01,989.540649414
539780.01,2265761.01,989.001647949
539780.01,2265861.01,990.524719238
539780.01,2265961.01,994.37878418
539780.01,2266061.01,995.424682617
539780.01,2266161.01,992.043518066
539780.01,2266261.01,991.936035156
539780.01,2266361.01,979.617370605
539780.01,2266461.01,979.612792969
539780.01,2266561.01,977.602905273
539780.01,2266661.01,978.024841309
539780.01,2266761.01,978.448608398
539780.01,2266861.01,979.922363281
539780.01,2266961.01,980.048034668
539780.01,2267061.01,979.05480957
539780.01,2267161.01,968.128173828
539780.01,2267261.01,971.291503906
539780.01,2267361.01,971.140808105
539780.01,2267461.01,967.721984863
539780.01,2267561.01,964.157958984
539780.01,2267661.01,955.423706055
539780.01,2267761.01,953.83215332
539780.01,2267861.01,958.389526367
539780.01,2267961.01,962.152160645
539780.01,2268061.01,967.061462402
539780.01,2268161.01,972.53717041
539780.01,2268261.01,974.479187012
539780.01,2268361.01,977.210998535
539780.01,2268461.01,978.178955078
539780.01,2268561.01,985.033325195
539780.01,2268661.01,987.045166016
539780.01,2268761.01,987.39855957
539780.01,2268861.01,986.426452637
539780.01,2268961.01,986.925537109
539780.01,2269061.01,989.577575684
539780.01,2269161.01,990.321960449
539780.01,2269261.01,991.743041992
539780.01,2269361.01,997.386962891
539780.01,2269461.01,1001.848876953
539780.01,2269561.01,1005.275817871
539780.01,2269661.01,1008.102355957
539780.01,2269761.01,1009.109191895
539780.01,2269861.01,1010.730224609
539780.01,2269961.01,1012.348266602
539780.01,2270061.01,1014.106933594
539780.01,2270161.01,1013.337036133
539780.01,2270261.01,1010.880310059
539780.01,2270361.01,1009.369750977
539780.01,2270461.01,1008.10534668
539780.01,2270561.01,1009.478088379
539780.01,2270661.01,1008.116943359
539780.01,2270761.01,1006.38684082
539880.01,2263961.01,-9999
539880.01,2264061.01,-9999
539880.01,2264161.01,1000.784301758
539880.01,2264261.01,1002.298156738
539880.01,2264361.01,1004.00201416
539880.01,2264461.01,1004.228149414
539880.01,2264561.01,1004.153625488
539880.01,2264661.01,1003.832763672
539880.01,2264761.01,1004.73828125
539880.01,2264861.01,1005.705200195
539880.01,2264961.01,1005.565551758
539880.01,2265061.01,1005.448059082
539880.01,2265161.01,1004.52130127
539880.01,2265261.01,1003.421264648
539880.01,2265361.01,1002.326782227
539880.01,2265461.01,1000.845825195
539880.01,2265561.01,997.397155762
539880.01,2265661.01,994.677246094
539880.01,2265761.01,994.102416992
539880.01,2265861.01,993.04864502
539880.01,2265961.01,995.10723877
539880.01,2266061.01,994.597839355
539880.01,2266161.01,992.623962402
539880.01,2266261.01,977.100219727
539880.01,2266361.01,976.28338623
539880.01,2266461.01,976.87322998
539880.01,2266561.01,977.132080078
539880.01,2266661.01,977.739624023
539880.01,2266761.01,977.907470703
539880.01,2266861.01,978.874023438
539880.01,2266961.01,977.234619141
539880.01,2267061.01,975.81854248
539880.01,2267161.01,973.750549316
539880.01,2267261.01,971.874755859
539880.01,2267361.01,966.513000488
539880.01,2267461.01,960.235656738
539880.01,2267561.01,954.474243164
539880.01,2267661.01,953.578918457
539880.01,2267761.01,953.795166016
539880.01,2267861.01,958.375915527
539880.01,2267961.01,961.735778809
539880.01,2268061.01,966.069458008
539880.01,2268161.01,970.693054199
539880.01,2268261.01,972.59362793
539880.01,2268361.01,974.405090332
539880.01,2268461.01,975.804443359
539880.01,2268561.01,974.511413574
539880.01,2268661.01,974.189575195
539880.01,2268761.01,987.045166016
539880.01,2268861.01,986.694702148
539880.01,2268961.01,987.157714844
539880.01,2269061.01,988.404418945
539880.01,2269161.01,989.398376465
539880.01,2269261.01,991.52947998
539880.01,2269361.01,997.969726563
539880.01,2269461.01,1003.15447998
539880.01,2269561.01,1007.654907227
539880.01,2269661.01,1009.44140625
539880.01,2269761.01,1011.44921875
539880.01,2269861.01,1012.859741211
539880.01,2269961.01,1013.734802246
539880.01,2270061.01,1012.680847168
539880.01,2270161.01,1011.261047363
539880.01,2270261.01,1009.488342285
539880.01,2270361.01,1006.319396973
539880.01,2270461.01,1005.640625
539880.01,2270561.01,1007.760192871
539880.01,2270661.01,1007.922302246
539880.01,2270761.01,1003.416748047
539980.01,2264061.01,-9999
539980.01,2264161.01,-9999
539980.01,2264261.01,1008.512695313
539980.01,2264361.01,1008.016418457
539980.01,2264461.01,1006.476928711
539980.01,2264561.01,1005.738891602
539980.01,2264661.01,1004.481811523
539980.01,2264761.01,1006.168212891
539980.01,2264861.01,1007.381469727
539980.01,2264961.01,1006.90802002
539980.01,2265061.01,1006.299743652
539980.01,2265161.01,1005.296447754
539980.01,2265261.01,1004.543273926
539980.01,2265361.01,1003.753723145
539980.01,2265461.01,1002.223571777
539980.01,2265561.01,1000.024536133
539980.01,2265661.01,998.799987793
539980.01,2265761.01,997.439453125
539980.01,2265861.01,995.518310547
539980.01,2265961.01,993.956298828
539980.01,2266061.01,990.835083008
539980.01,2266161.01,991.180664063
539980.01,2266261.01,973.994812012
539980.01,2266361.01,972.234802246
539980.01,2266461.01,974.16192627
539980.01,2266561.01,975.860961914
539980.01,2266661.01,976.302062988
539980.01,2266761.01,978.343688965
539980.01,2266861.01,977.711181641
539980.01,2266961.01,975.032775879
539980.01,2267061.01,971.348266602
539980.01,2267161.01,972.522338867
539980.01,2267261.01,972.615783691
539980.01,2267361.01,956.878051758
539980.01,2267461.01,956.273986816
539980.01,2267561.01,953.78314209
539980.01,2267661.01,954.058044434
539980.01,2267761.01,956.375305176
539980.01,2267861.01,960.281433105
539980.01,2267961.01,963.102172852
539980.01,2268061.01,966.901794434
539980.01,2268161.01,970.778564453
539980.01,2268261.01,972.634277344
539980.01,2268361.01,973.657897949
539980.01,2268461.01,974.761352539
539980.01,2268561.01,974.364257813
539980.01,2268661.01,987.045166016
539980.01,2268761.01,987.026489258
539980.01,2268861.01,986.735717773
539980.01,2268961.01,986.366943359
539980.01,2269061.01,985.774597168
539980.01,2269161.01,987.924804688
539980.01,2269261.01,994.588134766
539980.01,2269361.01,1000.617614746
539980.01,2269461.01,1005.33392334
539980.01,2269561.01,1007.98059082
539980.01,2269661.01,1009.878601074
539980.01,2269761.01,1011.60546875
539980.01,2269861.01,1012.543334961
539980.01,2269961.01,1012.704467773
539980.01,2270061.01,1010.693359375
539980.01,2270161.01,1009.838623047
539980.01,2270261.01,1008.282043457
539980.01,2270361.01,1004.966796875
539980.01,2270461.01,1006.335510254
539980.01,2270561.01,1007.41796875
539980.01,2270661.01,1008.322387695
540080.01,2264061.01,-9999
540080.01,2264161.01,-9999
540080.01,2264261.01,-9999
540080.01,2264361.01,1010.018005371
540080.01,2264461.01,1007.974304199
540080.01,2264561.01,1006.038635254
540080.01,2264661.01,1006.089050293
540080.01,2264761.01,1007.815368652
540080.01,2264861.01,1007.85736084
540080.01,2264961.01,1007.822387695
540080.01,2265061.01,1007.46661377
540080.01,2265161.01,1005.064575195
540080.01,2265261.01,1002.975097656
540080.01,2265361.01,1001.514343262
540080.01,2265461.01,1000.282104492
540080.01,2265561.01,998.337890625
540080.01,2265661.01,996.487792969
540080.01,2265761.01,996.428588867
540080.01,2265861.01,996.630126953
540080.01,2265961.01,995.44317627
540080.01,2266061.01,989.847900391
540080.01,2266161.01,989.481384277
540080.01,2266261.01,972.550231934
540080.01,2266361.01,971.583496094
540080.01,2266461.01,974.226989746
540080.01,2266561.01,975.261352539
540080.01,2266661.01,975.219299316
540080.01,2266761.01,975.336364746
540080.01,2266861.01,974.721130371
540080.01,2266961.01,973.421508789
540080.01,2267061.01,970.667907715
540080.01,2267161.01,971.127075195
540080.01,2267261.01,973.63861084
540080.01,2267361.01,956.057617188
540080.01,2267461.01,957.13293457
540080.01,2267561.01,954.538452148
540080.01,2267661.01,955.281860352
540080.01,2267761.01,958.725036621
540080.01,2267861.01,961.165283203
540080.01,2267961.01,965.662963867
540080.01,2268061.01,968.813110352
540080.01,2268161.01,971.592712402
540080.01,2268261.01,972.780883789
540080.01,2268361.01,973.795166016
540080.01,2268461.01,974.043579102
540080.01,2268561.01,974.189575195
540080.01,2268661.01,987.045166016
540080.01,2268761.01,987.011657715
540080.01,2268861.01,986.577148438
540080.01,2268961.01,985.919311523
540080.01,2269061.01,986.569030762
540080.01,2269161.01,991.118286133
540080.01,2269261.01,998.357727051
540080.01,2269361.01,1004.376342773
540080.01,2269461.01,1007.27947998
540080.01,2269561.01,1010.310852051
540080.01,2269661.01,1012.00579834
540080.01,2269761.01,1012.478393555
540080.01,2269861.01,1012.417663574
540080.01,2269961.01,1012.035095215
540080.01,2270061.01,1010.258850098
540080.01,2270161.01,1009.159851074
540080.01,2270261.01,1009.728271484
540080.01,2270361.01,1007.647399902
540080.01,2270461.01,1007.809692383
540080.01,2270561.01,1008.249267578
540180.01,2264161.01,-9999
540180.01,2264261.01,-9999
540180.01,2264361.01,1011.365661621
540180.01,2264461.01,1012.946289063
540180.01,2264561.01,1012.570007324
540180.01,2264661.01,1013.823608398
540180.01,2264761.01,1011.259216309
540180.01,2264861.01,1010.546447754
540180.01,2264961.01,1008.65637207
540180.01,2265061.01,1007.447143555
540180.01,2265161.01,1004.389709473
540180.01,2265261.01,1001.307373047
540180.01,2265361.01,999.427978516
540180.01,2265461.01,996.788452148
540180.01,2265561.01,992.002258301
540180.01,2265661.01,991.632263184
540180.01,2265761.01,995.340698242
540180.01,2265861.01,996.807556152
540180.01,2265961.01,992.466674805
540180.01,2266061.01,984.88293457
540180.01,2266161.01,971.473327637
540180.01,2266261.01,971.146179199
540180.01,2266361.01,973.134643555
540180.01,2266461.01,974.659301758
540180.01,2266561.01,974.462646484
540180.01,2266661.01,974.961303711
540180.01,2266761.01,974.094909668
540180.01,2266861.01,974.35168457
540180.01,2266961.01,976.419311523
540180.01,2267061.01,976.272277832
540180.01,2267161.01,973.511230469
540180.01,2267261.01,974.105224609
540180.01,2267361.01,956.489135742
540180.01,2267461.01,956.343688965
540180.01,2267561.01,956.021606445
540180.01,2267661.01,956.591674805
540180.01,2267761.01,959.080444336
540180.01,2267861.01,961.501525879
540180.01,2267961.01,966.564819336
540180.01,2268061.01,969.809631348
540180.01,2268161.01,972.768188477
540180.01,2268261.01,973.748901367
540180.01,2268361.01,973.431152344
540180.01,2268461.01,972.413574219
540180.01,2268561.01,972.41595459
540180.01,2268661.01,986.932373047
540180.01,2268761.01,986.883544922
540180.01,2268861.01,985.757507324
540180.01,2268961.01,984.463806152
540180.01,2269061.01,986.96661377
540180.01,2269161.01,991.547058105
540180.01,2269261.01,998.533996582
540180.01,2269361.01,1006.201721191
540180.01,2269461.01,1010.536376953
540180.01,2269561.01,1011.125305176
540180.01,2269661.01,1011.989807129
540180.01,2269761.01,1011.965270996
540180.01,2269861.01,1012.148620605
540180.01,2269961.01,1011.43182373
540180.01,2270061.01,1009.996459961
540180.01,2270161.01,1009.423461914
540180.01,2270261.01,1010.218933105
540180.01,2270361.01,1008.156982422
540180.01,2270461.01,1007.473449707
540180.01,2270561.01,-9999
540280.01,2264261.01,-9999
540280.01,2264361.01,-9999
540280.01,2264461.01,1015.56262207
540280.01,2264561.01,1017.481018066
540280.01,2264661.01,1017.406677246
540280.01,2264761.01,1013.850708008
540280.01,2264861.01,1013.570068359
540280.01,2264961.01,1013.828857422
540280.01,2265061.01,1011.296447754
540280.01,2265161.01,1005.623657227
540280.01,2265261.01,1001.309570313
540280.01,2265361.01,998.233703613
540280.01,2265461.01,992.634338379
540280.01,2265561.01,989.865661621
540280.01,2265661.01,989.290893555
540280.01,2265761.01,992.043945313
540280.01,2265861.01,992.476257324
540280.01,2265961.01,983.93157959
540280.01,2266061.01,983.02130127
540280.01,2266161.01,971.129882813
540280.01,2266261.01,970.092285156
540280.01,2266361.01,976.113647461
540280.01,2266461.01,974.988342285
540280.01,2266561.01,975.126586914
540280.01,2266661.01,974.99597168
540280.01,2266761.01,973.51159668
540280.01,2266861.01,973.943786621
540280.01,2266961.01,976.809936523
540280.01,2267061.01,977.334350586
