"X","Y","H02_TBeauce (Depth)"
539480.01,2267261.01,-82.939476013
539480.01,2267361.01,-83.252761841
539480.01,2267461.01,-84.667762756
539480.01,2267561.01,-84.879173279
539480.01,2267661.01,-85.259269714
539480.01,2267761.01,-85.481445313
539480.01,2267861.01,-86.465103149
539480.01,2267961.01,-87.345413208
539480.01,2268061.01,-88.529098511
539480.01,2268161.01,-89.302452087
539480.01,2268261.01,-89.092384338
539480.01,2268361.01,-89.478240967
539480.01,2268461.01,-90.994804382
539480.01,2268561.01,-93.324012756
539480.01,2268661.01,-93.312309265
539480.01,2268761.01,-93.15473175
539480.01,2268861.01,-90.671554565
539480.01,2268961.01,-87.958572388
539480.01,2269061.01,-85.24118042
539480.01,2269161.01,-82.783859253
539480.01,2269261.01,-80.834983826
539480.01,2269361.01,-79.436904907
539480.01,2269461.01,-78.471160889
539480.01,2269561.01,-77.812171936
539480.01,2269661.01,-77.342178345
539480.01,2269761.01,-76.950538635
539480.01,2269861.01,-76.498413086
539480.01,2269961.01,-76.08303833
539480.01,2270061.01,-75.622711182
539480.01,2270161.01,-75.126091003
539480.01,2270261.01,-74.60987854
539480.01,2270361.01,-74.098480225
539480.01,2270461.01,-73.616477966
539480.01,2270561.01,-73.1820755
539480.01,2270661.01,-72.831840515
539480.01,2270761.01,-72.537811279
539480.01,2270861.01,-72.277641296
539480.01,2270961.01,-72.009391785
539480.01,2271061.01,-71.703735352
539580.01,2263761.01,-75.490943909
539580.01,2263861.01,-76.269569397
539580.01,2263961.01,-77.207603455
539580.01,2264061.01,-78.057807922
539580.01,2264161.01,-79.047531128
539580.01,2264261.01,-79.569717407
539580.01,2264361.01,-80.568656921
539580.01,2264461.01,-81.473121643
539580.01,2264561.01,-82.293754578
539580.01,2264661.01,-83.090820313
539580.01,2264761.01,-83.889022827
539580.01,2264861.01,-84.761367798
539580.01,2264961.01,-85.62285614
539580.01,2265061.01,-86.521224976
539580.01,2265161.01,-87.458061218
539580.01,2265261.01,-87.852554321
539580.01,2265361.01,-88.046600342
539580.01,2265461.01,-89.145774841
539580.01,2265561.01,-89.11782074
539580.01,2265661.01,-88.678977966
539580.01,2265761.01,-88.314842224
539580.01,2265861.01,-87.309181213
539580.01,2265961.01,-86.755882263
539580.01,2266061.01,-86.115234375
539580.01,2266161.01,-86.149375916
539580.01,2266261.01,-85.339546204
539580.01,2266361.01,-83.90158844
539580.01,2266461.01,-82.290145874
539580.01,2266561.01,-81.833221436
539580.01,2266661.01,-81.691520691
539580.01,2266761.01,-81.549705505
539580.01,2266861.01,-81.727706909
539580.01,2266961.01,-82.112281799
539580.01,2267061.01,-82.095787048
539580.01,2267161.01,-82.395278931
539580.01,2267261.01,-83.146850586
539580.01,2267361.01,-84.766433716
539580.01,2267461.01,-86.434959412
539580.01,2267561.01,-84.469848633
539580.01,2267661.01,-85.442359924
539580.01,2267761.01,-86.061126709
539580.01,2267861.01,-87.049377441
539580.01,2267961.01,-87.73878479
539580.01,2268061.01,-89.041374207
539580.01,2268161.01,-90.5806427
539580.01,2268261.01,-90.641220093
539580.01,2268361.01,-90.276191711
539580.01,2268461.01,-90.349075317
539580.01,2268561.01,-92.387481689
539580.01,2268661.01,-93.508514404
539580.01,2268761.01,-92.139915466
539580.01,2268861.01,-89.524887085
539580.01,2268961.01,-86.803451538
539580.01,2269061.01,-84.190849304
539580.01,2269161.01,-81.826774597
539580.01,2269261.01,-79.945571899
539580.01,2269361.01,-78.591209412
539580.01,2269461.01,-77.673042297
539580.01,2269561.01,-77.067077637
539580.01,2269661.01,-76.674949646
539580.01,2269761.01,-76.359016418
539580.01,2269861.01,-76.088485718
539580.01,2269961.01,-75.797348022
539580.01,2270061.01,-75.462379456
539580.01,2270161.01,-75.085296631
539580.01,2270261.01,-74.676139832
539580.01,2270361.01,-74.249435425
539580.01,2270461.01,-73.839744568
539580.01,2270561.01,-73.452560425
539580.01,2270661.01,-73.12852478
539580.01,2270761.01,-72.868339539
539580.01,2270861.01,-72.615386963
539580.01,2270961.01,-72.312675476
539680.01,2263861.01,-76.325134277
539680.01,2263961.01,-77.077255249
539680.01,2264061.01,-77.973899841
539680.01,2264161.01,-78.657951355
539680.01,2264261.01,-79.141418457
539680.01,2264361.01,-80.001655579
539680.01,2264461.01,-80.810539246
539680.01,2264561.01,-81.577033997
539680.01,2264661.01,-82.305877686
539680.01,2264761.01,-83.135925293
539680.01,2264861.01,-83.851768494
539680.01,2264961.01,-84.680496216
539680.01,2265061.01,-85.517654419
539680.01,2265161.01,-86.413619995
539680.01,2265261.01,-87.288009644
539680.01,2265361.01,-88.194038391
539680.01,2265461.01,-89.104057312
539680.01,2265561.01,-88.95740509
539680.01,2265661.01,-87.669181824
539680.01,2265761.01,-86.716438293
539680.01,2265861.01,-85.970741272
539680.01,2265961.01,-85.998580933
539680.01,2266061.01,-85.613090515
539680.01,2266161.01,-84.855278015
539680.01,2266261.01,-83.886108398
539680.01,2266361.01,-83.556518555
539680.01,2266461.01,-82.004768372
539680.01,2266561.01,-81.435035706
539680.01,2266661.01,-81.2057724
539680.01,2266761.01,-80.989295959
539680.01,2266861.01,-81.444389343
539680.01,2266961.01,-81.894935608
539680.01,2267061.01,-81.824142456
539680.01,2267161.01,-82.473106384
539680.01,2267261.01,-83.773246765
539680.01,2267361.01,-85.196792603
539680.01,2267461.01,-85.765357971
539680.01,2267561.01,-84.44657135
539680.01,2267661.01,-86.497344971
539680.01,2267761.01,-86.896705627
539680.01,2267861.01,-87.450050354
539680.01,2267961.01,-88.780136108
539680.01,2268061.01,-89.802230835
539680.01,2268161.01,-90.830429077
539680.01,2268261.01,-91.211166382
539680.01,2268361.01,-90.925071716
539680.01,2268461.01,-90.418182373
539680.01,2268561.01,-92.439376831
539680.01,2268661.01,-93.561012268
539680.01,2268761.01,-91.198951721
539680.01,2268861.01,-88.603805542
539680.01,2268961.01,-85.953590393
539680.01,2269061.01,-83.407234192
539680.01,2269161.01,-81.16318512
539680.01,2269261.01,-79.407730103
539680.01,2269361.01,-78.106811523
539680.01,2269461.01,-77.232971191
539680.01,2269561.01,-76.665077209
539680.01,2269661.01,-76.31993866
539680.01,2269761.01,-76.100471497
539680.01,2269861.01,-75.912841797
539680.01,2269961.01,-75.709342957
539680.01,2270061.01,-75.465232849
539680.01,2270161.01,-75.176345825
539680.01,2270261.01,-74.846282959
539680.01,2270361.01,-74.483924866
539680.01,2270461.01,-74.121261597
539680.01,2270561.01,-73.763793945
539680.01,2270661.01,-73.459999084
539680.01,2270761.01,-73.163543701
539680.01,2270861.01,-72.901367188
539780.01,2263861.01,-76.36214447
539780.01,2263961.01,-77.02571106
539780.01,2264061.01,-77.825645447
539780.01,2264161.01,-78.588912964
539780.01,2264261.01,-78.843307495
539780.01,2264361.01,-79.534614563
539780.01,2264461.01,-80.282714844
539780.01,2264561.01,-80.987861633
539780.01,2264661.01,-81.663673401
539780.01,2264761.01,-82.413841248
539780.01,2264861.01,-83.047325134
539780.01,2264961.01,-83.787620544
539780.01,2265061.01,-84.605682373
539780.01,2265161.01,-85.410560608
539780.01,2265261.01,-86.263877869
539780.01,2265361.01,-87.1665802
539780.01,2265461.01,-88.070457458
539780.01,2265561.01,-88.234558105
539780.01,2265661.01,-86.843406677
539780.01,2265761.01,-85.572044373
539780.01,2265861.01,-84.955978394
539780.01,2265961.01,-85.176063538
539780.01,2266061.01,-84.132240295
539780.01,2266161.01,-82.72605896
539780.01,2266261.01,-82.230201721
539780.01,2266361.01,-82.282325745
539780.01,2266461.01,-81.139633179
539780.01,2266561.01,-80.940254211
539780.01,2266661.01,-80.759170532
539780.01,2266761.01,-80.967453003
539780.01,2266861.01,-81.994255066
539780.01,2266961.01,-82.817733765
539780.01,2267061.01,-82.361831665
539780.01,2267161.01,-82.865242004
539780.01,2267261.01,-84.012115479
539780.01,2267361.01,-84.070198059
539780.01,2267461.01,-84.40007019
539780.01,2267561.01,-85.43611908
539780.01,2267661.01,-87.003669739
539780.01,2267761.01,-87.993659973
539780.01,2267861.01,-88.497291565
539780.01,2267961.01,-89.659706116
539780.01,2268061.01,-90.061347961
539780.01,2268161.01,-90.705055237
539780.01,2268261.01,-91.182312012
539780.01,2268361.01,-91.46686554
539780.01,2268461.01,-90.867553711
539780.01,2268561.01,-91.779029846
539780.01,2268661.01,-92.698051453
539780.01,2268761.01,-90.339500427
539780.01,2268861.01,-87.819862366
539780.01,2268961.01,-85.265846252
539780.01,2269061.01,-82.858337402
539780.01,2269161.01,-80.754989624
539780.01,2269261.01,-79.074928284
539780.01,2269361.01,-77.849815369
539780.01,2269461.01,-77.05431366
539780.01,2269561.01,-76.547805786
539780.01,2269661.01,-76.252380371
539780.01,2269761.01,-76.073471069
539780.01,2269861.01,-75.932655334
539780.01,2269961.01,-75.785476685
539780.01,2270061.01,-75.601387024
539780.01,2270161.01,-75.371032715
539780.01,2270261.01,-75.091323853
539780.01,2270361.01,-74.765579224
539780.01,2270461.01,-74.408576965
539780.01,2270561.01,-74.051071167
539780.01,2270661.01,-73.739974976
539780.01,2270761.01,-73.452484131
539880.01,2263961.01,-77.111091614
539880.01,2264061.01,-77.662918091
539880.01,2264161.01,-78.400917053
539880.01,2264261.01,-78.544418335
539880.01,2264361.01,-79.182785034
539880.01,2264461.01,-79.783424377
539880.01,2264561.01,-80.449623108
539880.01,2264661.01,-81.161514282
539880.01,2264761.01,-81.771827698
539880.01,2264861.01,-82.36239624
539880.01,2264961.01,-83.05317688
539880.01,2265061.01,-83.755104065
539880.01,2265161.01,-84.53276825
539880.01,2265261.01,-85.360176086
539880.01,2265361.01,-86.210525513
539880.01,2265461.01,-87.145759583
539880.01,2265561.01,-86.864250183
539880.01,2265661.01,-86.141830444
539880.01,2265761.01,-85.163505554
539880.01,2265861.01,-84.500312805
539880.01,2265961.01,-83.92830658
539880.01,2266061.01,-82.730224609
539880.01,2266161.01,-81.997215271
539880.01,2266261.01,-81.424674988
539880.01,2266361.01,-80.87122345
539880.01,2266461.01,-81.193916321
539880.01,2266561.01,-80.418617249
539880.01,2266661.01,-80.141494751
539880.01,2266761.01,-81.504577637
539880.01,2266861.01,-83.536529541
539880.01,2266961.01,-84.527130127
539880.01,2267061.01,-83.70375824
539880.01,2267161.01,-83.369369507
539880.01,2267261.01,-83.926719666
539880.01,2267361.01,-83.899513245
539880.01,2267461.01,-84.383026123
539880.01,2267561.01,-85.360443115
539880.01,2267661.01,-86.21497345
539880.01,2267761.01,-87.151092529
539880.01,2267861.01,-88.526443481
539880.01,2267961.01,-89.765861511
539880.01,2268061.01,-90.014823914
539880.01,2268161.01,-90.220397949
539880.01,2268261.01,-90.730461121
539880.01,2268361.01,-92.014350891
539880.01,2268461.01,-91.360069275
539880.01,2268561.01,-92.104049683
539880.01,2268661.01,-91.791069031
539880.01,2268761.01,-89.471862793
539880.01,2268861.01,-87.085205078
539880.01,2268961.01,-84.6824646
539880.01,2269061.01,-82.435905457
539880.01,2269161.01,-80.486442566
539880.01,2269261.01,-78.917610168
539880.01,2269361.01,-77.789634705
539880.01,2269461.01,-77.035438538
539880.01,2269561.01,-76.58265686
539880.01,2269661.01,-76.362304688
539880.01,2269761.01,-76.215545654
539880.01,2269861.01,-76.104103088
539880.01,2269961.01,-75.980316162
539880.01,2270061.01,-75.831352234
539880.01,2270161.01,-75.630821228
539880.01,2270261.01,-75.37412262
539880.01,2270361.01,-75.058013916
539880.01,2270461.01,-74.707122803
539880.01,2270561.01,-74.36075592
539880.01,2270661.01,-74.011947632
539880.01,2270761.01,-73.69909668
539980.01,2264061.01,-77.497261047
539980.01,2264161.01,-78.162162781
539980.01,2264261.01,-78.422103882
539980.01,2264361.01,-78.875274658
539980.01,2264461.01,-79.429870605
539980.01,2264561.01,-80.086463928
539980.01,2264661.01,-80.682312012
539980.01,2264761.01,-81.22820282
539980.01,2264861.01,-81.75844574
539980.01,2264961.01,-82.357711792
539980.01,2265061.01,-83.006034851
539980.01,2265161.01,-83.733306885
539980.01,2265261.01,-84.53086853
539980.01,2265361.01,-85.405235291
539980.01,2265461.01,-85.261238098
539980.01,2265561.01,-84.709312439
539980.01,2265661.01,-84.953941345
539980.01,2265761.01,-85.414833069
539980.01,2265861.01,-84.641220093
539980.01,2265961.01,-83.150939941
539980.01,2266061.01,-82.163032532
539980.01,2266161.01,-81.589904785
539980.01,2266261.01,-80.801055908
539980.01,2266361.01,-80.552642822
539980.01,2266461.01,-80.512260437
539980.01,2266561.01,-79.726974487
539980.01,2266661.01,-80.141654968
539980.01,2266761.01,-82.515983582
539980.01,2266861.01,-84.795066833
539980.01,2266961.01,-85.842918396
539980.01,2267061.01,-85.569442749
539980.01,2267161.01,-84.239730835
539980.01,2267261.01,-84.051078796
539980.01,2267361.01,-84.412597656
539980.01,2267461.01,-85.110687256
539980.01,2267561.01,-85.683822632
539980.01,2267661.01,-85.800582886
539980.01,2267761.01,-86.330093384
539980.01,2267861.01,-87.927558899
539980.01,2267961.01,-89.261535645
539980.01,2268061.01,-90.049255371
539980.01,2268161.01,-90.061508179
539980.01,2268261.01,-91.240074158
539980.01,2268361.01,-91.821685791
539980.01,2268461.01,-91.065010071
539980.01,2268561.01,-91.700019836
539980.01,2268661.01,-90.832702637
539980.01,2268761.01,-88.612014771
539980.01,2268861.01,-86.346626282
539980.01,2268961.01,-84.130378723
539980.01,2269061.01,-82.063247681
539980.01,2269161.01,-80.267662048
539980.01,2269261.01,-78.859970093
539980.01,2269361.01,-77.841323853
539980.01,2269461.01,-77.16569519
539980.01,2269561.01,-76.765609741
539980.01,2269661.01,-76.547569275
539980.01,2269761.01,-76.408111572
539980.01,2269861.01,-76.351722717
539980.01,2269961.01,-76.240997314
539980.01,2270061.01,-76.092506409
539980.01,2270161.01,-75.905441284
539980.01,2270261.01,-75.653091431
539980.01,2270361.01,-75.325325012
539980.01,2270461.01,-74.955711365
539980.01,2270561.01,-74.581565857
539980.01,2270661.01,-74.198265076
540080.01,2264061.01,-77.561126709
540080.01,2264161.01,-78.057792664
540080.01,2264261.01,-78.239822388
540080.01,2264361.01,-78.77897644
540080.01,2264461.01,-79.15663147
540080.01,2264561.01,-79.708343506
540080.01,2264661.01,-80.228492737
540080.01,2264761.01,-80.695205688
540080.01,2264861.01,-81.169570923
540080.01,2264961.01,-81.721359253
540080.01,2265061.01,-82.263023376
540080.01,2265161.01,-82.862960815
540080.01,2265261.01,-83.809402466
540080.01,2265361.01,-84.611854553
540080.01,2265461.01,-83.323822021
540080.01,2265561.01,-82.768318176
540080.01,2265661.01,-83.925865173
540080.01,2265761.01,-84.41746521
540080.01,2265861.01,-84.182998657
540080.01,2265961.01,-82.933631897
540080.01,2266061.01,-81.720077515
540080.01,2266161.01,-80.515190125
540080.01,2266261.01,-80.104515076
540080.01,2266361.01,-79.737190247
540080.01,2266461.01,-78.923233032
540080.01,2266561.01,-80.565811157
540080.01,2266661.01,-82.301261902
540080.01,2266761.01,-83.524536133
540080.01,2266861.01,-84.942436218
540080.01,2266961.01,-86.913574219
540080.01,2267061.01,-86.615653992
540080.01,2267161.01,-85.173736572
540080.01,2267261.01,-84.681137085
540080.01,2267361.01,-85.0730896
540080.01,2267461.01,-85.810775757
540080.01,2267561.01,-86.262825012
540080.01,2267661.01,-86.358047485
540080.01,2267761.01,-86.57472229
540080.01,2267861.01,-87.413879395
540080.01,2267961.01,-88.094566345
540080.01,2268061.01,-89.198570251
540080.01,2268161.01,-89.767456055
540080.01,2268261.01,-91.124305725
540080.01,2268361.01,-91.021499634
540080.01,2268461.01,-90.43800354
540080.01,2268561.01,-90.84098053
540080.01,2268661.01,-89.820411682
540080.01,2268761.01,-87.726875305
540080.01,2268861.01,-85.603713989
540080.01,2268961.01,-83.537063599
540080.01,2269061.01,-81.672966003
540080.01,2269161.01,-80.076629639
540080.01,2269261.01,-78.821357727
540080.01,2269361.01,-77.91645813
540080.01,2269461.01,-77.332756042
540080.01,2269561.01,-76.990997314
540080.01,2269661.01,-76.804519653
540080.01,2269761.01,-76.689964294
540080.01,2269861.01,-76.59552002
540080.01,2269961.01,-76.478401184
540080.01,2270061.01,-76.324882507
540080.01,2270161.01,-76.133605957
540080.01,2270261.01,-75.848777771
540080.01,2270361.01,-75.487159729
540080.01,2270461.01,-75.085952759
540080.01,2270561.01,-74.673744202
540180.01,2264161.01,-77.932090759
540180.01,2264261.01,-78.212234497
540180.01,2264361.01,-78.027740479
540180.01,2264461.01,-78.131561279
540180.01,2264561.01,-79.495124817
540180.01,2264661.01,-79.72265625
540180.01,2264761.01,-80.204032898
540180.01,2264861.01,-80.654472351
540180.01,2264961.01,-81.120025635
540180.01,2265061.01,-81.715782166
540180.01,2265161.01,-82.410972595
540180.01,2265261.01,-83.104675293
540180.01,2265361.01,-83.041519165
540180.01,2265461.01,-81.838645935
540180.01,2265561.01,-83.27016449
540180.01,2265661.01,-85.526702881
540180.01,2265761.01,-83.717002869
540180.01,2265861.01,-83.539237976
540180.01,2265961.01,-82.26512146
540180.01,2266061.01,-80.97303772
540180.01,2266161.01,-80.008651733
540180.01,2266261.01,-80.911735535
540180.01,2266361.01,-79.83430481
540180.01,2266461.01,-80.893798828
540180.01,2266561.01,-83.394775391
540180.01,2266661.01,-84.334396362
540180.01,2266761.01,-83.966789246
540180.01,2266861.01,-84.699874878
540180.01,2266961.01,-86.104202271
540180.01,2267061.01,-86.063560486
540180.01,2267161.01,-85.856819153
540180.01,2267261.01,-85.643768311
540180.01,2267361.01,-85.690467834
540180.01,2267461.01,-85.889320374
540180.01,2267561.01,-86.420097351
540180.01,2267661.01,-86.998420715
540180.01,2267761.01,-87.00592804
540180.01,2267861.01,-87.833679199
540180.01,2267961.01,-88.441673279
540180.01,2268061.01,-89.197364807
540180.01,2268161.01,-89.908569336
540180.01,2268261.01,-90.095748901
540180.01,2268361.01,-89.757125854
540180.01,2268461.01,-90.081069946
540180.01,2268561.01,-90.676025391
540180.01,2268661.01,-88.767494202
540180.01,2268761.01,-86.791343689
540180.01,2268861.01,-84.836845398
540180.01,2268961.01,-82.978256226
540180.01,2269061.01,-81.307106018
540180.01,2269161.01,-79.896690369
540180.01,2269261.01,-78.802246094
540180.01,2269361.01,-78.028175354
540180.01,2269461.01,-77.539741516
540180.01,2269561.01,-77.257164001
540180.01,2269661.01,-77.095458984
540180.01,2269761.01,-76.975021362
540180.01,2269861.01,-76.847640991
540180.01,2269961.01,-76.687789917
540180.01,2270061.01,-76.479141235
540180.01,2270161.01,-76.216049194
540180.01,2270261.01,-75.883117676
540180.01,2270361.01,-75.488121033
540180.01,2270461.01,-75.039329529
540180.01,2270561.01,-74.589782715
540280.01,2264261.01,-77.942893982
540280.01,2264361.01,-77.352897644
540280.01,2264461.01,-78.175094604
540280.01,2264561.01,-79.089363098
540280.01,2264661.01,-79.425888062
540280.01,2264761.01,-79.651489258
540280.01,2264861.01,-80.117263794
540280.01,2264961.01,-80.552474976
540280.01,2265061.01,-80.802238464
540280.01,2265161.01,-80.545715332
540280.01,2265261.01,-80.628616333
540280.01,2265361.01,-81.362075806
540280.01,2265461.01,-81.030433655
540280.01,2265561.01,-85.507804871
540280.01,2265661.01,-86.697990417
540280.01,2265761.01,-82.639831543
540280.01,2265861.01,-82.263565063
540280.01,2265961.01,-80.82183075
540280.01,2266061.01,-80.06778717
540280.01,2266161.01,-79.867179871
540280.01,2266261.01,-80.470962524
540280.01,2266361.01,-80.351295471
540280.01,2266461.01,-82.810638428
540280.01,2266561.01,-85.381874084
540280.01,2266661.01,-85.534408569
540280.01,2266761.01,-84.421264648
540280.01,2266861.01,-84.87260437
540280.01,2266961.01,-85.379417419
540280.01,2267061.01,-85.58921051
540280.01,2267161.01,-86.22467041
540280.01,2267261.01,-86.193565369
540280.01,2267361.01,-86.039718628
540280.01,2267461.01,-85.957359314
540280.01,2267561.01,-86.431282043
540280.01,2267661.01,-87.049598694
540280.01,2267761.01,-86.995323181
540280.01,2267861.01,-88.286720276
540280.01,2267961.01,-89.03969574
540280.01,2268061.01,-89.455802917
540280.01,2268161.01,-90.213783264
540280.01,2268261.01,-89.809822083
540280.01,2268361.01,-88.886573792
540280.01,2268461.01,-90.262779236
540280.01,2268561.01,-89.546234131
540280.01,2268661.01,-87.744781494
540280.01,2268761.01,-85.917396545
540280.01,2268861.01,-84.12865448
540280.01,2268961.01,-82.457870483
540280.01,2269061.01,-80.971405029
540280.01,2269161.01,-79.734992981
540280.01,2269261.01,-78.792198181
540280.01,2269361.01,-78.145446777
540280.01,2269461.01,-77.747779846
540280.01,2269561.01,-77.514877319
540280.01,2269661.01,-77.365364075
540280.01,2269761.01,-77.220558167
540280.01,2269861.01,-77.038208008
540280.01,2269961.01,-76.802810669
540280.01,2270061.01,-76.509407043
540280.01,2270161.01,-76.150382996
540280.01,2270261.01,-75.743118286
540280.01,2270361.01,-75.278121948
540280.01,2270461.01,-74.787841797
540380.01,2264361.01,-76.452926636
540380.01,2264461.01,-77.520385742
540380.01,2264561.01,-78.626426697
540380.01,2264661.01,-78.974609375
540380.01,2264761.01,-79.333641052
540380.01,2264861.01,-79.596656799
540380.01,2264961.01,-80.05531311
540380.01,2265061.01,-78.911323547
540380.01,2265161.01,-78.405700684
540380.01,2265261.01,-79.265068054
540380.01,2265361.01,-79.876968384
540380.01,2265461.01,-79.75969696
540380.01,2265561.01,-83.326911926
540380.01,2265661.01,-83.308357239
540380.01,2265761.01,-80.354667664
540380.01,2265861.01,-80.934417725
540380.01,2265961.01,-79.899467468
540380.01,2266061.01,-79.450172424
540380.01,2266161.01,-78.789154053
540380.01,2266261.01,-79.251853943
540380.01,2266361.01,-80.482116699
540380.01,2266461.01,-83.198829651
540380.01,2266561.01,-85.358253479
540380.01,2266661.01,-85.85774231
540380.01,2266761.01,-85.64982605
540380.01,2266861.01,-86.009231567
540380.01,2266961.01,-85.279129028
540380.01,2267061.01,-85.186721802
540380.01,2267161.01,-85.753868103
540380.01,2267261.01,-85.842338562
540380.01,2267361.01,-86.056266785
540380.01,2267461.01,-85.99760437
540380.01,2267561.01,-86.342567444
540380.01,2267661.01,-87.185501099
540380.01,2267761.01,-86.831130981
540380.01,2267861.01,-87.161476135
540380.01,2267961.01,-87.805778503
540380.01,2268061.01,-88.557624817
540380.01,2268161.01,-89.371315002
540380.01,2268261.01,-89.599403381
540380.01,2268361.01,-89.428359985
540380.01,2268461.01,-90.187957764
540380.01,2268561.01,-88.510269165
540380.01,2268661.01,-86.80909729
540380.01,2268761.01,-85.123809814
540380.01,2268861.01,-83.496162415
540380.01,2268961.01,-82.000923157
540380.01,2269061.01,-80.684410095
540380.01,2269161.01,-79.606498718
540380.01,2269261.01,-78.801376343
540380.01,2269361.01,-78.27142334
540380.01,2269461.01,-77.94127655
540380.01,2269561.01,-77.7449646
540380.01,2269661.01,-77.589797974
540380.01,2269761.01,-77.401786804
540380.01,2269861.01,-77.136451721
540380.01,2269961.01,-76.797584534
540380.01,2270061.01,-76.388145447
540380.01,2270161.01,-75.924476624
540380.01,2270261.01,-75.408607483
540380.01,2270361.01,-74.864341736
540480.01,2264361.01,-75.141540527
540480.01,2264461.01,-76.052391052
540480.01,2264561.01,-77.426765442
540480.01,2264661.01,-77.938514709
540480.01,2264761.01,-78.859420776
540480.01,2264861.01,-79.271614075
540480.01,2264961.01,-79.058952332
540480.01,2265061.01,-77.992752075
540480.01,2265161.01,-77.992500305
540480.01,2265261.01,-78.668441772
540480.01,2265361.01,-79.028060913
540480.01,2265461.01,-78.859359741
540480.01,2265561.01,-78.882247925
540480.01,2265661.01,-79.551078796
540480.01,2265761.01,-80.744796753
540480.01,2265861.01,-80.952842712
540480.01,2265961.01,-79.932174683
540480.01,2266061.01,-79.15246582
540480.01,2266161.01,-77.333175659
540480.01,2266261.01,-77.702850342
540480.01,2266361.01,-80.639785767
540480.01,2266461.01,-82.799255371
540480.01,2266561.01,-83.92150116
540480.01,2266661.01,-85.247543335
540480.01,2266761.01,-86.216278076
540480.01,2266861.01,-85.891273499
540480.01,2266961.01,-85.114654541
540480.01,2267061.01,-85.05556488
540480.01,2267161.01,-84.849487305
540480.01,2267261.01,-85.272857666
540480.01,2267361.01,-86.153213501
540480.01,2267461.01,-85.663696289
540480.01,2267561.01,-85.337249756
540480.01,2267661.01,-85.577598572
540480.01,2267761.01,-85.538291931
540480.01,2267861.01,-85.533088684
540480.01,2267961.01,-86.464996338
540480.01,2268061.01,-87.251922607
540480.01,2268161.01,-87.713508606
540480.01,2268261.01,-88.914459229
540480.01,2268361.01,-89.49294281
540480.01,2268461.01,-89.171234131
540480.01,2268561.01,-87.577613831
540480.01,2268661.01,-85.985961914
540480.01,2268761.01,-84.439331055
540480.01,2268861.01,-82.986244202
540480.01,2268961.01,-81.643760681
540480.01,2269061.01,-80.481719971
540480.01,2269161.01,-79.540641785
540480.01,2269261.01,-78.852684021
540480.01,2269361.01,-78.404335022
540480.01,2269461.01,-78.125465393
540480.01,2269561.01,-77.934257507
540480.01,2269661.01,-77.750404358
540480.01,2269761.01,-77.491165161
540480.01,2269861.01,-77.135780334
540480.01,2269961.01,-76.668777466
540480.01,2270061.01,-76.117340088
540480.01,2270161.01,-75.526809692
540480.01,2270261.01,-74.899787903
540580.01,2264461.01,-74.094772339
540580.01,2264561.01,-74.719612122
540580.01,2264661.01,-75.696525574
540580.01,2264761.01,-78.015914917
540580.01,2264861.01,-78.337837219
540580.01,2264961.01,-78.36100769
540580.01,2265061.01,-77.827529907
540580.01,2265161.01,-77.541618347
540580.01,2265261.01,-77.750686646
540580.01,2265361.01,-78.344528198
540580.01,2265461.01,-78.816139221
540580.01,2265561.01,-78.873283386
540580.01,2265661.01,-78.927635193
540580.01,2265761.01,-79.542427063
540580.01,2265861.01,-79.846107483
540580.01,2265961.01,-79.215202332
540580.01,2266061.01,-77.896263123
540580.01,2266161.01,-76.254745483
540580.01,2266261.01,-77.408966064
540580.01,2266361.01,-80.590858459
540580.01,2266461.01,-82.428817749
540580.01,2266561.01,-82.481765747
540580.01,2266661.01,-84.013404846
540580.01,2266761.01,-84.892036438
540580.01,2266861.01,-84.298820496
540580.01,2266961.01,-84.427680969
540580.01,2267061.01,-85.137161255
540580.01,2267161.01,-84.559295654
540580.01,2267261.01,-84.750831604
540580.01,2267361.01,-85.377593994
540580.01,2267461.01,-84.453025818
540580.01,2267561.01,-83.802734375
540580.01,2267661.01,-84.126579285
540580.01,2267761.01,-84.890434265
540580.01,2267861.01,-85.065238953
540580.01,2267961.01,-86.651863098
540580.01,2268061.01,-87.250236511
540580.01,2268161.01,-87.509483337
540580.01,2268261.01,-88.806724548
540580.01,2268361.01,-89.186820984
540580.01,2268461.01,-88.256500244
540580.01,2268561.01,-86.757324219
540580.01,2268661.01,-85.283966064
540580.01,2268761.01,-83.880973816
540580.01,2268861.01,-82.561218262
540580.01,2268961.01,-81.371528625
540580.01,2269061.01,-80.347305298
540580.01,2269161.01,-79.525154114
540580.01,2269261.01,-78.927482605
540580.01,2269361.01,-78.535545349
540580.01,2269461.01,-78.278457642
540580.01,2269561.01,-78.084724426
540580.01,2269661.01,-77.853347778
540580.01,2269761.01,-77.491271973
540580.01,2269861.01,-76.994651794
540580.01,2269961.01,-76.38142395
540580.01,2270061.01,-75.696395874
540580.01,2270161.01,-74.954216003
540580.01,2270261.01,-74.200843811
540680.01,2264561.01,-73.167549133
540680.01,2264661.01,-74.662467957
540680.01,2264761.01,-76.358345032
540680.01,2264861.01,-76.949645996
540680.01,2264961.01,-77.201454163
540680.01,2265061.01,-77.259361267
540680.01,2265161.01,-76.937339783
540680.01,2265261.01,-76.995025635
540680.01,2265361.01,-77.541900635
540680.01,2265461.01,-78.110969543
540680.01,2265561.01,-78.900917053
540680.01,2265661.01,-79.068099976
540680.01,2265761.01,-78.280700684
